Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
2945792;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;73;237,486351813663
2945797;1;1;1;80;73;1;1;7; ;3; ;2; ; ; ; ;1;2;1;05;73;253,900974929998
2945812;1;2;1;80;73;1;4;6; ;2; ;2; ; ;2; ;8;1;1;05;73;229,321006202442
2945826;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;66;257,563834194061
2945826;1;2;1;80;66;1;4;3; ;2; ;2; ; ;3; ;9;1;1;05;66;257,563834194061
2945827;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;66;226,650497131211
2945827;1;2;1;80;66;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;66;226,650497131211
2945827;1;3;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;66;226,650497131211
2945829;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;9;2;1;05;66;325,101739741303
2945831;1;4;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;369,042258695019
2945832;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;66;220,165169967746
2945833;1;1;1;80;66;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;66;213,932664805638
2945833;1;2;1;80;66;1;2;4; ;3; ;2; ; ; ; ;10;2;1;05;66;213,932664805638
2945833;1;4;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;213,932664805638
2945833;1;5;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;213,932664805638
2945834;1;2;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;66;220,165169967746
2945835;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;66;213,679842804281
2945837;1;2;1;80;66;1;3;6; ;2; ;2; ; ; ; ;9;2;1;05;66;297,434606105634
2945837;1;3;1;80;66;1;1;8; ;2; ;2; ; ; ; ;2;2;1;05;66;297,434606105634
2945839;1;3;1;80;66;1;2;5; ;2; ;2; ; ; ; ;8;2;1;05;66;257,563834194061
2945840;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;297,372540565579
2945840;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;297,372540565579
2945840;1;4;1;80;66;1;1;4; ;2; ;2; ; ; ; ;11;2;1;05;66;297,372540565579
2945841;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;305,898580252264
2945842;1;1;1;80;66;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;66;220,165169967746
2945843;1;2;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;66;202,902740760958
2945844;1;1;1;80;66;1;4;5; ;2; ;2; ; ; ; ;10;2;1;05;66;251,110283703334
2945844;1;2;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;66;251,110283703334
2945845;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;66;305,898580252264
2945845;1;3;1;80;66;1;3;7; ;2; ;2; ; ; ; ;2;2;1;05;66;305,898580252264
2945847;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;383,381549497734
2945849;1;2;1;80;66;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;66;213,928109007757
2945851;1;1;1;80;66;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;66;178,442954188835
2945851;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;178,442954188835
2945852;1;1;1;80;66;1;2;4; ;2; ;2; ; ; ; ;4;2;1;05;66;178,442954188835
2945852;1;2;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;66;178,442954188835
2945853;1;1;1;80;66;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;66;141,26533529114
2945853;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;141,26533529114
2945853;1;3;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;66;141,26533529114
2945854;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;66;220,165169967746
2945854;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;66;220,165169967746
2945922;1;1;1;80;17;1;2;5; ;3; ;2; ; ; ; ;10;2;1;05;17;167,5015958927
2945922;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;17;167,5015958927
2945923;1;2;1;80;17;1;1;8; ;2; ;2; ; ; ; ;9;2;1;05;17;248,160399383713
2945924;1;1;1;80;17;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;17;170,707873509693
2945924;1;2;1;80;17;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;17;170,707873509693
2945925;1;2;1;80;17;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;17;184,120730162766
2945925;1;4;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;17;184,120730162766
2945925;1;5;1;80;17;1;4;8; ;2; ;2; ; ; ; ;8;2;1;05;17;184,120730162766
2945926;1;1;1;80;17;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;17;185,499032014029
2945928;1;2;1;80;17;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;17;203,132128260552
2945928;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;17;203,132128260552
2945929;1;1;1;80;17;1;1;4; ;2; ;2; ; ;1; ;1;1;1;05;17;141,208906343863
