DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4780286;1;2;1;70;13;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;39; ; ;1;2; ;12;13;510,834698240768
4780295;1;2;1;70;13;8;48;1; ;2;8;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;39;60;1;1;6031;12;13;265,187681218761
4780299;1;1;1;70;13;32;40;1; ;2;32;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;87;58;28;1;2;2891;12;13;353,823682437567
4780301;1;2;1;70;13;16;48;2; ;2;16;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1600000;1;1;13;19;85;1;2;8532;12;13;446,99155506016
4780304;1;1;1;70;13;52;48;4; ;2;8;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;09;09;75;1;2;7512;12;13;542,283801292439
4780305;1;3;1;70;13;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;33;33;65;1;1;6512;12;13;279,812591887875
4780306;1;2;1;70;13;8;40;1; ;2;8;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;21;21;70;1;1;7020;12;13;531,972831857574
4780316;1;3;1;70;13;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;03; ; ;1;2; ;12;13;502,433228070065
4780324;1;3;1;70;13;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;19; ; ;1;1; ;12;13;565,75678655274
4780324;1;4;1;70;13;26;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1300000; ; ;12; ; ;1;2; ;12;13;565,75678655274
4780439;1;1;1;70;17;36;48;1; ;2;36;1; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2600000;1;1;06;06;85;1;2;8512;12;17;180,049087192646
4780448;1;3;1;70;17;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1; ;12;17;88,5176872571757
4780449;1;1;1;70;17;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;95;95;45;1;1;4521;12;17;81,9372458338012
4780450;1;2;1;70;17;3;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1; ;12;17;187,573618831967
4780460;1;5;1;70;17;2;48;1; ;2;2;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;80;1;1;8060;12;17;166,325438222696
4780462;1;2;1;70;17;144;24;1; ;2;144;2; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;781242;2; ;19;39;85;1;2;8512;12;17;229,871557982679
4780475;1;4;1;70;17;60;48;1; ;2;60;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;16;16;22;1;2;2212;12;17;174,298623842885
4780479;1;7;1;70;17;52;60;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;93;93;45;1;2;4552;12;17;382,237674778565
4780481;1;1;1;70;17;16;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;38;64;1;2;6421;12;17;302,424593071542
4780481;1;2;1;70;17;12;48;1; ;2;12;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;98;60;1;1;6031;12;17;302,424593071542
4780489;1;2;1;70;17;8;24;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;91;1;1;9199;12;17;171,961789430124
4780492;1;4;1;70;17;20;48;1; ;2;36;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;5244;12;17;161,127291662288
4780498;1;2;1;70;17;8;48;1; ;2;10;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;4521;12;17;191,503065476153
4780505;1;1;1;70;17;48;48;1; ;2;48;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;45;1;2;4521;12;17;180,049087192646
4780508;1;1;1;70;17;8;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;98;60;1;1;6041;12;17;185,122672276873
4780513;1;3;1;70;17;3;48;1; ;2;3;4; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;1;750000;1200000;2; ;13;13;80;1;1;8060;12;17;153,602760022967
4780519;1;3;1;70;17;12;48;1; ;2;44;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1550000;2; ;13;59;63;1;1;6340;12;17;176,765219869984
4780528;1;1;1;70;17;156;48;1; ;2;156;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;1;4;98;92;22;1;2;2220;12;17;176,11964054846
4780552;1;4;1;70;17;60;48;1; ;2;60;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;77;15;1;2;1589;12;17;126,593666730088
4780552;1;5;1;70;17;48;48;1; ;2;48;1; ;3;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;2; ;59;45;52;1;2;5231;12;17;126,593666730088
4780553;1;3;1;70;17;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;781242;781242;2; ;38;38;64;1;1;6425;12;17;142,600212252479
4780556;1;1;1;70;17;24;48;1; ;2;40;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;8511;12;17;179,403507871122
4780568;1;6;1;70;17;2;48;1; ;2;2;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;781242;2; ;45;45;52;1;1;5233;12;17;164,421851840239
4780569;1;2;1;70;17;10;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;38;64;1;1;6425;12;17;276,405381739408
4780571;1;3;1;70;17;7;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;83;83;28;1;1;2893;12;17;186,413830919921
4780573;1;2;1;70;17;36;48;1; ;2;40;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;53;55;1;2;5521;12;17;191,503065476153
4780701;1;2;1;70;23;10;48;1; ;2;20;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;54;95;1;1;9500;12;23;213,491358288511
4780701;2;1;2;70;23;2;48;1; ;2;2;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;95;95;45;1;1;4521;12;23;213,491358288511
4780727;1;1;1;70;23;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;781242;2; ;40;40;52;1;1;5233;12;23;148,791445619786
4780732;1;1;1;70;23;8;48;1; ;2;8;4; ;9;2;5; ; ;1; ; ; ; ; ; ; ; ;2; ;3500000;1;1;06;13;80;1;1;8060;12;23;78,9577990093817
4780969;1;6;1;70;50;104;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;39;51;1;2;5125;12;50;247,143823610157
4780975;1;4;1;70;50;12;60;1; ;2;12;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;44;44;50;1;1;5012;12;50;173,324161403366
4780981;1;2;1;70;50;24;70;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;02;45;1;2;4530;12;50;179,758139938421
4780986;1;3;1;70;50;24;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3500000;2; ;06;06;74;1;2;7499;12;50;129,689601250975
4780986;1;4;1;70;50;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;45;85;1;2;8520;12;50;129,689601250975
4780993;1;2;1;70;50;16;50;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;19;19;45;1;2;4530;12;50;322,695868681347
4781006;1;2;1;70;50;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;15;1;2;1589;12;50;349,527020353017
4781011;1;2;1;70;50;6;50;1; ;2;6;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;54;74;1;1;7493;12;50;283,89840210875
4781020;1;3;1;70;50;40;48;1; ;2;26;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;28;1;2;2811;12;50;225,469366165747
4781027;1;2;1;70;50;8;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;1;5521;12;50;316,712711230884
4781028;1;3;1;70;50;24;24;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5233;12;50;274,00786053624
4781030;1;4;1;70;50;8;48;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;18;18;80;1;1;8060;12;50;215,02751685248
4781032;1;1;1;70;50;4;60;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;60;1;1;6042;12;50;191,959712738852
4781037;1;3;1;70;50;52;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;4521;12;50;306,822169658374
4781045;1;2;1;70;50;8;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;34;34;91;1;1;9111;12;50;223,107696762543
4781051;1;2;1;70;50;8;24;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;45;53;55;1;1;5529;12;50;339,636478780507
4781058;1;3;1;70;50;4;48;1; ;2;2;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;1;2800000;3500000;1;1;02;21;45;1;1;4530;12;50;357,722333432071
4781072;1;1;1;70;50;24;48;1; ;2;36;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;45;45;52;1;2;5219;12;50;250,634192738974
4781073;1;2;1;70;50;2;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;45;52;1;1;5233;12;50;345,305831026371
4781073;1;3;1;70;50;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1500000;1000000;2; ;84;98;60;1;1;6021;12;50;345,305831026371
4781076;1;1;1;70;50;4;48;5; ;2;4;5; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1500000;741242;2; ;95;95;45;1;1;4521;12;50;311,490313915838
4781085;1;1;1;70;50;104;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;220000;1200000;2; ;37;62;92;1;2;9233;12;50;310,279366275647
4781091;1;2;1;70;52;24;28;4; ;2;87;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;59;57;93;1;2;9302;12;52;134,142057702269
4781094;2;2;2;70;52;2;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;500000;2; ;57;57;93;1;1;9302;12;52;193,804904075437
4781107;1;2;1;70;52;18;48;1; ;2;480;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;60;1;2;6021;12;52;198,113258624607
4781116;1;3;1;70;52;24;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;39;75;1;2;7512;12;52;180,769882744541
4781124;1;2;1;70;52;12;24;3; ;2;129;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;54;54;95;1;1;9500;12;52;140,596931919426
4781125;1;1;1;70;52;60;48;4; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;400000;780000;2; ;98;98;60;1;2;6022;12;52;140,596931919426
4781140;1;2;1;70;52;20;48;1; ;2;20;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;02;02;45;1;2;4530;12;52;149,567765896016
4781161;1;2;1;70;54;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;835000;800000;2; ;33;32;55;1;1;5511;12;54;397,930139294829
4781166;1;2;1;70;54;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1; ;12;54;382,296387301888
4781167;1;1;1;70;54;8;48;1; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;98;59;93;1;1;9309;12;54;377,906135814537
4781176;1;3;1;70;54;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;39; ; ;1;1; ;12;54;484,730553857392
4781180;1;2;1;70;54;53;60;1; ;2;192;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;77;77;15;1;2;1551;12;54;606,772396497292
4781182;1;2;1;70;54;4;40;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;520000;650000;2; ;53;53;55;1;1;5521;12;54;469,226208970582
4781183;1;1;1;70;54;9;48;4; ;2;9;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;1;85;85;51;1;1;5170;12;54;444,515809966247
4781185;1;2;1;70;54;104;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;58;93;45;1;2;4552;12;54;444,58710530011
4781189;1;2;1;70;54;36;48;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;2;9500;12;54;311,587399621623
4781301;1;2;1;70;66;26;40;1; ;2;26;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;97;52;1;2;5211;12;66;287,622664782013
4781302;1;1;1;70;66;34;48;1; ;2;34;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;45;52;1;2;5233;12;66;346,038368934222
4781304;1;3;1;70;66;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;4521;12;66;222,049479997247
4781304;1;4;1;70;66;52;40;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;13;13;80;1;2;8011;12;66;222,049479997247
4781307;1;1;1;70;66;4;48;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;950000;1000000;2; ;97;97;60;1;1;6042;12;66;280,8231510355
4781313;1;6;1;70;66;28;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;2;5521;12;66;487,142190763859
4781321;1;2;1;70;66;4;48;1; ;2;48;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;51;52;1;1;5233;12;66;710,765301434106
4781326;1;2;1;70;66;150;48;1; ;2;150;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;32;55;1;2;5521;12;66;355,382650717053
4781338;1;1;1;70;66;16;48;4; ;2;12;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;120000;800000;2; ;54;55;74;1;2;7493;12;66;367,151344042322
4781342;1;1;1;70;66;4;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1560000;781242;2; ;95;95;45;1;1;4521;12;66;287,622664782013
4781346;1;3;1;70;66;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;79;18;1;1;1810;12;66;212,490454593511
4781355;1;2;1;70;66;44;48;1; ;2;44;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;33;65;1;2;6512;12;66;380,916686435894
4781384;1;3;1;70;66;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1; ;12;66;250,056559687762
4781389;1;3;1;70;66;26;24;1; ;2;26;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;45;52;1;2;5233;12;66;202,604706248363
4781392;1;1;1;70;66;2;48;4; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;6000000;6000000;1;2;11;11;85;1;1;8511;12;66;251,492628941467
4781392;1;3;1;70;66;13;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;02; ; ;1;1; ;12;66;251,492628941467
4781404;1;2;1;70;66;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;02;39;55;1;2;5511;12;66;284,089554456961
4781410;1;2;1;70;66;32;48;1; ;2;34;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;53;55;1;2;5522;12;66;261,825253013031
4781413;1;1;1;70;66;26;48;1; ;2;26;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;33;74;1;2;7499;12;66;354,877222474694
4781418;1;3;1;70;68;8;48;2; ;2;32;2; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;3000000;2; ;12;12;91;1;1;9199;12;68;478,881178990022
4781424;1;5;1;70;68;3;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;77;77;15;1;1;1551;12;68;576,775443474031
4781429;1;1;1;70;68;96;48;1; ;2;96;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;2;4521;12;68;482,86567993857
4781429;1;5;1;70;68;4;48;1; ;2;4;1; ;2;2;6; ; ; ; ;1; ; ; ; ; ; ;2; ;1600000;2; ;58;58;74;1;1;7492;12;68;482,86567993857
4781436;1;3;1;70;68;4;48;1; ;2;192;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;781200;2; ;39;39;40;1;1;4010;12;68;563,173256892181
4781443;1;3;1;70;68;24;48;1; ;2;24;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2000000;1;1;02;02;74;1;2;7492;12;68;585,814887554479
4781444;1;2;1;70;68;40;48;4; ;2;24;4; ;1;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;3500000;1;2;12;12;74;1;2;7411;12;68;488,839010852213
4781477;1;6;1;70;68;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;45;55;1;1;5530;12;68;257,143496701236
4781479;1;1;1;70;68;3;48;2; ;2;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;781242;781242;2; ;54;54;95;1;1;9500;12;68;1263,09965954837
4781482;1;3;1;70;68;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;38;64;1;2;6421;12;68;521,084935554888
4781482;1;4;1;70;68;24;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;77;77;15;1;2;1551;12;68;521,084935554888
4781484;1;4;1;70;68;4;48;1; ;2;4;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;1;400000;1000000;2; ;13;13;80;1;1;8043;12;68;569,902609987595
4781485;1;2;1;70;68;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;34;34;72;1;1;7230;12;68;454,061518886736
4781538;1;3;1;70;73;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2; ;12;73;267,538112640515
4781545;1;2;1;70;73;8;50;4; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;18;18;92;1;1;9241;12;73;276,197721877595
4781550;1;2;1;70;73;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;11;13;80;1;2;8050;12;73;250,961184229193
4781554;1;1;1;70;73;24;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;02; ; ;1;2; ;12;73;264,443956966203
4781563;1;5;1;70;73;9;40;2; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;19;19;80;1;1;8060;12;73;228,290757033836
4781565;1;2;1;70;73;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;77;52;1;1;5211;12;73;294,862025763959
4781566;1;1;1;70;73;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;4521;12;73;270,118490770172
4781567;1;2;1;70;73;12;48;1; ;2;12;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;87;87;28;1;1;2811;12;73;206,006182928599
4781576;1;2;1;70;73;52;40;2; ;2;105;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;21;33;85;1;2;8512;12;73;275,826136464087
4781577;1;2;1;70;73;3;40;2; ;2;3;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;19;32;80;1;1;8043;12;73;250,961184229193
4781583;1;3;1;70;73;56;48;1; ;2;56;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;790000;2; ;55;55;64;1;2;6421;12;73;586,724485856594
4781586;1;2;1;70;73;4;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;55;55;74;1;1;7493;12;73;326,591425497867
4781594;1;2;1;70;76;1;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;5262;12;76;935,481830271883
4781626;1;3;1;70;76;4;60;1; ;2;5;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;54;55;1;1;5511;12;76;1001,29741603299
4781631;1;5;1;70;76;104;40;1; ;2;156;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;17;83;28;1;2;2811;12;76;944,860416692156
4781634;1;1;1;70;76;26;50;1; ;2;520;1; ;4;2;1; ; ; ; ; ; ; ; ;1;LA HIJA LE AYUDA PARA LOS GASTOS DEL HOGAR; ;2; ;1000000;2; ;45;32;52;1;2;5239;12;76;1055,68699904817
4781639;1;3;1;70;76;3;48;1; ;2;20;1; ;8;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;39;03;60;1;1;6022;12;76;670,774242729039
4781642;1;3;1;70;76;3;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;45;64;1;1;6421;12;76;1639,52335894154
