DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4790966;1;2;1;70;2;8;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787242;2; ;54;39;62;1;1;12;6212;27;1672,16990875335
4790984;1;2;1;70;2;4;42;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;53;55;1;1;12;5521;27;1415,89216013992
4790984;1;5;1;70;2;8;42;1; ;2;12;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;53;55;1;1;12;5521;27;1415,89216013992
4791000;1;3;1;70;2;57;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;95; ; ;1;2;12; ;27;956,826622640988
4791121;1;3;1;70;2;2;48;1; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;61;01;1;1;12;0140;52;1331,23424564845
4791129;1;3;1;70;2;104;40;1; ;2;104;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;02;02;75;1;2;12;7513;52;987,060638353574
4791130;1;2;1;70;2;20;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;61;01;1;2;12;0111;52;2137,38897687653
4791161;1;2;1;70;2;2;40;4; ;2;62;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;61;61;01;1;1;12;0140;52;1486,102081882
4791175;1;3;1;70;2;192;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2;12; ;52;987,060638353574
4791175;1;4;1;70;2;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;2;12; ;52;987,060638353574
4791179;1;2;1;70;2;35;40;4; ;2;35;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;61;01;1;2;12;0111;52;3948,2425534143
4791179;1;3;1;70;2;20;48;1; ;2;20;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;75;1;2;12;7524;52;3948,2425534143
4791237;1;3;1;70;2;8;28;1; ;2;17;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;1;12;5233;52;1464,23196791296
4791241;1;2;1;70;2;24;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;75000;200000;2; ;61;61;01;1;2;12;0111;52;1464,23196791296
4791303;1;3;1;70;2;24;50;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;97;53;55;1;2;12;5522;66;702,287435908417
4791344;1;4;1;70;2;52;50;2; ;2;18;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781250;2; ;13;03;85;1;2;12;8532;66;755,98733233375
4791346;1;2;1;70;2;8;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;79;79;18;1;1;12;1810;66;523,055847276959
4791352;1;2;1;70;2;52;50;1; ;2;18;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;59;59;85;1;2;12;8511;66;1015,20127547123
4791357;1;5;1;70;2;26;50;1; ;2;26;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;12;4522;66;523,055847276959
4791362;1;4;1;70;2;2;50;1; ;2;22;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781250;2; ;45;54;95;1;1;12;9500;66;861,977836451581
4791362;1;5;1;70;2;2;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781250; ; ;45; ; ;1;1;12; ;66;861,977836451581
4791363;1;3;1;70;2;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;85;50;1;1;12;5020;66;754,389913352695
4791368;1;5;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781250; ; ;13; ; ;1;1;12; ;66;564,684816357744
4791415;1;2;1;70;2;2;40;1; ;2;5;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;07;07;85;1;1;12;8512;15;1465,21339157133
4791418;1;3;1;70;2;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;32; ; ;1;2;12; ;15;2189,7358308065
4791455;1;3;1;70;2;32;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;97; ; ;1;2;12; ;15;1054,22219035822
4792786;1;1;1;70;2;25;60;1; ;2;25;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;12;4521;05;875,600842869306
4792792;1;5;1;70;2;48;48;1; ;2;48;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;45;52;1;2;12;5211;05;523,055847276959
4792809;1;2;1;70;2;16;48;8; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;62;58;75;1;2;12;7522;05;5537,76181658055
4792813;1;4;1;70;2;4;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;38;74;1;1;12;7499;05;4075,04734945934
4792814;1;2;1;70;2;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;700000;2; ;95;95;45;1;1;12;4521;05;4667,54065780283
4792814;1;5;1;70;2;3;48;3; ;2;3;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;54;55;74;1;1;12;7493;05;4667,54065780283
4792830;1;3;1;70;2;40;48;1; ;2;63;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;62;01;1;2;12;0112;05;2001,71406749427
4792848;1;1;1;70;2;120;48;1; ;2;80;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;32;53;55;1;2;12;5521;05;5018,34766736945
4792848;1;2;1;70;2;25;48;1; ;2;12;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;300000;780000;2; ;45;45;52;1;2;12;5262;05;5018,34766736945
4792917;1;6;1;70;2;12;48;3; ;2;12;3; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;54;54;95;1;1;12;9500;05;6215,6805223991
4792934;1;5;1;70;2;1;48;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;781242;2; ;62;62;01;1;1;12;0111;05;5698,55541283379
4792991;1;5;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;62; ; ;1;1;12; ;19;914,420416612283
4793025;1;4;1;70;2;1;40;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;32;53;80;1;1;12;8012;19;588,576235355166
4793029;1;3;1;70;2;50;48;8; ;2;240;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;39;51;1;2;12;5122;19;588,576235355166
4793029;1;6;1;70;2;3;48;4; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;650000;2; ;61;62;01;1;1;12;0140;19;588,576235355166
4793029;2;1;2;70;2;4;48;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;1;400000;600000;2; ;62;62;01;1;1;12;0140;19;588,576235355166
4793029;2;3;2;70;2;5;48;1; ;2;144;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;45;52;1;1;12;5211;19;588,576235355166
4793031;1;2;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;59; ; ;1;2;12; ;19;588,576235355166
4793046;1;1;1;70;2;12;30;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;55;97;01;1;1;12;0123;19;976,579616883816
4793061;1;3;1;70;2;8;40;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;95;1;1;12;9500;19;1424,44885118519
4793063;1;2;1;70;2;14;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;750000; ; ;54; ; ;1;2;12; ;19;1578,87792380855
4793092;1;4;1;70;2;2;40;8; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;250000; ; ;62;61;01;1;1;12;0140;19;2354,30494142066
4793098;1;2;1;70;2;3;40;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;98;2; ;53;53;55;1;1;12;5521;19;1098,17441038366
4793112;1;2;1;70;2;16;40;4; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;61;01;1;2;12;0140;19;1944,43274125344
4796405;1;3;1;70;2;4;56;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;789000;2; ;45;45;93;1;1;12;9309;05;1113,93518602014
4797086;1;3;1;70;2;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781249;2; ;39;39;52;1;1;12;5237;25;3494,63885298831
4797086;1;4;1;70;2;4;36;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;781242;2; ;39;33;52;1;1;12;5221;25;3494,63885298831
4797086;1;8;1;70;2;8;48;1; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;44;50;1;1;12;5040;25;3494,63885298831
4797094;1;1;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ;1; ; ; ; ; ;1;98;900000;2; ;54;54;95;1;1;12;9500;25;2995,22604669423
4797097;1;3;1;70;2;4;48;1; ;2;4;1; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;1;98;781100;2; ;58;95;45;1;1;12;4521;25;3862,91765395916
4797101;1;7;1;70;2;104;48;1; ;2;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;75000;781242;2; ;45;54;95;1;2;12;9500;25;3006,66042202635
4797102;1;2;1;70;2;4;48;3; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;1;700000;781000;2; ;54;53;80;1;1;12;8043;25;6472,85967905543
4797124;1;4;1;70;2;8;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;12;5521;25;3345,07927350848
4797194;1;3;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;781242;2; ;61;61;01;1;1;12;0118;25;5388,04891250922
4797410;1;2;1;70;2;44;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2;12; ;47;1821,06555472243
4797444;1;1;1;70;2;12;48;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787500;2; ;54;53;55;1;1;12;5529;47;1716,56540961238
4797450;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;13; ; ;1;1;12; ;47;2395,7038260697
4797519;1;3;1;70;2;52;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787500;2; ;33;11;74;1;2;12;7492;47;1141,79042036292
4797607;1;1;1;70;2;4;48;8; ;2;4;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;62;62;01;1;1;12;0117;50;558,972696013029
4797609;1;1;1;70;2;1;48;8; ;2;1;8; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;12;0115;50;757,773457886769
4797617;1;2;1;70;2;3;25;8; ;2;200;8; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;800000;2; ;62;62;01;1;1;12;0115;50;899,752202471708
4797680;1;2;1;70;2;52;48;1; ;2;120;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;45;52;1;2;12;5233;50;1051,21477853153
4797712;1;2;1;70;2;24;40;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;62; ; ;1;2;12; ;50;680,232772949101
4797719;1;1;1;70;2;6;66;4; ;2;6;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;12;4522;50;946,008527798944
4797916;1;2;1;70;2;4;25;1; ;2;17;4; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;53;55;85;1;1;12;8511;68;2275,99657393837
4797916;1;4;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781000; ; ;45; ; ;1;1;12; ;68;2275,99657393837
4797926;1;2;1;70;2;6;40;1; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;59;53;55;1;1;12;5529;68;2027,29887893307
4797927;1;2;1;70;2;8;48;8; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;54;95;1;1;12;9500;68;1396,0518315235
4798004;1;4;1;70;2;3;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;57;57;93;1;1;12;9302;70;904,605014215948
4798029;1;1;1;70;2;3;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;61;01;1;1;12;0140;70;680,358057576415
4798050;1;3;1;70;2;10;44;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;12;5233;70;822,494219427112
4798053;1;2;1;70;2;12;45;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;39;85;1;1;12;8511;70;696,547565174483
4798057;1;2;1;70;2;6;30;4; ;2;120;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;77;59;85;1;1;12;8511;70;579,184547894926
4798150;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ;53; ; ;1;1;12; ;13;5037,15317104974
4798292;1;2;1;70;2;42;44;3; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;12;9500;13;922,893498770936
4798292;2;1;2;70;2;54;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;59; ; ;1;2;12; ;13;922,893498770936
4798294;1;1;1;70;2;96;44;3; ;2;144;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;12;9500;13;1554,08803981437
4798438;1;4;1;70;2;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;03; ; ;1;1;12; ;17;687,45340061169
4798445;1;2;1;70;2;2;55;8; ;2;3;8; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;62;62;01;1;1;12;0121;17;548,422525505319
4798468;1;2;1;70;2;32;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;2;12;5522;17;1554,83581534674
4798479;1;2;1;70;2;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;45;92;1;1;12;9242;17;886,358639768903
4798512;1;1;1;70;2;16;48;4; ;2;8;5; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;828116;2; ;95;95;45;1;2;12;4521;17;777,057748615336
4798516;1;3;1;70;2;4;48;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;1;12;5521;17;1732,70987066859
4798521;1;1;1;70;2;5;48;1; ;2;5;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;97;60;1;1;12;6041;17;771,486509722722
4798522;1;2;1;70;2;8;48;3; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;77;15;1;1;12;1511;17;840,907420169995
4798531;1;5;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;1;12; ;18;431,220373654875
4798535;1;2;1;70;2;4;40;2; ;2;4;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;53;55;1;1;12;5521;18;242,265716433843
4798545;1;2;1;70;2;6;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;12;9500;18;765,252662615403
4798550;1;2;1;70;2;4;40;1; ;2;4;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;13;13;80;1;1;12;8012;18;242,265716433843
4798558;1;3;1;70;2;6;40;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;32;45;52;1;1;12;5235;18;767,311242382798
4798566;1;2;1;70;2;5;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;52;1;1;12;5235;18;496,212420393159
4798571;1;3;1;70;2;5;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;54; ; ;1;1;12; ;18;773,079169769368
4798581;1;2;1;70;2;6;24;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1;12; ;18;435,29231198709
4798582;1;4;1;70;2;4;40;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;62;62;01;1;1;12;0121;18;664,892114692994
4798609;1;3;1;70;2;5;40;3; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;74;1;1;12;7493;18;554,380701501789
4798611;1;2;1;70;2;5;40;1; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;62;61;01;1;1;12;0140;18;256,991536347872
4798612;1;2;1;70;2;3;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;1;12; ;18;547,94028570781
4798619;1;2;1;70;2;6;35;4; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;85;1;1;12;8532;18;306,821718232371
4798624;1;2;1;70;2;20;48;2; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;59;59;85;1;2;12;8512;18;494,153840625764
4798628;1;2;1;70;2;6;48;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;54;95;1;1;12;9500;18;572,226067062156
4798628;1;4;1;70;2;2;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1;12; ;18;572,226067062156
4798631;1;2;1;70;2;24;40;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;39;32;64;1;2;12;6412;18;1461,6216734809
4798638;1;3;1;70;2;8;48;2; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;03;74;1;1;12;7421;18;1384,37550764591
4800170;1;4;1;70;2;20;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;54;54;95;1;2;12;9500;41;2621,58170200383
4800196;1;3;1;70;2;16;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;45;52;1;2;12;5234;41;872,838420543873
4800208;1;3;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;1;12; ;41;2200,22596420582
4800328;1;4;1;70;2;3;56;4; ;2;8;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;61;45;55;1;1;12;5529;70;702,092829012049
4800332;1;5;1;70;2;4;48;2; ;2;32;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;59;59;85;1;1;12;8511;70;376,235473599187
4800353;1;2;1;70;2;2;35;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;150000; ; ;53; ; ;1;1;12; ;70;857,449659237204
4800355;1;2;1;70;2;12;40;2; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;13;45;15;1;1;12;1530;70;649,025893603216
4800358;1;1;1;70;2;3;48;8; ;2;4;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;60000;800000;2; ;62;62;01;1;1;12;0121;73;1029,01509818389
4800361;1;2;1;70;2;8;40;1; ;2;15;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;1;12;5521;73;523,055847276959
4800362;1;4;1;70;2;8;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;10000;1500000;2; ;45;59;45;1;1;12;4530;73;740,57609064003
4800362;1;5;1;70;2;8;48;2; ;2;102;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;58;59;45;1;1;12;4530;73;740,57609064003
4800365;1;3;1;70;2;7;40;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;57;93;1;1;12;9302;73;828,264503428709
4800531;1;2;1;70;2;2;48;1; ;2;104;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;75;54;95;1;1;12;9500;76;3895,64946727703
4800532;1;1;1;70;2;1;12;4; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;63;56;93;1;1;12;9301;76;3895,64946727703
4800532;1;5;1;70;2;8;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;1;12; ;76;3895,64946727703
4800537;1;1;1;70;2;1;40;1; ;2;364;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;54;95;1;1;12;9500;76;1371,60389794051
4800540;1;1;1;70;2;78;48;1; ;2;2;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;39;39;75;1;2;12;7514;76;3895,64946727703
4800573;1;3;1;70;2;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;53; ; ;1;1;12; ;76;3762,91379951486
4800576;1;3;1;70;2;2;44;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1050000;781242;2; ;39;58;18;1;1;12;1810;76;3762,91379951486
4800638;1;1;1;70;2;1;48;3; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;781242;2; ;54;61;01;1;1;12;0123;76;3253,2754433683
4800835;1;3;1;70;2;8;48;1; ;2;16;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;52;1;1;12;5211;18;411,600450156782
4804096;1;1;1;70;2;2;48;1; ;2;2;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;782000;900000;2; ;84;87;35;1;1;12;3512;05;523,055847276959
4804154;1;4;1;70;2;2;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;1;12; ;76;2563,95811928141
4804205;1;2;1;70;2;8;48;4; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;61;01;1;1;12;0140;76;1934,24093943878
