DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1148484;1;2;1;70;2;8;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;76;9139,90424555808
1148914;1;2;1;70;2;20;48;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;2364,70157203877
1148999;1;3;1;70;2;1;56;1; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;54;95;1;1;9500;08;3813,42420127206
1150581;1;3;1;70;2;2;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;63;521,80439057693
1150596;2;2;2;70;2;4;48;1; ;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;53;55;1;1;5512;63;768,472129382096
1150623;1;1;1;70;2;2;45;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;61;01;1;1;0111;63;446,91964162851
1150623;1;7;1;70;2;12;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;63;446,91964162851
1150626;1;2;1;70;2;4;40;1; ;2;96;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;15;1;1;1551;63;497,209784832913
1150626;1;5;1;70;2;4;40;4; ;2;84;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;63;497,209784832913
1150627;1;1;1;70;2;102;40;1; ;2;240;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;51;1;2;5155;63;519,450280903569
1150627;1;2;1;70;2;96;40;2; ;2;36;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;51;1;2;5155;63;519,450280903569
1150629;1;4;1;70;2;8;40;1; ;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;74;1;1;7499;63;491,994863622435
1150630;1;3;1;70;2;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;63;584,823748976988
1150655;1;3;1;70;2;16;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;63;515,785136769257
1150659;1;3;1;70;2;1;45;3; ;2;2;3; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;95;1;1;9500;63;492,216062378749
1150661;1;3;1;70;2;6;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;63;525,150453914163
1150667;1;4;1;70;2;5;50;1; ;2;90;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;1;5211;63;548,242664399836
1150719;1;1;1;70;2;52;48;3; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;66;637,824941234685
1150719;1;3;1;70;2;4;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;59;95;1;1;9500;66;637,824941234685
1150764;1;2;1;70;2;24;70;4; ;2;28;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;41;54;95;1;2;9500;66;473,359878551185
1150764;1;3;1;70;2;20;48;8; ;2;20;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;66;473,359878551185
1150767;1;2;1;70;2;9;48;3; ;2;9;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;687,485059429327
1150767;1;3;1;70;2;4;60;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;687,485059429327
1150767;1;9;1;70;2;8;60;3; ;2;84;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;687,485059429327
1150771;1;4;1;70;2;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;71;13;1;2;1320;66;491,345042873197
1150863;1;2;1;70;2;12;48;2; ;2;30;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;75;1;1;7512;68;2269,99331281031
1150962;1;3;1;70;2;4;48;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;68;714,881876114083
1151887;1;5;1;70;2;4;40;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;15;2124,31520935244
1151902;1;3;1;70;2;4;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;15;2117,78671125365
1151910;1;3;1;70;2;2;48;1; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;15;3021,85799599245
1151955;1;2;1;70;2;3;48;8; ;2;3;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;96000;2;62;62;01;1;1;0115;15;1660,8374243083
1151955;1;3;1;70;2;16;40;3; ;2;16;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;15;1660,8374243083
1153956;1;1;1;70;2;16;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;27;1342,93315543272
1153975;1;3;1;70;2;16;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;73; ; ;1;2; ;27;1678,41986197899
1154029;1;2;1;70;2;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;27;1986,07288787882
1154030;1;1;1;70;2;10;70;4; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5211;27;1208,89277660676
1154039;1;2;1;70;2;24;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;27;2051,55914510475
1154056;1;2;1;70;2;24;48;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;2;5211;27;1680,54522288646
1154070;1;1;1;70;2;16;50;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;27;1521,37540081577
1154073;1;2;1;70;2;20;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;27;1986,07288787882
1154333;1;4;1;70;2;8;50;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;54;605,445468790062
1154339;1;2;1;70;2;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;54;298,232444342207
1154344;1;2;1;70;2;40;40;8; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;62;62;01;1;2;0113;54;379,132100993848
1154345;1;2;1;70;2;32;45;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;54;571,781163373715
1154358;1;2;1;70;2;20;40;3; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;54;541,181918341607
1154359;1;4;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;61;61;01;1;1;0114;54;866,625710010027
1154361;1;3;1;70;2;2;12;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;54;669,237309936083
1154364;1;1;1;70;2;36;40;4; ;2;36;5; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0121;54;286,809005661584
1154378;1;3;1;70;2;24;70;1; ;2;24;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;80;1;2;8046;54;356,288691776558
1154382;1;1;1;70;2;1;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;87;87;28;1;1;2811;54;718,742145426408
1154382;1;2;1;70;2;3;48;1; ;2;3;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;54;718,742145426408
1154575;1;1;1;70;2;2;50;8; ;2;2;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;560000;2;62;62;01;1;1;0121;05;6099,54464647388
1154592;1;8;1;70;2;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;05;1125,29996784089
1154836;1;3;1;70;2;4;60;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;13;1380,96828917169
1154850;1;2;1;70;2;8;48;2; ;2;52;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;13;1150,8222543519
1154926;1;2;1;70;2;3;50;8; ;2;5;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;13;804,35812319123
1155487;1;4;1;70;2;8;48;4; ;2;8;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;13;1107,3123541015
1155950;1;3;1;70;2;14;60;1; ;2;14;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;2;0121;18;778,413547511026
1155960;1;2;1;70;2;6;70;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;18;908,131368142247
1155965;1;1;1;70;2;2;60;3; ;2;2;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;180000;2;54;54;74;1;1;7493;18;917,545018637134
1156031;1;1;1;70;2;8;48;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;888,873947471723
1156043;1;2;1;70;2;7;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;18;729,66941092881
1156048;1;3;1;70;2;6;40;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;18;993,240020495844
1156053;1;2;1;70;2;6;50;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;18;838,185399127293
1156060;1;2;1;70;2;20;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;602,471654353653
1156124;1;5;1;70;2;2;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;805,71918851333
1156128;1;2;1;70;2;2;20;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;729,66941092881
1156136;1;4;1;70;2;3;60;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;727,619053758888
1156150;1;3;1;70;2;1;28;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;18;838,185399127293
1156167;1;2;1;70;2;4;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;1; ;18;1599,90655312815
1156238;1;1;1;70;2;24;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;2; ;19;1212,6700876038
1156243;1;2;1;70;2;16;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;19;1570,25551206544
1156282;1;1;1;70;2;4;40;4; ;2;5;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0111;19;3477,32319171067
1156283;1;3;1;70;2;4;48;2; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;85;1;1;8532;19;1858,64025308482
1156316;1;6;1;70;2;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;1983,14652456262
1156323;1;3;1;70;2;52;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;2;0121;19;1113,82495444569
1156324;1;1;1;70;2;12;40;8; ;2;8;8; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;62;62;01;1;1;0121;19;1820,56159205658
1156326;1;2;1;70;2;12;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;19;1071,70668672646
1156346;1;2;1;70;2;2;48;4; ;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;19;2909,50841095884
1156398;1;3;1;70;2;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;19;1499,44505248421
1157018;1;1;1;70;2;3;48;8; ;2;4;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;790000;2;60;31;75;1;1;7512;41;929,458290885404
1157018;1;2;1;70;2;8;45;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;41;929,458290885404
1157085;1;1;1;70;2;4;40;4; ;2;3;8; ;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;61;62;01;1;1;0111;41;881,528979051865
1157350;1;3;1;70;2;16;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;44;583,286827882194
1157377;1;2;1;70;2;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;44;849,264242412421
1157888;1;2;1;70;2;52;36;4; ;2;52;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;33;85;1;2;8512;52;1394,98318562671
1157935;1;2;1;70;2;24;40;3; ;2;72;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;1865,50744227185
1157939;1;3;1;70;2;53;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;1827,45697184528
1157951;1;2;1;70;2;72;48;3; ;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;2279,25911413864
1157951;1;3;1;70;2;48;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;63;1;2;6310;52;2279,25911413864
1157997;1;1;1;70;2;4;45;4; ;2;5;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;61;61;01;1;1;0140;52;2653,23081145906
1158001;1;3;1;70;2;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5521;52;2466,30974863958
1158005;1;3;1;70;2;24;40;3; ;2;42;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;2641,93748048393
1158014;1;2;1;70;2;14;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;1668,99218505283
1158015;1;2;1;70;2;4;40;4; ;2;60;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0116;52;1864,70557131883
1158019;1;2;1;70;2;52;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;1390,26348336408
1158056;1;2;1;70;2;106;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;2; ;52;3061,97129378944
1158057;1;2;1;70;2;40;35;4; ;2;13;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;2117,79904616423
1158059;1;2;1;70;2;84;40;4; ;2;26;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;2;9301;52;2622,27252575491
1158060;1;1;1;70;2;52;40;1; ;2;36;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;15;1;2;1572;52;2148,9312752813
1158061;1;3;1;70;2;48;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;2733,32562006692
1158066;1;2;1;70;2;26;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;52;2378,20883419183
1158067;1;1;1;70;2;13;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;61;61;01;1;1;0140;52;1865,50744227185
1158070;1;3;1;70;2;15;40;1; ;2;7;4; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;92;1;2;9242;52;1675,82126338123
1158074;1;2;1;70;2;38;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;70000;2;54;54;95;1;2;9500;52;1348,43189467
1158361;1;4;1;70;2;30;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;674,904556813392
1158376;1;1;1;70;2;24;24;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;66;513,310680989143
1158380;1;3;1;70;2;4;54;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;66;507,604585329817
1158387;1;2;1;70;2;24;48;1; ;2;150;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;01;1;2;0123;66;1212,96247419875
1158403;1;3;1;70;2;20;60;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;66;633,943500148498
1158405;1;4;1;70;2;16;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;469,478316453706
1158407;1;3;1;70;2;10;48;3; ;2;28;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;663,13228737597
1158407;1;4;1;70;2;50;50;8; ;2;8;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;66;663,13228737597
1158416;1;2;1;70;2;24;40;3; ;2;26;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0111;66;491,127352414573
1158420;1;1;1;70;2;104;48;1; ;2;84;1; ;9;1; ; ; ; ; ; ; ; ;1; ;ES  PENSIONADO;2; ;2;98;98;60;1;2;6021;66;1156,85612832377
1158420;1;2;1;70;2;96;48;3; ;2;202;1; ;4;1; ; ; ; ; ; ; ; ;1; ;ES  PENSIONADA;2; ;2;54;53;55;1;2;5521;66;1156,85612832377
1158420;1;3;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;66;1156,85612832377
1158433;2;2;2;70;2;5;30;3; ;2;99;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;1283,50970347591
1158441;1;2;1;70;2;20;60;3; ;2;28;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;763,554628825418
1158441;1;4;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;57; ; ;1;1; ;66;763,554628825418
1158452;1;3;1;70;2;4;50;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0111;66;547,295643718506
1158452;1;4;1;70;2;50;50;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;2;0111;66;547,295643718506
1158454;1;2;1;70;2;8;60;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;66;463,283866261784
1158464;1;4;1;70;2;16;70;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;1436,01198425697
1158467;1;5;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;969,504357741441
1158719;1;4;1;70;2;6;90;1; ;2;9;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;70;607,0422519595
1158748;1;2;1;70;2;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;70;1422,81771214753
1158810;1;2;1;70;2;4;56;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;61;01;1;1;0121;70;896,76916036922
1158827;1;3;1;70;2;8;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;70;825,968784914008
1158835;1;2;1;70;2;16;40;2; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;70;825,968784914008
1158835;1;3;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;70;825,968784914008
1158926;1;3;1;70;2;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;70;526,953723641587
1158931;1;3;1;70;2;44;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;70;1382,30018124391
1159091;1;4;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;73;736,12004573192
1159108;1;3;1;70;2;2;48;3; ;2;2;3; ;2;1; ; ; ; ; ; ; ;1; ; ; ;1;100000;2;54;54;95;1;1;9500;73;1136,34188631259
1159124;1;2;1;70;2;53;40;1; ;2;53;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;73;1108,94009208068
1159134;1;3;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;73;652,723955424883
1159735;1;1;1;70;2;4;48;4; ;2;1;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;62;62;01;1;1;0121;25;1348,98442191899
1159752;1;2;1;70;2;32;48;4; ;2;77;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;2;5211;25;3010,97590866703
1159771;1;4;1;70;2;2;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;25;3285,06516881201
1159773;1;4;1;70;2;20;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;25;1981,16041413398
1159808;1;2;1;70;2;8;48;1; ;2;32;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;55;1;1;5521;25;2408,93532486311
1159808;1;3;1;70;2;12;48;1; ;2;12;1; ;9;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;98;60;1;1;6042;25;2408,93532486311
