DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
1139689;1;1;1;80;1;1;1;5; ;3; ;1;469900; ; ; ;8;2;1;15;15;98,8080839420134
1139689;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;98,8080839420134
1139689;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;15;15;98,8080839420134
1139689;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;98,8080839420134
1139690;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;111,711468392321
1139692;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;15;15;79,4062691807133
1139692;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;79,4062691807133
1139696;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;15;41,796243313846
1139696;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;15;41,796243313846
1139698;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;15;119,245901218579
1139700;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;15;15;106,064573085347
1139701;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;54,0436788009875
1139703;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;89,4872780772119
1139703;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;89,4872780772119
1139703;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;89,4872780772119
1139704;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;15;15;94,3739703524886
1139704;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;94,3739703524886
1139705;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;53,8668995988045
1139705;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;15;15;53,8668995988045
1139708;1;1;1;80;1;1;2;6; ;3; ;2; ; ; ; ;11;2;1;17;17;181,301476883655
1139710;1;1;1;80;1;1;1;8; ;3; ;2; ; ; ; ;1;2;1;17;17;159,887539386188
1139711;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;17;161,813742890367
1139711;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;161,813742890367
1139712;1;3;1;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;17;17;158,888799363971
1139713;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;17;17;184,694652160945
1139713;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;184,694652160945
1139715;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;18;18;90,6524669310671
1139715;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;18;18;90,6524669310671
1139716;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;66,6709883367074
1139718;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;48,5321506876118
1139718;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;48,5321506876118
1139718;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;48,5321506876118
1139719;1;1;1;80;1;2; ; ; ;2; ;2; ;1;4; ;7; ;1;18;18;43,957275588834
1139722;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;42,0985371747082
1139723;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;73,4465345338431
1139724;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;18;18;46,7190166735708
1139725;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;57,1849451900397
1139725;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;57,1849451900397
1139725;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;57,1849451900397
1139726;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;18;18;66,6709883367074
1139727;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;75,6763072969272
1139729;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,0666798219343
1139729;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,0666798219343
1139731;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;39,4834354802374
1139731;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;39,4834354802374
1139733;1;1;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;18;18;50,6499241636312
1139734;2;1;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;79,0454806943642
1139734;3;1;3;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;18;18;79,0454806943642
1139735;1;1;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;18;18;56,8810951728488
1139738;1;1;1;80;1;1;3;9;SECUESTRO;2; ;2; ; ; ;SECUESTRO;12;2;1;18;18;57,5414287066349
1139738;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;57,5414287066349
1139739;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ; ;1;2;1;18;18;63,4647906398583
1139739;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;63,4647906398583
1139740;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;61,0877439950105
1139741;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;59,4922378085163
1139742;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;66,6709883367074
1139744;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;67,0828804422178
1139744;1;4;1;80;1;1;1;6; ;2; ;2; ; ; ; ;2;2;1;18;18;67,0828804422178
1139744;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;67,0828804422178
1139745;1;1;1;80;1;1;1;3; ;2; ;1;230000; ; ; ;9;2;1;18;18;58,0181938342795
1139745;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;18;18;58,0181938342795
1139746;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;64,8538952638631
1139746;1;2;1;80;1;1;1;4; ;2; ;1;200000; ; ; ;4;2;1;18;18;64,8538952638631
1139747;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;61,9138613017266
1139749;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;18;18;97,9161568094901
1139750;1;1;1;80;1;1;1;1; ;2; ;2; ; ; ; ;9;2;1;18;18;95,7763661577888
1139752;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;41,5897043031707
1139752;2;2;2;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;18;18;41,5897043031707
1139753;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;39,8833152439872
1139754;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;18;18;81,3933911024001
1139754;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;81,3933911024001
1139754;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;81,3933911024001
1139756;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;18;18;47,1729486448676
1139756;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;47,1729486448676
1139757;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;18;18;94,7587004147138
1139757;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;94,7587004147138
1139757;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;94,7587004147138
1139758;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;36,7216943955006
1139758;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;36,7216943955006
1139759;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;5;2;1;18;18;45,714606489455
1139760;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;51,2978508311519
1139760;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;51,2978508311519
1139761;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;50,0870390845467
1139763;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;89,812220328972
1139764;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;51,1386343516242
1139764;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;51,1386343516242
1139764;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;51,1386343516242
1139764;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;51,1386343516242
1139765;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;77,8176467864968
1139765;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;77,8176467864968
1139767;1;1;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;19;19;114,834594530827
1139769;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;19;19;122,283384544053
1139769;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;122,283384544053
1139770;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;77,8176467864968
1139770;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;77,8176467864968
1139771;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;72,6146633185064
1139772;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;96,330611138467
1139775;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;99,3567459756098
1139776;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;19;19;89,812220328972
1139777;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;19;19;109,88402530881
1139777;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;109,88402530881
1139779;1;1;1;80;1;1;4;5; ;3; ;2; ; ;4; ;8;1;1;19;19;98,1119505181283
1139779;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;98,1119505181283
1139782;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;19;19;89,812220328972
1139785;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;128,606937990793
1139785;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;128,606937990793
1139786;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;130,259991633408
1139787;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;20;114,087153446099
1139787;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;114,087153446099
1139788;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;20;20;108,153222060989
1139789;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;20;20;133,761185838724
1139790;1;3;1;80;1;1;1;6; ;2; ;1;40000; ; ; ;9;2;1;20;20;128,08200933701
1139791;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;20;20;123,69696102113
1139793;1;1;1;80;1;1;3;7; ;2; ;2; ; ; ; ;9;2;1;20;20;124,346168289737
1139795;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;99,7374113811968
1139795;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;20;20;99,7374113811968
1139795;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;99,7374113811968
1139798;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;20;20;142,938828343307
1139798;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;142,938828343307
1139799;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;20;20;130,616545889741
1139799;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;20;20;130,616545889741
1139800;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;122,852563188378
1139801;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;20;20;131,511994698964
1139802;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;122,981632336742
1139802;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;122,981632336742
1139802;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;122,981632336742
1139802;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;122,981632336742
1139803;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;20;20;115,573803353612
1139805;1;1;1;80;1;1;4;4; ;2; ;1;200000; ; ; ;4;2;1;20;20;108,394824096792
1139805;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;20;20;108,394824096792
1139805;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;108,394824096792
1139808;1;1;1;80;1;1;1;5; ;3; ;2; ; ; ; ;10;2;1;20;20;108,422631033392
1139809;1;1;1;80;1;1;4;5; ;2; ;2; ; ; ; ;10;2;1;20;20;146,433467892878
1139809;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;146,433467892878
1139812;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;126,599749424936
1139812;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;126,599749424936
1139812;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;126,599749424936
1139814;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;20;20;129,085855711018
1139814;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;129,085855711018
1139816;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;99,5051357396882
1139816;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;99,5051357396882
1139816;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;99,5051357396882
1139820;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;23;23;132,747677034229
1139820;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;23;23;132,747677034229
1139821;1;2;1;80;1;1;1;8; ;2; ;2; ; ;1; ;2;1;1;23;23;134,332735086949
1139825;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;23;23;130,826014069622
1139826;1;1;1;80;1;1;4;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;8;2;1;27;27;29,8131805157605
1139826;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139828;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;125,215358166194
1139829;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;27;27;29,8131805157605
1139829;1;4;1;80;1;1;1;6; ;2; ;2; ; ; ; ;6;2;1;27;27;29,8131805157605
1139831;1;2;1;80;1;1;4;8; ;2; ;2; ; ;4; ;5;1;1;27;27;43,9056486867704
1139831;1;4;1;80;1;1;1;8; ;2; ;1;489000; ; ; ;2;2;1;27;27;43,9056486867704
1139832;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;27;27;29,8131805157605
1139832;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139833;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;125,215358166194
1139833;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;125,215358166194
1139833;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;125,215358166194
1139835;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;27;27;125,215358166194
1139835;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;125,215358166194
1139835;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;27;27;125,215358166194
1139836;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;27;27;29,8131805157605
1139836;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139838;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;68,9190048860589
1139839;1;5;1;80;1;2; ; ; ;2; ;2; ;1;3; ;8; ;1;27;27;29,8131805157605
1139840;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;65,2856229042352
1139841;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139843;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139843;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139844;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139845;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139846;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139846;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139847;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139847;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139848;1;2;1;80;1;1;4;1; ;2; ;2; ; ; ; ;5;2;1;27;27;48,6474977249097
1139849;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;29,8131805157605
1139853;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;121,881006039836
1139854;1;2;1;80;1;1;1;9;ESTA EN DIETA;2; ;2; ; ; ; ;9;2;1;41;41;132,981522993283
1139855;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;41;142,525652799255
1139855;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;142,525652799255
1139856;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;44;44;63,2689935603509
1139858;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;44;44;98,355201203002
1139859;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;44;44;62,3508438210319
1139861;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;44;44;84,3658715667182
1139861;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;44;44;84,3658715667182
1139861;1;4;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;44;44;84,3658715667182
1139862;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;44;44;38,5878955536344
1139862;1;3;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;44;44;38,5878955536344
1139862;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;44;44;38,5878955536344
1139868;1;1;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;47;47;174,639526463931
1139871;1;2;1;80;1;1;2;6; ;2; ;2; ; ; ; ;11;2;1;47;47;229,278957037347
1139871;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;229,278957037347
1139872;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;155,412151740927
1139873;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;47;47;173,393898006524
1139876;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;160,657239398129
1139877;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;47;47;201,273994590198
1139877;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;201,273994590198
1139879;1;1;1;80;1;1;3;6; ;2; ;2; ; ; ; ;8;2;1;47;47;164,034525487486
1139879;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;47;47;164,034525487486
1139879;1;3;1;80;1;1;1;4; ;2; ;2; ; ; ;POR ACCIDENTE;12;2;1;47;47;164,034525487486
1139881;1;1;1;80;1;1;1;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;3;2;1;47;47;185,682755116766
1139881;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;185,682755116766
1139881;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;185,682755116766
1139882;1;2;1;80;1;1;3;6; ;2; ;2; ; ;2; ;9;1;1;47;47;189,589111679992
1139884;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;183,417114188077
1139886;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;147,158993917281
1139886;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;147,158993917281
1139888;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;158,311313075757
1139889;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;47;47;208,521603449787
1139889;1;5;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;47;47;208,521603449787
1139889;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;208,521603449787
1139890;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;47;47;174,639526463931
1139891;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;47;47;189,589111679992
1139894;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;47;47;164,034525487486
1139894;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;47;47;164,034525487486
1139894;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;47;47;164,034525487486
1139895;1;2;1;80;1;1;3;8; ;2; ;2; ; ; ; ;9;2;1;47;47;187,15994124846
