DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1140026;1;4;1;70;54;3;45;1; ;2;5;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;54;349,909230247858
1140026;1;6;1;70;54;2;48;3; ;2;36;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;1;1810;54;349,909230247858
1140042;1;1;1;70;66;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;93;45;1;2;4552;66;342,682455031642
1140045;1;2;1;70;66;1;48;2; ;2;2;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;06;06;85;1;1;8511;66;257,892426450093
1140047;1;2;1;70;66;104;48;1; ;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5241;66;382,98318867579
1140060;1;2;1;70;66;13;48;1; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;85;1;1;8532;66;306,83626022189
1140062;1;5;1;70;66;52;60;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;66;372,12309143202
1140066;1;2;1;70;66;8;72;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6042;66;246,91638203485
1140066;1;3;1;70;66;21;60;1; ;2;21;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;66;246,91638203485
1140066;1;4;1;70;66;26;40;1; ;2;52;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;66;246,91638203485
1140072;1;1;1;70;66;24;48;1; ;2;24;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;70;1;2;7010;66;238,97452589072
1140073;1;3;1;70;66;8;40;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;98;60;1;1;6021;66;263,995142761201
1140073;1;4;1;70;66;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;263,995142761201
1140076;1;1;1;70;66;52;40;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ;1; ;DE LA PENSION;2; ;2;11;11;65;1;2;6512;66;326,53764798049
1140076;1;2;1;70;66;8;40;1; ;2;99;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;65;1;1;6512;66;326,53764798049
1140085;1;1;1;70;66;2;48;1; ;2;2;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;85;08;64;1;1;6421;66;281,073903487553
1140087;1;3;1;70;66;4;48;4; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;38;64;1;1;6421;66;268,216625593659
1140091;1;2;1;70;68;1;48;4; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9309;68;923,655051178403
1140092;1;1;1;70;68;1;20;1; ;2;64;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;57;79;52;1;1;5271;68;663,246018115957
1140096;1;2;1;70;68;4;48;1; ;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;39;55;1;1;5511;68;949,835739979742
1140100;2;2;2;70;68;12;48;1; ;2;12;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;68;1057,32724902705
1140104;1;4;1;70;68;12;48;1; ;2;12;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;95;45;1;1;4521;68;390,267885551669
1140105;1;1;1;70;68;8;60;1; ;2;8;1; ;9;4; ; ; ;1; ; ; ; ; ; ; ;2; ;2;58;58;22;1;1;2212;68;491,318430904898
1140109;1;1;1;70;68;16;48;1; ;2;24;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;13;32;80;1;2;8043;68;492,47673211597
1140110;1;2;1;70;68;2;48;4; ;2;2;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;1;1100000;2;39;39;75;1;1;7512;68;331,623009057978
1140111;1;1;1;70;68;36;48;1; ;2;7;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;39;32;18;1;2;1810;68;359,132090389349
1140117;1;2;1;70;73;28;48;1; ;2;28;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5261;73;323,508551305264
1140121;1;1;1;70;73;8;60;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5239;73;210,09642215681
1140132;1;2;1;70;73;48;48;4; ;2;120;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;56;93;1;2;9301;73;245,521111793591
1140137;1;2;1;70;73;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;73;260,977866059563
1140142;1;4;1;70;73;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;45;52;1;1;5233;73;270,872016715007
1140147;1;2;1;70;73;24;48;1; ;2;24;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;33;85;1;2;8512;73;231,567154577126
1140167;1;6;1;70;05;2;10;4; ;2;72;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;05;784,298775597272
1140168;1;1;1;70;05;2;72;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;93;93;45;1;1;4552;05;1206,15202417742
1140170;1;1;1;70;05;8;50;4; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;05;1002,96328690456
1140179;1;2;1;70;05;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;05;797,091948477223
1140187;1;2;1;70;05;30;48;1; ;2;30;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;55;1;2;5521;05;1001,22689240239
1140205;1;1;1;70;05;48;48;1; ;2;48;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;05;992,037192675228
1140206;1;2;1;70;05;1;48;1; ;2;20;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;97;15;1;1;1581;05;974,48027042676
1140214;1;2;1;70;05;2;48;4; ;2;2;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;95;95;36;1;1;3611;05;1181,2745235994
1140215;1;3;1;70;05;12;48;2; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;17;92;1;1;9213;05;1263,24647734847
1140220;1;3;1;70;05;60;60;4; ;2;9;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;2;9500;05;1130,14926215817
1140230;1;2;1;70;11;8;48;1; ;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;2446,3597217086
1140237;1;4;1;70;11;6;48;1; ;2;38;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;50;1;1;5020;11;2436,27543005219
1140243;1;3;1;70;11;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;11;2148,61824536366
1140246;1;2;1;70;11;50;48;1; ;2;4;4; ;8;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;58;58;52;1;2;5211;11;2597,56537998046
1140249;1;7;1;70;11;24;48;1; ;2;24;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;97;51;1;2;5170;11;2167,01932383416
1140252;1;1;1;70;11;2;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;497000;2;00;45;15;1;1;1530;11;2463,44751169232
1140253;1;3;1;70;11;1;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;1;4530;11;2898,5057668714
1140254;1;2;1;70;11;24;40;3; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;2;7493;11;2485,16462331431
1140254;1;5;1;70;11;8;40;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;2485,16462331431
1140257;1;1;1;70;11;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;11;2659,31319455003
1140258;2;3;2;70;11;24;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;11;2092,06681286018
1140265;1;2;1;70;11;3;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;86; ; ;1;1; ;11;2530,68726020024
1140272;1;2;1;70;11;40;48;3; ;2;40;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;11;2548,17520314595
1140274;1;4;1;70;11;24;24;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;53;55;1;2;5521;11;3472,47379500711
1140274;1;5;1;70;11;53;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;11;3472,47379500711
1140275;1;2;1;70;11;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;11;4878,89453033304
1140275;1;3;1;70;11;4;48;1; ;2;48;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;4878,89453033304
1140275;1;4;1;70;11;8;48;1; ;2;53;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;4878,89453033304
1140396;1;1;1;70;50;105;40;1; ;2;105;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;50;55;1;2;5529;50;172,696806092581
1140404;1;1;1;70;50;8;40;2; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;55;53;55;1;1;5521;50;174,202613954859
1140404;1;4;1;70;50;32;40;3; ;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;38;64;1;2;6421;50;174,202613954859
1140407;1;2;1;70;50;12;40;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;50;170,751378632394
1140412;1;3;1;70;50;52;40;1; ;2;150;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;15;1;2;1522;50;195,194263495985
1140418;1;1;1;70;50;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;53;55;1;1;5521;50;156,692691973153
1140421;1;3;1;70;50;6;48;1; ;2;7;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;45;1;1;4543;50;43,0885277334349
1140426;1;2;1;70;50;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;50;216,559670178932
1140429;1;8;1;70;50;5;48;1; ;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;50;180,37577800522
1140429;1;9;1;70;50;8;48;3; ;2;8;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;50;180,37577800522
1140434;1;2;1;70;50;24;48;1; ;2;30;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;03;55;1;2;5511;50;191,234849084595
1140442;1;3;1;70;08;48;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;59;85;1;2;8511;08;687,967049962849
1140451;1;3;1;70;08;8;48;1; ;2;9;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;39;26;1;1;2610;08;545,117150187553
1140461;1;3;1;70;08;82;48;1; ;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;85;1;2;8513;08;460,585476922852
1140474;1;2;1;70;08;104;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;08;444,289275640091
1140477;1;3;1;70;08;8;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6421;08;502,793300441491
1140479;2;2;2;70;08;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;08;570,845335440431
1140490;1;5;1;70;08;4;60;1; ;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;08;585,861494529892
1140492;1;4;1;70;08;48;48;1; ;2;60;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;77;15;1;2;1512;08;664,201451337336
1140497;1;4;1;70;08;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;08;473,074580308929
1140498;1;3;1;70;08;12;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;1; ;08;495,758027440236
1140498;1;4;1;70;08;16;48;1; ;2;20;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8041;08;495,758027440236
1140501;1;2;1;70;08;20;48;1; ;2;5;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;84;61;1;2;6111;08;493,395373012188
1140506;1;2;1;70;08;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;2; ;08;550,688944012508
1140527;1;2;1;70;13;52;48;1; ;2;26;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;44;64;1;2;6421;13;341,930063737994
1140530;1;1;1;70;13;8;48;1; ;2;156;2; ;9;5; ; ; ; ; ; ; ;1; ; ; ;2; ;2;58;58;75;1;1;7524;13;337,246101961164
1140535;1;5;1;70;13;8;48;1; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;38;64;1;1;6421;13;359,730179029656
1140555;1;2;1;70;13;52;48;1; ;2;156;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;51;1;2;5125;13;419,132864522369
1140561;1;3;1;70;13;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;13;391,102091627237
1140561;1;5;1;70;13;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;13;391,102091627237
1140574;1;2;1;70;13;52;48;1; ;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5235;13;299,24588941227
1140629;1;4;1;70;17;52;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;65;1;2;6512;17;194,110086143514
1140633;1;3;1;70;17;150;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;45;1;2;4530;17;214,850621594074
1140635;1;4;1;70;17;52;48;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;45;45;52;1;2;5262;17;189,056764363372
1140638;1;4;1;70;17;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;17;158,450370710157
1140641;1;2;1;70;17;4;48;1; ;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;36;1;1;3611;17;215,992255391876
1140652;1;1;1;70;17;12;60;4; ;2;12;4; ;4;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4521;17;166,441104728902
1140653;1;1;1;70;17;16;48;4; ;2;16;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;17;238,367938647291
1140659;1;1;1;70;17;16;48;1; ;2;16;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;93;45;1;2;4521;17;152,946624709928
1140660;1;2;1;70;17;16;48;1; ;2;58;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;17;208,094074136573
1140930;2;2;2;70;50;4;50;1; ;2;4;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;1;9242;50;175,748374873514
1140931;1;2;1;70;50;4;48;1; ;2;52;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;51;1;1;5141;50;195,194263495985
1140931;1;3;1;70;50;52;48;1; ;2;13;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;85;64;1;2;6422;50;195,194263495985
1140935;1;5;1;70;52;52;48;1; ;2;215;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;52;149,03779731081
1140949;1;5;1;70;52;20;48;1; ;2;20;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;52;1;2;5233;52;81,8062539926959
1140951;1;1;1;70;52;24;20;1; ;2;32;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5125;52;167,122330079211
1140952;1;1;1;70;52;3;40;4; ;2;3;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;98;60;1;1;6022;52;183,691609198581
1140952;1;2;1;70;52;4;40;1; ;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;52;183,691609198581
1140955;1;2;1;70;52;24;25;1; ;2;110;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;34;91;1;2;9199;52;110,037865238963
1140962;1;2;1;70;52;8;40;1; ;2;20;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;51;1;1;5125;52;173,582660281887
1140963;1;1;1;70;52;4;40;1; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;58;58;74;1;1;7492;52;180,181787104762
1140968;1;3;1;70;52;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;102,065415278517
1140969;1;3;1;70;52;16;40;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;77;62;01;1;2;0140;52;123,195273116843
1140975;1;1;1;70;52;16;40;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;39;55;1;2;5511;52;170,072838188068
1140982;1;1;1;70;52;20;50;1; ;2;20;1; ;5;1; ; ; ; ; ; ; ; ;1; ;PENSION;2; ;2;38;53;55;1;2;5530;52;340,145676376136
1140987;1;2;1;70;52;36;40;1; ;2;208;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;32;65;1;2;6516;52;184,510740995656
1140996;1;1;1;70;52;8;40;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;52;112,279180702458
1141001;1;1;1;70;52;26;40;4; ;2;26;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;52;1;2;5272;52;106,51605484576
1141002;1;3;1;70;52;52;24;1; ;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;52;109,927926087251
1141002;1;5;1;70;52;13;24;1; ;2;156;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;56;93;1;1;9301;52;109,927926087251
