DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1146556;1;1;1;80;2;1;3;9;NO HAY FUENTES DE TRABAJO EN LA REGION;2; ;2; ; ; ; ;1;2;1;20;1226,73100923604
1146556;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;20;1226,73100923604
1146557;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;20;885,784346776204
1146557;1;7;1;80;2;1;4;4; ;2; ;2; ; ; ;INCAPACITADA PERMANENTEMENTE PARA TRABAJAR;12;2;1;20;885,784346776204
1146558;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1027,12152524556
1146559;1;2;1;80;2;2; ; ; ;2; ;2; ;1;3; ;9; ;1;20;897,104058325284
1146560;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;20;756,327584014269
1146560;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;20;756,327584014269
1146562;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1612,71530328262
1146562;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;20;1612,71530328262
1146562;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1612,71530328262
1146563;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1087,00561396395
1146563;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1087,00561396395
1146563;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1087,00561396395
1146563;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1087,00561396395
1146563;2;1;2;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;20;1087,00561396395
1146564;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;1062,10058214207
1146564;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;1062,10058214207
1146565;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;844,11437747508
1146566;1;2;1;80;2;1;1;1; ;2; ;2; ; ;1; ;9;1;1;20;929,654239304355
1146568;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;20;797,765963821585
1146568;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;20;797,765963821585
1146689;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2657,16705515457
1146689;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2657,16705515457
1146690;1;2;1;80;2;1;1;7; ;2; ;2; ; ; ; ;9;2;1;23;1595,04548673787
1146691;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2864,47233234105
1146691;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2864,47233234105
1146691;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2864,47233234105
1146691;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2864,47233234105
1146692;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1640,62977733379
1146693;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;2299,17391580745
1146693;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2299,17391580745
1146694;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2615,69777592264
1146694;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2615,69777592264
1146695;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1954,89903856742
1146696;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1976,00574675936
1146696;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;23;1976,00574675936
1146704;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;1148,4721190606
1146704;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1148,4721190606
1146704;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1148,4721190606
1146705;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;844,11437747508
1146706;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1254,75056267206
1146706;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1254,75056267206
1146707;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2301,42851468902
1146709;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;1868,29762556026
1146709;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1868,29762556026
1146710;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2020,8277240051
1146710;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2020,8277240051
1146712;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1945,68997422346
1146713;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;23;2550,43667956726
1146713;1;4;1;80;2;1;2;2; ;2; ;2; ; ; ; ;2;2;1;23;2550,43667956726
1146714;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1595,04548673787
1146716;1;2;1;80;2;1;3;3; ;2; ;2; ; ;3; ;9;1;1;23;1868,29762556026
1146718;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2256,60653744328
1146719;1;3;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;23;2884,83490338104
1146719;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2884,83490338104
1146729;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;778,753906036874
1146730;1;6;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;546,270061733742
1146731;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1976,00574675936
1146732;2;2;2;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;23;2317,18231569186
1146732;2;3;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2317,18231569186
1146733;1;1;1;80;2;1;4;3; ;2; ;2; ; ;4; ;9;1;1;23;1582,91423443005
1146735;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;2626,33674269908
1146735;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2626,33674269908
1146738;1;2;1;80;2;1;1;7; ;2; ;2; ; ; ; ;9;2;1;23;1793,15987577863
1146739;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;23;3901,37218120182
1146739;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;3901,37218120182
1146739;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;3901,37218120182
1146739;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;3901,37218120182
1146739;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;3901,37218120182
1146740;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2455,13455633993
1146740;1;4;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;23;2455,13455633993
1146740;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2455,13455633993
1146741;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2655,77474334708
1146749;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;934,804104241696
1146749;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;934,804104241696
1146750;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;23;853,794869955474
1146750;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;853,794869955474
1146751;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1395,21012481258
1146751;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;1395,21012481258
1146752;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2038,89189071273
1146753;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2301,42851468902
1146753;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2301,42851468902
1146753;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2301,42851468902
1147311;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;1114,27274707135
1147311;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;1114,27274707135
1147311;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;1114,27274707135
1147312;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;1775,28759880778
1147313;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;714,881876114083
1147317;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;1425,18534191914
1147319;1;1;1;80;2;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;50;714,881876114083
1147319;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;714,881876114083
1147320;1;2;1;80;2;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;50;888,062520310092
1147501;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;356,288691776558
1147502;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;508,784898356903
1147503;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;54;306,570033942228
1147504;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;54;445,181235127505
1147506;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;949,612491259821
1147513;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;54;1995,43584030506
1147513;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1995,43584030506
1147513;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1995,43584030506
1147524;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;54;1085,81769484993
1147524;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1085,81769484993
1147526;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;54;542,44920377325
1147526;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;54;542,44920377325
1147526;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;542,44920377325
1147527;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;54;306,570033942228
1147529;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;531,259114240401
1147529;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;531,259114240401
1147531;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;54;1752,03822370832
1147531;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1752,03822370832
1147531;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1752,03822370832
1147539;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1068,92611107818
1147550;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;1;2;1;54;1068,92611107818
1147552;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;454,747037162312
1147553;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;477,590446379603
1147553;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;477,590446379603
1147554;1;2;1;80;2;1;3;1; ;2; ;2; ; ; ; ;4;2;1;54;286,809005661584
1147555;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;54;519,60579455596
1147555;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;519,60579455596
1147555;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;519,60579455596
1147555;1;5;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;54;519,60579455596
1147556;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;1;2;1;54;1509,09484733583
1147556;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1509,09484733583
1147556;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;54;1509,09484733583
1148076;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;717,981108231554
1148077;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;592,820885173623
1148078;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;563,799079508905
1148079;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;73;830,861187029676
1148080;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;73;630,668817268667
1148081;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;549,013786635982
1148081;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;549,013786635982
1148087;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;690,52193318143
1148093;1;2;1;80;2;1;3;7; ;2; ;2; ; ; ; ;9;2;1;73;1515,39096096777
1148093;1;4;1;80;2;2; ; ; ;2; ;2; ;1;4; ;9; ;1;73;1515,39096096777
1148094;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1269,60613303748
1148095;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1335,37784320795
1148095;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1335,37784320795
1148096;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;73;714,787740318082
1148096;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;714,787740318082
1148104;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;679,323170420106
1148106;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;9;2;1;73;824,758819206738
1148108;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;583,088419135996
1148110;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;658,364140421454
1148111;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;73;729,913429601326
1148111;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;729,913429601326
1148115;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;957,578155856318
1148127;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1102,48990136771
1148127;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1102,48990136771
1148127;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1102,48990136771
1148134;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;765,141851396638
1148134;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;765,141851396638
1148134;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;765,141851396638
1148138;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;810,959036716161
1148139;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;799,36711175671
1148145;1;2;1;80;2;2; ; ; ;2; ;2; ;1;2; ;9; ;1;73;1196,7688598391
1148145;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1196,7688598391
1148155;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1291,21053929154
1148155;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1291,21053929154
1148368;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;2160,69570983663
1148388;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;9828,94554672034
1148391;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;76;13529,0838135576
1148391;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;13529,0838135576
1148393;1;2;1;80;2;1;3;7; ;2; ;2; ; ; ; ;9;2;1;76;10639,0126095594
1148393;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;10639,0126095594
1148409;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1113,39434275223
1148410;1;2;1;80;2;1;4;6; ;2; ;2; ; ;1; ;9;1;1;76;1614,70574777445
1148410;1;5;1;80;2;1;4;3; ;2; ;2; ; ; ; ;7;2;1;76;1614,70574777445
1148411;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1424,86377029472
1148411;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1424,86377029472
1148411;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1424,86377029472
1148441;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;8;2;1;76;8259,94710697314
1148441;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;8259,94710697314
1148442;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;76;8712,13347615799
1148457;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;76;1444,80016731382
1148457;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1444,80016731382
1148457;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1444,80016731382
1148458;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;756,58810313256
1148458;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;756,58810313256
1148459;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1926,56635615843
1148461;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1926,56635615843
1148461;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1926,56635615843
1148461;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1926,56635615843
1148461;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1926,56635615843
1148464;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;76;1065,93540014982
1148464;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;1065,93540014982
1148488;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;76;11283,1463348158
1148488;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;11283,1463348158
1148488;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;76;11283,1463348158
1148914;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2364,70157203877
1148915;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2353,23325369055
1148915;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2353,23325369055
1148915;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2353,23325369055
1148921;1;3;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;3624,88070453063
1148922;1;3;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;3623,75896057998
1148923;1;2;1;80;2;2; ; ; ;2; ;2; ;1;1; ;9; ;1;08;3947,21655148268
1148923;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3947,21655148268
1148923;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3947,21655148268
1148924;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3367,00393819356
1148924;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3367,00393819356
1148924;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3367,00393819356
1148954;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;2342,21098562857
1148957;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;2194,73712639525
1148963;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;3328,8662443335
1148963;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3328,8662443335
1148964;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ;LA EDAD;12;2;1;08;1649,41188282133
1148965;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3707,38638145448
1148965;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3707,38638145448
1148997;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2477,57101423096
1148997;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2477,57101423096
1148999;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;3813,42420127206
1148999;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3813,42420127206
1149005;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;08;2961,42591708066
1149005;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2961,42591708066
1149005;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;2961,42591708066
1149007;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;3555,29409052104
1149007;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3555,29409052104
1149007;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3555,29409052104
1149007;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3555,29409052104
1149007;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;3555,29409052104
1150572;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;9; ;1;63;385,23097935841
1150573;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;627,262066306562
1150573;1;5;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;63;627,262066306562
1150574;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;63;535,950496353455
1150574;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;535,950496353455
1150574;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;535,950496353455
1150576;1;2;1;80;2;1;4;3; ;2; ;2; ; ;4; ;9;1;1;63;557,127471270531
1150576;1;3;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;63;557,127471270531
1150577;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;11;2;1;63;537,783068420611
1150578;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;1;2;1;63;503,471603059888
1150578;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;503,471603059888
1150579;1;2;1;80;2;1;4;3; ;1;1;2; ; ; ; ;9;2;1;63;531,169707721835
1150579;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;531,169707721835
1150580;1;2;1;80;2;1;1;3; ;2; ;1;40000; ; ; ;9;2;1;63;645,594853823604
1150580;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;645,594853823604
1150580;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;645,594853823604
1150580;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;645,594853823604
1150581;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;63;521,80439057693
1150582;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;63;575,460258787573
1150582;1;4;1;80;2;2; ; ; ;2; ;2; ;1;1; ;9; ;1;63;575,460258787573
1150583;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;63;622,260078918628
1150583;1;2;1;80;2;1;4;3; ;2; ;2; ; ;1; ;9;1;1;63;622,260078918628
