DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
2475311;2;1;2;70;2;3;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;61;01;1;1;0140;07;63;2085,67406164714
2479009;1;3;1;70;2;2;44;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;39;55;1;1;5511;07;63;655,37600936883
2479014;1;7;1;70;2;6;40;1; ;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;07;63;1547,30258977781
2479017;1;1;1;70;2;6;48;1; ;2;40;4; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;58;41;50;1;1;5020;07;63;1645,33365729698
2479020;1;3;1;70;2;20;44;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;07;63;717,057740304954
2479024;1;1;1;70;2;2;44;4; ;2;4;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;1;4000000;1;41;70;75;1;1;7512;07;63;1072,66954317022
2479037;1;3;1;70;2;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;2; ;07;63;1005,74036231947
2479038;1;2;1;70;2;52;24;1; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5262;07;63;758,903646736751
2479041;1;4;1;70;2;28;48;1; ;2;28;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5241;07;63;710,678640306094
2479045;1;2;1;70;2;2;48;3; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;07;63;1385,33954863294
2479061;1;8;1;70;2;100;24;1; ;2;250;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;07;63;981,412191581712
2479064;1;3;1;70;2;28;24;1; ;2;30;4; ;1;4; ; ; ; ; ; ; ; ;1; ;ESTUDIAN;2; ;2;02;02;74;1;2;7421;07;63;1509,11883578572
2479068;1;4;1;70;2;1;50;8; ;2;1;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;62;62;01;1;1;0113;07;63;1429,4665041889
2480667;1;3;1;70;2;6;48;4; ;2;6;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;61;62;01;1;1;0121;07;18;483,486202501663
2480667;1;4;1;70;2;4;50;4; ;2;5;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;07;18;483,486202501663
2480674;1;2;1;70;2;40;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;07;18;439,516810885523
2480730;1;2;1;70;2;20;30;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;07;18;233,566642705422
2481020;1;2;1;70;2;8;48;1; ;2;16;4; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;53;85;1;1;8532;07;13;1536,08494330527
2481031;1;7;1;70;2;8;50;4; ;2;20;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5530;07;13;1802,18691823547
2481060;1;2;1;70;2;8;48;2; ;2;18;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5511;07;13;1088,41597823105
