DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;MES;DPTO;fex_c_2011
2478880;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;6;5; ;7; ; ; ; ; ; ;2;07;41;653,488602137892
2478880;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;07;41;653,488602137892
2478880;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;5; ; ; ; ; ; ;2;07;41;653,488602137892
2478880;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;41;653,488602137892
2478880;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;2;07;41;653,488602137892
2478881;1;1;1;90; ;2;1;2;1;2;2;1;2;1;2; ;4; ;10; ; ;8; ;4; ;2;07;41;585,582877941811
2478881;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;2;07;41;585,582877941811
2478881;1;4;1;90; ;2;1;1;1;2;2;2;2;2;1; ;4;2;2; ; ; ; ; ;2;2;07;41;585,582877941811
2479009;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;7; ; ; ; ; ; ;2;07;63;655,37600936883
2479009;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;2;07;63;655,37600936883
2479009;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;07;63;655,37600936883
2479009;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;07;63;655,37600936883
2479010;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;2085,67406164714
2479010;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;07;63;2085,67406164714
2479011;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;2;07;63;1619,81678526886
2479011;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;2;28; ;14; ; ; ; ; ; ;2;07;63;1619,81678526886
2479011;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;07;63;1619,81678526886
2479012;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;7;28; ;14; ; ; ; ; ; ;2;07;63;1158,06070155924
2479012;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;14; ;14; ; ; ; ; ; ;2;07;63;1158,06070155924
2479012;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1158,06070155924
2479013;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1373,79008785375
2479013;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;07;63;1373,79008785375
2479013;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;07;63;1373,79008785375
2479014;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1547,30258977781
2479014;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;07;63;1547,30258977781
2479014;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1547,30258977781
2479014;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;07;63;1547,30258977781
2479014;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;07;63;1547,30258977781
2479014;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;07;63;1547,30258977781
2479014;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;07;63;1547,30258977781
2479015;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;696,528134524796
2479015;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;42; ; ; ; ; ; ; ; ;2;07;63;696,528134524796
2479016;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;717,057740304954
2479016;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;35; ;21; ; ; ; ; ; ;2;07;63;717,057740304954
2479016;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ;2;07;63;717,057740304954
2479017;1;1;1;90; ;1;2;2;2;1;2;2;2;2;2;7; ; ; ;28; ; ; ; ; ;2;07;63;1645,33365729698
2479017;1;2;1;90; ;1;1;2;2;1;2;2;2;2;2;2;35; ; ;7; ; ; ; ; ;2;07;63;1645,33365729698
2479017;1;3;1;90; ;1;2;2;2;1;2;2;2;2;2;7; ; ; ;2; ; ; ; ; ;2;07;63;1645,33365729698
2479017;1;4;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;2; ; ; ; ; ;2;07;63;1645,33365729698
2479017;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1645,33365729698
2479018;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;30; ; ; ; ; ; ; ; ; ;2;07;63;1822,50831166075
2479018;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;07;63;1822,50831166075
2479018;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;5; ; ; ; ; ; ;2;07;63;1822,50831166075
2479018;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;2;07;63;1822,50831166075
2479019;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;07;63;1699,99390695623
2479019;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;7; ; ; ; ; ; ;2;07;63;1699,99390695623
2479019;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;2;2;07;63;1699,99390695623
2479019;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1699,99390695623
2479020;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;07;63;717,057740304954
2479020;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;2;07;63;717,057740304954
2479020;1;3;1;90; ;2;1;2;1;2;2;1;2;2;2; ;21; ;14; ; ;2; ; ; ;2;07;63;717,057740304954
2479021;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;07;63;1151,78406965296
2479021;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;07;63;1151,78406965296
2479021;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;07;63;1151,78406965296
2479022;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;07;63;1331,40406594344
2479022;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;07;63;1331,40406594344
2479023;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;07;63;1117,02216499482
2479023;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;07;63;1117,02216499482
2479024;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;07;63;1072,66954317022
2479024;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;07;63;1072,66954317022
2479025;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1456,25111403426
2479025;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;07;63;1456,25111403426
2479025;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1456,25111403426
2479033;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;696,528134524796
2479033;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;696,528134524796
2479034;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1258,20230296317
2479034;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;2;07;63;1258,20230296317
2479034;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;07;63;1258,20230296317
2479034;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;07;63;1258,20230296317
2479035;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1473,68679715367
2479035;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;2;07;63;1473,68679715367
2479035;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1473,68679715367
2479035;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;07;63;1473,68679715367
2479036;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1043,26155940743
2479036;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;60; ;20; ; ; ; ; ; ;2;07;63;1043,26155940743
2479036;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;07;63;1043,26155940743
2479036;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;07;63;1043,26155940743
2479037;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1005,74036231947
2479037;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;2;07;63;1005,74036231947
2479037;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;07;63;1005,74036231947
2479038;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;758,903646736751
2479038;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;40; ;10; ; ; ; ; ; ;2;07;63;758,903646736751
2479039;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1348,93577272976
2479039;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;07;63;1348,93577272976
2479039;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1348,93577272976
2479039;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1348,93577272976
2479041;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;710,678640306094
2479041;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;20; ; ; ; ; ; ;2;07;63;710,678640306094
2479041;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;2;07;63;710,678640306094
2479041;1;4;1;90; ;2;1;2;1;1;2;2;2;2;2; ;20; ;20;30; ; ; ; ; ;2;07;63;710,678640306094
2479042;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;07;63;1533,82568964623
2479042;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;56; ; ;10; ; ; ; ; ;2;07;63;1533,82568964623
2479042;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1533,82568964623
2479042;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;07;63;1533,82568964623
2479044;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;07;63;1624,14149461269
2479045;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;07;63;1385,33954863294
2479045;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;10; ; ; ; ; ; ;2;07;63;1385,33954863294
2479045;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;07;63;1385,33954863294
2479045;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;07;63;1385,33954863294
2479045;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;07;63;1385,33954863294
2479046;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;07;63;905,23641140669
2479047;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;466,010510626025
2479047;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;60; ;10; ; ; ; ; ; ;2;07;63;466,010510626025
2479047;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;466,010510626025
2479047;1;5;1;90; ;2;1;2;1;1;2;2;2;2;2; ;40; ;20;10; ; ; ; ; ;2;07;63;466,010510626025
2479047;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;466,010510626025
2479048;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;736,812698334804
2479048;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;60; ;20; ; ; ; ; ; ;2;07;63;736,812698334804
2479056;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1047,58626875127
2479056;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;07;63;1047,58626875127
2479057;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1331,94418142195
2479057;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;07;63;1331,94418142195
2479057;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;07;63;1331,94418142195
2479057;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;07;63;1331,94418142195
2479058;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1197,74604368333
2479058;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1197,74604368333
2479058;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1197,74604368333
2479059;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;655,37600936883
2479059;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;07;63;655,37600936883
2479059;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;07;63;655,37600936883
2479059;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;655,37600936883
2479060;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1085,10746583923
2479060;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;07;63;1085,10746583923
2479060;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;07;63;1085,10746583923
2479061;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;981,412191581712
2479061;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;07;63;981,412191581712
2479061;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;1; ; ; ;2;07;63;981,412191581712
2479061;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;981,412191581712
2479061;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;07;63;981,412191581712
2479062;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;07;63;758,903646736751
2479062;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;2;07;63;758,903646736751
2479063;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1300,04820939497
2479063;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ;2;07;63;1300,04820939497
2479063;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;3;4; ; ; ; ; ; ; ; ;2;07;63;1300,04820939497
2479064;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;24;7; ; ; ; ; ; ; ; ;2;07;63;1509,11883578572
2479064;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;35; ; ; ; ; ; ; ; ;2;07;63;1509,11883578572
2479064;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;07;63;1509,11883578572
2479065;1;1;1;90; ;1;1;2;2;2;2;2;2;1;2;10;14; ; ; ; ; ; ;12; ;2;07;63;2085,67406164714
2479065;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;07;63;2085,67406164714
2479066;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1036,21990250444
2479066;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;28; ;30; ; ; ; ; ; ;2;07;63;1036,21990250444
2479067;1;1;1;90; ;1;2;2;2;2;2;2;2;1;2;4; ; ; ; ; ; ; ;15; ;2;07;63;1772,28458577211
2479068;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1429,4665041889
2479068;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;14; ; ; ; ; ; ; ; ;2;07;63;1429,4665041889
2479068;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1429,4665041889
2479068;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1429,4665041889
2479070;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;1358,55493878758
2479070;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;28; ; ; ; ; ; ; ; ;2;07;63;1358,55493878758
2479070;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;07;63;1358,55493878758
2479070;1;4;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;07;63;1358,55493878758
2479070;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;10;7; ; ; ; ; ; ; ; ;2;07;63;1358,55493878758
2479070;1;6;1;90; ;1;1;2;2;2;2;2;2;2;2;10;7; ; ; ; ; ; ; ; ;2;07;63;1358,55493878758
2479071;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;466,010510626025
2479071;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;07;63;466,010510626025
2479071;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;63;466,010510626025
2480660;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;18;329,207461804194
2480660;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;20;25; ; ; ; ; ; ; ; ;2;07;18;329,207461804194
2480661;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;18;285,436613413148
2480661;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;07;18;285,436613413148
2480661;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;20;9; ; ; ; ; ; ; ; ;2;07;18;285,436613413148
2480661;1;4;1;90; ;1;2;2;2;2;2;2;2;2;2;15; ; ; ; ; ; ; ; ; ;2;07;18;285,436613413148
2480662;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;18;452,056445093685
2480662;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;20;15; ; ; ; ; ; ; ; ;2;07;18;452,056445093685
2480663;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;6;5; ; ; ; ; ; ; ; ;2;07;18;214,8750627307
2480663;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;25;20; ; ; ; ; ; ; ; ;2;07;18;214,8750627307
2480663;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;10;12; ; ; ; ; ; ; ; ;2;07;18;214,8750627307
2480664;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;2;07;18;336,453505146462
2480664;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;20;15; ; ; ; ; ; ; ; ;2;07;18;336,453505146462
2480665;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;18;310,515881829472
2480665;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;07;18;310,515881829472
2480667;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;9;4; ; ; ; ; ; ; ; ;2;07;18;483,486202501663
2480667;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;20;18; ; ; ; ; ; ; ; ;2;07;18;483,486202501663
2480667;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;25; ; ; ; ; ; ; ; ; ;2;07;18;483,486202501663
2480667;1;4;1;90; ;1;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ; ;2;07;18;483,486202501663
2480668;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;25;30; ; ; ; ; ; ; ; ;2;07;18;474,757345575841
2480668;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;07;18;474,757345575841
2480668;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;18;474,757345575841
2480669;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;18;266,745033438426
2480669;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;15;20; ; ; ; ; ; ; ; ;2;07;18;266,745033438426
2480669;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;20;15; ; ; ; ; ; ; ; ;2;07;18;266,745033438426
2480669;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;16;10; ; ; ; ; ; ; ; ;2;07;18;266,745033438426
2480670;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;4;2; ; ; ; ; ; ; ; ;2;07;18;291,82430185475
2480670;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;20;15; ; ; ; ; ; ; ; ;2;07;18;291,82430185475
2480671;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;07;18;301,382317346279
2480671;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;20;12; ; ; ; ; ; ; ; ;2;07;18;301,382317346279
2480671;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;10;20; ; ; ; ; ; ; ; ;2;07;18;301,382317346279
2480672;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;07;18;458,02667163597
2480672;1;2;1;90; ;1;1;2;2;2;1;2;2;2;2;12;18; ; ; ;2; ; ; ; ;2;07;18;458,02667163597
