DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2470508;1;2;1;1;1;1;1;6; ;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;4;1;2;1;1;1;1;2;1;01;1;07;17;1;17;307,733119584987
2470509;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;2;1;4;1;1;1;1;1;2;2;1;01;1;07;17;1;17;160,803507927718
2470510;1;2;2;1;1;1;1;1;4;3; ; ; ; ;190000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;3;1;2;1;1;1;2;2;1;01;1;07;17;1;17;185,57497954517
2470511;1;4;3;1;1;1;1;1;3;2; ;600000;99;350000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;8;1;2;1;4;1;1;1;1;1;2;2;1;01;1;07;17;1;17;194,983954587438
2470513;1;3;2;1;1;1;1;1;4;4; ; ; ;200000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;4;3;1;2;1;1;1;1;2;1;01;1;07;17;1;17;308,068336013543
2470514;1;1;1;1;2;1;1;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;3;4;2;1;2;1;1;1;2;2;2;01;1;07;17;1;17;332,996841286291
2470516;1;4;1;1;1;1;1;1;4;2; ;185000;55000000;300000; ;1;1;1;1;1;1;1;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;07;17;1;17;153,866559792494
2470517;1;5;1;1;1;1;1;1;3;1; ; ;250000000;1200000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;6;2;1;01;1;07;17;1;17;161,29507291851
2470518;1;5;3;1;1;1;1;1;3;1; ; ;100000000;700000; ;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;6;2;1;01;1;07;17;1;17;184,969897964736
2470519;1;5;2;1;1;1;1;1;3;1; ; ;220000000;1300000; ;1;1;1;2;2;2;2;2;2;1;2;2;1;1;2;1;1;2;1;2;2;2; ;2;2; ;2;1;1;1;6;1;1;1;1;1;6;2;1;01;1;07;17;1;17;150,72076925496
2470520;1;5;2;1;1;1;1;1;3;2; ;300000;175000000;1000000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;6;2;1;01;1;07;17;1;17;161,867861891093
2470521;1;4;2;1;1;1;1;1;1;2; ;760000;40000000;300000; ;1;2;1;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;3;2;1;1;1;1;1;3;2;1;01;1;07;17;1;17;151,832389282094
2470522;1;4;2;1;1;1;1;1;3;1; ; ;60000000;400000; ;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;6;1;1;1;1;1;3;2;1;01;1;07;17;1;17;159,093294193832
2470523;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;2;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;1;1;2;1;1;1;1;1;6;2;1;01;1;07;17;1;17;160,803507927718
2470524;1;3;1;1;1;1;1;1;4;3; ; ; ; ;140000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;2;2;1;01;1;07;17;1;17;166,498420643146
2470526;1;3;1;1;1;1;1;1;3;3; ; ; ; ;255000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;3;2;1;01;1;07;17;1;17;525,67024274053
2470527;1;3;2;1;1;1;1;1;1;2; ;60000;30000000;2000000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;2;1;01;1;07;17;1;17;148,663212067857
2470528;1;4;2;1;1;1;1;1;3;1; ; ;40000000;180000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;1;1;1;1;1;2;1;01;1;07;17;1;17;170,266191564134
2470529;1;3;2;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;4;1;1;1;3;1;1;1;1;1;3;2;1;01;1;07;17;1;17;135,600365724732
2470530;1;5;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;07;17;1;17;155,924116979596
2470531;1;3;1;1;1;1;1;1;3;1; ; ;70000000;280000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;6;1;1;1;1;1;3;2;1;01;1;07;17;1;17;153,866559792494
2470532;1;3;1;1;1;1;1;4;4;1; ; ;6000000;250000; ;2;2;1;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;1;1;1;01;1;07;17;1;17;135,307659712107
2470533;1;2;1;1;1;1;1;1;4;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;2;1;1;5;2;2;2;1;1;1; ;2;2;01;1;07;18;1;18;57,357178648524
2470534;1;4;3;1;1;1;1;1;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;5;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;37,8557897510087
2470535;1;4;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;07;18;1;18;39,7260156283205
2470536;1;2;1;3;1;1;1;1;3;1; ; ;25000000;150000; ;1;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;1;2;1;1;1;2;1;01;1;07;18;1;18;46,4653031234342
2470537;1;4;2;1;1;1;1;1;4;1; ; ;35000000;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;2;1;01;1;07;18;1;18;39,7260156283205
2470538;1;4;3;1;1;1;1;1;3;3; ; ; ; ;330000;2;2;1;2;2;1;2;2;2;1;1;1;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;1;07;18;1;18;40,4474549635241
2470539;1;4;2;1;1;1;1;1;4;1; ; ;18000000;100000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;2;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;50,155130873423
2470540;1;3;2;1;1;1;1;1;4;4; ; ; ;70000; ;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;62,5180996441578
2470541;1;3;2;1;1;1;1;1;5;1; ; ;10000000;80000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;63,054756593025
2470542;1;2;1;1;1;1;1;1;4;1; ; ;15000000;100000; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;39,7260156283205
2470543;1;2;1;1;1;1;1;1;4;3; ; ; ; ;90000;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;36,3570748208741
2470544;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;1;1;1;1;2;1;01;1;07;18;1;18;60,9109018423069
2470545;1;3;2;1;1;1;1;1;4;4; ; ; ;80000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;50,6178911534104
2470546;1;4;3;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;1;2;1;1;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;5;3;1;2;1;1;1;1;2;2;01;1;07;18;1;18;62,0369125974054
2470547;1;2;1;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;2;5;3;1;2;1;1;1;1;2;2;01;1;07;18;1;18;47,1853226976435
2470548;1;3;2;1;1;1;1;1;4;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;5;1;1;2;1;1;1;1;2;2;01;1;07;18;1;18;48,3933878678276
2470549;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;40,9340807985046
2470550;1;4;3;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;31,9346140469882
2470551;1;3;3;1;2;1;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;8;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;49,0943860001486
2470551;2;1;1;1;2;1;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;6;2; ; ; ; ; ; ; ; ; ; ;2;01;1;07;18;1;18;49,0943860001486
2470552;1;4;3;1;1;1;1;1;4;1; ; ;15000000;100000; ;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;62,0369125974054
2470553;1;3;2;1;1;1;1;1;4;1; ; ;17000000;100000; ;1;2;1;1;1;1;2;2;1;2;2;1;2;2;2;1;1;1;1;1;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;52,3292366875065
2470554;1;3;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;46,4653031234342
2470555;1;3;2;1;1;1;1;1;4;1; ; ;16000000;150000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;51,9965254483637
2470556;1;3;1;1;1;1;1;1;4;1; ; ;10000000;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;57,357178648524
2470557;1;4;3;1;1;1;1;1;4;1; ; ;15000000;120000; ;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;1;1;1;1;1;2;01;1;07;18;1;18;60,263359175983
2470558;1;3;1;1;1;1;1;1;4;1; ; ;10000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;51,8259563235944
2470559;1;2;1;3;1;1;1;1;4;1; ; ;5000000;70000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;5;3;1;2;2;1;1;1;2;1;01;1;07;18;1;18;65,4879078199373
2470560;1;1;1;1;2;1;1;2;4;3; ; ; ; ;50000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;2;5;3;1;2;1;1;1;1;2;1;01;1;07;18;1;18;43,4172631393036
2470561;1;1;1;1;2;1;1;1;4;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;5;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;62,5180996441578
2470562;1;2;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;1;5;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;46,6316587430055
2470563;1;3;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;45,9047806195739
2470564;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;1;1;2;1;2;2;1;2;2;2;2;2;1;2;2;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;45,4235935728215
2470565;1;1;1;1;1;1;1;2;4;1; ; ;10000000;100000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;1;1;2;2; ;8;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;62,8254039330399
2470565;2;1;1;1;2;1;1;2;4;4; ; ; ;50000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;2;01;1;07;18;1;18;62,8254039330399
2470566;1;3;3;1;1;1;1;2;4;1; ; ;3000000;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;11;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;46,2120710276826
2470567;1;2;1;1;1;1;1;3;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;2;01;1;07;18;1;18;62,5180996441578
2470568;1;5;4;1;1;1;1;1;4;1; ; ;9000000;70000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;8;1;1;5;3;1;2;1;1;1;1;2;1;01;1;07;18;1;18;50,770650238548
2470569;1;3;2;1;1;1;1;1;4;1; ; ;4000000;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;7;1;1;5;3;1;2;1;1;1;1;2;1;01;1;07;18;1;18;64,5200949382044
2470570;1;3;1;1;1;1;1;1;4;1; ; ;40000000;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;57,357178648524
2470571;1;4;2;1;1;1;1;1;4;2; ;1000000;40000000;200000; ;2;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;2;2;2;01;1;07;18;1;18;45,0244609411546
2470572;1;3;2;2;1;1;1;1;3;1; ; ;19000000;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2; ;6;1;1;1;2;1;1;2;1;1;1;2;1;01;1;07;18;1;18;55,5134814020493
2470573;1;3;2;2;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;5;2;1;1;2;1;1;1;2;1;01;1;07;18;1;18;72,7141496417483
2470574;1;5;4;1;1;1;1;1;4;1; ; ;130000000;500000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;2;1;1;1;4;2;1;01;1;07;18;1;18;33,2934018141822
2470575;1;4;3;1;1;1;1;1;4;1; ; ;90000000;500000; ;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;2;1;01;1;07;18;1;18;51,9620608798005
2470576;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;07;18;1;18;56,1793645417053
2470577;1;3;2;2;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;2;1;1;1;2;1;01;1;07;18;1;18;51,6898517673884
2470578;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;2;01;1;07;18;1;18;55,9402020212375
2470579;1;3;2;1;1;1;1;1;4;1; ; ;60000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;2;2;1;01;1;07;18;1;18;52,970393845458
2470580;1;3;2;1;1;1;1;1;3;1; ; ;25000000;120000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;2;1;01;1;07;18;1;18;57,357178648524
2470581;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;2;2;1;01;1;07;18;1;18;68,3031707919723
2470582;1;3;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;2;1;01;1;07;18;1;18;46,7861900659766
2470583;1;5;4;1;1;1;1;1;3;1; ; ;500000000;350000; ;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;1;07;18;1;18;52,1628810679351
2470584;1;4;3;1;1;1;1;1;3;1; ; ;55000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;2;1;01;1;07;18;1;18;62,0369125974054
2470585;1;5;4;1;1;1;1;1;3;4; ; ; ;3500000; ;2;2;1;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;07;18;1;18;68,9425557120904
2470586;1;4;3;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;07;18;1;18;67,0951056217883
2470587;1;3;1;3;1;1;1;1;4;1; ; ;10000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;1;1;1;2;2;01;1;07;18;1;18;103,651912647189
2470588;1;1;1;3;1;1;1;1;4;1; ; ;500000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;2;2; ;11;1;1;5;1;1;2;2;1;1;1;2;2;01;1;07;18;1;18;51,6898517673884
2470589;1;3;1;1;1;1;1;1;1;3; ; ; ; ;240000;2;2;1;2;2;1;2;1;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;2;01;1;07;18;1;18;67,0951056217883
2470590;1;3;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;2;2;01;1;07;18;1;18;51,6023585640749
2470591;1;1;1;1;1;1;1;1;4;1; ; ;10000000;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;2;2;01;1;07;18;1;18;57,221074092318
2470592;1;3;2;1;1;1;1;1;4;1; ; ;50000000;300000; ;2;2;1;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;2;1;1;1;3;2;1;01;1;07;18;1;18;56,3393346529044
2470593;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;2;1;1;1;4;2;1;01;1;07;18;1;18;54,5721667398544
2470594;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;2;2;1;01;1;07;18;1;18;31,2988817964912
2470595;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;2;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;2;2;1;01;1;07;18;1;18;68,3756476998578
2470596;1;4;2;1;1;1;1;1;3;1; ; ;40000000;250000; ;2;2;1;2;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;1;07;18;1;18;55,9402020212375
2470597;1;3;3;2;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;1;1;1;2;2;01;1;07;18;1;18;101,10852701018
2470598;1;4;3;1;1;1;1;1;4;1; ; ;40000000;250000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;1;2;1;01;1;07;18;1;18;40,846587595191
2470599;1;3;2;1;1;1;1;1;3;1; ; ;40000000;200000; ;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;1;07;18;1;18;63,054756593025
2470600;1;6;2;1;1;1;1;1;4;3; ; ; ; ;600000;2;2;1;2;2;1;2;2;1;2;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;2;1;01;1;07;18;1;18;39,7260156283205
2470601;1;4;3;1;1;1;1;1;4;1; ; ;40000000;350000; ;1;1;1;2;2;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;2;2;1;01;1;07;18;1;18;63,2449777675894
2470602;1;3;2;1;1;1;1;1;3;1; ; ;35000000;250000; ;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;2;1;01;1;07;18;1;18;87,7988047890221
2470603;1;4;3;1;1;1;1;1;4;1; ; ;60000000;250000; ;1;2;1;2;1;1;2;2;2;2;2;1;1;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;2;01;1;07;18;1;18;62,0369125974054
2470604;1;4;3;1;1;1;1;1;4;1; ; ;99;400000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;2;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;1;01;1;07;19;1;19;108,643089716747
2470605;1;5;4;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;1;3;2;2; ;7;1;1;1;4;1;2;1;1;1;2;3;1;01;1;07;19;1;19;100,452779441971
2470606;1;3;2;1;1;1;1;1;5;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;1;2;1;2;1;1;1;2;3;1;01;1;07;19;1;19;106,042103677783
2470607;1;3;1;1;1;1;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;2;3;1;01;1;07;19;1;19;102,285058090741
2470608;1;5;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;2;3;1;01;1;07;19;1;19;102,643189468742
2470609;1;3;2;1;1;1;1;1;4;1; ; ;15000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;1;1;1;2;3;1;01;1;07;19;1;19;94,7664996413601
2470610;1;4;2;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;2;1;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;1;07;19;1;19;106,41847422946
