Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3353671;1;1;1;70;1;48;48;1; ;2;48;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;80;19;1;2;1921;12;17;109,099971120771;17
3353690;1;1;1;70;1;4;48;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;85;85;52;1;1;5272;12;17;188,618125579696;17
3353706;1;2;1;70;1;150;40;1; ;2;150;1; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;59;59;52;1;2;5231;12;15;128,342466999272;15
3353711;1;3;1;70;1;48;48;2; ;2;48;4; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;12;15;91,755680647193;15
3353730;1;3;1;70;1;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;73;348,268532450693;73
3353740;1;1;1;70;1;208;24;4; ;2;208;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;44;70;1;2;7020;12;73;157,442693484239;73
3353740;1;4;1;70;1;12;40;3; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;54;56;93;1;1;9301;12;73;157,442693484239;73
3353744;1;3;1;70;1;2;48;1; ;2;2;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;87000;2;45;58;75;1;1;7522;12;73;304,910430978473;73
3353752;1;2;1;70;1;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;12;76;942,543242466333;76
3353754;1;2;1;70;1;8;48;1; ;2;16;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;80;1;1;8011;12;76;1408,42898294034;76
3353770;1;1;1;70;1;1;40;2; ;2;1;2; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;4900000;2;12;12;75;1;1;7523;12;52;207,111755337268;52
3353776;1;1;1;70;1;52;30;1; ;2;2;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;53;45;52;1;2;5261;12;52;215,755574925586;52
