Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3362110;1;2;1;2;1;4;1;1;4;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;1;5;2;1;2;2;2;1;1; ;1;01;2;12;73;3878,13186480975
3362111;1;2;1;2;1;2;1;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;5;2;1;2;2;2;1;2; ;1;01;2;12;73;8508,45425562741
3362133;1;3;1;3;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;12;73;4412,42515378779
3362134;1;2;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;1;01;2;12;73;4985,74959410332
3362136;1;3;3;1;1;1;1;1;4;4; ; ; ;220000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;1;1;1;2;2;1;01;2;12;73;3966,45496692441
3363000;1;6;1;2;1;4;2;1;5;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;594,055776653048
3363001;1;2;1;2;1;4;6;1;5;1; ; ;2800000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;223,524643972208
3363002;1;4;2;2;1;4;2;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;414,622315661402
3363003;1;4;3;2;1;4;2;1;5;1; ; ;3000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;502,571036609823
3363004;1;2;1;2;1;4;2;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;529,846426040289
3363005;1;3;2;2;1;4;6;1;5;1; ; ;2500000;2500000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;498,198391612497
3363006;1;4;2;2;1;4;4;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;3;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;253,999592813291
3363007;1;4;3;2;1;4;2;1;5;1; ; ;2500000;2500000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;7;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;429,923756831106
3363008;1;3;2;2;1;4;6;1;5;1; ; ;3000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;329,943570836467
3363009;1;3;2;3;1;4;6;1;5;1; ; ;3000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;344,311247269807
3363010;1;4;2;2;1;4;2;1;5;1; ; ;4000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;4;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;422,254413589321
3363011;1;5;2;2;1;4;2;1;5;1; ; ;8000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;7;1;1;1;2;1;2;2;2;2;9; ; ;01;2;12;18;521,675103252247
3363012;1;4;3;3;1;4;6;1;5;1; ; ;2000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;2;2;2;2;2;2;2; ; ; ;01;2;12;18;549,142734665755
3363013;1;2;1;3;1;4;4;1;5;1; ; ;180000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;223,524643972208
3363014;1;5;1;3;1;4;2;1;5;1; ; ;7000000;80000; ;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;223,524643972208
3363015;1;5;3;3;1;4;6;1;5;1; ; ;3500000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;579,688100219708
3363016;1;2;1;3;1;4;4;1;5;1; ; ;1500000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;223,524643972208
3363017;1;3;2;2;1;4;4;1;5;1; ; ;2000000;35000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;289,84084490804
3363018;1;4;3;2;1;4;6;1;5;1; ; ;4000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;471,199568346242
3363019;1;4;1;2;1;4;6;1;5;1; ; ;2500000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;358,115479689432
3363020;1;4;2;2;1;4;4;1;5;1; ; ;4000000;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;399,698652033261
3363021;1;3;1;2;1;4;4;1;5;1; ; ;3000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;278,732621405294
3363022;1;4;2;2;1;4;2;1;5;1; ; ;12000000;120000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;413,253040409647
3363023;1;3;1;2;1;4;2;1;5;1; ; ;4500000;45000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;259,365896066958
3363024;1;4;1;2;1;4;2;1;5;1; ; ;7000000;70000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;278,732621405294
3363025;1;2;1;6; ;4;4;1;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;335,309874090134
3363026;1;4;2;2;1;4;2;1;5;1; ; ;10000000;100000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;624,530725494131
3363027;1;4;3;2;1;4;4;1;5;1; ; ;3800000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;394,169793375249
3363028;1;3;2;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;438,995546723649
3363029;1;2;1;3;1;4;6;5;5;1; ; ;1000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;492,565481980915
3363030;1;4;3;2;1;4;2;1;5;1; ; ;4000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;200,71903837291
3363031;1;4;2;2;1;4;6;1;5;1; ; ;1500000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;679,017553561738
3363032;1;3;1;3;1;4;6;1;5;1; ; ;3000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;223,524643972208
3363033;1;3;2;4;1;4;4;1;5;1; ; ;3000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;7;3;2;2;2;2;2; ; ; ;01;2;12;18;720,410916172965
3363034;1;4;3;3;1;4;6;1;5;1; ; ;2500000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;2;3;2;2;2;2;2; ; ; ;01;2;12;18;452,729362430404
3363035;1;4;2;2;1;4;4;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;336,658775954045
3363036;1;3;1;3;1;4;6;5;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;278,732621405294
3363037;1;5;3;2;1;4;6;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;572,599072917662
3363038;1;3;2;3;1;4;2;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;486,46376420208
3363039;1;3;2;3;1;4;6;5;5;1; ; ;3500000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;400,888499954647
3363040;1;3;2;6; ;4;4;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;581,778078616759
3363041;1;3;1;3;1;4;6;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;358,045062976562
3363042;1;2;1;2;1;4;4;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;581,778078616759
3363043;1;4;3;3;1;4;4;5;5;1; ; ;2500000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;579,617683506838
3363044;1;3;1;2;1;4;4;1;5;1; ; ;2500000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;658,265127265808
3363045;1;4;1;2;1;4;6;1;5;1; ; ;2800000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;358,115479689432
3363046;1;4;1;2;1;4;2;1;4;4; ; ; ;80000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;12;18;1634,26097734124
3363047;1;3;2;2;1;4;1;1;4;5; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;12;18;1180,52795313746
3363048;1;4;3;2;1;4;6;1;4;1; ; ;5000000;50000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;5;3;1;2;2;2;2;1; ; ;01;2;12;18;1759,82401242279
3363049;1;5;4;2;1;4;2;1;5;1; ; ;6000000;60000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;5;2;1;2;2;2;2;1; ; ;01;2;12;18;1318,23312232338
3363050;1;3;3;2;1;4;2;1;4;1; ; ;7000000;150000; ;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;5;2;1;2;2;2;2;1; ; ;01;2;12;18;883,899648446025
3363051;1;3;2;6; ;4;4;1;5;1; ; ;1500000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;549,142734665755
3363052;1;4;2;2;1;4;4;1;5;1; ; ;2500000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;720,410916172965
3363053;1;5;4;2;1;4;2;1;5;1; ; ;5000000;70000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;6;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;476,74168787711
3363054;1;3;2;2;1;4;4;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;18;568,870365619632
3363055;1;3;2;2;1;4;4;1;5;1; ; ;3500000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;414,622315661402
3363056;1;3;2;2;1;4;2;1;5;1; ; ;6000000;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;716,298497621112
3363057;1;2;1;3;1;3;4;1;5;1; ; ;6000000;600000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;278,732621405294
3363058;1;3;1;2;1;3;2;1;5;4; ; ; ;25000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;338,748754351096
3363059;1;3;2;2;1;4;4;1;5;1; ; ;6000000;30000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2; ;3;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;280,101896657048
3363060;1;7;5;2;1;4;3;1;5;2; ;150000;4000000;25000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;4;2;2; ;6;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;405,261144951973
3363061;1;4;2;2;1;4;3;1;5;1; ; ;5000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;287,733994584967
3363062;1;4;2;2;1;3;3;1;5;1; ; ;2000000;20000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2; ;2;2; ;4;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;351,943345197727
3363063;1;3;2;2;1;4;3;1;5;1; ; ;7000000;20000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;318,20894342605
3363064;1;4;3;2;1;3;6;1;5;1; ; ;6000000;25000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;374,78619611089
3363065;1;3;2;2;1;4;3;1;5;1; ; ;5000000;25000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;1;3;2;2;2;2;2; ; ; ;01;2;12;18;388,520011817644
3363066;1;3;2;2;1;4;3;1;5;1; ; ;5000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;253,999592813291
3363067;1;4;3;2;1;4;2;1;5;3; ; ; ; ;50000;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;310,576845498131
3363068;1;6;2;2;1;4;2;1;5;1; ; ;5000000;25000; ;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;5;2;1;2;2;2;2;9; ; ;01;2;12;18;310,576845498131
3363069;1;4;3;2;1;4;2;1;5;1; ; ;6000000;25000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;367,154098182971
3363070;1;3;2;2;1;4;4;1;5;1; ; ;4000000;25000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;344,311247269807
3363071;1;4;3;2;1;4;3;1;5;1; ; ;6000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2; ;2;2; ;4;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;310,576845498131
3363072;1;5;4;2;1;4;3;1;5;1; ; ;4000000;25000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;7;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;435,736093793056
3363073;1;3;2;3;1;3;4;1;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;720,410916172965
3363074;1;3;2;3;1;4;2;1;5;1; ; ;4000000;15000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;4;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;664,366845044643
3363075;1;4;2;3;1;4;4;1;5;1; ; ;6000000;25000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;280,101896657048
3363076;1;4;2;2;1;4;2;1;5;1; ; ;5000000;20000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;594,055776653048
3363077;1;3;1;2;1;3;3;1;5;1; ; ;4000000;25000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;459,535357648695
3363078;1;3;1;6; ;4;2;1;5;1; ; ;3000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;1;2;2;2;2;9; ; ;01;2;12;18;259,365896066958
3363079;1;4;2;2;1;4;3;1;5;4; ; ; ;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;414,622315661402
3363080;1;3;2;2;1;4;3;1;5;1; ; ;5000000;25000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;5;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;18;416,152695810486
3363081;1;3;2;3;1;3;4;1;5;1; ; ;2000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;341,051794339214
3363082;1;4;3;3;1;3;4;1;5;1; ; ;3000000;25000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;5;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;523,040430821998
3363083;1;2;1;2;1;3;3;1;5;4; ; ; ;50000; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;379,501766711948
3363084;1;5;2;2;1;3;3;1;5;1; ; ;4000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2; ;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;358,045062976562
3363085;1;4;3;2;1;4;4;1;5;2; ;583000;3000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2; ;4;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;232,542889077904
3363086;1;3;1;2;1;4;3;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;3;1;2;2;2;2;9; ; ;01;2;12;18;223,524643972208
3363087;1;4;3;2;1;4;3;1;5;1; ; ;2000000;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;18;509,306615115244
