DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4246716;1;2;1;70;2;32;40;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;53;79;52;1;2;5271;01;41;843,514363539021
4246755;1;1;1;70;2;20;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;01;44;4208,63604171087
4246757;1;1;1;70;2;4;48;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;95;1;1;9500;01;44;4435,00946442224
4246762;1;2;1;70;2;8;48;1; ;2;98;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;50;55;1;1;5511;01;44;1229,52598562573
4246774;1;1;1;70;2;3;40;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;950000;54;54;85;1;1;8532;01;44;1358,34770782573
4246774;1;2;1;70;2;30;16;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0140;01;44;1358,34770782573
4246812;1;3;1;70;2;5;40;4; ;2;110;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;01;44;1229,52598562573
4246813;1;3;1;70;2;48;48;4; ;2;104;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;2;8511;01;44;2360,17825524104
4246814;1;2;1;70;2;3;48;4; ;2;3;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;59;59;85;1;1;8511;01;44;2360,17825524104
4246825;1;2;1;70;2;8;40;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;02;1;1;0201;01;44;2714,45506459836
4246829;1;2;1;70;2;2;40;1; ;2;78;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;1;9500;01;44;2617,57751539676
4246834;1;1;1;70;2;8;40;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8041;01;44;1519,58905124884
4246836;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;01;44;1867,10819307485
4246855;1;1;1;70;2;3;30;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;4000000;13;13;80;1;1;8011;01;44;1967,13237799572
4246884;1;1;1;70;2;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;80;1;1;8012;01;05;4162,83608712049
4246896;1;1;1;70;2;2;24;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;53;53;01;1;1;0119;01;05;4724,41316473209
4246957;1;4;1;70;2;104;40;1; ;2;34;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;61;01;1;2;0140;01;52;1278,99843620029
4246958;1;4;1;70;2;29;48;4; ;2;29;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;2;0140;01;52;5115,99374480116
4246969;1;2;1;70;2;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;95;95;45;1;1;4521;01;52;3239,24966652674
4246986;1;2;1;70;2;20;40;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;61;01;1;2;0140;01;52;2830,64702563503
4246992;1;3;1;70;2;13;48;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;01;52;1781,78527162289
4246993;1;3;1;70;2;25;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;01;52;1278,99843620029
4246999;1;3;1;70;2;48;48;1; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;61;01;1;2;0140;01;52;2830,64702563503
4247001;1;3;1;70;2;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;19;1;1;1929;01;52;5115,99374480116
4247001;1;4;1;70;2;8;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;52;5115,99374480116
4247008;1;2;1;70;2;12;30;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;41;52;1;1;5224;01;52;3456,47673717492
4247054;1;2;1;70;2;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;45;1;1;4530;01;52;921,028164501482
4247071;1;1;1;70;2;2;40;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;39;39;14;1;1;1411;01;52;2201,27946020033
4247099;1;2;1;70;2;13;15;3; ;2;15;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;01;52;921,028164501482
4247101;1;2;1;70;2;34;35;3; ;2;30;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;45;52;1;2;5211;01;52;2136,29792437894
4247130;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;01;54;377,772070089626
4247202;1;3;1;70;2;16;48;1; ;2;40;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;01;54;377,772070089626
4247220;1;3;1;70;2;12;48;1; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;40;61;01;1;1;0113;01;54;377,772070089626
4247450;1;3;1;70;2;4;40;1; ;2;104;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5237;01;63;879,252409605865
4247454;1;2;1;70;2;104;60;3; ;2;4;7; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;80;19;1;2;1931;01;63;986,889597443476
4247455;1;1;1;70;2;4;40;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;560000;62;93;45;1;1;4552;01;63;1104,12158972711
4247460;1;3;1;70;2;28;70;1; ;2;28;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;55;1;2;5511;01;63;1335,90167169549
4247461;1;4;1;70;2;2;40;1; ;2;2;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;01;63;626,851825886265
4247467;1;1;1;70;2;2;40;1; ;2;2;8; ;3;2;2; ; ; ;1; ; ; ; ; ; ; ;1;400000;58;62;01;1;1;0111;01;63;806,360364738233
4247474;1;2;1;70;2;4;50;1; ;2;4;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;1;150000;45;55;55;1;1;5511;01;63;1553,0865206143
4247538;1;2;1;70;2;2;42;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;720000;62;62;01;1;1;0115;01;73;2075,16245778259
4247539;1;4;1;70;2;4;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;52;1;1;5239;01;73;2758,78681812631
4247540;1;2;1;70;2;1;44;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;680000;62;62;01;1;1;0115;01;73;2208,84322605768
4247543;1;2;1;70;2;48;40;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;01;73;2342,52399433277
4247548;1;2;1;70;2;1;48;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;62;62;01;1;1;0111;01;73;2317,73343193555
4247560;1;2;1;70;2;20;48;3; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;62;01;1;2;0121;01;73;2175,51063668862
4247565;1;2;1;70;2;259;48;1; ;2;512;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;01;73;2033,60361565752
4247565;1;3;1;70;2;104;48;1; ;2;53;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;45;95;45;1;2;4521;01;73;2033,60361565752
4247565;1;4;1;70;2;54;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;01;73;2033,60361565752
4247608;1;3;1;70;2;16;56;8; ;2;16;8; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0130;01;73;2498,97940699965
4247616;1;3;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;01;73;2327,85508994693
4247616;1;6;1;70;2;2;48;1; ;2;2;8; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;120000;97;62;01;1;1;0130;01;73;2327,85508994693
4247616;1;7;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;73;2327,85508994693
4247616;2;1;2;70;2;3;44;1; ;2;96;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;62;97;52;1;1;5211;01;73;2327,85508994693
4247617;1;1;1;70;2;12;48;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;62;62;01;1;1;0140;01;73;2894,95957160248
4247639;1;1;1;70;2;78;48;1; ;2;384;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;62;75;1;2;7512;01;05;4186,51290156129
4247639;1;2;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;01;05;4186,51290156129
4247711;1;2;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;18;680,512118250375
