DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4234008;1;1;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;50;261,059479461265
4234008;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;50;261,059479461265
4234009;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;50;239,086176216069
4234010;1;1;1;80;52;1;1;4; ;2; ; ;8; ;2; ;1;300000;1;01;52;147,984255993112
4234011;1;3;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;52;193,904145768966
4234013;1;2;1;80;52;1;1;7; ;2; ; ;9; ;2; ;2; ;1;01;52;212,17380644252
4234014;1;1;1;80;52;1;1;4; ;2; ; ;4; ;2; ;2; ;1;01;52;126,209371413196
4234014;1;2;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;52;126,209371413196
4234015;1;2;1;80;52;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;52;164,945134944404
4234015;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;164,945134944404
4234016;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;1;90000;1;01;52;256,245550401578
4234018;1;4;1;80;52;1;3;2; ;2; ; ;2; ;2; ;2; ;1;01;52;193,703307597677
4234020;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;230,78362767203
4234021;1;2;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;52;171,406448218536
4234022;1;2;1;80;52;1;4;7; ;2; ; ;9; ;1;1;2; ;1;01;52;167,418819830521
4234022;1;5;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;52;167,418819830521
4234024;1;2;1;80;52;1;2;4; ;2; ; ;4; ;2; ;2; ;1;01;52;207,078234503532
4234025;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;213,530243509982
4234025;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;213,530243509982
4234025;1;5;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;52;213,530243509982
4234026;1;2;1;80;52;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;52;272,563500988238
4234026;2;2;2;80;52;1;3;7; ;2; ; ;9; ;2; ;2; ;1;01;52;272,563500988238
4234028;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;52;243,512708327163
4234029;1;1;1;80;52;1;2;4; ;2; ; ;8; ;2; ;2; ;1;01;52;167,619658001811
4234029;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;52;167,619658001811
4234031;1;2;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ;1;01;52;237,975889728024
4234033;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;153,717068094962
4234033;2;1;2;80;52;1;1;8; ;2; ; ;2; ;1;1;1;2000000;1;01;52;153,717068094962
4234033;2;3;2;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;153,717068094962
4234033;2;4;2;80;52;1;4;4; ;2; ; ;8; ;2; ;2; ;1;01;52;153,717068094962
4234035;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;189,373341083415
4234038;1;2;1;80;52;1;4;7; ;2; ; ;8; ;2; ;2; ;1;01;52;211,871038633845
4234038;1;3;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;52;211,871038633845
4234039;1;1;1;80;52;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;52;170,481953543543
4234040;1;2;1;80;52;1;2;4; ;2; ; ;4; ;1;3;2; ;1;01;52;167,619658001811
4234041;1;1;1;80;52;1;4;8; ;1; ;3;8; ;3; ;2; ;1;01;52;120,672552814057
4234041;1;2;1;80;52;1;4;7; ;2; ; ;4; ;2; ;2; ;1;01;52;120,672552814057
4234041;1;4;1;80;52;1;1;2; ;2; ; ;2; ;2; ;1;80000;1;01;52;120,672552814057
4234042;1;1;1;80;52;1;2;8; ;1; ;1;4; ;3; ;2; ;1;01;52;211,691401960868
4234042;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;52;211,691401960868
4234047;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;52;123,534848355789
4234048;1;3;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;52;209,941373578454
4234050;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;54;388,324740367781
4234050;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;54;388,324740367781
4234052;1;1;1;80;54;1;3;6; ;2; ; ;8; ;2; ;2; ;1;01;54;463,77282834915
4234055;1;1;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;54;244,824765623736
4234055;1;4;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ;1;01;54;244,824765623736
4234056;1;2;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ;1;01;54;414,979334581637
4234058;1;2;1;80;54;1;1;8; ;2; ; ;9; ;2; ;2; ;1;01;54;338,654480049592
4234060;1;2;1;80;54;2; ; ; ; ;1;3;6; ;2; ;2; ;1;01;54;278,624731910216
4234060;1;3;1;80;54;1;2;2; ;2; ; ;2; ;2; ;2; ;1;01;54;278,624731910216
4234061;1;1;1;80;54;1;1;4; ;1; ;1;4; ;2; ;1;800000;1;01;54;402,054684909601
4234062;1;2;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;54;387,447973817104
4234063;1;3;1;80;54;1;1;8; ;2; ; ;2; ;2; ;1;120000;1;01;54;717,576607840099
4234063;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;54;717,576607840099
4234064;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;54;355,892718371298
4234065;1;2;1;80;54;1;4;8; ;2; ; ;9; ;2; ;2; ;1;01;54;326,867649962204
4234067;1;1;1;80;54;1;1;6; ;2; ; ;4; ;2; ;2; ;1;01;54;382,836835266707
4234067;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;54;382,836835266707
4234069;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;54;387,447973817104
4234070;1;2;1;80;54;1;4;6; ;2; ; ;9; ;2; ;2; ;1;01;54;388,324740367781
4234070;1;3;1;80;54;1;2;6; ;2; ; ;2; ;2; ;2; ;1;01;54;388,324740367781
4234149;1;2;1;80;66;1;3;7; ;2; ; ;8; ;2; ;2; ;1;01;66;246,903145212252
4234151;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;431,785898931894
4234152;1;4;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;310,55464199954
4234155;1;2;1;80;66;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;66;250,798215552026
4234156;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;287,203675992643
4234157;1;1;1;80;66;1;2;4; ;2; ; ;4; ;2; ;2; ;1;01;66;276,906975713065
4234158;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;283,590729265295
4234160;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;297,360494751431
4234160;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;297,360494751431
4234161;1;1;1;80;66;1;4;4; ;2; ; ;8; ;2; ;2; ;1;01;66;276,906975713065
4234162;1;5;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;324,324407485677
4234163;1;2;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;66;250,798215552026
4234165;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;66;217,181438323863
4234165;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;217,181438323863
4234166;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;214,405590193626
4234166;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;214,405590193626
4234167;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;66;250,798215552026
4234167;1;2;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;66;250,798215552026
4234168;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;181,582187422045
4234169;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;66;313,312436153683
4234170;1;2;1;80;66;1;1;8; ;1; ;1;2; ;2; ;2; ;1;01;66;277,713185251865
4234171;1;2;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;322,946859726402
4234171;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;322,946859726402
4234172;1;1;1;80;66;1;3;5; ;2; ; ;10; ;3; ;2; ;1;01;66;183,564661095701
4234173;1;2;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;66;371,980529449973
4234174;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;66;316,925382881032
4234175;1;2;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;66;243,290198484903
4234177;1;2;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;385,510023362466
4234177;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;385,510023362466
4234178;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;164,790179216451
4234178;1;2;1;80;66;1;4;5; ;2; ; ;8; ;3; ;2; ;1;01;66;164,790179216451
4234179;1;1;1;80;66;1;2;5; ;2; ; ;10; ;3; ;2; ;1;01;66;301,874452889621
4234180;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;66;208,874957435789
4234181;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;193,784494132801
4234182;1;2;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ;1;01;66;167,198810368017
4234184;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;357,550900466991
4234184;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;357,550900466991
4234184;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;357,550900466991
4234185;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;626,624872307366
4234186;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;239,56821344468
4234187;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;618,834731627818
4234188;1;3;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;66;713,189052025753
4234188;1;5;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;713,189052025753
4234189;1;1;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ;1;01;66;184,604650475377
4234193;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;232,65842475964
4234193;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;232,65842475964
4234194;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;306,690460718079
4234194;1;2;1;80;66;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;66;306,690460718079
4234195;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;855,465662163695
4234195;1;5;1;80;66;1;2;3; ;2; ; ;9; ;2; ;2; ;1;01;66;855,465662163695
4234196;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;247,185268824677
4234196;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;247,185268824677
4234197;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;324,373350520083
4234197;1;5;1;80;66;1;2;8; ;2; ; ;9; ;2; ;2; ;1;01;66;324,373350520083
4234198;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;356,594526012877
4234198;2;2;2;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;356,594526012877
4234201;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;283,30860565287
4234201;1;2;1;80;66;1;2;3; ;2; ; ;9; ;1;1;2; ;1;01;66;283,30860565287
4234201;1;3;1;80;66;2; ; ; ; ;1;1;2; ;2; ;2; ;1;01;66;283,30860565287
4234202;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;268,257675661458
4234202;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;66;268,257675661458
4234202;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;66;268,257675661458
4234204;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;66;297,979382549847
4234204;1;2;1;80;66;1;1;8; ;2; ; ;2; ;2; ;2; ;1;01;66;297,979382549847
4234205;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;66;250,798215552026
4234205;1;2;1;80;66;1;4;7; ;2; ; ;9; ;2; ;2; ;1;01;66;250,798215552026
4234207;1;1;1;80;68;1;1;8; ;2; ; ;4; ;3; ;2; ;1;01;68;358,796674924693
4234207;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;68;358,796674924693
4234208;1;2;1;80;68;1;1;8; ;2; ; ;9; ;2; ;2; ;1;01;68;335,948550664105
4234209;1;1;1;80;68;1;4;7; ;2; ; ;9; ;2; ;2; ;1;01;68;594,986335606235
4234210;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;68;566,563907867968
4234211;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;68;514,048966912425
4234211;1;5;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;68;514,048966912425
4234214;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;68;496,00049811038
4234216;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;68;475,795402461342
4234217;1;1;1;80;68;1;1;8; ;2; ; ;8; ;2; ;2; ;1;01;68;412,380151738673
4234217;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;68;412,380151738673
4234218;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;68;566,563907867968
4234218;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;68;566,563907867968
4234219;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;68;486,423815035092
4234222;1;1;1;80;68;1;2;5; ;2; ; ;9; ;3; ;2; ;1;01;68;591,730161250823
4234223;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;68;553,5902428914
4234224;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;68;434,773222287381
4234225;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;68;566,563907867968
4234228;1;1;1;80;68;1;2;6; ;2; ; ;8; ;2; ;2; ;1;01;68;496,00049811038
4234230;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;1;150000;1;01;68;558,92531316609
4234230;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;68;558,92531316609
4234233;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ;1;01;68;341,475727787839
4234233;1;6;1;80;68;1;1;8; ;2; ; ;8; ;2; ;1;400000;1;01;68;341,475727787839
4234234;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;68;487,288163242925
4234255;1;2;1;80;73;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;73;328,274123049697
4234257;1;1;1;80;73;1;4;5; ;2; ; ;8; ;3; ;2; ;1;01;73;110,224128735063
4234257;1;2;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;73;110,224128735063
4234259;1;1;1;80;73;1;4;7; ;2; ; ;8; ;3; ;2; ;1;01;73;148,491548288067
4234260;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;73;247,485913813446
4234261;1;2;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;73;255,751936809557
4234262;1;1;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;73;247,485913813446
4234264;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ;1;01;73;236,287498272722
4234264;1;2;1;80;73;1;2;5; ;2; ; ;10; ;3; ;2; ;1;01;73;236,287498272722
4234266;1;1;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;73;257,218133081863
4234267;1;1;1;80;73;1;4;6; ;2; ; ;10; ;3; ;2; ;1;01;73;250,673095411678
4234267;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;73;250,673095411678
4234267;1;3;1;80;73;1;4;6; ;2; ; ;8; ;2; ;2; ;1;01;73;250,673095411678
4234267;1;4;1;80;73;1;1;4; ;2; ; ;2; ;2; ;2; ;1;01;73;250,673095411678
4234268;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;76;775,069394707397
4234269;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;916,267507047739
4234270;1;1;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;76;819,445061739115
4234271;1;1;1;80;76;1;3;5; ;2; ; ;10; ;3; ;2; ;1;01;76;792,350757771586
4234271;1;2;1;80;76;1;1;8; ;2; ; ;10; ;3; ;2; ;1;01;76;792,350757771586
4234272;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;889,17320308021
4234274;1;1;1;80;76;1;4;4; ;2; ; ;4; ;3; ;2; ;1;01;76;792,350757771586
4234274;1;2;1;80;76;1;4;7; ;2; ; ;7; ;2; ;2; ;1;01;76;792,350757771586
4234276;1;1;1;80;76;1;4;5; ;1; ;4;8; ;3; ;2; ;1;01;76;792,350757771586
4234276;1;2;1;80;76;1;4;5; ;1; ;4;9; ;3; ;2; ;1;01;76;792,350757771586
4234278;1;1;1;80;76;1;3;8; ;2; ; ;6; ;2; ;2; ;1;01;76;626,216604955669
4234278;1;2;1;80;76;1;2;2; ;2; ; ;2; ;2; ;2; ;1;01;76;626,216604955669
4234278;2;1;2;80;76;1;4;5; ;2; ; ;11; ;3; ;2; ;1;01;76;626,216604955669
4234280;1;1;1;80;76;1;3;7; ;2; ; ;8; ;2; ;2; ;1;01;76;889,17320308021
4234280;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;889,17320308021
4234284;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;76;580,948475953291
4234284;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;76;580,948475953291
4234285;1;1;1;80;76;1;4;7; ;2; ; ;8; ;2; ;2; ;1;01;76;554,747981915592
4234285;1;2;1;80;76;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;76;554,747981915592
4234285;1;4;1;80;76;1;3;9;CAMBIO DE DOMICILIO;2; ; ;8; ;2; ;2; ;1;01;76;554,747981915592
4234285;1;5;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;554,747981915592
4234286;1;2;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;76;968,297851490842
4234287;1;1;1;80;76;1;1;4; ;2; ; ;4; ;3; ;2; ;1;01;76;1082,40165986366
4234288;1;1;1;80;76;1;4;1; ;1; ;2;8; ;2; ;2; ;1;01;76;1362,82587630292
4234288;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;1362,82587630292
4234291;1;2;1;80;76;1;4;3; ;2; ; ;11; ;2; ;2; ;1;01;76;1440,14243628978
4234291;1;3;1;80;76;1;2;4; ;2; ; ;2; ;2; ;2; ;1;01;76;1440,14243628978
4234292;1;1;1;80;76;1;1;8; ;2; ; ;11; ;2; ;1;300000;1;01;76;819,445061739115
4234295;1;1;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;76;819,445061739115
4234296;1;2;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;76;818,748910349832
4234297;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;1291,39970816426
4234298;1;1;1;80;76;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;76;1621,82605737043
4234298;1;4;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;1621,82605737043
4234299;1;1;1;80;76;1;2;7; ;2; ; ;4; ;3; ;2; ;1;01;76;1082,40165986366
4234300;1;2;1;80;76;1;2;4; ;2; ; ;10; ;3; ;2; ;1;01;76;792,460819397798
4234302;1;1;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;76;941,203547523314
4234302;1;2;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;76;941,203547523314
4234302;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;941,203547523314
4234303;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;76;968,297851490842
4234305;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;76;1440,14243628978
4234305;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;1440,14243628978
4234306;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;980,598955333657
4234307;1;1;1;80;76;1;4;4; ;2; ; ;8; ;2; ;2; ;1;01;76;792,350757771586
4234307;1;2;1;80;76;1;4;3; ;2; ; ;4; ;2; ;2; ;1;01;76;792,350757771586
4234309;1;1;1;80;76;1;4;4; ;2; ; ;4; ;3; ;2; ;1;01;76;956,019238695634
4234310;1;1;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;692,808281152372
4234310;1;4;1;80;76;1;4;7; ;2; ; ;11; ;2; ;2; ;1;01;76;692,808281152372
4234311;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;76;1504,4738845757
4234313;1;2;1;80;76;1;2;1; ;1; ;1;5; ;2; ;2; ;1;01;76;626,216604955669
4234313;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;76;626,216604955669
4234358;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ;1;01;05;1308,6877930154
4234359;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;05;830,267901437483
4234359;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;05;830,267901437483
4234361;1;2;1;80;05;1;1;1; ;2; ; ;12;PORQUE SE FUE A PASEAR;2; ;2; ;1;01;05;964,567822990853
4234361;1;3;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;01;05;964,567822990853
4234363;1;1;1;80;05;1;1;8; ;2; ; ;9; ;2; ;1;900000;1;01;05;1162,44397706694
4234363;1;2;1;80;05;2; ; ; ; ;1;2;9; ;2; ;2; ;1;01;05;1162,44397706694
4234363;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;05;1162,44397706694
4234364;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;05;1252,87717989043
4234365;1;1;1;80;05;1;2;8; ;1; ;1;1; ;2; ;1;300000;1;01;05;1103,67256774477
4234366;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;05;1384,32482204949
4234367;1;2;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ;1;01;05;1309,03434313817
4234368;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;05;1467,3260850998
4234370;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;05;1238,18880895712
4234370;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;05;1238,18880895712
4234371;1;1;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;05;1299,36262987957
4234373;1;1;1;80;05;1;4;8; ;2; ; ;10; ;3; ;2; ;1;01;05;1208,83633458506
4234373;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;05;1208,83633458506
4234373;1;3;1;80;05;1;2;8; ;2; ; ;7; ;2; ;2; ;1;01;05;1208,83633458506
4234373;1;6;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ;1;01;05;1208,83633458506
4234374;1;2;1;80;05;1;2;8; ;2; ; ;2; ;2; ;2; ;1;01;05;1101,27015614449
4234377;1;2;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;05;1231,11364450695
4234377;1;4;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;05;1231,11364450695
4234378;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;05;942,740380862997
4234379;1;2;1;80;05;1;4;1; ;2; ; ;4; ;2; ;2; ;1;01;05;1157,42467409427
4234382;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;05;864,378657600415
4234386;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;05;1231,11364450695
4234386;1;5;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;05;1231,11364450695
4234387;1;1;1;80;05;1;1;9;POR PROBLEMAS DE DROGADICION;2; ; ;2; ;2; ;2; ;1;01;05;1015,64177652154
4234388;1;3;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;01;05;991,411922793417
4234390;1;1;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;1;01;05;1086,92569003599
4234390;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;05;1086,92569003599
4234390;1;4;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;05;1086,92569003599
4234392;1;3;1;80;05;1;1;8; ;2; ; ;1; ;2; ;1;400000;1;01;05;1174,85316358795
4234392;1;5;1;80;05;1;1;8; ;2; ; ;1; ;2; ;1;400000;1;01;05;1174,85316358795
4234394;1;1;1;80;05;1;2;4; ;2; ; ;4; ;1;2;2; ;1;01;05;1101,48647580348
4234394;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;01;05;1101,48647580348
4234394;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;05;1101,48647580348
4234395;1;1;1;80;05;1;4;3; ;2; ; ;10; ;3; ;2; ;1;01;05;818,109527270267
4234395;1;2;1;80;05;1;4;3; ;2; ; ;4; ;1;4;2; ;1;01;05;818,109527270267
4234395;1;3;1;80;05;1;2;8; ;2; ; ;9; ;2; ;2; ;1;01;05;818,109527270267
4234397;1;2;1;80;05;1;1;8; ;2; ; ;7; ;2; ;2; ;1;01;05;1101,27015614449
4234401;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;05;1081,84512561691
