DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
4238763;1;3;1;1;1;1;1;1;4;4; ; ; ;350000; ;2;2;2;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;2;1;1;2;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;2;01;05;1131,46208602833
4238764;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;2;01;05;1514,90733156467
4238774;1;3;1;2;1;4;2;1;4;5; ; ; ;50000; ;2;2;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;05;3402,36970863307
4238775;1;3;1;3;1;4;1;1;4;4; ; ; ;25000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;01;05;4112,19118151424
4238776;1;3;1;2;1;4;2;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;4378,14394329566
4238777;1;2;1;2;1;5;2;1;4;1; ; ;12000000;80000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;5390,97635918094
4238778;1;3;2;2;1;4;2;1;4;5; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;05;6781,59506691402
4238779;1;4;3;3;1;4;1;1;4;1; ; ;50000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;01;05;2338,41106985454
4238780;1;3;1;2;1;4;2;1;4;1; ; ;98;98; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;05;4112,19118151424
4238781;1;5;2;3;1;4;2;1;5;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;4079,46574688223
4238782;1;4;2;3;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;01;05;4878,52029676531
4238783;1;1;1;3;1;4;2;2;4;4; ; ; ;10000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;4;2;1;2;2;2;2; ;2; ;01;2;01;05;4410,86937792766
4238792;1;5;1;2;1;4;2;1;4;1; ; ;98;200000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;2;1;1;2;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;5696,06328615336
4238793;1;5;3;2;1;4;2;1;4;1; ; ;60000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;6;2; ;1;1;5;2;1;2;2;2;2; ;2; ;01;2;01;05;5575,22520829138
4238794;1;3;2;3;1;4;2;1;4;1; ; ;98;98; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;3813,51298510081
4238795;1;4;3;2;1;4;2;1;4;1; ; ;5000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;3;2; ;1;1;4;2;1;2;2;2;2; ;2; ;01;2;01;05;4159,62802828157
4238796;1;3;1;2;1;4;2;1;4;1; ; ;50000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;05;4112,19118151424
4238797;1;2;1;2;1;4;2;1;5;1; ; ;98;80000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;01;05;4112,19118151424
4238798;1;4;3;2;1;4;2;1;4;1; ; ;98;98; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;01;05;4925,95714353265
4238799;1;3;2;3;1;4;2;1;5;4; ; ; ;40000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;5880,21838306537
4238800;1;4;3;2;1;4;2;1;4;1; ; ;98;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;2338,41106985454
4238802;1;3;2;3;1;4;2;1;4;3; ; ; ; ;30000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;05;3950,18290887006
4238803;1;3;2;3;1;4;6;1;4;1; ; ;18000000;60000; ;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;05;4925,95714353265
4238804;1;3;2;3;1;4;2;1;5;3; ; ; ; ;40000;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;4;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;05;4686,88925503095
4238805;1;4;2;3;1;4;2;1;4;1; ; ;30000000;50000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;01;05;4612,56753498389
4238806;1;4;1;3;2;4;6;1;4;1; ; ;98;98; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;3;1;2;2;2;2; ;2; ;01;2;01;05;4112,19118151424
4238807;1;2;2;3;1;4;1;1;4;1; ; ;98;70000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;01;05;4612,56753498389
4238808;1;1;1;3;1;4;1;2;4;1; ; ;20000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;3;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;01;05;4708,11559034637
4238809;1;4;2;3;1;4;1;1;4;4; ; ; ;20000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;5;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;01;05;2338,41106985454
4238810;1;4;4;3;1;4;2;1;4;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;05;2738,07868151623
4238811;1;1;1;3;2;4;6;1;4;4; ; ; ;20000; ;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;4;2;1;2;2;2;2; ;2; ;01;2;01;05;5403,14982032533
4240140;1;4;2;3;1;1;1;1;4;1; ; ;98;98; ;2;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;1;2;1;1;01;2;01;76;1981,66647346695
4240141;1;3;1;3;1;5;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;1;4;4;1;9;2;2;2; ;1;1;01;2;01;76;7450,23243996753
4240142;1;1;1;3;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;1;2;1;1;01;2;01;76;3766,57667300659
4240144;1;4;1;3;1;1;1;1;4;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;1;2;1;1;01;2;01;76;1981,66647346695
4240145;1;3;2;2;1;1;1;1;4;1; ; ;98;250000; ;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;2;2;2;1;2;1;1;01;2;01;76;1981,66647346695
4240146;1;2;2;2;1;1;1;1;4;2; ;98;20000000;200000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;1;5;1;1;1;2;2;1;2;1;1;01;2;01;76;5630,11941049208
4240154;1;4;3;3;1;1;1;1;4;3; ; ; ; ;100000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;5;2; ;1;1;1;2;1;9;2;2;1;2;1;1;01;2;01;76;1981,66647346695
4240161;1;4;3;2;1;4;1;1;5;4; ; ; ;98; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;01;76;4230,33568909674
4240162;1;2;2;2;1;4;1;1;5;1; ; ;20000000;200000; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;4;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;01;76;7926,66589386778
4240163;1;2;2;2;1;4;1;1;4;5; ; ; ;98; ;2;1;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;4;1;1;2;2;2;2; ;1;1;01;2;01;76;3766,57667300659
4240165;1;4;3;2;1;4;1;1;5;1; ; ;98;98; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;9;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;01;76;1981,66647346695
4240166;1;3;2;2;1;5;1;1;5;4; ; ; ;200000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;01;76;4427,09196302403
4240169;1;3;1;2;1;4;1;1;4;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;4;2;1;2;2;2;2; ;1;1;01;2;01;76;3766,57667300659
4240170;1;3;2;6; ;5;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2; ;1;1;4;1;1;0;2;2;2; ;1;1;01;2;01;76;1981,66647346695
4240172;1;4;3;2;1;3;1;1;4;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;01;76;1981,66647346695
4240173;1;2;1;2;2;4;1;1;4;4; ; ; ;300000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;01;76;7450,23243996753
4240183;1;3;2;2;1;1;9;1;4;1; ; ;98;60000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;4;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;01;13;1204,17606603922
4240185;1;4;3;2;1;1;8;1;3;1; ; ;55000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3;4;2; ;1;1;1;4;1;1;1;2;1;2;2; ;01;2;01;13;1278,21814160656
4240188;1;3;2;2;1;1;9;1;4;3; ; ; ; ;50000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;1;2;1;2;2; ;01;2;01;13;1342,18217786908
4240189;1;5;4;2;1;1;9;1;3;1; ; ;98;100000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;6;6;2; ;1;1;1;4;1;1;1;2;1;2;2; ;01;2;01;13;1728,95779054985
4240191;1;3;2;2;1;1;9;1;3;1; ; ;98;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;1;2;1;2;2; ;01;2;01;13;1227,73119385639
4240192;1;4;3;2;1;1;9;1;4;1; ; ;98;50000; ;2;2;2;1;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;01;13;1464,86740369077
4240194;1;3;2;2;1;1;9;1;4;1; ; ;50000000;70000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;01;13;1497,78894607397
4240196;1;4;3;2;1;1;8;1;3;1; ; ;50000000;200000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;3;6;2; ;1;1;1;4;1;1;1;2;1;2;2; ;01;2;01;13;1480,91398036249
4240198;1;3;2;2;1;1;8;1;4;1; ; ;12000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;01;13;1342,18217786908
4240204;1;6;5;2;1;4;4;1;4;4; ; ; ;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;6;9;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;01;13;2002,70516805127
4240205;1;3;2;2;1;4;1;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;13;2330,79673569344
4240207;1;4;4;6; ;4;1;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;8;2; ;1;1;1;2;2; ;2;2;2; ;1;2;01;2;01;13;2355,64878809686
4240208;1;3;2;2;1;4;4;1;4;4; ; ; ;150000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;13;2041,30618495688
4240212;1;4;3;2;1;4;4;5;5;4; ; ; ;300000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;3;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;13;1882,66414308908
4240213;1;3;2;2;1;4;6;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;01;13;1924,83867378522
4240214;1;6;1;2;1;4;9;1;4;4; ; ; ;100000; ;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;13;1795,22065547862
4240216;1;4;3;2;1;4;1;5;5;1; ; ;98;150000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;13;843,249314627634
4240218;1;4;1;2;1;4;1;1;3;1; ; ;7000000;30000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;01;13;1189,10835038894
4240219;1;2;1;2;2;4;1;5;5;1; ; ;17000000;80000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;1;1;1;2;2;2; ;1;2;01;2;01;13;1575,91401866489
4240220;1;6;1;2;1;4;1;5;5;1; ; ;18000000;25000; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;13;889,441381530582
4240221;1;4;3;2;1;4;1;5;5;1; ; ;20000000;150000; ;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;1;1;2;2;2;2; ;1;2;01;2;01;13;843,249314627634
4240222;1;3;3;2;1;4;1;5;5;1; ; ;20000000;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;1;1;1;2;2;2; ;1;2;01;2;01;13;2166,56642982888
4240223;1;4;2;2;1;4;1;1;3;1; ; ;35000000;200000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;2;1;3;1;1;1;4;1;2;1;2;2; ;1;2;01;2;01;13;1464,68037504683
4240224;1;3;2;2;1;4;1;1;3;1; ; ;18000000;100000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;5;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;01;13;1949,10594905504
4240225;1;2;1;2;1;4;1;1;3;1; ; ;27000000;200000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;3;3;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;01;13;1777,32982837944
4240226;1;2;1;6; ;4;6;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;1;1;1;0;2;2;2; ;2; ;01;2;01;13;1398,23856908087
4240228;1;3;1;6; ;4;1;5;5;1; ; ;20000000;30000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;2;2; ;1;1;1;2;1;0;2;2;2; ;1;2;01;2;01;13;843,249314627634
