Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3486683;1;1;1;70;17;3;48;1; ;2;4;5; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;45;1;1;4521;06;17;259,593060153229
3486687;1;4;1;70;17;24;48;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;53;59;55;1;2;5521;06;17;203,956683915134
3486698;1;2;1;70;17;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;44;67;1;1;6714;06;17;462,824244564959
3486704;1;1;1;70;17;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;15;1;1;1530;06;17;358,726652501034
3486749;1;2;1;70;05;4;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;51;1;1;5135;06;05;738,236294442179
3486767;1;1;1;70;76;4;48;1; ;2;4;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;21;93;1;1;9309;06;76;975,451145299081
3486767;1;4;1;70;76;52;40;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5233;06;76;975,451145299081
3486795;1;4;1;70;52;17;48;1; ;2;17;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;51;1;2;5131;06;52;132,326015807274
3486795;1;5;1;70;52;2;44;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;95;95;45;1;1;4521;06;52;132,326015807274
3486796;1;3;1;70;52;1;40;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;95;1;1;9500;06;52;166,766284796666
3486810;1;1;1;70;52;26;40;4; ;2;26;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;06;52;132,126588730171
3486811;1;6;1;70;52;8;40;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;06;52;179,746351511904
3486847;1;2;1;70;50;24;48;2; ;2;24;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;75;1;2;7512;06;50;226,882899859235
3486848;1;2;1;70;50;15;48;1; ;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;2;4521;06;50;209,411017549994
3486877;1;1;1;70;17;2;48;1; ;2;6;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;06;17;228,951212776578
3486877;1;2;1;70;17;6;48;1; ;2;6;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;06;17;228,951212776578
3486879;1;3;1;70;17;208;10;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;81;36;1;2;3611;06;17;211,609380759582
3486880;1;2;1;70;17;24;48;4; ;2;24;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;2;4552;06;17;191,037640624839
3486943;1;2;1;70;73;5;40;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;41;56;93;1;1;9301;06;73;304,524019164037
3486943;1;3;1;70;73;20;48;1; ;2;72;1; ;4;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;97;39;15;1;2;1530;06;73;304,524019164037
3486944;1;3;1;70;73;12;18;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;06;73;189,099246373794
3486998;1;2;1;70;52;26;40;1; ;2;6;5; ;3;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;21;74;1;2;7493;06;52;212,337375261805
3487003;1;5;1;70;52;8;48;1; ;2;8;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;37;52;1;1;5244;06;52;205,687829305591
3487009;1;3;1;70;52;104;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;52;148,638249219087
3487131;1;4;1;70;76;16;48;1; ;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;2;8060;06;76;902,882974438893
3487133;1;1;1;70;76;3;48;1; ;2;18;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1921;06;76;1626,05893289439
3487134;1;3;1;70;76;160;48;1; ;2;160;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;06;76;740,493040310326
3487146;1;8;1;70;76;52;48;4; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;06;76;1280,08228347986
3487148;1;4;1;70;76;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;76;1302,48825640672
3487153;1;2;1;70;76;4;54;4; ;2;4;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;95;95;45;1;1;4521;06;76;1842,60971828715
3487153;1;3;1;70;76;104;40;1; ;2;104;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;06;76;1842,60971828715
3487154;1;1;1;70;76;2;24;4; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;06;76;2266,96265222248
3487158;1;2;1;70;68;12;48;4; ;2;18;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5529;06;68;426,765550432118
3487167;1;3;1;70;68;2;40;1; ;2;24;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5233;06;68;482,577715725377
3487179;1;1;1;70;68;20;48;1; ;2;9;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5243;06;68;426,765550432118
3487196;1;1;1;70;50;2;25;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;15;1;1;1551;06;50;173,753958609547
3487207;1;3;1;70;17;120;48;1; ;2;120;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;38;64;1;2;6421;06;17;195,203351477134
3487213;1;2;1;70;17;52;48;1; ;2;108;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;2;8050;06;17;164,333924505585
3487214;1;1;1;70;17;4;60;1; ;2;8;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;11;1;1;1120;06;17;175,485733932517
3487223;1;3;1;70;17;150;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;06;17;159,435907331691
3487223;2;1;2;70;17;8;48;1; ;2;8;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;06;17;159,435907331691
3487234;1;4;1;70;17;8;48;1; ;2;8;1; ;9;9;ES BENEFIIARIA DEL  NOVIO; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;06;17;165,835686484721
3487328;1;1;1;70;54;3;44;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;1;850000;2;58;58;93;1;1;9309;06;54;463,967745439789
3487357;1;2;1;70;52;12;40;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5521;06;52;162,916274606831
3487361;1;2;1;70;52;17;50;1; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;73;02;1;2;0201;06;52;166,227871025339
3487364;1;4;1;70;52;8;48;1; ;2;6;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;02;02;74;1;1;7414;06;52;153,06951280878
3487374;1;2;1;70;52;12;60;1; ;2;16;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;06;52;200,392645573887
3487375;1;2;1;70;52;4;20;3; ;2;156;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5261;06;52;193,714003436082
3487380;1;2;1;70;52;52;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;08; ; ;1;2; ;06;52;166,766284796666
3487381;1;3;1;70;52;26;30;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;06;52;179,122891240146
3487385;1;1;1;70;66;52;48;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;57;93;1;2;9302;06;66;337,853157180353
3487392;1;4;1;70;66;32;40;1; ;2;32;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;03;85;1;2;8511;06;66;261,392122594455
3487395;1;1;1;70;66;52;48;4; ;2;52;1; ;3;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;95;95;45;1;2;4521;06;66;474,372001689123
3487404;1;3;1;70;66;12;48;1; ;2;50;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;1;5234;06;66;399,903923617525
3487404;1;4;1;70;66;3;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5211;06;66;399,903923617525
3487424;1;2;1;70;66;52;48;4; ;2;260;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;44;70;1;2;7020;06;66;218,568981326662
3487424;1;3;1;70;66;2;48;1; ;2;2;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;70;59;52;1;1;5222;06;66;218,568981326662
3487425;1;1;1;70;66;120;48;1; ;2;120;2; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;39;58;75;1;2;7524;06;66;237,186000844561
3487425;1;2;1;70;66;104;48;1; ;2;104;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5241;06;66;237,186000844561
3487430;1;1;1;70;66;20;48;1; ;2;20;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;75;1;2;7512;06;66;316,968340927203
3487433;1;1;1;70;66;52;48;4; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;52;1;2;5272;06;66;938,796063414045
3487433;1;2;1;70;66;52;48;4; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;06;66;938,796063414045
3487433;1;6;1;70;66;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;18;1;2;1810;06;66;938,796063414045
3487438;1;3;1;70;66;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;06;66;252,103290789715
3487439;1;3;1;70;66;52;48;1; ;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;53;55;1;2;5530;06;66;324,439996982897
3487460;1;1;1;70;66;6;48;1; ;2;10;2; ;9;1; ; ; ; ; ; ; ; ;1; ;PENSIONADO;2; ;2;58;58;75;1;1;7522;06;66;281,354453850317
3487512;1;4;1;70;76;5;48;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8532;06;76;858,131168982188
3487527;1;3;1;70;76;16;48;1; ;2;16;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;58;75;1;2;7522;06;76;2161,4248464746
3487527;1;4;1;70;76;1;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;06;76;2161,4248464746
3487529;1;2;1;70;76;12;24;4; ;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5521;06;76;1413,06447490343
3487530;1;4;1;70;76;104;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;93;28;1;2;2811;06;76;1125,37681879888
3487538;2;2;2;70;73;8;48;1; ;2;48;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;06;73;161,644159602007
3487540;1;2;1;70;73;4;30;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;79;79;17;1;1;1720;06;73;222,77376887635
3487543;1;2;1;70;73;44;30;4; ;2;432;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;56;18;1;2;1810;06;73;378,876754401783
3487543;1;5;1;70;73;144;48;1; ;2;144;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;63;1;2;6331;06;73;378,876754401783
3487544;1;2;1;70;73;40;36;4; ;2;432;2; ;9;1; ; ; ; ; ; ; ; ;1; ;DE LA PENSION;2; ;2;41;13;80;1;2;8043;06;73;230,977722974208
3487548;1;4;1;70;73;56;48;1; ;2;62;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;06;73;134,521829521835
3487549;1;2;1;70;73;4;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;06;73;410,577675699678
3487552;1;3;1;70;68;4;24;4; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;90;45;52;1;1;5233;06;68;907,71819889468
3487562;1;5;1;70;73;12;48;1; ;2;12;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;99;90;1;1;9000;06;73;488,798769051263
3487563;1;2;1;70;73;21;48;1; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;85;85;72;1;2;7250;06;73;283,187566018324
3487564;1;2;1;70;73;4;48;1; ;2;2;4; ;1;1; ; ; ; ;1; ; ; ; ; ; ;1;300000;2;58;55;74;1;1;7493;06;73;203,690399789271
3487564;1;3;1;70;73;12;48;2; ;2;12;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7524;06;73;203,690399789271
3487567;1;3;1;70;73;21;40;1; ;2;21;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;53;55;1;2;5521;06;73;317,577900653249
3487567;1;4;1;70;73;1;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;06;73;317,577900653249
3487580;1;3;1;70;68;12;24;1; ;2;48;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;55;1;1;5521;06;68;457,013960933261
3487589;1;4;1;70;68;2;48;1; ;2;2;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;3000000;2;42;30;15;1;1;1530;06;68;564,876091648879
3487591;1;1;1;70;68;24;48;4; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;2;9500;06;68;413,139848645557
3487646;1;2;1;70;17;104;24;1; ;2;130;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;06;17;231,412122282479
3487860;1;1;1;70;76;12;48;1; ;2;8;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;06;76;921,304859143575
