Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3576551;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;3457,57388610562
3576551;1;4;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;10;63;3457,57388610562
3576552;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;63;2247,90654500134
3576553;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;4079,16102042097
3576565;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;10;63;3626,85019696724
3576565;1;5;1;80;2;1;1;8; ; ; ;1;20000; ; ; ;2;2;1;10;63;3626,85019696724
3576567;1;2;1;80;2;1;1;8; ;2; ;1;100000; ; ; ;9;2;1;10;63;3658,28661412265
3576567;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3658,28661412265
3576567;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3658,28661412265
3576568;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3354,40632910224
3580217;1;2;1;80;2;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;10;63;3213,75468869584
3580218;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;4007,86910498158
3580220;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;1165,72086491209
3580222;1;2;1;80;2;1;3;9;MOTIVOS DE VIAJE;2; ;2; ; ; ; ;9;2;1;10;63;1287,80160721538
3580222;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;10;63;1287,80160721538
3580222;1;4;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;10;63;1287,80160721538
3580225;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;1337,83127955248
3580225;1;6;1;80;2;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;9;2;1;10;63;1337,83127955248
3580227;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;3523,68263996386
3580227;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3523,68263996386
3580227;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3523,68263996386
3580228;1;1;1;80;2;1;4;4; ;3; ;2; ; ; ; ;10;2;1;10;63;3688,2414867919
3580229;1;2;1;80;2;1;1;9;VENDIERON LA FINCA DONDE TRABAJABA;2; ;2; ; ; ; ;4;2;1;10;63;3246,43658574316
3580230;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3241,253424162
3580231;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3124,25802354003
3580231;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;3124,25802354003
3580232;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;63;4044,40396139601
3580232;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;4044,40396139601
3580232;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;4044,40396139601
3580232;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;4044,40396139601
3580233;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;2397,58384267063
3580248;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;63;2560,29191281651
3580250;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1360,60586191654
3580250;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1360,60586191654
3580252;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1246,56898071791
3580252;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1246,56898071791
3580254;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;4070,65593762621
3580256;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;3153,69360108522
3580257;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;2085,80511472045
3580257;1;3;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;63;2085,80511472045
3580259;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;2658,27630823873
