Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3572891;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;1;10;47;273,033261274386;47
3572891;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;10;47;273,033261274386;47
3572892;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;144,48779255806;47
3572892;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;10;47;144,48779255806;47
3572892;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;30; ; ;14; ; ; ; ; ;1;10;47;144,48779255806;47
3572892;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;144,48779255806;47
3572893;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;47;212,756592704149;47
3572893;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;8; ; ; ; ; ; ; ;1;1;10;47;212,756592704149;47
3572893;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;10;47;212,756592704149;47
3572894;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;1;10;47;208,049615691928;47
3572894;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;18; ; ; ; ; ; ;1;10;47;208,049615691928;47
3572896;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;5; ; ; ; ; ; ;1;10;47;243,884438293001;47
3572896;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;35; ; ; ; ; ; ;1;10;47;243,884438293001;47
3572896;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;1;10;47;243,884438293001;47
3572897;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;137,807421255432;47
3572897;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;137,807421255432;47
3572897;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;21; ; ;14; ; ; ; ; ;1;10;47;137,807421255432;47
3572897;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;10;47;137,807421255432;47
3572897;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;10;47;137,807421255432;47
3572898;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;47;165,768778981667;47
3572898;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;10;47;165,768778981667;47
3572899;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;4; ; ;7; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;6;1;90;2;1;2;1;2;1;2;2;2;2; ;14; ;7; ;6; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;11;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572899;1;12;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;40; ; ; ; ; ; ;1;10;47;152,192057260949;47
3572900;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;10;47;161,301787479946;47
3572900;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;10;47;161,301787479946;47
3572902;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;164,792827611099;47
3572902;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;10;47;164,792827611099;47
3572903;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;196,902252887578;47
3572903;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;1;10;47;196,902252887578;47
3572903;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;47;196,902252887578;47
3572904;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;6; ; ; ; ; ; ;1;10;18;31,1655237043272;18
3572904;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;18; ; ; ; ; ; ;1;10;18;31,1655237043272;18
3572904;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;12; ; ; ; ; ; ;1;10;18;31,1655237043272;18
3572905;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;10;18;44,0032426317154;18
3572906;1;1;1;90;1;1;2;2;2;2;2;2;2;2;3;10; ; ; ; ; ; ; ; ;1;10;18;44,0032426317154;18
3572907;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;18;66,9537823463108;18
3572907;1;2;1;90;2;1;2;2;2;2;1;2;1;2; ;35; ; ; ; ;3; ;2; ;1;10;18;66,9537823463108;18
3572907;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;18;66,9537823463108;18
3572907;1;4;1;90;2;1;1;2;2;2;2;2;1;2; ;1;5; ; ; ; ; ;20; ;1;10;18;66,9537823463108;18
3572907;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;10;18;66,9537823463108;18
3572907;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;10;18;66,9537823463108;18
3572908;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;18;67,5249522314385;18
3572908;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;18;67,5249522314385;18
3572909;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;1;10;18;50,8203795799591;18
3572909;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;1;10;18;50,8203795799591;18
3572909;1;3;1;90;2;1;2;1;2;2;1;2;2;2; ;12; ;24; ; ;6; ; ; ;1;10;18;50,8203795799591;18
3572910;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;40; ; ; ; ; ; ;1;10;18;61,1703245051475;18
3572910;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;18;61,1703245051475;18
3572911;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;50; ; ; ; ; ; ;1;10;18;53,4372331074127;18
3572911;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;18;53,4372331074127;18
3572912;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;4; ; ; ;1;10;18;70,4421160530693;18
3572913;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;1;10;18;55,2545043120683;18
3572913;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;14; ;35;20; ; ; ; ; ;1;10;18;55,2545043120683;18
3572914;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;18;48,8957754040777;18
3572914;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;35; ; ; ; ;20; ; ; ;1;10;18;48,8957754040777;18
3572914;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;10;18;48,8957754040777;18
3572915;1;1;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;24; ; ; ;1;10;18;62,3986553388067;18
3572915;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;6; ; ; ;1;10;18;62,3986553388067;18
3572915;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;10;18;62,3986553388067;18
3572916;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;10;18;50,3950909422276;18
3572916;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;10;18;50,3950909422276;18
3572917;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;41;89,3486247201395;41
3572917;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;1;10;41;89,3486247201395;41
3572918;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;24; ; ; ; ; ; ;1;10;41;113,953315438004;41
3572918;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;10;41;113,953315438004;41
3572919;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;10;17;132,750374409954;17
3572919;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;17;132,750374409954;17
3572920;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;17;163,100749317277;17
3572920;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;17;163,100749317277;17
3572920;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;10;17;163,100749317277;17
3572920;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;10;17;163,100749317277;17
3572921;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;17;209,511104770337;17
3572921;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;17;209,511104770337;17
3572921;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;10;17;209,511104770337;17
3572922;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;10;17;166,012557585261;17
3572922;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;17;166,012557585261;17
3572923;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;10;17;213,043088177347;17
3572923;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;17;213,043088177347;17
3572923;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;10;17;213,043088177347;17
3572924;1;1;1;90;2;2;2;2;1;2;2;2;2;2; ; ; ; ;24; ; ; ; ; ;1;10;17;197,15678756307;17
3572925;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;17;223,57968554464;17
3572925;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;17;223,57968554464;17
3572926;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;19; ; ; ; ; ; ; ; ;1;10;17;179,925373035384;17
3572926;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;10;17;179,925373035384;17
3572926;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;10;17;179,925373035384;17
3572928;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;17;188,443164984315;17
3572928;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;17;188,443164984315;17
3572929;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;17;155,631725542148;17
3572930;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;17;179,160729863014;17
3572931;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;17;191,208771370486;17
3572931;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;40; ; ; ; ; ; ; ;3;1;10;17;191,208771370486;17
3572931;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;10; ; ; ; ; ; ;1;10;17;191,208771370486;17
3572931;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;17;191,208771370486;17
3572932;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;17;166,012557585261;17
3572932;1;2;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;1;10;17;166,012557585261;17
3572934;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;10;17;155,631725542148;17
3572935;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;17;197,15678756307;17
3572936;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;17;132,750374409954;17
3572936;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;17;132,750374409954;17
3572937;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;10;17;278,225441793668;17
3572937;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;10;17;278,225441793668;17
3572938;1;1;1;90;2;1;2;2;2;1;2;2;2;2; ;6; ; ; ;4; ; ; ; ;1;10;15;80,6304895314233;15
3572938;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;15;80,6304895314233;15
3572939;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;10;15;86,1175602359576;15
3572939;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;10;15;86,1175602359576;15
3572940;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;10;15;69,9130280429321;15
3572941;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;10;15;82,9772278851059;15
3572941;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;10;15;82,9772278851059;15
3572941;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;10;15;82,9772278851059;15
3572942;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;15;96,0467773179863;15
3572942;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;10;15;96,0467773179863;15
3572942;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;10;15;96,0467773179863;15
3572942;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;10;15;96,0467773179863;15
3572943;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;10;15;93,4626934774469;15
3572944;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;10;15;101,666782238535;15
3572944;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;10;15;101,666782238535;15
3572945;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;10;15;92,9619667633071;15
3572946;1;1;1;90;1;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ;1;10;15;69,9130280429321;15
3572947;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;10;15;64,8725828120178;15
3572948;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;1;10;15;64,8725828120178;15
3572949;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;10;20;184,51915747002;20
3572950;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;5; ; ;10; ; ; ; ; ;1;10;20;135,746730549316;20
3572950;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;20; ; ;15; ; ; ; ; ;1;10;20;135,746730549316;20
3572950;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;10;20;135,746730549316;20
3572950;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;10;20;135,746730549316;20
3572951;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;10;20;143,559182431752;20
3572952;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;20;200,230216356431;20
3572953;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;20;190,69956706256;20
3572953;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;56; ; ; ; ; ; ;1;10;20;190,69956706256;20
3572954;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;10;20;143,559182431752;20
3572955;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;20;237,422708314674;20
3572955;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;20;237,422708314674;20
3572955;1;3;1;90;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;4; ; ; ;1;10;20;237,422708314674;20
3572955;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;10;20;237,422708314674;20
3572956;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;20;230,061343955641;20
3572956;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;10;20;230,061343955641;20
3572957;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;76;758,710421964254;76
3572957;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;18; ; ;35; ; ; ; ; ;1;10;76;758,710421964254;76
3572958;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;76;1011,55557937749;76
3572958;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;10;76;1011,55557937749;76
3572959;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;10;76;1016,29670791732;76
3572960;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;76;1153,91279384716;76
3572960;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;16; ;26; ; ; ; ; ; ;1;10;76;1153,91279384716;76
3572961;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;10;76;946,293972679381;76
3572961;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;10;76;946,293972679381;76
3572961;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;10;76;946,293972679381;76
3572962;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;6; ; ; ; ; ; ; ;8;1;10;76;897,675891316721;76
3572963;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;76;841,611564989025;76
3572963;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;10;76;841,611564989025;76
3572964;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;10;76;861,956217740894;76
3572965;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;76;1098,09165219336;76
3572965;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;10;76;1098,09165219336;76
3572965;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;76;1098,09165219336;76
3572965;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;76;1098,09165219336;76
3572966;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;1;10;76;1296,74715358428;76
3572967;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;76;1122,06201065598;76
3572967;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;28; ; ; ; ; ; ;1;10;76;1122,06201065598;76
3572968;1;1;1;90;2;1;2;2;2;1;2;2;2;2; ;10; ; ; ;3; ; ; ; ;1;10;76;897,675891316721;76
3572969;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;76;877,331238564851;76
3572969;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;76;877,331238564851;76
3572970;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;10;76;877,331238564851;76
3572970;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;76;877,331238564851;76
3572971;1;1;1;90;2;1;2;2;2;1;2;2;2;2; ;18; ; ; ;14; ; ; ; ;1;10;76;897,675891316721;76
3572972;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;10;76;897,675891316721;76
3572973;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;10;52;195,391811225875;52
3572973;1;2;1;90;2;1;2;1;2;2;1;2;2;2; ;40; ;20; ; ;20; ; ; ;1;10;52;195,391811225875;52
3572973;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;52;195,391811225875;52
3572974;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;10;52;149,144331778741;52
3572974;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;10;52;149,144331778741;52
3572974;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;10;52;149,144331778741;52
3572974;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;10;52;149,144331778741;52
3572974;1;5;1;90;2;1;2;1;1;2;2;2;2;2; ;14; ;15;24; ; ; ; ; ;1;10;52;149,144331778741;52
3572975;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;48; ; ; ; ; ; ;1;10;52;157,180020055893;52
3572976;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;10;76;966,63862543125;76
