Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3576568;1;2;1;70;2;150;40;4; ;2;9;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;55;74;1;2;7493;10;63;3354,40632910224
3580281;1;4;1;70;2;4;50;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;97;63;1;1;6310;10;63;1185,22204695414
3580288;1;2;1;70;2;12;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;33;41;1;1;4100;10;63;2871,26438528336
3580887;1;1;1;70;2;12;48;8; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;62;61;01;1;1;0111;10;66;1359,88010008749
3580887;1;2;1;70;2;6;48;1; ;2;6;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;36000;2;53;53;55;1;1;5521;10;66;1359,88010008749
3580903;1;4;1;70;2;24;54;1; ;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;10;66;790,949070950762
3580905;1;2;1;70;2;4;28;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;10;66;1442,36601767464
3580909;1;2;1;70;2;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;40; ; ;1;2; ;10;66;721,311742406367
3580934;1;2;1;70;2;4;48;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;99;50;1;1;5020;10;66;1133,25786134833
3583830;1;2;1;70;2;150;40;1; ;2;150;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;24;1;2;2423;10;19;843,660092215014
3583831;1;2;1;70;2;8;40;4; ;2;200;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;54;95;1;1;9500;10;19;2014,92559271092
3583833;1;2;1;70;2;3;40;3; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0140;10;19;624,807644472976
3583842;1;2;1;70;2;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;10;19;1732,82498715249
3583892;1;1;1;70;2;8;40;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0140;10;19;575,854672837911
3583908;1;5;1;70;2;4;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;10;19;1383,66481949567
3583952;1;2;1;70;2;20;40;3; ;2;70;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;10;19;998,967209184604
3583965;1;1;1;70;2;1;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;61;61;01;1;1;0140;10;19;641,814866425167
3583967;1;1;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ;1; ; ; ; ; ;1;320000;2;61;61;01;1;1;0140;10;19;1560,7736166125
3583997;1;2;1;70;2;2;40;4; ;2;4;4; ;1;1; ; ; ; ; ;1; ; ; ; ; ;1;150000;2;45;61;01;1;1;0140;10;19;781,569564078342
3584001;1;1;1;70;2;4;40;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;54;41;52;1;1;5221;10;19;655,519270189678
3584002;1;2;1;70;2;3;44;4; ;2;5;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;320000;2;95;95;45;1;1;4521;10;19;1043,48425306189
3584004;1;2;1;70;2;20;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;10;19;1004,73270675544
3584013;1;4;1;70;2;4;48;3; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;54;54;95;1;1;9500;10;19;734,271117691218
3584039;1;2;1;70;2;40;48;1; ;2;100;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;54;95;1;2;9500;10;19;444,045498703679
3584047;1;2;1;70;2;12;48;1; ;2;4;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;1;0111;10;19;781,569564078342
3584062;1;5;1;70;2;40;40;8; ;2;4;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;2;0111;10;19;1560,7736166125
3584066;1;2;1;70;2;32;24;3; ;2;56;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;10;19;998,967209184604
3584091;1;3;1;70;2;24;48;1; ;2;40;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;71;13;1;2;1320;10;19;667,208641380781
3584111;1;5;1;70;2;20;40;4; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;10;19;771,062948659331
3584121;1;3;1;70;2;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;100000;2;61;61;01;1;1;0140;10;19;722,375702261862
3584567;1;5;1;70;2;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;10;05;3159,54740006255
3584571;1;4;1;70;2;32;48;1; ;2;32;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;97;25;1;2;2521;10;05;1085,13615711889
3584587;1;2;1;70;2;50;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;10;05;3920,30928190479
3584922;1;2;1;70;2;28;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;10;41;926,121515015331
3584943;1;2;1;70;2;4;40;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;10;41;1140,15369739401
3585060;1;2;1;70;2;8;48;1; ;2;56;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;10;41;971,296560732858
3585066;1;3;1;70;2;3;60;2; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;39;61;01;1;1;0111;10;41;722,494842167292
3585586;1;2;1;70;2;4;24;4; ;2;102;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;10;68;904,648062371101
3585599;1;1;1;70;2;2;60;1; ;2;2;1; ;4;4; ; ;1; ; ; ; ; ; ; ; ;1;616000;2;62;45;50;1;1;5051;10;68;1578,64979279791
3585614;1;3;1;70;2;8;48;1; ;2;1;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;1;5211;10;13;2796,81641742069
3585625;1;3;1;70;2;1;48;8; ;2;1;8; ;3;3; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;62;62;01;1;1;0115;10;13;3385,57505621162
3585627;1;1;1;70;2;2;48;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;62;62;01;1;1;0121;10;13;3227,43981128175
3585674;1;5;1;70;2;24;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;10;13;2965,12729893602
