DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;DPTO;ORDEN;fex_c_2011
448858;11;1;6;4;1;1;1;1;1;3;1; ; ;120000000;1000000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;1;2694,2910507362
448859;11;1;7;4;1;1;1;1;1;3;2; ;760000;160000000;600000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;1;2494,3383182104
448860;11;1;3;2;1;1;1;1;1;4;4; ; ; ;250000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;11;1;3404,24600082332
448861;11;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2647,03739246527
448862;11;1;2;1;1;2;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;11;1;1487,57161603298
448862;11;2;1;1;1;2;1;2;1;3;4; ; ; ;150000; ;2;2;2;2;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;11;1;1487,57161603298
448863;11;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;1;2833,038827104
448864;11;1;2;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2023,7602799639
448865;11;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;11;1;2298,32296443725
448866;11;1;5;3;1;1;1;1;1;3;3; ; ; ; ;430000;1;2;2;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2917,90337344867
448867;11;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2364,24075062729
448868;11;1;1;1;1;2;1;1;1;3;4; ; ; ;200000; ;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;1;1;1;1;3;3;1;01;11;1;1928,78647246885
448868;11;2;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;11;1;1928,78647246885
448869;11;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;3;3;1;01;11;1;2772,25068294672
448870;11;1;2;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;6;1;2;1;1;1;3;3;1;01;11;1;2824,61854050688
448871;11;1;5;2;1;1;1;1;1;3;2; ;98;98;600000; ;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;1;2046,08762565894
448872;11;1;5;4;1;1;1;1;1;3;2; ;1100000;130000000;900000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2114,78951393068
448873;11;1;3;2;1;1;1;1;1;3;1; ; ;45000000;98; ;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;1;1875,55225863985
448874;13;1;1;1;6; ;1;1;2;4;1; ; ;1000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;5;2;1;2;1;1;1;2;3;1;01;13;1;274,772139840882
448875;13;1;5;4;1;1;1;1;1;3;1; ; ;5000000;150000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;262,082080630084
448876;13;1;4;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;328,960006170285
448877;13;1;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;1;307,103148889722
448878;13;1;3;2;2;1;1;1;1;4;1; ; ;1200000;50000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;1;1;0;3;1;01;13;1;284,008294125024
448879;13;1;2;1;1;1;1;1;1;3;4; ; ; ;90000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;0;3;1;01;13;1;309,743766644827
448880;13;1;4;3;2;1;1;1;1;4;1; ; ;1800000;30000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;1;1;0;3;1;01;13;1;347,130825931436
448881;13;1;3;2;1;1;1;1;1;4;1; ; ;98;80000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;0;3;1;01;13;1;277,360061904183
448882;13;1;3;2;1;1;1;1;1;3;3; ; ; ; ;220000;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;291,391316590482
448883;13;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;274,772139840882
448884;13;1;4;3;1;1;1;1;1;3;1; ; ;70000000;450000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;189,945645997024
448885;13;1;2;1;1;1;1;1;2;4;4; ; ; ;180000; ;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;0;3;1;01;13;1;291,391316590482
448887;13;1;5;4;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;210,396087443568
448888;13;1;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;01;13;1;298,500201070396
448889;13;1;1;1;1;2;1;2;6; ;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;1;2;1;1;1;1;2;2;3; ;01;13;1;288,2287314339
448890;13;1;2;1;1;1;1;1;1;3;1; ; ;98;200000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;1;318,867107074029
448891;13;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;1;2;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;1;300,180778683337
448892;13;1;1;1;1;1;1;1;2;3;3; ; ; ; ;135000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;1;2;1;1;1;1;1;2;3;1;01;13;1;309,35243335423
448893;13;1;5;4;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;274,337251571039
448894;13;1;4;2;1;1;1;1;1;4;1; ; ;10000000;100000; ;1;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;13;1;308,010493340082
448895;13;1;3;2;6; ;3;9;4;4;3; ; ; ; ;20000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;13;1;335,094950533032
448897;13;1;3;2;1;1;1;1;3;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;276,452717453823
448899;13;1;3;2;1;1;3;1;3;3;1; ; ;10000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;2;1;1; ;1;01;13;1;320,54768468697
448900;13;1;4;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;272,246556712165
448901;13;1;3;2;1;1;1;1;3;3;1; ; ;30000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;1;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;255,966017561357
448902;13;1;1;1;6; ;3;9;6; ;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2; ; ; ;01;13;1;307,21818351611
448903;13;1;6;5;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;275,503199147557
448904;13;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;276,906389679003
448905;13;1;2;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;296,819623457456
448906;13;1;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;1;254,164449080315
448907;13;1;2;1;1;1;1;1;1;4;1; ; ;10000000;80000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;1; ; ;2;01;13;1;262,493258914097
448908;13;1;1;1;1;1;1;2;2;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;2; ; ; ;01;13;1;284,008294125024
448909;13;1;2;2;1;1;1;2;1;1;1; ; ;3000000;50000; ;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;1;2;2;1; ; ;01;13;1;364,640431148669
448910;13;1;2;2;1;1;1;1;1;1;1; ; ;5000000;25000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;2;1;1; ;2;01;13;1;276,061384163226
448911;13;1;1;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;1;294,747712553918
448912;13;1;3;3;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;236,757786394294
448913;13;1;3;3;1;1;1;1;1;3;1; ; ;20000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;242,013539055524
448915;13;1;3;2;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;259,888899604914
448916;13;1;3;3;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;275,758260471708
448917;13;1;4;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;212,076665056508
448918;13;1;2;2;1;1;1;2;1;5;1; ; ;20000000;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;1;1;2;1;3; ;01;13;1;262,946931139277
448919;13;1;1;1;4;1;1;2;1;4;4; ; ; ;150000; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2; ; ; ;01;13;1;309,35243335423
448920;13;1;2;2;1;1;1;1;1;3;3; ; ; ; ;325000;2;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;276,906389679003
448921;13;1;3;1;1;1;1;1;1;3;1; ; ;65000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;262,493258914097
448922;13;1;4;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;262,946931139277
448923;13;1;3;1;1;1;1;1;1;3;3; ; ; ; ;190000;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;01;13;1;309,743766644827
448924;13;1;4;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;01;13;1;274,772139840882
448925;13;1;4;2;2;1;1;1;1;4;4; ; ; ;300000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;01;13;1;281,482710996307
448927;13;1;4;2;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;1;1;01;13;1;330,628844486889
448928;13;1;2;1;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;250,199073095591
448929;13;1;3;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;275,679484291242
448930;13;1;2;1;1;1;1;1;1;3;4; ; ; ;180000; ;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;1;290,937644365302
448931;13;1;3;2;1;1;1;1;4;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;409,191291378443
448932;13;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1800000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;6;7;1;01;13;1;255,966017561357
448934;13;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1800000;2;1;2;1;1;1;1;2;1;1;1;1;1;2;2;1;1;2;2;1;2;1;2;1;4;1;1;1;1;1;6;7;1;01;13;1;276,452717453823
448936;13;1;5;4;1;1;1;1;1;3;1; ; ;800000000;5000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;6;7;1;01;13;1;262,301668878691
448937;13;1;4;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;1;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;287,066325659388
448938;13;1;4;3;1;1;1;1;1;3;3; ; ; ; ;290000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;308,783726502662
448939;13;1;3;2;1;1;1;1;1;3;3; ; ; ; ;220000;2;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;231,392950816067
448940;13;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;1;277,288289550986
448941;13;1;2;1;1;1;1;1;1;3;3; ; ; ; ;140000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;13;1;272,246556712165
448944;13;1;3;2;2;1;1;1;1;3;3; ; ; ; ;70000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;1;1;1;2;1;1;1;3;1;01;13;1;297,659954817064
448945;13;1;3;2;1;1;1;1;1;3;1; ; ;12000000;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;1;1;1;1;1;1;1;3;1;01;13;1;205,664458330156
448946;13;1;4;2;2;1;1;1;1;3;1; ; ;20000000;120000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;271,537823162833
448948;13;1;3;2;1;1;1;9;1;3;4; ; ; ;250000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;2;1;3; ;01;13;1;345,316137030715
448949;13;1;1;1;1;2;1;9;4;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;2;1;3; ;01;13;1;342,528447918847
448950;13;1;1;1;1;2;1;9;1;4;4; ; ; ;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;2;1;3; ;01;13;1;315,239171708829
448951;13;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;260,342571830094
448952;13;1;4;3;1;1;1;1;1;3;1; ; ;98;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;13;1;314,665705594816
448954;13;1;2;1;1;1;1;1;1;4;3; ; ; ; ;500000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;13;1;356,364317006691
448955;13;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;142,585349949768
448956;13;1;4;3;2;1;1;9;1;5;1; ; ;98;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;2;1;3; ;01;13;1;249,03666732108
448957;13;1;3;2;1;1;1;1;4;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;13;1;328,043521007367
448958;13;1;3;2;1;1;1;1;3;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;319,320779299209
448959;13;1;4;3;1;1;1;1;3;3;1; ; ;98;250000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;1;284,008294125024
448960;13;1;3;2;1;1;1;1;1;3;2; ;98;25000000;300000; ;1;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;276,452717453823
448961;13;1;4;3;1;1;1;1;1;3;1; ; ;98;280000; ;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;284,54074253067
448962;13;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;6;6;1;01;13;1;295,979377204124
448963;13;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1900000;2;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;6;6;1;01;13;1;254,013900546652
448964;13;1;4;3;1;1;1;1;1;3;1; ; ;350000000;2500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;4;1;1;1;1;1;6;7;1;01;13;1;272,131522085777
448965;13;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;216,908023904587
448966;13;1;6;2;1;1;1;1;1;3;1; ; ;60000000;450000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;286,221320143611
448969;13;1;2;1;2;2;1;1;4;3;1; ; ;98;40000; ;2;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;2;1;1;1;2;1;01;13;1;251,879650708532
448970;13;1;4;3;2;1;1;1;3;3;1; ; ;8000000;100000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;2;1;01;13;1;279,813872679704
448972;13;1;1;1;2;2;1;1;2;1;4; ; ; ;40000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;2;1;1;1;2;1;01;13;1;348,410427011
448974;13;1;3;2;2;1;3;9;1;3;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;2;2;2;1; ; ;01;13;1;274,862719942792
448975;13;1;3;2;6; ;3;9;4;3;3; ; ; ; ;30000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;2;2;0; ; ;01;13;1;298,953873295576
448976;13;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;296,819623457456
448977;13;1;4;2;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;229,202209723093
448978;13;1;3;2;1;1;1;1;1;4;3; ; ; ; ;100000;1;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;13;1;316,792975399044
448980;13;1;4;3;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;223,503560433624
448982;13;1;4;2;1;1;1;1;1;3;1; ; ;25000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;258,100267399478
448983;13;1;4;2;1;1;1;1;1;3;2; ;120000;98;250000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;231,846623041247
448984;13;1;5;3;1;1;1;1;1;3;2; ;98;98;300000; ;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;227,330042074746
448986;13;1;5;1;1;1;1;1;1;3;3; ; ; ; ;2000000;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;5;1;1;1;1;1;6;7;1;01;13;1;259,435227379734
448987;13;1;4;2;1;1;1;1;2;3;1; ; ;150000000;2000000; ;1;1;2;1;2;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;5;1;1;1;1;1;6;7;1;01;13;1;224,463600575789
448988;13;1;5;3;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;269,940780992803
448989;13;1;3;2;2;1;1;2;1;4;1; ; ;80000000;1500000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;3; ;01;13;1;277,121437825914
448990;13;1;4;3;1;2;1;1;1;3;1; ; ;80000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;01;13;1;336,553317520209
448991;13;1;3;2;2;1;1;1;1;3;1; ; ;80000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;316,226489318924
