DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1728494;1;2;1;70;73;12;48;4; ;2;12;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;64;1;1;6421;73;259,084582500474
1728499;1;1;1;70;73;4;48;4; ;2;5;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;73;272,26102742848
1728502;1;2;1;70;73;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;725000;2;45;45;52;1;1;5231;73;212,784652622445
1728507;1;2;1;70;73;52;60;4; ;2;108;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;54;95;1;2;9500;73;167,116418201377
1728508;1;2;1;70;73;144;48;1; ;2;480;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;54;95;1;2;9500;73;247,34632319301
1728511;1;2;1;70;73;3;60;4; ;2;240;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;79;18;1;1;1810;73;269,299143652144
1728515;1;2;1;70;73;8;32;5; ;2;312;1; ;6;2; ; ; ; ; ; ; ; ;1; ;ESPERAR CUMPLIRLA EDAD PARA P;2; ;2;51;39;52;1;1;5235;73;343,878335317853
1728517;1;4;1;70;73;1;48;1; ;2;1;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;58;58;75;1;1;7524;73;293,472596382709
1728528;1;2;1;70;73;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;73;156,145442962937
1728535;1;4;1;70;73;52;24;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;64;1;2;6421;73;319,048434785922
1728535;1;5;1;70;73;24;48;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;73;319,048434785922
1728538;1;2;1;70;73;52;48;1; ;2;52;3; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;54;95;1;2;9500;73;229,976265235344
1728547;1;3;1;70;73;24;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;73;197,999771532233
1728548;1;1;1;70;73;2;48;1; ;2;2;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;84;72;36;1;1;3691;73;279,145169389114
1728552;1;2;1;70;73;52;48;4; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;2;6421;73;272,89272288544
1728559;1;3;1;70;73;2;48;1; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;54;95;1;1;9500;73;237,759342519923
1728561;1;3;1;70;73;104;70;1; ;2;85;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;73;236,150906357716
1728563;1;1;1;70;73;4;40;4; ;2;104;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5233;73;216,633220403819
1728564;1;1;1;70;73;8;48;1; ;2;260;2; ;9;1; ; ; ;1; ; ; ; ;1; ;ES PENSIONADO;2; ;2;58;58;75;1;1;7522;73;183,214890442021
1728566;1;2;1;70;73;28;30;4; ;2;208;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;55;74;1;2;7493;73;284,084024742357
1728568;1;1;1;70;73;28;84;4; ;2;28;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8532;73;273,984290677023
1728574;1;2;1;70;73;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;44;64;1;1;6424;73;226,592793007411
1728575;1;2;1;70;73;1;48;1; ;2;1;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;956000;2;45;30;74;1;1;7499;73;256,646041848572
1728576;1;2;1;70;73;4;30;4; ;2;104;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;45;52;1;1;5261;73;257,476146338268
1728578;1;3;1;70;73;8;24;2; ;2;9;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;59;85;1;1;8532;73;259,546027415769
1728587;1;3;1;70;73;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;73;299,644295698648
1728587;1;4;1;70;73;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;73;299,644295698648
1728589;1;3;1;70;73;8;48;1; ;2;7;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;11;1;1;1110;73;299,523692047216
1728590;1;4;1;70;73;20;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;73;225,208798442058
1728593;1;4;1;70;73;52;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;2; ;73;229,976265235344
1728595;1;3;1;70;73;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;73;240,625374989231
1728598;1;3;1;70;73;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;2; ;73;255,410256079443
1728603;1;1;1;70;76;104;50;4; ;2;104;1; ;3;9;PARTICULAR; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5521;76;774,817713855279
1728604;1;3;1;70;76;6;35;1; ;2;21;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;53;55;1;1;5529;76;734,100055356644
1728605;1;2;1;70;76;4;48;1; ;2;4;1; ;3;9;CARTA DE SISBEN; ; ; ; ; ; ; ; ;1; ;1;190000;2;58;58;70;1;1;7020;76;918,306739189298
1728606;1;2;1;70;76;52;48;1; ;2;39;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;74;1;2;7492;76;892,21012882928
1728618;1;3;1;70;76;4;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;76;865,401192451749
1728621;1;3;1;70;76;26;40;1; ;2;156;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;76;1004,95637813282
1728631;1;4;1;70;76;2;48;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;76;900,025362991594
1728631;2;1;2;70;76;12;48;1; ;2;28;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;79;18;1;1;1810;76;900,025362991594
1728631;2;2;2;70;76;4;24;1; ;2;104;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;76;900,025362991594
1728636;1;4;1;70;76;8;48;1; ;2;10;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;17;92;1;1;9213;76;1083,49864277502
1728637;1;1;1;70;76;4;60;5; ;2;4;5; ;3;9;CON DINERO  DE BOLSILLO; ; ; ; ; ; ; ; ;1; ;1;920000;2;95;95;45;1;1;4521;76;1093,08990905666
1728637;1;3;1;70;76;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;52;1;1;5211;76;1093,08990905666
1728641;1;4;1;70;76;4;48;1; ;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5521;76;784,307400282612
1728644;1;2;1;70;76;104;48;3; ;2;104;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;76;1409,66657396131
1728644;1;4;1;70;76;52;50;4; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;95;45;1;2;4521;76;1409,66657396131
1728644;1;5;1;70;76;1;40;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;76;1409,66657396131
1728645;1;1;1;70;76;1;40;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;550000;2;79;79;18;1;1;1810;76;918,306739189298
1728646;1;1;1;70;76;12;48;1; ;2;204;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;54;95;1;1;9500;76;894,845737637964
1728650;2;2;2;70;76;3;48;4; ;2;24;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;76;834,979938133914
1728651;1;2;1;70;76;8;48;1; ;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;76;1087,49947982785
1728651;1;6;1;70;76;52;48;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5234;76;1087,49947982785
1728656;1;2;1;70;76;52;48;3; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;76;1080,87992695164
1728656;2;2;2;70;76;24;48;1; ;2;3;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;85000;2;55;53;55;1;2;5521;76;1080,87992695164
1728658;1;2;1;70;76;48;48;1; ;2;104;6; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;76;901,189568408278
1728658;2;1;2;70;76;52;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;76;901,189568408278
1728669;1;4;1;70;76;104;48;1; ;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;99;90;1;2;9000;76;898,609734223933
1728678;1;2;1;70;76;108;48;4; ;2;156;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5219;76;1212,00635514845
1728680;1;1;1;70;76;248;48;1; ;2;156;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;55;54;85;1;2;8532;76;1078,97689141873
1728685;1;2;1;70;76;26;48;1; ;2;104;3; ;1;9;DE SU BOLSILLO; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;76;867,298801917664
1728694;1;2;1;70;76;2;60;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;54;54;85;1;1;8532;76;1032,77682544698
1728695;1;5;1;70;76;8;48;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5239;76;891,681973161244
1728696;1;7;1;70;76;4;48;1; ;2;13;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;38;64;1;1;6421;76;900,025362991594
1728702;1;4;1;70;76;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;76;1032,77682544698
1728704;1;3;1;70;76;96;48;1; ;2;96;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5237;76;1008,49833856467
1728707;1;3;1;70;76;12;48;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;52;1;1;5225;76;870,717094252315
1728710;1;3;1;70;76;3;84;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6422;76;1021,87151025199
1728718;1;3;1;70;76;156;48;1; ;2;2;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;224000;2;45;54;95;1;2;9500;76;832,411517621664
1728719;1;1;1;70;76;30;48;1; ;2;30;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;39;74;1;2;7499;76;884,090265939632
1728720;1;1;1;70;76;26;50;1; ;2;26;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5225;76;794,413138966329
1728721;1;2;1;70;76;104;48;4; ;2;216;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;51;1;2;5135;76;918,306739189298
1728723;1;3;1;70;76;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;76;978,501455171746
1728728;1;2;1;70;76;4;48;4; ;2;156;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5530;76;943,155473098017
1728730;1;1;1;70;76;9;48;1; ;2;99;1; ;9;9;CON LA CARTA DEL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;1;8512;76;1087,7740072561
1728730;1;2;1;70;76;12;48;1; ;2;12;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;53;53;55;1;1;5529;76;1087,7740072561
1728736;1;2;1;70;76;8;25;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;55;74;1;1;7492;76;691,747531408446
1728736;1;3;1;70;76;12;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5262;76;691,747531408446
1728742;1;4;1;70;76;16;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;76;968,39571648803
1728752;1;2;1;70;76;52;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5233;76;1117,88286834104
1728755;1;2;1;70;76;2;60;1; ;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;45;52;1;1;5211;76;806,335985293364
1728757;1;2;1;70;76;52;48;3; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;76;884,090265939632
1728762;1;4;1;70;76;8;48;1; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5244;76;993,307043399645
1728764;1;3;1;70;76;12;48;1; ;2;16;4; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;45;52;1;1;5244;76;795,044963161245
1728853;1;4;1;70;05;12;48;1; ;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;45;52;1;1;5211;05;734,69814365901
1728861;1;4;1;70;05;4;48;1; ;2;4;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;32;45;51;1;1;5135;05;554,837639530922
1728867;1;3;1;70;05;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;60;1;1;6041;05;767,074739748114
1728875;3;1;3;70;05;4;48;1; ;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;18;80;1;1;8043;05;1205,30290962363
1728881;1;2;1;70;05;4;48;1; ;2;98;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;19;1;1;1921;05;978,261123613318
1728883;1;2;1;70;05;2;48;1; ;2;20;1; ;9;9;CON LAHOJA DEL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;05;942,717441994317
1728884;1;3;1;70;05;28;58;1; ;2;28;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4522;05;1141,70550688271
1728888;1;4;1;70;05;24;48;2; ;2;24;1; ;9;1; ; ; ; ; ; ;1; ; ; ; ;2; ;2;13;79;18;1;2;1810;05;879,33746324881
1728888;2;1;2;70;05;52;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;79;18;1;2;1810;05;879,33746324881
1740144;1;1;1;70;05;39;50;3; ;2;9;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;786,021215510658
1740145;1;2;1;70;05;24;24;1; ;2;102;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;13;75;1;2;7512;05;829,082474666038
1740146;1;3;1;70;05;102;48;4; ;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;2;7499;05;934,853273569166
1740147;1;1;1;70;05;50;48;1; ;2;40;1; ;9;1; ; ; ; ; ; ; ; ;1; ;YA  ES  PENSIONADA;2; ;2;79;79;18;1;2;1810;05;696,805192133921
1740154;1;2;1;70;05;25;48;1; ;2;30;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;2;5235;05;729,660917273845
1740155;1;2;1;70;05;24;60;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;95;95;45;1;2;4521;05;1038,98672730476
1740158;1;1;1;70;05;32;50;1; ;2;36;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;45;52;1;2;5243;05;795,728852498429
1740162;1;1;1;70;05;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;05;805,891956183818
1740173;1;1;1;70;05;8;48;1; ;2;8;1; ;3;5; ; ; ;1; ; ; ; ; ; ; ;2; ;2;97;97;45;1;1;4521;05;971,869451772317
1740175;1;2;1;70;05;52;48;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;18;1;2;1810;05;1053,87300276065
1740182;1;2;1;70;05;26;48;1; ;2;62;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;21;52;1;2;5239;05;1063,4169466834
1740197;1;2;1;70;05;8;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;97;66;1;1;6601;05;1211,97505449691
1740210;1;1;1;70;05;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;59;59;93;1;1;9309;05;1041,63225345377
1740210;1;3;1;70;05;12;48;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;21;64;1;1;6422;05;1041,63225345377
1740211;1;2;1;70;05;12;40;1; ;2;48;4; ;1;2; ; ;1; ; ; ; ; ; ; ; ;1;50000;2;59;79;52;1;1;5271;05;1121,60943805574
1740220;1;2;1;70;05;48;48;4; ;2;144;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;2;4521;05;1304,98619708709
1740220;1;3;1;70;05;12;48;1; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;51;55;1;1;5530;05;1304,98619708709
1740220;1;5;1;70;05;24;10;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;2;5020;05;1304,98619708709
1740220;1;6;1;70;05;4;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;1; ;05;1304,98619708709
1740221;1;1;1;70;05;20;48;1; ;2;20;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5241;05;1053,87300276065
1740224;1;1;1;70;05;40;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;52;1;2;5235;05;865,998400112622
1740231;1;2;1;70;05;8;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;91;51;1;1;5137;05;1004,72517691224
1740235;1;2;1;70;05;24;48;1; ;2;24;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8060;05;720,116973351098
1740238;1;2;1;70;05;49;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;90;25;1;2;2529;05;814,675328260973
1740239;1;2;1;70;05;4;24;4; ;2;120;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;13000;2;54;54;74;1;1;7493;05;1096,77056885101
1740240;1;2;1;70;05;28;48;1; ;2;28;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;2;8511;05;968,717179690571
1740250;1;2;1;70;08;2;48;1; ;2;2;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;79;79;18;1;1;1810;08;534,198295116062
1740257;1;1;1;70;08;8;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;528,513005656448
1740285;1;4;1;70;08;16;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;08;507,921178895762
1740291;1;2;1;70;08;2;48;1; ;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;98;2;32;45;52;1;1;5269;08;573,678125453305
1740296;1;3;1;70;08;16;50;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;552,088511513072
1740301;1;2;1;70;08;12;50;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;535,879243451852
1740306;1;3;1;70;08;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;08;512,798972016928
1740309;1;2;1;70;08;24;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;11;33;18;1;2;1810;08;510,421060994169
1740310;1;1;1;70;08;16;48;1; ;2;16;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;08;526,123657209518
1740312;1;3;1;70;08;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;08;492,218582680412
1740314;1;5;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;548,990331022758
1740316;1;1;1;70;08;24;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;51;1;2;5170;08;584,647988715958
1740318;1;3;1;70;08;12;72;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;08;494,596493703172
1740318;1;4;1;70;08;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;08;494,596493703172
1740320;1;2;1;70;08;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;08;470,11165440683
1740323;1;4;1;70;08;4;72;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;08;478,893897487822
1740323;1;5;1;70;08;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;478,893897487822
1740324;1;3;1;70;08;200;48;1; ;2;200;2; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;2;7512;08;527,743421654484
1740343;1;3;1;70;08;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;08;568,261451303673
1740353;1;3;1;70;08;52;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;08;458,540127263025
1740355;1;2;1;70;08;106;50;1; ;2;108;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5233;08;520,176647236502
1740357;1;1;1;70;08;50;70;1; ;2;142;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;08;541,22738014827
1740360;1;4;1;70;08;24;60;1; ;2;25;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5211;08;584,647988715958
1740365;1;2;1;70;08;6;60;1; ;2;6;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;64;1;1;6412;08;501,492760016252
1740372;1;2;1;70;08;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;50;1;2;5030;08;574,758008159498
1740375;1;2;1;70;08;8;50;1; ;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5237;08;612,210287170583
1740375;1;6;1;70;08;8;60;1; ;2;8;2; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;80;1;1;8041;08;612,210287170583
1740376;1;15;1;70;08;4;50;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;598,857931768754
1740380;1;3;1;70;08;24;48;3; ;2;18;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;586,181881215414
1740380;2;2;2;70;08;8;50;3; ;2;10;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;586,181881215414
1740384;1;2;1;70;08;36;48;1; ;2;36;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;2;5521;08;520,176647236502
1740386;1;2;1;70;08;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;08;535,652624340133
1740387;1;1;1;70;08;4;60;1; ;2;4;1; ;3;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;87;87;52;1;1;5244;08;583,781879039241
1740390;1;3;1;70;08;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;562,875413650848
1740390;2;2;2;70;08;16;48;1; ;2;20;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;08;562,875413650848
1740392;1;4;1;70;08;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;08;519,252653835815
1740392;1;5;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;519,252653835815
1740393;1;4;1;70;08;24;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;2; ;08;532,540435873095
1740399;1;3;1;70;08;4;50;3; ;2;4;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;516,629996636588
1740399;2;3;2;70;08;20;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;08;516,629996636588
1740401;1;6;1;70;08;24;48;1; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;51;1;2;5125;08;502,259976257424
1740402;1;3;1;70;08;16;48;1; ;2;16;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;71;1;2;7122;08;507,921178895762
1740408;1;4;1;70;08;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;08;634,730883357842
