DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5252338;1;3;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;76;737,677764297677
5252339;1;2;1;80;76;1;3; ;1; ;1;12;CONFINAMIENTO;2; ;2; ;1;30;980000;2;1;10;4;76;1036,42256670425
5252339;1;3;1;80;76;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;10;2;76;1036,42256670425
5252339;1;4;1;80;76;1;8; ;1; ;1;12;CONFINAMIENTO;2; ;2; ; ; ;600000;2;1;10;1,4;76;1036,42256670425
5252340;1;1;1;80;76;1;4; ;2; ; ;4; ;3; ;2; ;1;48;1000000;3;1;10;3;76;1013,34239805725
5252341;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;76;881,713567668125
5252343;1;3;1;80;76;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,4;76;1153,4058660782
5252359;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;3;17;113,509418060362
5252359;1;2;1;80;17;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;3;17;113,509418060362
5252359;1;4;1;80;17;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;2;17;113,509418060362
5252360;1;1;1;80;17;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;10;4;17;190,514316386314
5252361;1;1;1;80;17;1;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;10;4;17;172,108606972431
5252361;1;2;1;80;17;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;3;17;172,108606972431
5252381;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;17;192,418122318395
5252382;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;191,348398615767
5252383;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;205,131014965194
5252383;1;2;1;80;17;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;3;17;205,131014965194
5252385;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;17;189,351939930453
5252416;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;76;1029,82171050257
5252418;1;1;1;80;76;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;10;4;76;1086,06583405684
5252418;1;3;1;80;76;1;9;CAMBIO DE CIUDAD DE RESIDENCIA;2; ; ;8; ;2; ;2; ;1;48;500000;2;1;10;2;76;1086,06583405684
5252419;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ;2; ;99;2;1;10;1,2;76;942,208407568308
5252421;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ;1;30;250000;2;1;10;1,4;76;959,085089724643
5252421;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;76;959,085089724643
5252422;1;4;1;80;76;1;8; ;2; ; ;1; ;1; ;2; ;1;48;877000;2;1;10;2;76;1211,64917257277
5252422;1;6;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877000;2;1;10; ;76;1211,64917257277
5252423;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877000;2;1;10;2;76;1275,87468081611
5252426;1;1;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;1,3;68;514,107715123214
5252427;1;1;1;80;68;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;2;68;526,306789326324
5252427;1;2;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;2;68;526,306789326324
5252427;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;526,306789326324
5252431;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;76;891,989393622785
5252431;1;3;1;80;76;1;7; ;2; ; ;3; ;2; ;2; ; ; ; ;2;1;10;4;76;891,989393622785
5252492;1;1;1;80;08;1;9;POR LA PANDEMIA PERDIO EL TRABAJO;2; ; ;9; ;2; ;2; ;1;48;878116;2;1;10;1,4;08;598,199725620086
5252492;1;5;1;80;08;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;08;598,199725620086
5252493;1;8;1;80;08;2; ; ; ;2; ; ;.;2; ;2; ;1;24;800000;2;1;10; ;08;565,284242471731
5252493;1;11;1;80;08;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;08;565,284242471731
5252494;1;1;1;80;08;1;4; ;2; ; ;4; ;2; ;2; ;2; ;878116;2;1;10;4;08;483,128147886848
5252496;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;23;154,963977124006
5252500;1;2;1;80;08;1;8; ;2; ; ;1; ;2; ;2; ;1;40;877000;2;1;10;2;08;585,493028623328
5252501;1;2;1;80;08;1;7; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;10;1,3;08;456,169947971199
5252501;1;4;1;80;08;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;08;456,169947971199
5252509;1;1;1;80;50;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;50;207,841451363885
5252511;1;1;1;80;50;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;50;288,97304566793
5252512;1;4;1;80;50;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;50;136,527968337728
5252512;1;5;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;50;136,527968337728
5252513;1;2;1;80;50;2; ; ; ;1;1;7; ;2; ;2; ; ; ; ;2;1;10; ;50;186,739957576103
5252513;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;50;186,739957576103
5252516;1;5;1;80;50;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;50;288,052973802374
5252520;1;1;1;80;50;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;2;50;207,841451363885
5252539;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,4;68;573,429092717288
5252541;1;1;1;80;05;1;9;POR LA PANDEMIA;2; ; ;12;PORQUE ESTA EMBARAZADA;2; ;2; ;1;48;877000;2;1;10;1,4;05;1348,00281825506
5252541;1;4;1;80;05;2; ; ; ;1;1;2; ; ; ;2; ; ; ; ; ;1;10; ;05;1348,00281825506
5252542;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;20;500000;2;1;10; ;05;974,584979590669
5252550;1;3;1;80;11;1;1; ;1; ;1;5; ;2; ;2; ; ; ;877803;2;1;10;1,4;11;2559,35405173637
5252561;1;2;1;80;08;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;08;524,985300690129
5252562;1;1;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;68;524,889544118774
5252564;1;2;1;80;54;1;8; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;10;1,2;54;286,136771012797
5252564;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;286,136771012797
5252564;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;286,136771012797
5252564;1;6;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;286,136771012797
5252566;1;1;1;80;54;1;4; ;2; ; ;4; ;1; ;1;500000;2; ;877803;2;1;10;1,2;54;328,449893563947
5252566;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;10; ;54;328,449893563947
5252567;1;2;1;80;54;1;3; ;1; ;4;9; ;2; ;2; ;1;44;600000;2;1;10;4;54;328,449893563947
5252568;1;5;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;68;545,456286699541
5252570;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;493,120323724441
5252570;1;4;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;493,120323724441
5252570;1;5;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;493,120323724441
5252570;1;6;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;493,120323724441
5252571;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;515,912702360456
5252571;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;515,912702360456
5252572;1;1;1;80;68;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;4;68;540,748076473235
5252573;1;1;1;80;68;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;10; ;68;528,39844645859
5252573;1;2;1;80;68;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;68;528,39844645859
5252573;1;3;1;80;68;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;2;68;528,39844645859
5252575;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;68;650,482722477031
5252576;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;10;4;23;154,609800431975
5252576;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;154,609800431975
5252576;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;154,609800431975
5252576;1;7;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;23;154,609800431975
5252581;1;2;1;80;54;2; ; ; ;1;1;2; ;2; ;2; ;2; ;877803;2;1;10; ;54;433,9600901673
5252587;1;1;1;80;23;1;9;POR PANDEMIA;2; ; ;12;POR PANDEMIA;2; ;2; ; ; ; ;2;1;10;1,4;23;141,344511168557
5252587;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;141,344511168557
5252589;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;180,091984678431
5252589;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;180,091984678431
5252590;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;204,382023445268
5252591;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;23;150,657898115318
5252591;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;150,657898115318
5252593;1;2;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;2;05;1154,56763794984
5252594;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;845,270938420015
5252594;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;845,270938420015
5252594;1;5;1;80;05;1;1; ;2; ; ;12;Por la pandemia;2; ;2; ;1;24;877803;2;1;10;1,4;05;845,270938420015
5252596;1;2;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;3;23;152,235896575857
5252599;1;1;1;80;23;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;10;2;23;190,807790850968
5252600;1;2;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;189,690566945895
5252601;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ;1;40;300000;2;1;10; ;23;195,232616542934
5252602;1;1;1;80;23;1;1; ;2; ; ;1; ;2; ;2; ;1;40;250000;2;1;10;1,3;23;226,440727408768
5252607;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;68;554,340236842452
5252613;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;587,474546758923
5252617;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;581,39350035862
5252618;1;1;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;68;529,966247477675
5252619;1;1;1;80;68;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;68;548,964032110499
5252620;1;7;1;80;68;2; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;10; ;68;485,134069587378
5252621;1;2;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;68;526,306789326324
5252622;1;2;1;80;68;1;1; ;2; ; ;1; ;2; ;2; ;2; ;98;2;1;10;1,4;68;594,703374331412
5252622;1;3;1;80;68;1;9;POR EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;68;594,703374331412
5252623;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;68;491,729051158479
5252623;1;6;1;80;68;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;68;491,729051158479
5252625;1;2;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;68;570,595759231048
5252626;1;2;1;80;05;1;9;POR LA PANDEMIA;2; ; ;12;PORQUE TIENE DISCAPACIDAD PARA HABLAR POR EL PALADAR ENDIDO;2; ;2; ;1;48;877000;2;1;10;1,4;05;1318,26310411186
5252626;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;1318,26310411186
5252627;1;2;1;80;05;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;10; ;05;1439,72255137013
5252627;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;1439,72255137013
5252632;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;520,131974319002
5252633;1;1;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;525,961472723372
5252633;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;525,961472723372
5252634;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;627,116930447521
5252634;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;627,116930447521
5252634;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;627,116930447521
5252634;1;5;1;80;68;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;10;4;68;627,116930447521
5252636;1;3;1;80;11;2; ; ; ;2; ; ;.;2; ;2; ;1;20;700000;2;1;10; ;11;3343,33319861715
5252637;1;2;1;80;11;2; ; ; ;1;1;2; ;2; ;2; ;2; ;877803;2;1;10; ;11;2139,15131783042
5252640;1;2;1;80;11;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;3;11;3364,85056870752
5252641;1;4;1;80;11;1;2; ;1; ;1;12;NO TIENE LIBRETA MILITAR;2; ;2; ; ; ;800000;2;1;10;1,4;11;3745,76214023766
5252643;1;1;1;80;11;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;3;11;3114,82809957878
5252649;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;967,329488593924
5252649;1;6;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;967,329488593924
5252650;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;05;1180,50424021065
5252651;1;4;1;80;73;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,4;73;217,754302266556
5252652;1;3;1;80;73;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;73;329,287132213823
5252652;1;5;1;80;73;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;73;329,287132213823
5252652;1;6;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;73;329,287132213823
5252654;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;73;231,108087689538
5252657;1;1;1;80;73;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;73;230,991417691815
5252659;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;73;250,169092394302
5252660;1;2;1;80;68;1;3; ;2; ; ;8; ;2; ;2; ;1;48;800000;2;1;10;4;68;534,573261465913
5252665;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;68;497,903866165802
5252665;1;5;1;80;68;1;3; ;1; ;4;9; ;2; ;2; ; ; ; ;2;1;10;4;68;497,903866165802
5252667;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1456,87469960651
5252668;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1065,02739025361
5252668;1;2;1;80;05;1;7; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;10;4;05;1065,02739025361
5252668;1;4;1;80;05;1;9;POR CAMBIO DE RESIDENCIA DEL CAMPO A LA CIUDAD;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;1065,02739025361
5252669;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1200,16820991446
5252670;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;05;1968,36958851467
5252671;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;1125,77175188151
5252672;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1022,39431297166
5252672;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;1022,39431297166
5252696;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;68;563,036826124815
5252696;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;68;563,036826124815
5252703;1;1;1;80;76;1;4; ;2; ; ;12;POR LA PANDEMIA DE COVID 19;2; ;2; ;1;36;877807;2;1;10;1,4;76;875,510081177464
5252705;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;76;941,976530844059
5252733;1;2;1;80;68;1;8; ;2; ; ;9; ;1;4;2; ;1;48;877803;1;1;10;3;68;546,443414764316
5252734;1;3;1;80;68;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,3;68;538,884481658083
5252735;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;68;514,107715123214
5252747;1;1;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;73;274,403819930893
5252748;1;2;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ;2; ;980000;2;1;10;2;73;350,652056616166
5252751;1;2;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;73;219,52116509899
5252753;1;1;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;73;203,590572945783
5252753;1;2;1;80;73;1;7; ;2; ; ;4; ;2; ;2; ; ; ;2000000;2;1;10;4;73;203,590572945783
5252757;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1128,99088713974
5252758;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;1084,04083756627
5252758;1;4;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;1084,04083756627
5252760;1;2;1;80;05;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;1051,44183961555
5252761;1;1;1;80;05;1;8; ;2; ; ;12;Esperar que pase la pandemia;3; ;2; ;1;25;877803;3;1;10;1,4;05;1109,97743982708
5252762;1;2;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ;2; ;877803;2;1;10;2;05;1995,66238526324
5252763;1;1;1;80;05;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;10;4;05;1106,75830456884
5252763;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1106,75830456884
5252769;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;73;201,823710113349
5252771;1;1;1;80;73;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;4;73;217,643985557268
5252771;1;2;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;73;217,643985557268
5252771;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;73;217,643985557268
5252793;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;17;190,514316386314
5252794;1;1;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;23;220,459086825308
5252794;1;2;1;80;23;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;4;23;220,459086825308
5252794;1;4;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;23;220,459086825308
5252794;2;3;2;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;220,459086825308
5252795;1;1;1;80;23;1;9;AISLAMIENTO OBLIGATORIO;2; ; ;12;MIEDO A CONTAGIO DE COVID;2; ;2; ; ; ; ;2;1;10;1,4;23;136,206403575499
5252795;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;136,206403575499
5252796;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;163,498213805156
5252796;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;163,498213805156
5252797;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;217,291320506433
5252799;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;203,978081441287
5252799;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;203,978081441287
5252800;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;23;201,665769510056
5252801;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;23;215,98669075366
5252801;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;215,98669075366
5252804;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;208,973619981564
5252805;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;194,828674538953
5252819;1;2;1;80;05;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;10; ;05;1028,14039598882
5252824;1;2;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;05;928,400431001894
5252824;1;3;1;80;05;1;3; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;3;05;928,400431001894
5252826;1;1;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;23;136,206403575499
5252827;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,4;23;210,563387839899
5252827;1;5;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;210,563387839899
5252827;1;6;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;210,563387839899
5252828;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;23;154,963977124006
5252829;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;191,13776575145
5252829;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;191,13776575145
5252830;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;180,217166337102
5252833;1;1;1;80;05;1;4; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;10;4;05;1106,75830456884
5252841;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1003,63250623456
5252841;1;3;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;1,4;05;1003,63250623456
5252841;1;5;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;05;1003,63250623456
5252842;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1065,02739025361
5252842;1;4;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;05;1065,02739025361
5252845;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;23;160,957539104707
5252845;1;2;1;80;23;1;7; ;2; ; ;12;COVID19;2; ;2; ;1;40;450000;2;1;10;1,4;23;160,957539104707
5252845;1;5;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;160,957539104707
5252846;1;2;1;80;23;1;8; ;1; ;2;1; ;2; ;2; ;1;48;1500000;2;1;10;2;23;228,182705913733
5252846;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;228,182705913733
5252847;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ;1;40;877802;2;1;10; ;23;187,958172819638
5252847;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;23;187,958172819638
5252849;1;2;1;80;11;1;2; ;2; ; ;2; ;2; ;2; ;1;48;1000000;2;1;10;1,4;11;2520,78284824022
5252850;1;2;1;80;11;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;11;3210,73421809629
5252850;1;3;1;80;11;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;11;3210,73421809629
5252851;1;1;1;80;11;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;11;3495,73967110893
5252853;1;2;1;80;11;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;11;2986,98899428055
5252854;1;2;1;80;11;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;11;1658,22137660784
5252855;1;2;1;80;11;1;1; ;2; ; ;1; ;2; ;2; ;1;48;877803;2;1;10;1,4;11;3822,07259728494
5252863;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;23;118,908935179839
