DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;CLASE;MES;DPTO;fex_c_2011
5247001;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;150,320836888128
5247007;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;249,748466070367
5247007;1;3;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;249,748466070367
5247008;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;183,301826866942
5247008;1;2;1;90;2; ;1;35;2; ;2; ;1;45;2; ;2; ;2; ;2; ;2; ;17;1;10;17;183,301826866942
5247008;1;3;1;90;2; ;1;28;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;183,301826866942
5247008;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;183,301826866942
5247008;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;183,301826866942
5247009;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;193,989029809967
5247009;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;193,989029809967
5247009;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;193,989029809967
5247010;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;295,969764379858
5247010;1;2;1;90;2; ;1;36;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;295,969764379858
5247011;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;150,320836888128
5247011;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;150,320836888128
5247012;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;172,108606972431
5247012;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;17;1;10;17;172,108606972431
5247013;1;1;1;90;2; ;1;28;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;265,618733692594
5247014;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;281,067225638279
5247015;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;180,57921314596
5247017;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;207,668990228791
5247017;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;207,668990228791
5247018;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;1;40;2; ;2; ;23;1;10;23;164,062491678074
5247018;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;1;21;2; ;2; ;23;1;10;23;164,062491678074
5247018;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;1;15;2; ;2; ;23;1;10;23;164,062491678074
5247019;1;1;1;90;2; ;1;32;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;205,28271119406
5247019;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;205,28271119406
5247019;1;3;1;90;2; ;1;30;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;205,28271119406
5247020;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;110,79320070037
5247020;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;110,79320070037
5247020;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;110,79320070037
5247021;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;154,963977124006
5247021;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;154,963977124006
5247022;1;1;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;194,828674538953
5247022;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;194,828674538953
5247022;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;194,828674538953
5247023;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;177,803495116704
5247024;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;204,87876919008
5247024;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;23;1;10;23;204,87876919008
5247025;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;523,791432470353
5247025;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;523,791432470353
5247026;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;68;1;10;68;534,573261465913
5247026;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;534,573261465913
5247027;1;1;1;90;2; ;1;28;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;68;1;10;68;568,866324529186
5247027;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;568,866324529186
5247027;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;568,866324529186
5247027;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;568,866324529186
5247028;1;1;1;90;2; ;1;4;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2; ;68;1;10;68;535,990506673462
5247028;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;15;2; ;2; ;2; ;68;1;10;68;535,990506673462
5247028;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;535,990506673462
5247029;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;540,748076473235
5247030;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;623,166938990314
5247030;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;623,166938990314
5247030;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;623,166938990314
5247030;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;623,166938990314
5247030;1;5;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;623,166938990314
5247031;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;534,522744963587
5247031;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;534,522744963587
5247031;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;534,522744963587
5247032;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;540,748076473235
5247033;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;1;35;76;1;10;76;892,618640058047
5247034;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;1;10;76;892,618640058047
5247035;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;520,182490821327
5247035;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;520,182490821327
5247035;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;520,182490821327
5247036;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;538,472736420794
5247036;1;2;1;90;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;538,472736420794
5247036;2;1;2;90;2; ;1;4;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;538,472736420794
5247036;3;1;3;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;538,472736420794
5247036;3;2;3;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;538,472736420794
5247037;1;1;1;90;2; ;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;503,376402629979
5247038;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;418,479648225666
5247038;1;2;1;90;2; ;1;28;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;418,479648225666
5247038;1;7;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;418,479648225666
5247039;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;518,714729111452
5247039;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;518,714729111452
5247039;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;518,714729111452
5247040;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;548,964032110499
5247041;1;1;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;540,748076473235
5247042;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;15;1;10;15;106,520605785207
5247042;1;2;1;90;2; ;1;14;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;15;1;10;15;106,520605785207
5247043;1;1;1;90;2; ;1;30;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;15;1;10;15;129,431105656941
5247044;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;15;1;10;15;124,893027036379
5247045;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;154,482627566291
5247045;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;154,482627566291
5247045;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;154,482627566291
5247045;1;4;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;154,482627566291
5247046;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;170,714333175184
5247047;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;180,57921314596
5247048;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;643,783041144548
5247048;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;643,783041144548
5247049;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;523,421782408899
5247049;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;523,421782408899
5247050;1;1;1;90;2; ;1;13;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;648,669644164204
5247050;1;2;1;90;2; ;1;16;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;648,669644164204
5247050;1;3;1;90;2; ;2; ;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;648,669644164204
5247050;1;4;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;648,669644164204
5247051;1;1;1;90;2; ;2; ;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;590,302093109206
5247051;1;2;1;90;2; ;1;22;2; ;1;43;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;590,302093109206
5247051;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68;1;10;68;590,302093109206
5247052;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;1158,43729559922
5247052;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;1158,43729559922
5247053;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;915,797738803585
5247053;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;915,797738803585
5247053;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;915,797738803585
5247054;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;1064,77574967805
5247054;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;1064,77574967805
5247055;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;1154,56763794984
5247055;1;2;1;90;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;1154,56763794984
5247056;1;1;1;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;10;05;2027,67740658981
5247059;1;1;1;90;2; ;1;21;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;76;1;10;76;987,813380533818
5247060;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;1;10;76;875,510081177464
5247060;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;1;10;76;875,510081177464
5247061;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;15;1;10;15;145,581085028965
5247061;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;15;1;10;15;145,581085028965
5247061;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;15;1;10;15;145,581085028965
5247062;1;1;1;90;2; ;1;5;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;324,983363394071
5247062;1;2;1;90;2; ;1;30;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;324,983363394071
5247063;1;1;1;90;2; ;1;30;2; ;1;45;2; ;2; ;2; ;2; ;2; ;2; ;52;1;10;52;394,110705695165
5247069;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;1711,26184213508
5247070;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;1668,31438072377
5247070;1;2;1;90;2; ;1;20;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ; ;1;10;76;1668,31438072377
5247071;1;1;1;90;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;3360,63005642792
5247071;1;2;1;90;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;3360,63005642792
5247072;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;2283,03617635291
5247072;1;2;1;90;2; ;1;20;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;2283,03617635291
5247073;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;2132,6117936708
5247073;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;10;76;2132,6117936708
