DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5247080;1;1;1;70;52;12;48;2; ;2;12;1; ;8;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;86;06;06;1;1;8622;10;52;299,355271842721
5247121;1;1;1;70;68;48;48;4; ;2;3;4; ;9;2;3; ; ; ;1; ; ; ; ; ; ; ;1;3600000;5000000;1;1;84;15;15;1;2;8414;10;68;539,28031476336
5247145;1;2;1;70;23;42;40;3; ;2;60;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;9700;10;23;136,206403575499
5247147;1;3;1;70;23;56;48;1; ;2;58;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;19;19;1;2;8530;10;23;198,849558226938
5247170;1;3;1;70;23;5;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;13;13;1;1;8530;10;23;110,638805034652
5247179;1;3;1;70;52;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;45; ;1;1;.;10;52;229,607077541622
5247188;1;5;1;70;05;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;877900;2; ;56;53;53;1;2;5611;10;05;886,669516686656
5247199;1;3;1;70;52;16;40;2; ;2;25;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;94;19;19;1;2;9499;10;52;154,482627566291
5247203;1;1;1;70;52;20;48;1; ;2;20;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;44;45;1;2;4530;10;52;277,862872928992
5247213;1;1;1;70;52;25;48;4; ;2;25;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;55;53;1;2;5611;10;52;110,851297968401
5247226;1;2;1;70;52;40;24;3; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;54;41;1;2;4759;10;52;277,703602008951
5247237;1;2;1;70;23;38;48;1; ;2;38;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;96;45;57;1;2;9602;10;23;207,668990228791
5247240;1;3;1;70;23;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;23;89;89;1;1;2392;10;23;207,246884842424
5247240;1;10;1;70;23;40;48;1; ;2;40;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;59;59;1;2;8699;10;23;207,246884842424
5247248;1;2;1;70;54;24;48;4; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;45;44;44;1;2;4512;10;54;434,000422776699
5247248;1;3;1;70;54;32;48;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;45;41;1;2;4723;10;54;434,000422776699
5247248;1;4;1;70;54;30;48;4; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;52;97;97;1;2;5224;10;54;434,000422776699
5247292;1;1;1;70;54;4;48;4; ;2;48;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;53;51;1;1;5613;10;54;340,228685769046
5247294;1;2;1;70;54;10;25;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;47;45;45;1;1;4771;10;54;368,047428749927
5247315;1;2;1;70;50;8;40;1; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;84;97;58;1;1;8422;10;50;240,672758951959
5247315;1;3;1;70;50;32;40;3; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;56;55;53;1;2;5619;10;50;240,672758951959
5247337;1;1;1;70;54;30;48;4; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;41;41;1;2;4771;10;54;433,9600901673
5247356;1;1;1;70;17;72;48;1; ;2;30;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;3000000;2; ;69;11;11;1;2;6920;10;17;153,795550311781
5247361;1;2;1;70;05;24;48;1; ;2;24;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;47;97;45;1;2;4771;10;05;1045,69575659839
5247388;1;2;1;70;76;24;48;3; ;2;26;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;9700;10;76;1095,4047875323
5247388;1;4;1;70;76;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;10;55;97;1;2;1089;10;76;1095,4047875323
5247393;1;1;1;70;17;28;48;1; ;2;32;4; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;19;19;1;2;8530;10;17;209,661455276417
5247395;1;1;1;70;17;8;36;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;61;53;38;1;1;6190;10;17;163,033729534926
5247396;1;1;1;70;17;8;48;4; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;49;98;98;1;1;4921;10;17;149,158460432267
5247396;1;2;1;70;17;20;48;1; ;2;384;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;97;55;54;1;2;9700;10;17;149,158460432267
5247397;1;1;1;70;17;4;36;1; ;2;28;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;88;44;54;1;1;8890;10;17;203,227209033113
5247404;1;1;1;70;23;24;48;1; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;69;12;12;1;2;6910;10;23;208,973619981564
5247437;1;1;1;70;66;24;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;47;45;45;1;2;4772;10;66;451,981848429097
5247442;1;1;1;70;66;28;48;1; ;2;28;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;62;08;08;1;2;6202;10;66;424,071538982116
5247443;1;2;1;70;66;26;48;1; ;2;26;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;32;32;1;2;4645;10;66;536,858419150795
5247444;1;1;1;70;66;16;48;1; ;2;20;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;19;19;1;2;4754;10;66;267,989343314708
5247445;1;4;1;70;66;27;48;1; ;2;27;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;69;93;32;1;2;6920;10;66;178,683815350394
5247447;1;1;1;70;66;36;48;1; ;2;456;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4771;10;66;388,631385728154
5247449;1;3;1;70;66;25;48;1; ;2;25;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;2;5611;10;66;178,683815350394
5247450;1;2;1;70;66;26;48;1; ;2;26;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;92;59;59;1;2;9200;10;66;280,574451088542
5247451;1;6;1;70;66;26;48;1; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;32;32;1;2;4771;10;66;194,390901527517
5247453;1;2;1;70;66;26;24;1; ;2;26;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;34;53;1;2;5630;10;66;387,82911247731
5247455;1;2;1;70;68;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;15;75;75;1;2;1522;10;68;571,616014404462
5247469;1;2;1;70;05;40;48;1; ;2;40;1; ;4;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;878000;1;2;32;39;94;1;2;3250;10;05;1112,8367236346
5247469;1;3;1;70;05;2;48;1; ;2;2;1; ;9;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;1350000;1000000;2; ;86;59;59;1;1;8699;10;05;1112,8367236346
5247475;1;2;1;70;05;24;48;4; ;2;24;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;95;03;03;1;2;9511;10;05;1411,92465003303
5247477;1;1;1;70;17;28;48;1; ;2;34;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;1;74;60;03;1;2;7490;10;17;133,818933406326
5247477;1;2;1;70;17;20;48;1; ;2;34;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;42;19;19;1;2;4210;10;17;133,818933406326
5247479;1;1;1;70;17;50;48;1; ;2;50;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;59;59;1;2;8610;10;17;163,033729534926
5247479;1;2;1;70;17;36;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;38; ;1;2;.;10;17;163,033729534926
5247483;1;3;1;70;17;90;48;1; ;2;90;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;82;97;38;1;2;8220;10;17;131,915127474245
5247484;1;1;1;70;17;25;48;1; ;2;27;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;45;45;1;2;4771;10;17;163,033729534926
5247487;1;2;1;70;17;12;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;55; ;1;1;.;10;17;186,817958304543
5247489;1;1;1;70;05;4;48;4; ;2;72;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;96;59;59;1;1;9609;10;05;957,780293694378
5247489;1;4;1;70;05;4;48;1; ;2;1;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;4111;10;05;957,780293694378
5247497;1;3;1;70;68;52;48;1; ;2;36;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;60;17;17;1;2;6020;10;68;477,683597116845
5247500;1;2;1;70;68;8;48;4; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;84;55;97;1;1;8412;10;68;597,647865818358
5247516;1;2;1;70;73;28;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;14;45;79;1;2;1410;10;73;250,169092394302
5247526;1;2;1;70;17;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;86;59;59;1;2;8610;10;17;171,371781710312
5247529;1;2;1;70;05;12;48;1; ;2;40;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;39;45;1;1;4771;10;05;1131,26619432311
5247532;1;2;1;70;05;100;48;1; ;2;100;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;68;38;39;1;2;6820;10;05;1125,18777525735
5247540;1;2;1;70;76;8;48;1; ;2;8;1; ;4;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;64;33;33;1;1;6412;10;76;975,441632401606
5247545;1;1;1;70;76;5;48;1; ;2;5;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;61;45;32;1;1;6110;10;76;1103,80363937269
5247556;1;5;1;70;17;4;48;4; ;2;4;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;1;4111;10;17;160,576691810652
5247559;1;2;1;70;17;144;48;1; ;2;144;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;45;45;1;2;4771;10;17;241,159586302792
5247579;1;1;1;70;50;144;48;1; ;2;146;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;38;11;21;1;2;3811;10;50;323,750720991544
5247579;1;2;1;70;50;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2500000; ; ; ;19; ;1;2;.;10;50;323,750720991544
5247587;1;2;1;70;50;32;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;86;39;39;1;2;8610;10;50;325,126207115636
5247598;1;2;1;70;05;16;48;1; ;2;16;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;96;55;56;1;2;9601;10;05;1144,85174496117
5247599;1;1;1;70;05;24;48;1; ;2;24;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;14;33;33;1;2;1410;10;05;1453,65556434827
5247600;1;1;1;70;05;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;14;55;70;1;1;1410;10;05;1551,3206878371
5247604;1;1;1;70;05;24;48;1; ;2;24;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;47;45;40;1;2;4724;10;05;1154,56763794984
5247604;1;2;1;70;05;24;48;1; ;2;24;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;47;40;40;1;2;4724;10;05;1154,56763794984
5247610;1;4;1;70;05;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;79;79;1;2;4771;10;05;1421,64054302171
5247618;1;1;1;70;17;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;1;1;41;39;39;1;2;4111;10;17;167,56416984615
5247623;1;3;1;70;17;16;48;2; ;2;50;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1200000;2; ;88;19;19;1;2;8890;10;17;103,878824672168
5247630;1;3;1;70;76;1;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;450000; ; ; ;39; ;1;1;.;10;76;1153,4058660782
5247638;1;1;1;70;76;4;48;1; ;2;31;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;1;4724;10;76;1096,91740660443
5247639;1;3;1;70;76;29;48;4; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;80;58;58;1;2;8010;10;76;874,880834742202
5247639;1;4;1;70;76;29;48;3; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;9700;10;76;874,880834742202
5247640;1;3;1;70;76;12;12;1; ;2;78;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;96;45;21;1;1;9602;10;76;965,342076057638
5247652;1;4;1;70;05;52;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;03; ;1;2;.;10;05;990,379291645096
5247657;1;9;1;70;23;30;48;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;97;55;54;1;2;9700;10;23;178,434230910618
5247659;1;3;1;70;23;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;59; ;1;2;.;10;23;177,592940154445
5247664;1;1;1;70;23;8;48;4; ;2;84;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;45;59;1;1;9700;10;23;160,506026721044
5247666;1;3;1;70;23;2;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;11;45;1;1;4769;10;23;154,372232706095
5247669;1;2;1;70;17;28;48;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;55;00;53;1;2;5511;10;17;397,083657871603
5247674;1;2;1;70;68;12;48;1; ;2;12;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;86;19;19;1;1;8610;10;68;487,517870275518
5247681;1;2;1;70;68;38;48;4; ;2;42;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;84;09;09;1;2;8412;10;68;534,522744963587
5247685;1;2;1;70;23;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;10;23;178,48445000394
5247685;1;3;1;70;23;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;10;23;178,48445000394
5247686;1;4;1;70;23;2;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;47;45;45;1;1;4719;10;23;149,593230322099
5247694;1;1;1;70;23;4;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;1;9700;10;23;157,528399834633
5247704;1;2;1;70;52;2;40;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;45;53;1;1;5619;10;52;299,355271842721
5247721;1;1;1;70;17;12;48;3; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;46;54;99;1;1;4665;10;17;163,033729534926
5247723;1;2;1;70;17;4;48;1; ;2;4;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;130000;900000;2; ;47;45;45;1;1;4719;10;17;205,131014965194
5247724;1;2;1;70;17;36;48;1; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;86;90;55;1;2;8621;10;17;321,440076594928
5247725;1;1;1;70;17;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;877802;3; ;43;58;93;1;1;4330;10;17;271,628888907903
5247764;1;3;1;70;05;32;48;2; ;2;32;1; ;9;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2000000;1;1;93;12;12;1;2;9329;10;05;1070,45528692821
5247799;1;2;1;70;68;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;97;95;1;2;4112;10;68;635,087608791043
5247799;1;3;1;70;68;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;44;45;1;2;4754;10;68;635,087608791043
5247801;1;3;1;70;68;24;48;1; ;2;24;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;96;57;57;1;2;9602;10;68;569,802936091636
5247801;1;4;1;70;68;22;48;1; ;2;22;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;96;57;57;1;2;9602;10;68;569,802936091636
5247822;1;1;1;70;76;30;48;1; ;2;30;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;49;39;98;1;2;4921;10;76;987,825839729069
5247823;1;1;1;70;76;52;48;1; ;2;52;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;10;55;55;1;2;1081;10;76;1029,82171050257
5247826;1;3;1;70;76;4;48;1; ;2;48;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;68;55;58;1;1;6820;10;76;1063,05493533587
5247840;1;2;1;70;68;30;49;1; ;2;30;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;39;21;1;2;4520;10;68;487,517870275518
5247843;1;2;1;70;68;40;48;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;45;53;1;2;5619;10;68;554,743014012544
5247845;1;4;1;70;68;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;97; ;1;2;.;10;68;547,698499643343
5247847;2;2;2;70;68;26;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;2;.;10;68;609,763296410503
5247847;3;1;3;70;68;33;48;1; ;2;33;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;41;1;2;4772;10;68;609,763296410503
5247850;1;3;1;70;68;30;48;1; ;2;30;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;53;62;1;2;0121;10;68;569,530774691266
5247852;1;1;1;70;68;32;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;40;40;1;2;4724;10;68;597,647865818358
5247852;1;2;1;70;68;33;48;1; ;2;33;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;52;21;21;1;2;5221;10;68;597,647865818358
5247853;1;4;1;70;68;42;48;3; ;2;42;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;54;55;1;2;8121;10;68;574,846337924838
5247861;1;2;1;70;68;27;50;4; ;2;27;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;55;55;1;2;8121;10;68;534,573261465913
5247865;1;2;1;70;68;8;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;92;45;59;1;1;9200;10;68;510,481558497561
5247866;1;1;1;70;68;12;48;1; ;2;24;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;45;58;21;1;1;4520;10;68;487,517870275518
5247867;1;2;1;70;68;28;48;1; ;2;28;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;69;55;32;1;2;6920;10;68;548,568199005222
5247890;1;3;1;70;23;96;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;59;45;1;2;4773;10;23;236,42458418651
5247892;1;3;1;70;23;8;48;1; ;2;8;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;08;08;1;1;8424;10;23;105,881213642301
5247921;1;2;1;70;23;72;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;11;33;1;2;4649;10;23;149,210699309764
5247944;1;1;1;70;17;12;48;1; ;2;36;1; ;5;1;5; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;1;1;68;45;44;1;1;6820;10;17;145,790396576904
5247986;1;1;1;70;52;4;40;4; ;2;104;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;3; ;86;07;07;1;1;8621;10;52;129,590950384342
5247996;1;1;1;70;76;100;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;86;59;59;1;2;8699;10;76;1008,6748572349
5247996;1;3;1;70;76;30;48;1; ;2;30;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;31;97;93;1;2;3110;10;76;1008,6748572349
