Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3096385;1;4;1;1;1;1;1;1;3;2; ;375000;75000000;380000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;143,820534857106;17
3096386;1;6;1;1;1;1;1;1;3;1; ; ;70000000;450000; ;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;181,977152241471;17
3096387;1;5;1;1;1;1;1;1;3;1; ; ;55000000;350000; ;2;1;1;1;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;205,109058124857;17
3096388;1;3;1;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;172,366442251646;17
3096390;1;3;2;1;1;1;1;1;3;2; ;335000;55000000;400000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;206,56096318627;17
3096391;1;4;3;1;1;1;1;1;3;1; ; ;90000000;350000; ;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;270,471472539462;17
3096393;1;3;1;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;138,496910918406;17
3096394;1;3;2;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;2;1;1;1;3;1;1;1;1;1;3;2;1;01;1;12;17;172,366442251646;17
3096395;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;186,649370875358;17
3096396;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;12;17;134,209824867281;17
3096397;1;7;3;1;1;1;1;1;3;2; ;1300000;140000000;600000; ;2;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;17;209,115444067597;17
3096398;1;2;2;1;1;1;1;1;3;4; ; ; ;450000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;4;6;1;1;1;1;1;3;2;1;01;1;12;17;172,366442251646;17
3096399;1;3;1;1;1;1;1;1;3;3; ; ; ; ;360000;2;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;12;17;234,787403445977;17
3096400;1;5;1;1;1;1;1;1;3;3; ; ; ; ;210000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;3;1;1;1;1;1;1;2;1;01;1;12;66;386,564022074748;66
3096401;1;1;1;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;1;1;1;1;1;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;12;66;259,962548101218;66
3096402;1;4;3;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;2;2;1;01;1;12;66;297,011574544873;66
3096403;1;4;2;1;1;1;1;1;3;1; ; ;40000000;500000; ;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;66;501,336805779718;66
3096404;1;4;1;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;66;502,408186321139;66
3096405;1;4;1;1;1;1;1;1;4;3; ; ; ; ;230000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;3;2;1;01;1;12;66;536,565181025954;66
3096406;1;5;3;1;1;1;1;1;3;3; ; ; ; ;220000;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;5;1;2;1;3;1;1;1;1;1;1;2;1;01;1;12;66;384,038967986897;66
3096407;1;4;2;1;1;1;1;1;3;1; ; ;35000000;300000; ;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;66;492,217731639243;66
3096408;1;4;2;1;1;1;1;1;3;2; ;235000;45000000;350000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;66;560,721477613905;66
3096409;1;1;1;1;2;1;1;1;2;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;3;1;2;1;2;1;1;1;1;2;1;01;1;12;66;237,788823407863;66
3096410;1;1;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;3;1;2;1;2;1;1;1;1;2;1;01;1;12;66;267,746900242267;66
3096411;1;1;1;1;2;1;1;1;4;3; ; ; ; ;75000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;1;2;1;01;1;12;66;259,962548101218;66
3096412;1;4;1;1;1;1;1;1;3;1; ; ;60000000;200000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;12;66;237,788823407863;66
3096413;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;12;66;251,204093160569;66
3096414;1;3;2;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;12;66;267,481159324957;66
3096415;1;3;2;1;1;1;1;1;3;2; ;750000;150000000;300000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;12;66;280,360738806953;66
3096416;1;1;1;1;2;1;1;1;4;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;3;1;2;1;2;1;1;1;1;2;1;01;1;12;66;250,668402889859;66
3096417;1;3;1;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;12;66;251,204093160569;66
3096418;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;12;66;241,158379449912;66
3096419;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;1;2;1;01;1;12;66;223,183572626968;66
3096420;1;3;1;1;1;1;1;1;3;4; ; ; ;240000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;1;1;1;2;4;1;1;1;1;1;2;2;1;01;1;12;66;268,282590512977;66
3096421;1;3;1;1;1;1;1;1;3;3; ; ; ; ;320000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;12;66;267,746900242267;66
3096422;1;4;1;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;2;1;01;1;12;66;251,204093160569;66
3096423;1;2;1;1;1;1;2;1;4;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;5;1;2;1;2;1;2;1;1;1;1;3;2;01;1;12;47;162,834423440083;47
3096425;1;3;2;1;1;1;1;1;3;1; ; ;45000000;350000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;12;47;126,899582256816;47
3096426;1;3;1;1;1;1;1;1;3;1; ; ;98;400000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;12;47;134,190956780925;47
3096427;1;5;1;1;1;1;1;1;3;1; ; ;250000000;1200000; ;1;2;1;1;2;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;5;1;1;1;1;1;6;3;1;01;1;12;47;150,638569945839;47
3096428;1;4;2;1;1;1;1;1;3;1; ; ;250000000;600000; ;1;2;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;6;3;1;01;1;12;47;124,097592917448;47
3096429;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;2;2;1;1;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;6;3;1;01;1;12;47;190,484222127487;47
3096430;1;2;1;1;1;1;1;6; ;4; ; ; ;98; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;12;47;177,179546974231;47
3096431;1;4;3;1;1;1;1;1;3;4; ; ; ;98; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;1;12;47;93,4988383581003;47
3096432;1;4;2;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;2;1;1;2;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;3;3;2;01;1;12;47;257,21162542416;47
3096433;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;2;1;2;1;1;1;1;1;3;3;1;01;1;12;47;259,820917626028;47
3096434;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;6;1;2;1;4;1;1;1;1;1;3;3;1;01;1;12;47;158,46516154923;47
3096435;1;2;1;1;1;1;9;1;3;3; ; ; ; ;160000;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;2;2;1;1;1;1;2;2;3; ;01;1;12;47;257,21162542416;47
3096436;1;5;2;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;2;1;1;1;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;4;1;1;1;1;1;6;3;1;01;1;12;47;92,7201414898007;47
3096437;1;4;3;1;1;1;1;1;3;1; ; ;98;800000; ;2;2;1;1;1;1;2;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;6;3;1;01;1;12;47;176,645901164441;47
3096438;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;6;7;1;01;1;12;47;163,028405579798;47
3096439;1;1;1;1;1;1;9;1;1;5; ; ; ;60000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;1;8;2;1;2;1;1;2;0;3; ;01;1;12;47;217,025199155879;47
3096440;1;1;1;1;1;1;8;2;1;5; ; ; ;80000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;8;1;1;2;1;1;2;1;3; ;01;1;12;47;207,074736595923;47
3096441;1;3;2;1;1;1;9;1;1;5; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;1;1;2;0;3; ;01;1;12;47;218,044266210972;47
3096442;1;1;1;1;1;1;8;2;1;3; ; ; ; ;40000;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;1;1;1;1;2;1;1;2;0;3; ;01;1;12;47;219,615154473884;47
3096443;1;4;1;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;2;01;1;12;54;327,90709945269;54
3096444;1;5;2;1;1;1;1;1;3;1; ; ;120000000;500000; ;2;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;12;20;140,474373925653;20
3096445;1;4;2;1;1;1;1;1;3;1; ; ;70000000;450000; ;2;2;1;2;2;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;12;20;143,032369995783;20
3096446;1;2;2;1;1;1;1;5;5;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;1;12;20;142,246181684541;20
3096447;1;4;3;1;1;1;1;1;3;1; ; ;80000000;700000; ;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;12;20;153,3286164981;20
3096448;1;4;3;1;1;1;1;1;3;2; ;390000;98;450000; ;1;2;1;2;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;12;20;153,3286164981;20
3096449;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;1;1;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;12;20;154,47040969247;20
