Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3103926;1;2;1;70;2;4;48;1; ;2;6;1; ;3;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;17;17;74;1;1;7499;12;05;3460,84204155105
3103927;1;3;1;70;2;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;95;95;45;1;1;4530;12;05;3334,17043403147
3103928;1;2;1;70;2;12;48;1; ;2;648;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;54;95;1;1;9500;12;05;2269,46954235646
3103929;1;3;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;12;05;2737,08291398233
3103935;1;3;1;70;2;12;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;41;52;1;1;5225;12;05;1889,52114387183
3103942;1;3;1;70;2;3;48;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;62;01;1;1;0112;12;05;3766,38923633839
3103951;1;3;1;70;2;24;48;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5233;12;05;3100,15459265661
3104501;1;5;1;70;2;12;48;3; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;64;1;1;6421;12;66;700,310081519197
3104508;1;3;1;70;2;8;50;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;12;66;1359,23078041066
3104520;1;2;1;70;2;3;50;8; ;2;8;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;12;66;898,887983846526
3104520;1;4;1;70;2;4;50;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;12;66;898,887983846526
3104536;1;2;1;70;2;60;48;1; ;2;60;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;12;66;1939,4307363638
3104536;1;4;1;70;2;40;48;1; ;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;12;66;1939,4307363638
3104537;1;1;1;70;2;48;4;1; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;95;62;01;1;2;0111;12;66;1375,48789628764
3104540;1;1;1;70;2;104;48;4; ;2;104;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;2;8532;12;66;1481,31271946731
3104540;1;2;1;70;2;50;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;12;66;1481,31271946731
3104541;1;4;1;70;2;12;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;12;66;1269,01368807193
3104544;1;1;1;70;2;52;48;2; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;18;1;2;1810;12;66;957,934631215703
3104544;1;3;1;70;2;104;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;18;1;2;1810;12;66;957,934631215703
3104546;1;1;1;70;2;52;50;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;58;45;1;2;4530;12;66;865,182998431959
3104546;1;2;1;70;2;12;48;1; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;12;66;865,182998431959
3104554;1;2;1;70;2;36;48;3; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5211;12;66;827,755438055094
3104566;1;3;1;70;2;4;45;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;62;62;01;1;1;0111;12;66;835,343236881543
3104603;1;1;1;70;2;36;48;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;55;52;1;2;5211;12;66;1277,61960440101
3104603;1;3;1;70;2;16;48;4; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;84;95;45;1;2;4521;12;66;1277,61960440101
3104605;1;1;1;70;2;24;48;4; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;52;1;2;5241;12;66;1130,45853438235
3108707;1;1;1;70;2;4;50;4; ;2;4;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;95;62;01;1;1;0121;12;47;1549,962150699
3108707;1;4;1;70;2;20;48;1; ;2;156;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;53;55;1;2;5519;12;47;1549,962150699
3108710;1;3;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;12;47;995,118964522777
3108711;1;1;1;70;2;3;48;1; ;2;88;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;97;51;1;1;5141;12;47;1593,31262653759
3108741;1;3;1;70;2;2;42;4; ;2;2;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;44;53;55;1;1;5521;12;47;1399,80773989488
3108749;1;4;1;70;2;2;48;8; ;2;2;8; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;12;47;1275,06232070595
3108762;1;2;1;70;2;24;48;3; ;2;124;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;12;47;1862,14179308663
3108936;1;2;1;70;2;12;48;3; ;2;96;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;12;13;861,369502594318
3108945;1;6;1;70;2;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;12;13;1188,70125996651
3108980;1;3;1;70;2;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;01; ; ;1;1; ;12;13;1242,05202952715
3109279;1;1;1;70;2;12;45;2; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8012;12;13;3288,52373256286
3109306;1;4;1;70;2;4;6;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;12;13;4484,54947761773
3109781;1;2;1;70;2;1;48;3; ;2;4;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;55;95;1;1;9500;12;73;4945,40914256548
3109781;1;3;1;70;2;1;48;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;75000;2;93;93;45;1;1;4552;12;73;4945,40914256548
3109821;1;3;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;73;3542,76829678403
3109902;1;1;1;70;2;3;45;3; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;54;97;63;1;1;6310;12;73;5331,18391317625
3109902;1;3;1;70;2;2;40;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;45;97;63;1;1;6310;12;73;5331,18391317625
3109902;1;4;1;70;2;2;40;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;84;89;26;1;1;2693;12;73;5331,18391317625
3110001;1;2;1;70;2;52;40;4; ;2;6;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;2;0111;12;52;2184,9016929333
3110003;1;1;1;70;2;8;24;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;12;52;872,022801710978
3110005;1;2;1;70;2;52;40;2; ;2;52;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7512;12;52;2184,9016929333
3110013;1;9;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;61;97;64;1;1;6412;12;52;1770,74755182898
3110023;1;1;1;70;2;8;24;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;55;55;74;1;1;7493;12;52;1296,69856890683
3110028;1;5;1;70;2;8;40;1; ;2;8;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0111;12;52;2352,52732991502
3110030;1;4;1;70;2;4;40;4; ;2;20;6; ;2;1; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2;61;62;01;1;1;0111;12;52;1515,26746710948
3110041;1;3;1;70;2;2;30;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;12;52;1931,38414290571
