DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;CLASE;MES;DPTO;fex_c_2011
5571196;1;2;2;2;1;4;1;1;5;4;;;;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;2551.2406394
5571197;1;3;2;2;1;4;1;1;4;1;;;98;300000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;;1;1;1;2;1;2;2;2;2;;1;1;01;2;10;25;2660.676836
5571198;1;3;2;2;1;4;1;1;5;1;;;98;300000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2;;1;1;1;2;1;2;2;2;2;;1;2;01;2;10;25;3051.9697281
5571199;1;1;1;2;1;4;1;1;4;1;;;98;300000;;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;1;1;3;3;1;2;2;2;2;;1;1;01;2;10;25;2303.9294801
5571200;1;1;1;2;1;5;1;2;4;3;;;;;80000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;2;1;1;0;2;2;2;;1;1;01;2;10;25;3406.9536265
5571201;1;3;2;2;1;4;8;1;5;4;;;;400000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;5;2;;1;1;1;2;1;2;2;2;2;;2;;01;2;10;25;3212.8605818
5571202;1;2;1;2;1;4;1;1;4;4;;;;850000;;2;2;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;;1;1;1;2;1;2;2;2;2;;1;2;01;2;10;25;1981.9657766
5571203;1;2;2;2;2;4;1;1;4;1;;;98;98;;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2;4;2;;1;2;1;2;1;2;2;2;2;;1;1;01;2;10;25;5094.6975833
5571204;1;2;1;2;1;4;1;1;4;4;;;;400000;;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2;;1;2;1;2;1;2;2;2;2;;1;2;01;2;10;25;2803.9700897
5571205;1;4;3;2;2;4;1;1;5;1;;;20000000;300000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;5;2;;1;2;1;2;1;2;2;2;2;;1;2;01;2;10;25;3154.6106753
5571206;1;4;3;2;1;4;1;1;4;1;;;20000000;600000;;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;3511.081364
5571208;1;3;1;2;1;5;1;1;4;4;;;;350000;;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2;;1;1;1;2;1;1;2;2;2;;1;2;01;2;10;25;5500.3927253
5571209;1;3;2;2;2;3;10;1;4;3;;;;;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;4628.2001204
5571210;1;4;1;2;1;4;1;1;4;4;;;;200000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;1;2;1;2;2;2;2;;1;2;01;2;10;25;4494.7198034
5571211;1;1;1;2;1;4;1;6;;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;4;1;4;1;2;2;2;2;;1;2;01;2;10;25;4493.8115078
5571212;1;4;2;2;1;4;1;1;4;2;;800000;98;400000;;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2;;1;2;1;4;1;2;2;2;2;;1;2;01;2;10;25;3699.2167408
5571213;1;4;3;2;1;5;1;1;4;6;CONSTRUCCION CON PERMISO;;;98;;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2;;1;2;1;4;1;2;2;2;2;;1;2;01;2;10;25;2795.7514761
5571214;1;3;1;2;1;4;1;1;4;1;;;98;300000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;2;1;4;1;2;2;2;2;;1;2;01;2;10;25;2567.9667213
5571215;1;3;2;2;1;4;1;1;4;3;;;;;200000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;6;2;;1;1;1;2;1;2;2;2;2;;1;1;01;2;10;25;8046.3249641
5571216;1;4;1;2;1;4;1;1;5;1;;;98;200000;;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;1;2;;1;2;1;4;1;2;2;2;2;;1;2;01;2;10;25;2567.9667213
5571217;1;1;1;2;2;4;1;1;4;6;CONSTRUCCION CON PERMISO;;;200000;;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2;;1;1;7;2;1;2;2;2;2;;1;2;01;2;10;25;4966.4728834
5571218;1;3;1;2;2;3;1;1;4;1;;;98;200000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;4;1;4;1;2;2;2;2;;1;2;01;2;10;25;2567.9667213
5571219;1;1;1;2;2;4;1;1;4;6;CONSTRUCCION CON PERMISO;;;100000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2;;1;1;1;2;1;0;2;2;2;;1;2;01;2;10;25;4954.4723527
5571220;1;3;2;2;1;4;1;1;4;3;;;;;100000;2;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;1;1;1;2;2;1;4;5;2;;1;1;1;4;1;2;2;2;2;;1;1;01;2;10;25;4954.4723527
5571221;1;3;2;2;1;4;1;5;5;1;;;98;300000;;2;2;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;3;2;;1;1;1;2;1;2;2;2;2;;1;1;01;2;10;25;3251.7838459
5571222;1;4;1;2;1;4;1;1;4;4;;;;350000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;4493.8115078
5571223;1;2;1;2;2;3;1;6;;1;;;98;300000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;2;;1;4;1;4;1;2;2;2;2;;1;2;01;2;10;25;4494.7198034
5571224;1;2;2;2;1;4;1;1;4;2;;500000;98;400000;;2;1;2;2;1;1;1;2;1;2;1;1;2;2;2;2;1;2;1;2;2;1;2;4;2;;1;1;1;2;1;2;2;2;2;;1;2;01;2;10;25;5242.9117983
5571225;1;2;1;2;2;4;1;1;4;6;PERMISO PARA CONSTRUIR;;;500000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;4;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;3912.3848396
5571227;1;3;2;2;1;4;5;4;4;3;;;;;300000;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;7;2;;1;1;1;2;1;1;2;2;2;;2;;01;2;10;25;6554.6635683
5571228;1;3;2;2;1;3;5;1;4;4;;;;500000;;2;2;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;4;4;2;;1;1;1;2;1;2;2;2;2;;2;;01;2;10;25;3153.2963683
5571229;1;2;1;2;1;5;5;1;4;4;;;;200000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;3;2;1;2;2;2;2;;2;;01;2;10;25;4494.7198034
5571237;1;1;1;2;2;4;5;1;4;4;;;;150000;;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;;1;1;1;2;1;2;2;2;2;;2;;01;2;10;25;2613.8560372
5571238;1;2;2;2;1;4;5;1;4;1;;;98;600000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2;;1;1;7;2;1;2;2;2;2;;2;;01;2;10;25;3699.2167408
5571239;1;2;2;2;1;4;5;1;5;1;;;98;400000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;;1;1;2;2;1;2;2;2;2;;2;;01;2;10;25;3038.6157471
5571243;1;3;1;2;1;4;5;1;4;1;;;250000000;200000;;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;2;2;;1;1;1;2;1;2;2;2;2;;2;;01;2;10;25;3039.5240427
5571244;1;1;1;2;2;4;5;1;4;3;;;;;250000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2;;1;4;3;2;1;2;2;2;2;;2;;01;2;10;25;2940.1282695
5571246;1;2;1;2;1;4;1;1;4;4;;;;300000;;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;3;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;2940.1282695
5571250;1;1;1;2;2;4;1;1;4;3;;;;;120000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;;1;1;7;2;1;0;2;2;2;;1;2;01;2;10;25;4494.7198034
5571251;1;3;2;2;1;5;1;5;4;3;;;;;350000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;4;2;;1;1;1;2;1;1;2;2;2;;1;2;01;2;10;25;5500.3927253
5571253;1;2;1;2;1;5;1;1;4;1;;;98;400000;;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;1;2;1;2;2;2;2;;1;1;01;2;10;25;2567.9667213
5571256;1;2;1;2;1;4;1;3;4;3;;;;;400000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;2011.581241
5571259;1;3;2;2;1;5;1;3;4;3;;;;;360000;2;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2;1;1;2;2;1;5;5;2;;1;2;1;4;1;1;2;2;2;;1;2;01;2;10;25;3366.4644671
5571261;1;3;1;2;1;5;10;3;4;3;;;;;500000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;;1;2;1;2;1;2;2;2;2;;1;2;01;2;10;25;2613.8560372
5571262;1;3;1;2;1;5;10;1;4;3;;;;;350000;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;;1;2;1;4;1;1;2;2;2;;1;2;01;2;10;25;4236.3305809
5571267;1;2;1;2;1;5;1;3;4;3;;;;;400000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;;1;2;1;4;1;2;2;2;2;;1;2;01;2;10;25;2613.8560372
5571301;1;3;1;2;1;1;1;1;4;3;;;;;250000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;4;2;;1;2;1;4;1;2;2;2;1;2;1;1;01;2;10;25;3040.1922348
5571310;1;3;1;2;1;1;1;1;4;1;;;98;98;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;1;1;1;4;1;2;2;2;1;2;1;2;01;2;10;25;3039.5240427
5571311;1;3;2;2;1;1;1;1;4;3;;;;;400000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;3;3;2;;1;1;1;4;1;2;2;2;1;1;1;1;01;2;10;25;2941.0365651
5571312;1;2;1;2;1;4;1;1;4;3;;;;;98;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;1;2;;1;1;1;2;1;2;2;2;2;;1;1;01;2;10;25;2567.9667213
5571313;1;3;1;2;1;5;1;1;4;1;;;40000000;700000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;;1;1;1;2;1;2;2;2;1;2;1;2;01;2;10;25;2567.9667213
5571314;1;6;1;2;1;1;10;1;4;1;;;98;98;;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;1;4;1;2;2;2;1;2;1;2;01;2;10;25;2567.9667213
5571315;1;3;2;2;1;1;1;1;4;1;;;98;400000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;3;3;2;;1;1;1;2;1;2;2;2;1;1;1;2;01;2;10;25;3085.4133585
5571316;1;2;2;2;1;1;1;1;4;4;;;;500000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;;1;1;1;2;1;2;2;2;1;2;1;2;01;2;10;25;5826.6649576
5571317;1;2;1;2;1;1;1;1;4;4;;;;600000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2;;1;1;1;4;1;2;2;2;1;2;1;2;01;2;10;25;2827.024136
5571390;1;1;1;1;1;1;1;1;3;3;;;;;300000;2;1;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;4;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;25;5755.8110427
5571391;1;3;2;1;1;1;1;1;3;3;;;;;350000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;7;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;25;3707.4829004
5571392;1;3;2;1;1;1;1;3;3;3;;;;;600000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;3;2;;1;2;1;4;1;1;1;1;1;3;1;2;01;2;10;25;2660.676836
5571393;1;2;2;1;1;1;1;1;3;3;;;;;320000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;25;3346.5510677
5571394;1;4;2;1;1;1;1;1;3;3;;;;;450000;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;3;3;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;25;2228.5884567
5571395;1;2;2;1;1;1;1;1;3;3;;;;;400000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;3;2;;1;2;1;4;1;1;1;1;1;3;1;2;01;2;10;25;4823.6820538
5571396;1;3;2;1;1;1;1;1;3;3;;;;;350000;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;4;2;;1;2;1;4;1;1;1;1;1;3;1;2;01;2;10;25;3703.2984235
5571397;1;2;2;1;1;1;1;1;3;3;;;;;400000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2;;1;2;1;4;1;1;1;1;1;2;1;2;01;2;10;25;4933.1182504
5571398;1;1;1;1;1;1;1;1;3;3;;;;;900000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;25;1981.2772975
5571417;1;3;1;2;1;1;2;1;4;1;;;98;400000;;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2;;1;1;1;4;1;2;2;2;1;1;2;;01;2;10;25;2303.9294801
5571418;1;3;2;2;1;5;1;1;4;1;;;98;200000;;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;;1;1;1;4;1;2;2;2;2;;1;2;01;2;10;25;2303.241001
5571419;1;2;2;2;1;4;1;1;6;4;;;;450000;;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;1;2;6;2;;1;1;1;2;1;2;2;2;1;1;1;1;01;2;10;25;3545.9035675
5571420;1;2;2;2;1;1;2;1;5;4;;;;200000;;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;4;4;2;;1;1;1;2;1;2;2;2;1;1;2;;01;2;10;25;2304.4359632
5571421;1;3;1;2;1;3;1;1;4;1;;;400000000;400000;;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;;1;1;5;3;1;2;2;2;2;;1;1;01;2;10;25;2303.9294801
5571423;1;3;2;2;1;1;1;1;5;4;;;;350000;;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;;1;1;1;2;1;2;2;2;1;1;1;2;01;2;10;25;1871.8411009
5571424;1;2;2;2;1;1;1;1;4;1;;;98;350000;;2;2;1;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;;1;1;1;2;1;2;2;2;1;1;1;2;01;2;10;25;1871.8411009
5571432;1;4;2;1;1;1;1;1;3;3;;;;;400000;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;25;1524.7588957
5571433;1;3;2;1;1;1;1;1;3;1;;;160000000;500000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;;1;1;1;2;1;1;1;1;1;2;1;1;01;2;10;25;2303.241001
5571434;1;3;3;1;1;1;1;1;3;3;;;;;600000;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2;3;2;;1;2;1;4;1;1;1;1;1;3;1;1;01;2;10;25;2228.5884567
5571435;1;4;2;1;1;1;1;1;3;3;;;;;400000;2;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;1;3;4;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;25;2390.1677896
5571465;1;4;3;2;1;4;2;1;5;4;;;;200000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2;;1;1;4;1;1;2;2;2;2;;2;;01;2;10;54;880.07261606
5571467;1;2;1;2;1;4;1;1;4;4;;;;400000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;4;2;;1;1;1;4;1;3;2;2;2;;1;1;01;2;10;73;5251.7481011
5571468;1;3;1;2;1;4;5;1;4;4;;;;300000;;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2;;1;1;5;3;2;;2;2;2;;2;;01;2;10;76;997.45220875
5571469;1;2;2;3;2;3;5;1;4;4;;;;200000;;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;2;;1;1;5;3;1;9;2;2;2;;2;;01;2;10;76;4189.2992768
5571469;2;1;1;3;2;3;5;1;4;4;;;;100000;;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;2;1;5;3;1;9;2;2;2;;2;;01;2;10;76;4189.2992768
5571471;1;4;1;2;1;4;5;1;5;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;6;2;;1;1;5;3;2;;2;2;2;;2;;01;2;10;76;4189.2992768
5571472;1;3;1;3;1;3;5;1;5;5;;;;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;1;1;7;3;1;9;2;2;2;;2;;01;2;10;76;997.45220875
5571473;1;3;1;3;1;4;5;1;4;5;;;;150000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;5;3;2;;2;2;2;;2;;01;2;10;76;3103.2544514
5571475;1;2;2;2;2;4;5;1;4;5;;;;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2;;1;1;5;3;1;9;2;2;2;;2;;01;2;10;76;4189.2992768
5571476;1;3;2;2;1;4;5;3;4;5;;;;400000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;;1;1;5;3;2;;2;2;2;;2;;01;2;10;76;997.45220875
5571477;1;4;1;2;1;4;5;1;4;5;;;;98;;2;2;2;1;2;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;;1;1;5;3;2;;2;2;2;;2;;01;2;10;76;997.45220875
5571502;1;7;6;1;1;1;1;1;3;4;;;;98;;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;8;2;;1;1;1;4;1;2;1;1;1;2;1;1;01;2;10;76;2329.0798067
5571503;1;3;1;1;2;1;1;1;3;4;;;;200000;;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2;;1;2;1;4;1;1;1;1;1;2;1;1;01;2;10;76;2329.0798067
5571504;1;3;2;1;1;1;1;1;3;1;;;98;200000;;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2;;1;1;1;2;1;0;1;1;1;2;1;1;01;2;10;76;9782.1351883
5571505;1;3;2;1;1;1;9;1;4;4;;;;400000;;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2;;1;1;1;2;1;9;2;1;1;2;2;;01;2;10;76;2329.0798067
5571506;1;4;2;1;1;1;1;1;3;1;;;98;300000;;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;3;2;;1;1;1;4;1;2;1;1;1;2;1;1;01;2;10;76;2329.0798067
5571507;1;6;2;1;1;1;1;1;4;1;;;98;500000;;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;1;2;1;1;2;2;2;;1;1;1;4;1;2;2;1;1;2;1;1;01;2;10;76;9782.1351883
5571508;1;4;2;1;1;1;1;1;3;2;;98;98;98;;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2;;1;1;1;4;1;1;1;1;1;2;1;1;01;2;10;76;2329.0798067
5571509;1;3;2;1;1;1;1;6;;1;;;98;98;;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;2;2;;1;1;1;4;1;0;2;1;1;2;1;1;01;2;10;76;2329.0798067
5571510;1;3;1;1;1;1;1;6;;1;;;98;200000;;2;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;2;;1;1;1;4;1;2;2;1;1;2;1;1;01;2;10;76;3718.2285299
5571512;1;1;1;1;1;1;1;2;4;3;;;;;100000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;4;2;1;2;2;1;1;1;1;1;01;2;10;76;2329.0798067
5571513;1;2;1;1;1;1;1;1;3;3;;;;;110000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;;1;1;1;2;1;2;1;1;1;1;1;1;01;2;10;76;2329.0798067
5571514;1;2;2;1;2;1;1;1;4;5;;;;200000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;;1;1;4;2;1;2;1;1;1;1;1;2;01;2;10;76;2329.0798067
5571515;1;3;1;1;1;1;1;1;3;4;;;;150000;;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;;1;1;4;2;1;2;1;1;1;1;1;2;01;2;10;76;3718.2285299
5571516;1;3;2;1;1;1;1;1;3;4;;;;100000;;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;;1;1;4;2;1;2;1;1;1;1;1;2;01;2;10;76;2329.0798067
