Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3861723;1;2;1;70;1;8;48;1; ;2;8;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;38;64;1;1;6421;11;17;186,122757505942;17
3861738;1;1;1;70;1;2;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;11;15;80,3360003616512;15
3861755;1;1;1;70;1;4;36;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;45;45;52;1;1;5261;11;76;925,9141463085;76
3861762;2;1;2;70;1;5;20;3; ;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;76;1091,74906736824;76
3861763;1;2;1;70;1;8;48;1; ;2;468;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;60;1;1;6041;11;76;1139,46639177019;76
3861764;1;1;1;70;1;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;57;97;60;1;1;6032;11;76;1029,68833037671;76
3861768;1;2;1;70;1;24;48;1; ;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;85;1;2;8519;11;76;1128,57142446779;76
3861782;1;2;1;70;1;20;40;1; ;2;20;1; ;4;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2;32;32;55;1;2;5511;11;66;233,158933188868;66
3861785;1;4;1;70;1;1;48;3; ;2;2;1; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;54;59;93;1;1;9309;11;66;226,71572713739;66
3861790;1;1;1;70;1;8;50;1; ;2;15;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;60;01;1;1;0111;11;66;397,580923833039;66
3861792;1;1;1;70;1;10;48;4; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;11;66;249,386505365561;66
3861792;1;4;1;70;1;15;48;1; ;2;15;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;55;1;2;5511;11;66;249,386505365561;66
3861804;1;3;1;70;1;8;48;1; ;2;4;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5522;11;18;44,9700671142229;18
3861812;1;1;1;70;1;16;48;1; ;2;104;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;30;75;1;2;7512;11;63;142,503785043737;63
3861812;1;2;1;70;1;16;40;1; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;39;98;60;1;2;6031;11;63;142,503785043737;63
3861814;1;2;1;70;1;4;24;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;94;36;1;1;3699;11;63;174,942274139307;63
3861816;1;2;1;70;1;12;40;1; ;2;99;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;11;63;162,941734304339;63
3861818;1;4;1;70;1;48;40;1; ;2;36;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;30;85;1;2;8532;11;63;73,6379837067232;63
3861823;1;1;1;70;1;20;40;1; ;2;36;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;30;85;1;2;8532;11;63;162,999393859766;63
3861826;1;1;1;70;1;24;60;8; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;11;63;148,80553923251;63
3861843;1;7;1;70;1;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;47;121,295665259685;47
3861891;1;2;1;70;1;50;40;1; ;2;50;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;56;93;1;2;9301;11;15;103,440443706488;15
3861894;1;1;1;70;1;4;40;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;735000;2;21;21;85;1;1;8512;11;15;119,468821956426;15
3861903;1;2;1;70;1;52;40;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;11;20;116,2819824574;20
3861906;1;1;1;70;1;98;48;4; ;2;256;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;85;1;2;8531;11;20;168,775784445475;20
3861907;1;2;1;70;1;8;60;1; ;2;10;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;11;20;135,490545514314;20
3861913;1;2;1;70;1;80;40;1; ;2;80;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;52;1;2;5241;11;20;162,789057776735;20
3861916;1;1;1;70;1;32;48;2; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;50;55;1;2;5511;11;41;152,45279431795;41
3861927;1;3;1;70;1;4;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;80; ; ;1;1; ;11;63;135,28826183079;63
3861928;1;2;1;70;1;36;48;1; ;2;118;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;32;75;1;2;7523;11;63;178,670375815619;63
3861929;1;2;1;70;1;1;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;74;94;36;1;1;3699;11;63;148,322627739831;63
3861935;1;1;1;70;1;3;40;1; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;58;58;74;1;1;7492;11;63;76,6004616588841;63
3861939;1;1;1;70;1;1;50;1; ;2;1;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;11;63;133,150115874905;63
3861940;1;2;1;70;1;1;40;1; ;2;4;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;1;8515;11;63;178,074635931111;63
3861941;1;1;1;70;1;8;44;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;19;19;85;1;1;8532;11;63;161,356993648872;63
3861950;1;5;1;70;1;48;48;1; ;2;20;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;97;52;1;2;5211;11;76;555,38737033094;76
3861951;1;4;1;70;1;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;45;45;55;1;1;5529;11;76;969,079049926408;76
3861971;1;2;1;70;1;4;48;4; ;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;1;5231;11;63;130,513499828093;63
3861973;1;1;1;70;1;1;48;4; ;2;1;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;95;95;45;1;1;4559;11;63;146,184481783946;63
3861973;1;2;1;70;1;2;48;1; ;2;8;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;80;1;1;8060;11;63;146,184481783946;63
3861979;1;1;1;70;1;4;40;1; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5234;11;63;132,10345554852;63
3861990;1;2;1;70;1;60;40;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5233;11;52;354,873942373632;52
3861995;1;1;1;70;1;144;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;39;39;74;1;2;7413;11;73;250,555440484662;73
3862006;1;1;1;70;1;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;98;98;60;1;1;6042;11;52;184,292864078601;52
3862015;1;3;1;70;1;52;48;1; ;2;260;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5261;11;52;125,93304084239;52
3862049;1;2;1;70;1;78;88;1; ;2;88;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;58;98;55;1;2;5511;11;50;267,675733166531;50
3862054;3;1;3;70;1;52;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5521;11;63;130,159174815601;63
3862056;1;2;1;70;1;52;54;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;11;63;153,505811459353;63
3862056;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;63;153,505811459353;63
3862057;1;1;1;70;1;2;54;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;93;93;45;1;1;4552;11;63;148,80553923251;63
3862059;1;1;1;70;1;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;78;78;16;1;1;1600;11;68;401,294835423422;68
3862059;1;2;1;70;1;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;78;78;16;1;1;1600;11;68;401,294835423422;68
3862065;1;2;1;70;1;28;48;3; ;2;28;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;11;68;464,558964613562;68
3862066;1;2;1;70;1;8;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;45;52;1;1;5261;11;68;374,094374273871;68
3862076;1;2;1;70;1;10;48;1; ;2;40;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;1;8511;11;68;465,440170534815;68
3862079;1;2;1;70;1;2;48;1; ;2;2;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1500000;2;39;33;75;1;1;7512;11;68;417,662806974738;68
3862089;1;2;1;70;1;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;1;5511;11;66;271,227450934976;66
3862091;1;3;1;70;1;2;25;1; ;2;156;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;53;55;1;1;5521;11;66;289,791613724247;66
3862095;1;3;1;70;1;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;11;66;246,54706776884;66
3862109;1;3;1;70;1;2;48;1; ;2;8;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;11;66;339,467787642269;66
3862112;1;1;1;70;1;3;48;1; ;2;4;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;1;644350;2;98;98;50;1;1;5011;11;66;397,580923833039;66
3862117;1;1;1;70;1;3;40;1; ;2;432;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;53;55;1;1;5521;11;66;291,058791566426;66
3862122;1;4;1;70;1;156;48;1; ;2;156;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;75;1;2;7512;11;47;152,606261649675;47
3862123;1;1;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;11;47;180,85440996349;47
3862128;1;1;1;70;1;36;60;4; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;74;1;2;7493;11;47;150,787930571663;47
3862132;1;2;1;70;1;12;40;4; ;2;240;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;47;201,611347205369;47
3862135;1;2;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;74;1;1;7492;11;47;234,550744367849;47
3862139;1;4;1;70;1;1;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;210000;2;97;37;15;1;1;1594;11;17;177,842921311466;17
3862140;1;2;1;70;1;4;4;1; ;2;2;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;97;97;22;1;1;2212;11;17;206,941710112231;17
3862142;1;1;1;70;1;12;60;1; ;2;12;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;99;93;1;1;9309;11;17;230,270644823163;17
3862142;1;2;1;70;1;12;48;1; ;2;104;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;1;5211;11;17;230,270644823163;17
3862143;1;1;1;70;1;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;17;185,343092705964;17
3862149;1;4;1;70;1;8;48;1; ;2;9;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;11;17;194,962679762462;17
3862159;1;2;1;70;1;3;50;3; ;2;3;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;54;54;95;1;1;9500;11;17;125,755925203399;17
3862181;1;1;1;70;1;8;50;1; ;2;8;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;53;55;1;1;5529;11;17;180,766707848805;17
3862183;1;1;1;70;1;48;48;1; ;2;60;1; ;6;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;98;98;60;1;2;6042;11;15;80,960354645511;15
3862189;1;2;1;70;1;148;60;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;11;15;122,187292285767;15
3862190;1;1;1;70;1;6;48;2; ;2;24;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;74;1;1;7411;11;15;83,0544706909929;15
3862194;1;2;1;70;1;68;40;1; ;2;68;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;11;15;74,4754811053457;15
3862210;1;4;1;70;1;25;48;1; ;2;15;1; ;3;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;06;06;85;1;2;8520;11;15;89,3574196308786;15
3862214;1;3;1;70;1;48;3;1; ;2;3;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;99;2;02;02;45;1;2;4521;11;76;985,499862816305;76
3862216;1;2;1;70;1;12;24;3; ;2;288;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;11;76;1036,73073561914;76
3862217;1;1;1;70;1;8;48;4; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;76;1448,24251030546;76
3862218;1;3;1;70;1;3;40;1; ;2;5;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;38;74;1;1;7499;11;76;1004,2641685401;76
3862222;2;1;2;70;1;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;76;1389,49332676962;76
3862222;2;2;2;70;1;4;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;76;1389,49332676962;76
3862232;1;2;1;70;1;1;48;1; ;2;2;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;1100000;2;97;45;55;1;1;5529;11;76;1056,94578595541;76
3862233;1;5;1;70;1;2;48;1; ;2;2;1; ;9;4; ; ;1; ; ; ; ; ; ; ; ;1;280000;2;45;97;52;1;1;5211;11;76;1099,75671193957;76
3862236;1;4;1;70;1;8;48;1; ;2;12;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;51;1;1;5139;11;76;597,629146232975;76
3862236;1;5;1;70;1;3;24;1; ;2;48;4; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;57;93;1;1;9302;11;76;597,629146232975;76
3862244;1;3;1;70;1;32;48;1; ;2;10;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;11;63;117,509425614788;63
3862248;1;2;1;70;1;2;20;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;63;130,017754083102;63
3862250;1;2;1;70;1;2;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;11;63;130,017754083102;63
3862252;1;2;1;70;1;8;48;3; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;15;1;1;1551;11;19;93,50850289078;19
3862253;1;2;1;70;1;4;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;11;19;139,715726362202;19
3862255;1;3;1;70;1;52;48;1; ;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;03;15;1;2;1571;11;19;125,058998203191;19
3862255;1;6;1;70;1;32;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8532;11;19;125,058998203191;19
3862256;1;3;1;70;1;52;48;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;11;19;93,50850289078;19
3862262;1;3;1;70;1;3;40;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;670000;2;04;44;64;1;1;6421;11;63;167,661327470633;63
3862262;1;4;1;70;1;4;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;11;63;167,661327470633;63
3862281;1;1;1;70;1;8;48;1; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;11;20;154,765619551213;20
3862285;1;3;1;70;1;8;40;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;93;45;1;1;4552;11;20;177,904828214581;20
3862288;1;3;1;70;1;78;48;2; ;2;78;2; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;32;32;85;1;2;8519;11;20;79,3241704619421;20
3862291;1;1;1;70;1;72;50;1; ;2;72;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;11;63;119,069089639479;63
3862299;1;2;1;70;1;48;48;2; ;2;48;5; ;3;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;21;60;1;2;6042;11;41;158,399712381704;41
3862313;1;3;1;70;1;36;50;4; ;2;56;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;11;54;526,276067171819;54
3862313;1;4;1;70;1;17;48;4; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;11;54;526,276067171819;54
3862314;1;3;1;70;1;12;48;2; ;2;40;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8043;11;54;464,530425270244;54
3862320;1;2;1;70;1;4;48;4; ;2;999;1; ;3;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;21;45;52;1;1;5244;11;54;326,987671390023;54
3862325;1;1;1;70;1;156;40;3; ;2;156;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;11;63;95,9920336130412;63
3862363;1;2;1;70;1;4;40;4; ;2;60;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;92;1;1;9214;11;63;160,904373851929;63
3862367;1;7;1;70;1;3;30;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;45;1;1;4542;11;63;250,340404405551;63
3862375;1;1;1;70;1;16;36;3; ;2;21;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;11;52;236,847507726647;52
3862386;1;1;1;70;1;48;15;4; ;2;48;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;11;73;242,134325218454;73
3862394;1;1;1;70;1;8;48;1; ;2;56;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;70;36;1;1;3699;11;73;250,462641793249;73
3862403;1;4;1;70;1;8;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;73;250,555440484662;73
3862408;1;4;1;70;1;12;46;3; ;2;6;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5262;11;73;248,924122598716;73
3862409;1;2;1;70;1;16;56;1; ;2;16;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;44;38;74;1;2;7499;11;73;328,830160001066;73
3862411;1;2;1;70;1;16;50;1; ;2;2;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;95;95;45;1;2;4521;11;73;209,604705221427;73
3862411;1;5;1;70;1;2;27;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;11;73;209,604705221427;73
3862412;1;2;1;70;1;156;48;1; ;2;32;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;45;52;1;2;5261;11;73;247,396917339264;73
3862446;1;2;1;70;1;24;25;4; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;2;5237;11;66;253,461680053731;66
3862457;1;2;1;70;1;12;48;1; ;2;12;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;45;45;15;1;1;1511;11;66;271,227450934976;66
3862466;1;3;1;70;1;8;36;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;66;333,516395794318;66
3862478;1;3;1;70;1;20;48;1; ;2;20;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;11;63;73,6379837067232;63
3862498;1;6;1;70;1;2;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;59;59;52;1;1;5211;11;17;100,473399244827;17
3862510;1;1;1;70;1;8;50;3; ;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;17;192,111713051649;17
3862514;1;2;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;38;64;1;1;6422;11;17;122,83213866606;17
