Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Area;Esc;Mes;Dpto;Fex_c_2011
3507838;1;2;1;10;2;1;1;5;1959;55;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;07;17;91,6021653188442
3507838;1;3;1;10;3;2;1;11;1991;22;3;6;1; ; ;1;5; ;2;1;1;1;6;3;2;17;14;07;17;91,6021653188442
3507839;1;1;1;10;1;1;1;9;1959;54;1;3;1; ; ;1;5; ;2;1;2; ;6;2;3;17;13;07;17;193,771912782029
3507839;1;2;1;10;2;2;1;7;1965;49;2;3;1; ; ;1;1;24640;2;1;2; ;6;2;3;17;13;07;17;193,771912782029
3507839;1;3;1;10;3;1;1;9;1995;18;3;6;2;1;9; ; ; ;2;1;2; ;5;11;2;17;11;07;17;193,771912782029
3507841;1;1;1;10;1;1;1;3;1962;52;1;3;1; ; ;1;1;40000;2;1;2; ;6;2;3;17;13;07;17;146,533911249857
3507841;1;2;1;10;2;2;1;5;1975;39;2;3;1; ; ;1;1;24640;2;1;2; ;5;11;2;17;11;07;17;146,533911249857
3507841;1;3;1;10;1;2;1;7;1999;15;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;17;7;07;17;146,533911249857
3507841;1;4;1;10;4;2;1;10;1930;83;5;5;1; ; ;1;2;73920;2;2;2; ;3;5; ;17;5;07;17;146,533911249857
3507841;1;5;1;10;5;2;1;7;1932;81;5;4;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;07;17;146,533911249857
3507842;1;1;1;10;1;2;1;1;1936;78;1;5;1; ; ;1;5; ;2;1;2; ;4;7; ;17;7;07;17;179,725329754211
3507843;1;1;1;10;1;1;1;1;1979;35;1;4;2;1;9; ; ; ;2;1;2; ;6;3;3;17;14;07;17;202,168194629905
3507844;1;1;1;10;1;1;1;6;1965;49;1;3;1; ; ;1;5; ;2;1;2; ;4;7; ;17;7;07;17;243,210755495137
3507844;1;2;1;10;2;2;1;3;1967;47;2;3;1; ; ;1;1;24640;2;1;2; ;5;11;2;17;11;07;17;243,210755495137
3507844;1;3;1;10;2;1;1;12;2004;9;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;17;2;07;17;243,210755495137
3507846;1;1;1;10;1;1;1;6;1944;70;1;3;1; ; ;1;2;312500;2;1;2; ;4;6; ;17;6;07;17;142,657063127751
3507846;1;2;1;10;2;2;1;5;1950;64;2;3;1; ; ;1;3;77000;2;1;2; ;4;9; ;17;9;07;17;142,657063127751
3507869;1;1;1;10;1;1;1;5;1966;48;1;3;1; ; ;1;3;77000;2;1;2; ;6;3;3;76;14;07;76;2378,93864734543
3507869;1;2;1;10;2;2;1;11;1967;46;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3;76;14;07;76;2378,93864734543
3507869;1;3;1;10;3;2;1;5;1994;20;3;6;1; ; ;1;5; ;2;1;1;2;6;2;2;76;13;07;76;2378,93864734543
3507869;1;4;1;10;4;1;1;2;1996;18;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;76;12;07;76;2378,93864734543
3507870;1;1;1;10;1;2;1;9;1958;55;1;5;1; ; ;1;2;900000;2;1;2; ;6;1;2;76;12;07;76;2387,39393550163
3507870;1;2;1;10;2;2;1;2;1984;30;3;6;1; ; ;1;3;100000;2;1;2; ;6;6;4;76;17;07;76;2387,39393550163
3507870;1;3;1;10;3;2;1;9;1956;57;6;4;1; ; ;1;1;20000;2;1;2; ;3;2; ;76;2;07;76;2387,39393550163
3507871;1;1;1;10;1;1;1;11;1967;46;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;07;76;2750,40138561185
3507871;1;2;1;10;2;2;1;3;1978;36;2;2;2;1;12; ; ; ;2;1;2; ;5;11;2;76;11;07;76;2750,40138561185
3507871;1;3;1;10;2;2;1;4;2007;7;3; ;2;1;12; ; ; ;2;1;1;2;3;1; ;76;1;07;76;2750,40138561185
3507872;1;1;1;10;1;1;1;5;1959;55;1;3;1; ; ;1;3;80000;2;1;2; ;5;11;2;76;11;07;76;2144,67459855297
3507872;1;2;1;10;2;2;1;6;1963;51;2;3;1; ; ;1;3;77000;2;1;2; ;5;11;2;76;11;07;76;2144,67459855297
3507872;1;3;1;10;3;2;1;6;1989;25;3;6;1; ; ;1;1;60000;2;1;2; ;6;5;4;76;16;07;76;2144,67459855297
3507872;1;4;1;10;1;2;1;6;1997;17;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;76;11;07;76;2144,67459855297
3507873;1;1;1;10;1;2;1;5;1987;27;1;2;1; ; ;1;5; ;2;1;1;2;6;5;2;76;16;07;76;2750,40138561185
3507873;1;2;1;10;2;1;1;5;1983;31;2;2;1; ; ;1;1;78000;2;1;2; ;5;11;2;76;11;07;76;2750,40138561185
3507873;1;3;1;10;2;2;1;3;2011;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;76;0;07;76;2750,40138561185
3507874;1;1;1;10;1;1;1;4;1978;36;1;6;1; ; ;1;3;77000;2;1;2; ;6;5;4;76;16;07;76;827,77122737456
3507875;1;1;1;10;1;1;1;1;1974;40;1;3;1; ; ;1;5; ;2;1;2; ;6;3;2;76;14;07;76;823,548975112979
3507875;1;2;1;10;2;2;1;2;1979;35;2;3;1; ; ;1;1;200000;2;1;2; ;6;5;4;76;16;07;76;823,548975112979
3507875;1;3;1;10;3;2;1;11;1996;17;3;6;9; ; ; ; ; ;2;1;2; ;5;11;2;76;11;07;76;823,548975112979
3507875;1;4;1;10;2;2;1;4;2014;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;76; ;07;76;823,548975112979
3507875;1;5;1;10;5;2;1;11;1952;61;5;4;1; ; ;1;3;98;2;1;2; ;3;2; ;76;2;07;76;823,548975112979
3507876;1;1;1;10;1;2;1;10;1969;44;1;2;1; ; ;3; ; ;2;1;2; ;6;2;2;76;13;07;76;851,435248329658
3507877;1;1;1;10;1;1;1;12;1948;65;1;4;1; ; ;1;3;79100;2;1;2; ;6;1;2;76;12;07;76;816,516708851374
3507877;2;1;2;10;1;1;1;5;1974;40;1;6;1; ; ;1;6; ;1;1;2; ;6;6;4;76;17;07;76;816,516708851374
3507878;1;1;1;10;1;1;1;6;1954;60;1;2;1; ; ;1;3;312500;2;1;2; ;6;10;5;76;21;07;76;806,785588161238
3507878;1;2;1;10;2;2;1;1;1959;55;2;2;1; ; ;1;3;77700;2;1;2; ;6;9;5;76;20;07;76;806,785588161238
3507878;1;3;1;10;2;2;1;8;1990;23;3;6;2;1;1; ; ; ;2;1;2; ;6;5;4;76;16;07;76;806,785588161238
3507879;1;1;1;10;1;1;1;7;1940;73;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;07;76;900,037074918875
3507880;1;1;1;10;1;1;1;4;1951;63;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;07;76;751,083857008295
3507880;1;2;1;10;1;2;1;3;2000;14;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;76;6;07;76;751,083857008295
3507880;2;1;2;10;1;1;1;12;1967;46;1;6;1; ; ;3; ; ;1;1;2; ;5;11;2;76;11;07;76;751,083857008295
3507881;1;1;1;10;1;1;1;7;1949;64;1;2;1; ; ;1;2;98;2;1;2; ;4;7; ;76;7;07;76;872,218440004318
3507881;1;2;1;10;2;2;1;6;1948;66;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;76;5;07;76;872,218440004318
3507882;1;1;1;10;1;2;1;5;1934;80;1;5;1; ; ;1;5; ;1;1;2; ;3;5; ;76;5;07;76;883,472958527504
3507883;1;1;1;10;1;1;1;7;1946;68;1;2;1; ; ;1;2;154000;1;1;2; ;6;3;3;76;14;07;76;872,218440004318
3507883;1;2;1;10;2;2;1;9;1945;68;2;2;1; ; ;1;2;98;2;1;2; ;4;9; ;76;9;07;76;872,218440004318
3507884;1;1;1;10;1;1;1;12;1940;73;1;3;1; ; ;1;5; ;2;1;2; ;6;4;2;76;15;07;76;872,218440004318
3507884;1;2;1;10;2;2;1;11;1944;69;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;76;5;07;76;872,218440004318
3507885;1;1;1;10;1;2;1;10;1976;37;1;4;1; ; ;1;5; ;2;1;2; ;6;5;4;76;16;07;76;941,932767025723
3507885;1;2;1;10;1;1;1;5;1997;17;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;07;76;941,932767025723
3507886;1;1;1;10;1;1;1;7;1988;25;1;3;1; ; ;1;1;23000;2;1;2; ;5;11;2;76;11;07;76;767,914882262157
3507886;1;2;1;10;2;2;1;3;1979;35;2;3;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;07;76;767,914882262157
3507887;1;1;1;10;1;1;1;11;1936;77;1;3;1; ; ;1;2;100000;2;1;2; ;3;5; ;76;5;07;76;947,18128134866
3507887;1;2;1;10;2;2;1;4;1942;72;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;76;5;07;76;947,18128134866
3507887;1;3;1;10;2;2;1;8;1972;41;3;6;1; ; ;1;1;24000;2;1;2; ;5;11;2;76;11;07;76;947,18128134866
3507887;1;4;1;10;4;2;1;8;1971;42;3;6;1; ; ;1;1;40000;2;1;2; ;6;5;4;76;16;07;76;947,18128134866
3507887;1;5;1;10;2;1;1;12;2008;5;4; ;1; ; ;1;5; ;2;1;1;2;2;0; ;76;0;07;76;947,18128134866
3507888;1;1;1;10;1;2;1;2;1932;82;1;5;1; ; ;1;2;73000;2;1;2; ;3;5; ;76;5;07;76;752,505749779511
3507888;1;2;1;10;2;1;1;6;1956;58;3;6;1; ; ;1;3;77000;2;1;2; ;6;3;3;76;14;07;76;752,505749779511
3507888;1;3;1;10;3;2;1;1;1961;53;3;5;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;07;76;752,505749779511
3507888;1;4;1;10;4;2;1;11;1987;26;4;6;1; ; ;1;3;77000;2;1;2; ;5;11;2;76;11;07;76;752,505749779511
3507889;1;1;1;10;1;2;1;7;1943;70;1;5;1; ; ;1;2;180000;2;1;2; ;5;11;2;76;11;07;76;883,472958527504
3507890;1;1;1;10;1;1;1;7;1954;59;1;4;1; ; ;1;1;98;2;1;2; ;6;5;4;76;16;07;76;840,180729806472
3507890;1;2;1;10;2;2;1;8;1987;26;3;6;1; ; ;1;1;98;2;1;2; ;6;7;5;76;18;07;76;840,180729806472
3507891;1;1;1;10;1;2;1;1;1946;68;1;4;1; ; ;1;3;98;2;1;2; ;6;3;3;76;14;07;76;883,472958527504
3507892;1;1;1;10;1;2;1;5;1956;58;1;5;1; ; ;1;2;98;2;1;2; ;6;7;4;76;18;07;76;825,017259312988
3507892;1;2;1;10;2;1;1;12;1986;27;3;6;1; ; ;1;1;98;2;1;2; ;6;7;4;76;18;07;76;825,017259312988
3507892;1;3;1;10;3;1;1;9;1989;24;3;6;1; ; ;1;5; ;2;1;1;2;6;4;2;76;15;07;76;825,017259312988
3507892;1;4;1;10;4;2;1;12;1995;18;3;6;1; ; ;1;2;98;1;1;1;2;6;0;2;76;11;07;76;825,017259312988
3507893;1;1;1;10;1;2;1;9;1943;70;1;6;1; ; ;3; ; ;2;1;2; ;4;6; ;66;6;07;66;298,389750568272
3507893;1;2;1;10;2;1;1;5;1974;40;3;6;2;1;6; ; ; ;2;1;2; ;6;1;3;66;12;07;66;298,389750568272
3507894;1;1;1;10;1;1;1;3;1966;48;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;07;66;298,389750568272
3507894;1;2;1;10;2;2;1;6;1956;58;2;2;1; ; ;2;2;144000;2;1;2; ;4;8; ;66;8;07;66;298,389750568272
3507895;1;1;1;10;1;1;1;9;1933;80;1;3;1; ; ;1;2;152500;2;1;2; ;4;7; ;66;7;07;66;298,855399409533
3507895;1;2;1;10;2;2;1;12;1946;67;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;66;5;07;66;298,855399409533
3507895;1;3;1;10;3;1;1;4;1971;43;3;6;2;1;36; ; ; ;2;1;1;1;6;3;3;66;14;07;66;298,855399409533
3507896;1;1;1;10;1;1;1;11;1970;43;1;6;2;1;24; ; ; ;2;1;2; ;6;3;3;66;14;07;66;319,320226632955
3507897;1;1;1;10;1;2;1;9;1956;57;1;4;1; ; ;1;2;240000;2;1;2; ;6;5;4;66;16;07;66;280,325292222021
3507898;1;1;1;10;1;1;1;3;1961;53;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;07;66;328,77905198245
3507898;1;2;1;10;2;2;1;11;1962;51;2;3;1; ; ;1;1;24640;2;1;2; ;5;11;2;66;11;07;66;328,77905198245
3507898;1;3;1;10;3;1;1;2;1993;21;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;66;11;07;66;328,77905198245
3507898;1;4;1;10;4;1;1;4;1998;16;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;66;10;07;66;328,77905198245
3507899;1;1;1;10;1;2;1;3;1982;32;1;2;1; ; ;1;3;77000;2;1;1;2;6;2;3;66;13;07;66;281,937661607118
3507899;1;2;1;10;2;1;1;7;1986;27;2;2;1; ; ;1;5; ;2;1;1;1;6;3;3;66;14;07;66;281,937661607118
3507900;1;1;1;10;1;1;1;6;1973;41;1;2;1; ; ;1;1;46000;2;1;2; ;6;3;3;66;14;07;66;281,937661607118
3507900;1;2;1;10;2;2;1;7;1977;36;2;2;1; ; ;1;1;32000;2;1;2; ;6;4;2;66;15;07;66;281,937661607118
3507901;1;1;1;10;1;1;1;3;1937;77;1;3;1; ; ;1;2;73920;2;1;2; ;6;5;4;66;16;07;66;280,790941063282
3507901;1;2;1;10;2;2;1;5;1937;77;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;07;66;280,790941063282
3507902;1;1;1;10;1;2;1;12;1962;51;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;07;66;288,132647062392
3507902;2;1;2;10;1;1;1;11;1986;27;1;6;1; ; ;1;1;28000;2;1;2; ;6;3;3;66;14;07;66;288,132647062392
3507902;3;1;3;10;1;2;1;12;1992;21;1;6;1; ; ;1;1;28000;2;1;2; ;6;3;3;66;14;07;66;288,132647062392
3507902;4;1;4;10;1;1;1;9;1963;50;1;6;1; ; ;1;2;73920;2;1;2; ;4;8; ;66;8;07;66;288,132647062392
3507903;1;1;1;10;1;1;1;10;1944;69;1;2;1; ; ;1;2;220000;2;1;2; ;6;3;3;66;14;07;66;243,408376037445
3507903;1;2;1;10;2;2;1;10;1951;62;2;2;1; ; ;1;5; ;2;1;2; ;4;7; ;66;7;07;66;243,408376037445
3507903;1;3;1;10;3;2;1;9;1988;25;3;6;1; ; ;1;1;36000;2;1;2; ;6;3;3;66;14;07;66;243,408376037445
3507904;1;1;1;10;1;1;1;11;1943;70;1;3;1; ; ;1;5; ;2;1;2; ;4;6; ;66;6;07;66;280,790941063282
3507904;1;2;1;10;2;2;1;9;1944;69;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ;66;8;07;66;280,790941063282
3507905;1;1;1;10;1;1;1;7;1953;60;1;3;1; ; ;1;2;147840;2;1;2; ;6;5;4;66;16;07;66;325,607761156891
3507905;1;2;1;10;2;1;1;2;1953;61;2;3;1; ; ;1;1;73920;2;1;2; ;6;3;3;66;14;07;66;325,607761156891
3507905;1;3;1;10;3;1;1;3;1991;23;3;6;1; ; ;1;5; ;2;1;1;1;6;4;2;66;15;07;66;325,607761156891
3507906;1;1;1;10;1;2;1;12;1958;55;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ;66;8;07;66;303,745987409687
3507906;1;2;1;10;2;1;1;7;1992;21;3;6;1; ; ;3; ; ;2;1;1;1;6;3;3;66;14;07;66;303,745987409687
3507907;1;1;1;10;1;2;1;12;1988;25;1;6;1; ; ;1;1;60000;2;1;2; ;6;5;4;66;16;07;66;252,00373036989
3507907;1;2;1;10;2;2;1;3;1994;20;5;6;1; ; ;1;5; ;2;1;1;2;6;4;2;66;15;07;66;252,00373036989
3507908;1;1;1;10;1;1;1;3;1946;68;1;4;1; ; ;1;5; ;2;1;2; ;4;7; ;66;7;07;66;325,14211231563
3507908;1;2;1;10;2;1;1;12;1989;24;3;6;1; ; ;1;3;77000;1;1;1;2;6;4;2;66;15;07;66;325,14211231563
3507909;1;1;1;10;1;1;1;9;1958;55;1;3;2;1;6; ; ; ;2;1;2; ;5;11;2;66;11;07;66;292,34216335997
3507909;1;2;1;10;2;2;1;1;1959;55;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;66;5;07;66;292,34216335997
3507909;1;3;1;10;3;2;1;11;1989;24;3;6;2;1;6; ; ; ;2;1;2; ;5;11;2;66;11;07;66;292,34216335997
3507909;1;4;1;10;4;1;1;3;1991;23;3;6;1; ; ;1;1;24640;2;1;2; ;6;2;3;66;13;07;66;292,34216335997
3507910;1;1;1;10;1;1;1;10;1948;65;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;66;5;07;66;298,855399409533
3507910;1;2;1;10;2;2;1;10;1951;62;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;66;7;07;66;298,855399409533
3507910;1;3;1;10;3;1;1;5;1975;39;3;6;1; ; ;1;3;77000;2;1;2; ;4;8; ;66;8;07;66;298,855399409533
3507911;1;1;1;10;1;1;1;1;1928;86;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ;66;4;07;66;281,256589904543
3507911;1;2;1;10;2;2;1;12;1938;75;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;66;1;07;66;281,256589904543
3507911;1;3;1;10;3;1;1;8;1942;71;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;66;0;07;66;281,256589904543
3507912;1;1;1;10;1;1;1;10;1984;29;1;6;1; ; ;1;3;77000;2;1;2; ;6;7;5;66;18;07;66;319,320226632955
3507913;1;1;1;10;1;1;1;2;1939;75;1;4;1; ; ;1;2;360000;2;1;2; ;6;5;4;66;16;07;66;298,855399409533
3507913;1;2;1;10;2;2;1;1;1942;72;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;66;16;07;66;298,855399409533
3507913;1;3;1;10;3;1;1;9;1964;49;3;4;1; ; ;1;1;80000;2;1;2; ;6;5;4;66;16;07;66;298,855399409533
3507914;1;1;1;10;1;2;1;4;1970;44;1;6;1; ; ;1;3;77000;2;1;2; ;4;8; ;66;8;07;66;252,00373036989
3507914;1;2;1;10;2;2;1;8;1995;18;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;66;12;07;66;252,00373036989
3507915;1;1;1;10;1;2;1;2;1980;34;1;6;1; ; ;2;1;60000;2;1;1;2;6;6;4;66;17;07;66;263,873203260867
3507916;1;1;1;10;1;1;1;4;1982;32;1;3;1; ; ;1;3;77000;2;1;2; ;5;11;2;66;11;07;66;1245,39109818024
3507916;1;2;1;10;2;2;1;8;1989;24;2;3;1; ; ;1;5; ;2;1;1;2;6;3;2;66;14;07;66;1245,39109818024
3507916;1;3;1;10;2;1;1;11;2006;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;66;1;07;66;1245,39109818024
3507917;1;1;1;10;1;2;1;7;1969;45;1;4;1; ; ;1;1;98;2;1;2; ;5;11;2;66;11;07;66;1008,01492147956
3507917;1;2;1;10;2;2;1;10;1992;21;3;6;1; ; ;1;5; ;2;1;1;2;6;5;2;66;16;07;66;1008,01492147956
3507918;1;1;1;10;1;1;1;10;1976;37;1;2;1; ; ;1;1;72000;2;1;2; ;6;3;3;66;14;07;66;1095,8608380769
3507918;1;2;1;10;2;2;1;4;1980;34;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;07;66;1095,8608380769
3507918;1;3;1;10;2;2;1;1;2000;14;3;6;1; ; ;1;5; ;2;1;2; ;4;8; ;66;8;07;66;1095,8608380769
3507918;1;4;1;10;2;1;1;11;2002;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;66;5;07;66;1095,8608380769
3507919;1;1;1;10;1;1;1;10;1981;32;1;3;1; ; ;1;3;77000;2;1;2; ;5;11;2;66;11;07;66;285,834682410201
3507919;1;2;1;10;2;2;1;8;1979;34;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;07;66;285,834682410201
3507919;1;3;1;10;2;1;1;6;2008;6;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;66;0;07;66;285,834682410201
3507920;1;1;1;10;1;2;1;3;1964;50;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;07;66;263,873203260867
3507921;1;1;1;10;1;1;1;1;1985;29;1;2;1; ; ;1;1;24640;2;1;2; ;5;11;2;66;11;07;66;285,834682410201
3507921;1;2;1;10;2;2;1;2;1982;32;2;2;1; ; ;1;5; ;2;1;2; ;4;7; ;66;7;07;66;285,834682410201
3507921;1;3;1;10;2;1;1;10;2005;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;66;2;07;66;285,834682410201
3507922;1;1;1;10;1;1;1;6;1982;32;1;6;1; ; ;1;3;120000;2;1;2; ;6;6;4;66;17;07;66;1193,55900227309
3507922;1;2;1;10;2;2;1;5;1954;60;5;4;1; ; ;1;5; ;2;1;2; ;4;8; ;66;8;07;66;1193,55900227309
3507923;1;1;1;10;1;2;1;11;1988;25;1;3;1; ; ;1;5; ;2;1;1;2;6;0;2;66;11;07;66;1330,33439103584
3507923;1;2;1;10;2;1;1;5;2005;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;66;3;07;66;1330,33439103584
3507923;1;3;1;10;1;2;1;9;2008;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;66;0;07;66;1330,33439103584
3507924;1;1;1;10;1;1;1;12;1972;41;1;2;1; ; ;2;1;48000;2;1;2; ;6;4;4;66;15;07;66;350,64805610521
3507924;1;2;1;10;2;2;1;9;1974;39;2;2;1; ; ;2;5; ;2;1;2; ;5;11;2;66;11;07;66;350,64805610521
3507924;1;3;1;10;2;1;1;7;2009;4;3; ;1; ; ;2;5; ;2;1;1;1;2;0; ;66;0;07;66;350,64805610521
3507924;1;4;1;10;4;2;1;9;2010;3;3; ;1; ; ;2;5; ;2;2;2; ;1;0; ;66;0;07;66;350,64805610521
3507925;1;1;1;10;1;2;1;2;1956;58;1;5;1; ; ;3; ; ;2;1;2; ;4;7; ;66;7;07;66;291,87651451871
3507925;1;2;1;10;2;1;1;11;1997;16;3;6;1; ; ;3; ; ;2;1;1;1;5;11;2;66;11;07;66;291,87651451871
