Directorio;Secuencia_p;Orden;Area;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Ini;Dpto;Fex_c_2011
348633;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;279,250717929997
348634;2;1;66;80;1;2;3; ;2; ; ; ; ; ;1;66;262,771192245385
348634;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;262,771192245385
348635;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;274,755586955853
348636;2;1;66;80;1;3;0; ;2; ; ; ; ; ;1;66;330,735425492891
348636;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;330,735425492891
348637;2;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;340,385448844985
348640;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;406,623457587129
348640;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;406,623457587129
348640;2;5;66;80;1;4;3; ;2; ; ; ; ; ;1;66;406,623457587129
348641;2;3;66;80;1;1;2; ;2; ; ; ; ; ;1;66;367,283933136772
348641;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;367,283933136772
348642;2;4;66;80;1;1;5; ;3; ; ; ; ; ;1;66;255,279080667468
348643;2;1;66;80;1;2;2; ;2; ; ; ; ; ;1;66;255,957290509067
348643;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;255,957290509067
348645;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;307,582801613347
348646;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;312,880609176566
348648;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;268,129487462112
348649;2;2;66;80;1;1;3; ;2; ; ; ; ; ;1;66;309,563334749639
348650;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;268,129487462112
348651;2;1;66;80;1;4;7; ;2; ; ; ; ; ;1;66;296,253253532352
348652;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;389,166334762636
348652;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;389,166334762636
348653;2;2;66;80;1;1;7; ;2; ; ; ; ; ;1;66;340,163305932967
348654;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;324,602030822325
348654;2;5;66;80;1;3;3; ;2; ; ; ; ; ;1;66;324,602030822325
348655;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;283,486697603342
348656;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;352,833581303397
348656;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;352,833581303397
348656;2;6;66;80;1;3;2; ;2; ; ; ; ; ;1;66;352,833581303397
348657;2;1;66;80;1;4;2; ;2; ; ; ; ; ;1;66;350,717708744935
348658;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;324,669188081335
348659;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;322,756370588662
348659;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;322,756370588662
348660;2;1;66;80;1;3;7; ;2; ; ; ; ; ;1;66;308,267715470308
348661;2;2;66;80;1;2;2; ;2; ; ; ; ; ;1;66;275,558263544929
348662;2;3;66;80;1;2;2; ;2; ; ; ; ; ;1;66;359,794669400448
348662;2;7;66;80;2; ; ; ; ; ; ; ; ; ;1;66;359,794669400448
348662;2;8;66;80;2; ; ; ; ; ; ; ; ; ;1;66;359,794669400448
348662;2;9;66;80;1;4;3; ;2; ; ; ; ; ;1;66;359,794669400448
348663;2;1;66;80;1;4;2; ;2; ; ; ; ; ;1;66;344,936362512099
348664;2;3;66;80;1;2;1; ;2; ; ; ; ; ;1;66;364,091961611847
348666;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;298,69344363339
348667;2;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;295,722230051487
348667;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;295,722230051487
348668;2;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;371,225432355975
348672;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;305,19268179295
348672;2;3;66;80;1;1;7; ;2; ; ; ; ; ;1;66;305,19268179295
348674;2;1;66;80;1;4;2; ;2; ; ; ; ; ;1;66;410,433330617525
348674;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;410,433330617525
348677;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;334,309532118546
348677;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;334,309532118546
348683;2;1;66;80;1;3;3; ;2; ; ; ; ; ;1;66;380,49086031416
348683;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;380,49086031416
348683;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;380,49086031416
348685;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;445,246252721085
348685;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;445,246252721085
348686;2;1;66;80;1;3;2; ;2; ; ; ; ; ;1;66;380,329038891469
348687;2;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;409,758357241833
348690;2;1;66;80;1;1;2; ;2; ; ; ; ; ;1;66;494,547190479358
348690;2;2;66;80;1;4;4; ;3; ; ; ; ; ;1;66;494,547190479358
348690;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;494,547190479358
348690;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;494,547190479358
348690;2;7;66;80;1;4;3; ;2; ; ; ; ; ;1;66;494,547190479358
348692;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;348,516369732878
348695;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;278,448041340922
348697;2;2;66;80;1;2;1; ;2; ; ; ; ; ;1;66;238,152078317637
348699;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;255,957290509067
348700;2;2;66;80;1;3;2; ;2; ; ; ; ; ;1;66;325,47186467041
348701;2;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;287,450805096619
348701;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;287,450805096619
348702;2;2;66;80;1;1;1; ;2; ; ; ; ; ;1;66;238,152078317637
348703;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;295,722230051487
348704;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;320,006366645903
348705;2;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;295,658894556386
348705;2;2;66;80;1;1;3; ;2; ; ; ; ; ;1;66;295,658894556386
348706;2;1;66;80;1;1;3; ;3; ; ; ; ; ;1;66;295,722230051487
348706;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;295,722230051487
348707;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;275,278608143575
348707;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;275,278608143575
348708;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;220,905049930475
348708;2;2;66;80;1;3;4; ;3; ; ; ; ; ;1;66;220,905049930475
348708;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;220,905049930475
348709;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;329,730561548747
348709;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;329,730561548747
348709;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;329,730561548747
348709;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;329,730561548747
348712;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;245,381787163918
348712;2;2;66;80;1;9;2; ;2; ; ; ; ; ;1;66;245,381787163918
348712;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;245,381787163918
348713;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;387,28172941913
348713;2;3;68;80;1;4;2; ;2; ; ; ; ; ;1;68;387,28172941913
348713;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;387,28172941913
348713;2;7;68;80;1;4;2; ;3; ; ; ; ; ;1;68;387,28172941913
348713;2;9;68;80;2; ; ; ; ; ; ; ; ; ;1;68;387,28172941913
348713;2;10;68;80;2; ; ; ; ; ; ; ; ; ;1;68;387,28172941913
348714;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;368,059543138005
348714;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,059543138005
348715;2;3;68;80;1;1;0; ;2; ; ; ; ; ;1;68;564,053057857963
348716;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;573,985895487744
348717;2;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;359,41344448475
348717;2;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;359,41344448475
348717;2;3;68;80;1;4;3; ;2; ; ; ; ; ;1;68;359,41344448475
348717;3;1;68;80;1;3;3; ;2; ; ; ; ; ;1;68;359,41344448475
348717;4;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;359,41344448475
348717;5;2;68;80;1;2;2; ;2; ; ; ; ; ;1;68;359,41344448475
348718;2;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;451,976783165218
348718;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;451,976783165218
348718;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;451,976783165218
348719;3;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;345,9550253958
348719;4;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;345,9550253958
348720;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;389,896144396408
348720;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;389,896144396408
348721;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;540,793855711107
348723;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;499,116944421228
348723;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;499,116944421228
348723;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;499,116944421228
348724;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;404,645264269887
348724;2;3;68;80;1;4;2; ;2; ; ; ; ; ;1;68;404,645264269887
348724;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;404,645264269887
348724;2;8;68;80;2; ; ; ; ; ; ; ; ; ;1;68;404,645264269887
348725;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;428,650206675017
348725;2;4;68;80;1;4;3; ;2; ; ; ; ; ;1;68;428,650206675017
348725;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;428,650206675017
348725;3;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;428,650206675017
348725;5;1;68;80;1;3;4; ;3; ; ; ; ; ;1;68;428,650206675017
348725;5;2;68;80;1;3;3; ;2; ; ; ; ; ;1;68;428,650206675017
348726;2;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;410,328791798895
348726;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;410,328791798895
348727;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;468,608581241856
348728;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;458,188571679783
348728;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;458,188571679783
348729;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,696993722256
348729;2;3;68;80;1;2;7; ;2; ; ; ; ; ;1;68;393,696993722256
348729;2;4;68;80;1;2;7; ;2; ; ; ; ; ;1;68;393,696993722256
348729;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,696993722256
348729;2;6;68;80;1;4;1; ;2; ; ; ; ; ;1;68;393,696993722256
348730;2;1;68;80;1;2;7; ;2; ; ; ; ; ;1;68;439,35755522455
348731;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;478,734467156339
348731;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;478,734467156339
348732;2;1;68;80;1;4;3; ;3; ; ; ; ; ;1;68;336,488331394084
348732;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;336,488331394084
348732;2;4;68;80;1;3;7; ;2; ; ; ; ; ;1;68;336,488331394084
348732;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;336,488331394084
348732;2;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;336,488331394084
348733;2;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;477,536234870553
348733;2;2;68;80;1;2;7; ;2; ; ; ; ; ;1;68;477,536234870553
348733;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;477,536234870553
348733;2;5;68;80;1;1;2; ;2; ; ; ; ; ;1;68;477,536234870553
348733;2;7;68;80;1;1;7; ;2; ; ; ; ; ;1;68;477,536234870553
348734;2;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;375,675852915338
348734;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;375,675852915338
348734;3;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;375,675852915338
348734;6;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;375,675852915338
348734;7;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;375,675852915338
348736;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;404,606751449348
348736;2;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;404,606751449348
348739;2;1;68;80;1;1;7; ;2; ; ; ; ; ;1;68;439,35755522455
348742;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;444,297130844424
348742;4;2;68;80;1;2;2; ;2; ; ; ; ; ;1;68;444,297130844424
348743;2;2;68;80;1;1;5; ;2; ; ; ; ; ;1;68;489,89084770336
348744;4;1;68;80;1;2;1; ;2; ; ; ; ; ;1;68;431,48312931487
348745;2;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;395,582807259543
348745;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;395,582807259543
348746;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;410,662279195566
348746;2;4;68;80;1;4;3; ;2; ; ; ; ; ;1;68;410,662279195566
348747;2;1;68;80;1;3;4; ;3; ; ; ; ; ;1;68;421,34256965277
348750;2;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;484,633733149566
348750;2;4;68;80;1;2;1; ;2; ; ; ; ; ;1;68;484,633733149566
348753;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;435,980033810793
348754;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;377,529372473848
348756;2;1;68;80;1;4;3; ;3; ; ; ; ; ;1;68;373,850226127923
348756;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;373,850226127923
348756;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;373,850226127923
348756;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;373,850226127923
348757;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;368,059543138005
348757;2;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;368,059543138005
348757;2;3;68;80;1;4;2; ;2; ; ; ; ; ;1;68;368,059543138005
348760;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;411,503939040468
348760;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;411,503939040468
348760;2;4;68;80;1;4;4; ;3; ; ; ; ; ;1;68;411,503939040468
348761;2;1;68;80;1;1;7; ;2; ; ; ; ; ;1;68;381,954614428389
348761;2;2;68;80;1;1;2; ;2; ; ; ; ; ;1;68;381,954614428389
348761;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;381,954614428389
348761;3;5;68;80;1;1;2; ;2; ; ; ; ; ;1;68;381,954614428389
348762;2;2;68;80;1;1;7; ;2; ; ; ; ; ;1;68;398,051428877481
348767;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,059543138005
348768;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;420,25996674647
348769;2;4;68;80;1;2;1; ;2; ; ; ; ; ;1;68;329,715930290523
348770;2;1;68;80;1;3;2; ;3; ; ; ; ; ;1;68;428,372179923959
348771;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;408,428367135971
348773;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;458,188571679783
348774;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;402,810346913208
348775;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;393,592973595472
348775;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,592973595472
348775;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,592973595472
348776;2;1;68;80;1;4;2; ;3; ; ; ; ; ;1;68;402,720937912061
348776;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;402,720937912061
348777;2;1;68;80;1;4;8;EDAD;2; ; ; ; ; ;1;68;365,697772863348
348779;2;1;68;80;1;3;8;DECIDIO DESCANSAR;2; ; ; ; ; ;1;68;404,606751449348
348779;2;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;404,606751449348
348780;2;2;68;80;1;2;2; ;2; ; ; ; ; ;1;68;519,154003647716
348780;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;519,154003647716
348780;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;519,154003647716
348781;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;426,443352707751
348782;2;1;68;80;1;2;4; ;3; ; ; ; ; ;1;68;461,000727355022
348783;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;371,949801465
348783;2;3;68;80;1;1;8;REDUCCION DE TRABAJO;2; ; ; ; ; ;1;68;371,949801465
348784;2;1;68;80;1;2;8;DESCANSO;2; ; ; ; ; ;1;68;384,402658370066
348784;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;384,402658370066
348788;2;1;68;80;1;4;8;DESPLAZADA POR LA VIOLENCIA;2; ; ; ; ; ;1;68;421,34256965277
348789;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;426,443352707751
348789;2;3;68;80;1;1;0; ;2; ; ; ; ; ;1;68;426,443352707751
348790;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;449,075218488831
348790;2;3;68;80;1;1;1; ;2; ; ; ; ; ;1;68;449,075218488831
348790;3;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;449,075218488831
348790;3;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;449,075218488831
348792;2;1;68;80;1;4;7; ;2; ; ; ; ; ;1;68;520,914369438061
348792;7;2;68;80;1;2;3; ;2; ; ; ; ; ;1;68;520,914369438061
348793;2;1;68;80;1;3;4; ;3; ; ; ; ; ;1;68;386,785195005498
348795;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;375,622792575786
348795;3;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;375,622792575786
348798;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;444,063844434998
348799;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;444,368929278384
348799;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;444,368929278384
348799;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;444,368929278384
348800;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;412,318625462965
348801;2;3;68;80;1;1;7; ;2; ; ; ; ; ;1;68;414,219050125889
348801;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;414,219050125889
348803;2;4;68;80;1;1;7; ;2; ; ; ; ; ;1;68;461,989421005631
348804;2;2;68;80;1;1;2; ;2; ; ; ; ; ;1;68;452,005185718503
348804;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;452,005185718503
348805;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;458,099162678636
348805;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;458,099162678636
348805;2;6;68;80;1;4;2; ;2; ; ; ; ; ;1;68;458,099162678636
348807;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;370,777789557553
348807;2;5;68;80;1;1;6; ;2; ; ; ; ; ;1;68;370,777789557553
348807;2;6;68;80;1;4;2; ;2; ; ; ; ; ;1;68;370,777789557553
348807;2;8;68;80;2; ; ; ; ; ; ; ; ; ;1;68;370,777789557553
348808;2;2;68;80;1;1;2; ;2; ; ; ; ; ;1;68;383,712758435128
348809;2;3;68;80;1;1;8;RECUPRACION;2; ; ; ; ; ;1;68;444,368929278384
348809;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;444,368929278384
348809;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;444,368929278384
348810;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;371,949801465
348810;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;371,949801465
348810;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;371,949801465
348811;2;1;68;80;1;1;3; ;2; ; ; ; ; ;1;68;374,418423082938
348813;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;474,124314586346
348813;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;474,124314586346
348813;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;474,124314586346
348813;2;7;68;80;1;4;2; ;2; ; ; ; ; ;1;68;474,124314586346
348814;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;463,785825541771
348814;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;463,785825541771
348814;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;463,785825541771
348815;2;2;68;80;1;1;0; ;2; ; ; ; ; ;1;68;435,980033810793
348816;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;404,408822066872
348817;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;442,46850461546
348817;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;442,46850461546
348818;2;1;68;80;1;3;4; ;3; ; ; ; ; ;1;68;385,509162971268
348818;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;385,509162971268
348818;2;3;68;80;1;1;5; ;2; ; ; ; ; ;1;68;385,509162971268
348819;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;499,470471754858
348820;2;1;68;80;1;4;7; ;2; ; ; ; ; ;1;68;376,946564393196
348820;3;2;68;80;1;1;5; ;2; ; ; ; ; ;1;68;376,946564393196
348821;2;1;68;80;1;3;4; ;3; ; ; ; ; ;1;68;462,901152017946
348821;2;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;462,901152017946
348821;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;462,901152017946
348821;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;462,901152017946
348824;2;2;68;80;1;2;7; ;2; ; ; ; ; ;1;68;410,328791798895
348824;2;3;68;80;1;2;1; ;2; ; ; ; ; ;1;68;410,328791798895
348824;2;4;68;80;1;4;3; ;2; ; ; ; ; ;1;68;410,328791798895
348825;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;430,229590907961
348826;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;412,08674712112
348826;2;6;68;80;1;2;8;CAMBIO  DE  DOMICILIO;2; ; ; ; ; ;1;68;412,08674712112
348827;2;2;68;80;1;2;0; ;2; ; ; ; ; ;1;68;383,712758435128
348828;2;2;68;80;1;2;2; ;2; ; ; ; ; ;1;68;435,980033810793
348829;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;421,34256965277
348830;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;412,318625462965
348831;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;398,051428877481
348832;2;1;68;80;1;2;3; ;2; ; ; ; ; ;1;68;399,606832727562
348832;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;399,606832727562
348832;3;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;399,606832727562
348832;3;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;399,606832727562
348833;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;451,976783165218
348833;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;451,976783165218
348833;4;2;68;80;1;2;2; ;2; ; ; ; ; ;1;68;451,976783165218
348834;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;401,794595774108
348834;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;401,794595774108
348835;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;401,794595774108
348835;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;401,794595774108
348838;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;442,682447813027
348839;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;440,173586108003
348841;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;421,075997629924
348841;3;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;421,075997629924
348841;3;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;421,075997629924
348843;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;398,527385614851
348843;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;398,527385614851
348845;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;475,072825774529
348845;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;475,072825774529
348845;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;475,072825774529
348846;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,221036984886
348846;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,221036984886
348846;2;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,221036984886
348847;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;428,343777370674
348847;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;428,343777370674
348848;2;2;68;80;1;1;3; ;2; ; ; ; ; ;1;68;472,498839568851
348849;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;442,46850461546
348849;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;442,46850461546
348850;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;367,666840166643
348850;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;367,666840166643
348851;2;2;68;80;1;1;3; ;2; ; ; ; ; ;1;68;426,353943706604
348851;2;4;68;80;1;1;1; ;2; ; ; ; ; ;1;68;426,353943706604
348851;2;5;68;80;1;4;2; ;2; ; ; ; ; ;1;68;426,353943706604
348852;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;392,343999653571
348853;2;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;439,780883136641
348855;2;2;68;80;1;1;2; ;2; ; ; ; ; ;1;68;435,980033810793
348856;2;1;68;80;1;1;3; ;2; ; ; ; ; ;1;68;408,428367135971
348857;2;1;68;80;1;4;3; ;3; ; ; ; ; ;1;68;422,727101608867
348857;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;422,727101608867
348857;2;3;68;80;1;4;3; ;2; ; ; ; ; ;1;68;422,727101608867
348857;2;4;68;80;1;3;3; ;2; ; ; ; ; ;1;68;422,727101608867
348857;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;422,727101608867
348982;2;3;73;80;1;1;1; ;2; ; ; ; ; ;1;73;200,525198518574
348984;2;3;73;80;1;1;1; ;2; ; ; ; ; ;1;73;284,598893920458
348985;2;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;233,695614162587
348989;2;2;73;80;1;2;2; ;2; ; ; ; ; ;1;73;164,40143308592
348989;4;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;164,40143308592
348990;2;2;73;80;1;2;2; ;2; ; ; ; ; ;1;73;246,707615025252
348990;2;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;246,707615025252
