DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2489206;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;496,653610655005
2489206;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;496,653610655005
2489207;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;813,845608781511
2489209;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;08;63;573,054778197437
2489209;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;573,054778197437
2489210;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;08;63;651,744431838823
2489210;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;651,744431838823
2489218;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;63;812,75404578629
2489219;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;670,549557187255
2489222;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;579,809708202279
2489223;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;63;696,752625669136
2489223;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;696,752625669136
2489225;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;612,39960501813
2489233;1;2;1;80;2;1;2;9;POR TRASLADO DE CIUDAD;2; ;2; ; ; ; ;4;2;1;08;63;490,325061004498
2489235;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;713,780052493087
2489235;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;713,780052493087
2489236;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;545,856263103287
2489236;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;545,856263103287
2489238;1;4;1;80;2;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;08;63;722,04069573449
2489244;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;578,718145207058
2489244;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;578,718145207058
2489246;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;841,162409770891
2493243;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;66;1235,64391857793
2493243;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1235,64391857793
2493244;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;66;754,654306794863
2493244;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;754,654306794863
2493246;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;66;1316,80100963612
2493246;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1316,80100963612
2493246;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1316,80100963612
2493247;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;66;1400,77750904932
2493247;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1400,77750904932
2493248;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1363,48290781904
2493249;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1088,07933825728
2493251;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;66;1166,37865748253
2493251;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1166,37865748253
2493251;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1166,37865748253
2493253;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;66;1232,65530052246
2493256;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;66;939,578646509274
2493256;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;939,578646509274
2493257;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;66;1088,97708620671
2493257;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1088,97708620671
2493259;1;2;1;80;2;1;1;6; ;2; ;2; ; ; ; ;4;2;1;08;66;1164,45699707694
2493259;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1164,45699707694
2493259;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1164,45699707694
2493261;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;66;1180,48022851021
2493263;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1546,42042896439
2493263;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;66;1546,42042896439
2493264;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;8;2;1;08;66;1254,03847897485
2493264;1;3;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;66;1254,03847897485
2493266;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;08;66;1518,64632873324
