DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
2486509;1;2;1;70;05;48;48;1; ;2;36;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;65;1;2;6512;08;05;1104,93694864691
2486690;1;3;1;70;11;72;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;11;1921,61851551134
2486693;1;1;1;70;11;4;48;1; ;2;164;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;85;1;1;8513;08;11;1979,57211876881
2486712;1;3;1;70;17;3;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;64;1;1;6421;08;17;153,233139096292
2486714;1;3;1;70;17;8;25;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;1;7421;08;17;153,760715402523
2486722;1;1;1;70;17;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;53;55;1;1;5530;08;17;132,883003700143
2486722;1;5;1;70;17;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;08;17;132,883003700143
2487089;1;3;1;70;23;36;48;1; ;2;40;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;39;51;1;2;5125;08;23;141,269803605264
2487095;1;1;1;70;23;4;48;3; ;2;4;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;98;95;1;1;9500;08;23;141,577983351264
2487095;1;2;1;70;23;20;48;1; ;2;312;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5234;08;23;141,577983351264
2487096;1;3;1;70;23;104;48;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;08;23;148,753543032538
2487099;1;3;1;70;23;4;36;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;08;23;151,216103550604
2487100;1;3;1;70;23;52;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;45;1;2;4521;08;23;154,281530224141
2487103;1;1;1;70;23;24;48;3; ;2;24;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;16;36;1;2;3699;08;23;133,042937892609
