DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;MES;DPTO;fex_c_2011
2486502;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;08;05;852,666372054331
2486503;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;150000; ; ; ;2;2;2; ;2;05;08;05;1145,18606234804
2486503;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;65000; ; ; ;2;2;2;1100000;1;05;08;05;1145,18606234804
2486504;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;1200000; ; ; ;2;2;2;1000000;1;05;08;05;877,723692044187
2486504;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;08;05;877,723692044187
2486504;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;400000;2;1;2; ;2;05;08;05;877,723692044187
2486505;1;1;1;95;1; ;2;1; ;1150000; ;2;1;2;2; ; ; ; ; ;2;2;2;2300000;1;05;08;05;941,470663819021
2486505;1;2;1;95;1; ;2;1; ;1400000; ;2;1;2;2; ; ; ; ; ;2;2;2;2800000;1;05;08;05;941,470663819021
2486506;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;68000; ; ; ;2;2;2; ;2;05;08;05;1129,72276320587
2486506;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;60000; ; ; ;2;2;2; ;2;05;08;05;1129,72276320587
2486507;1;1;1;95;1; ;2;1; ;1600000; ;2;1;2;2; ; ; ; ; ;2;2;2;3200000;1;05;08;05;780,292232441118
2486507;1;2;1;95;1; ;2;1; ;863300; ;2;1;2;2; ; ; ; ; ;2;2;2;1962000;1;05;08;05;780,292232441118
2486508;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;08;05;1188,93839628089
2486508;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;08;05;1188,93839628089
2486509;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;384000; ; ; ;2;2;2; ;2;05;08;05;1104,93694864691
2486509;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;2000000;1;05;08;05;1104,93694864691
2486509;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;08;05;1104,93694864691
2486511;1;1;1;95;1; ;2;1; ;980000; ;2;1;2;2; ; ; ; ; ;2;2;2;2000000;1;05;08;05;780,292232441118
2486511;1;2;1;95;1; ;2;1; ;1600000; ;2;1;2;2; ; ; ; ; ;2;2;2;3200000;1;05;08;05;780,292232441118
2486512;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2;05;08;05;941,470663819021
2486512;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;750000;1;05;08;05;941,470663819021
2486513;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;4500000; ; ; ;3000000;2;1;1;1000000;1;05;08;05;892,883452801581
2486687;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2483,00878377211
2486687;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2483,00878377211
2486687;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2483,00878377211
2486688;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;640000; ; ; ;2;2;2; ;2;11;08;11;2236,44333700734
2486689;1;1;1;95;1; ;1;1; ;920000;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2191,60920418019
2486689;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2191,60920418019
2486689;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2191,60920418019
2486689;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2191,60920418019
2486690;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;1921,61851551134
2486690;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;1921,61851551134
2486690;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;1921,61851551134
2486690;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;1921,61851551134
2486691;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2486,40535841596
2486691;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2486,40535841596
2486692;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ;2000000; ; ;1;2;2;3500000;1;11;08;11;2486,40535841596
2486692;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;1000000; ; ; ;2;2;2; ;2;11;08;11;2486,40535841596
2486693;1;1;1;95;1; ;1;2; ; ;250000;2;1;2;2;12000000; ; ; ; ;2;2;1; ;2;11;08;11;1979,57211876881
2486693;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;1979,57211876881
2486694;1;1;1;95;1; ;1;2; ; ;310000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2179,20938436678
2486694;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2179,20938436678
2486694;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2179,20938436678
2486695;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2271,03436189951
2486696;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2414,54638460467
2486696;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2414,54638460467
2486696;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;08;11;2414,54638460467
2486709;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;144,366990293418
2486709;1;2;1;95;1; ;2;1; ;515000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;144,366990293418
2486710;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;127,417430804577
2486710;1;2;1;95;1; ;2;1; ;515000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;127,417430804577
2486710;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;127,417430804577
2486710;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;127,417430804577
2486711;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;207,251262752951
2486711;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;207,251262752951
2486711;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;207,251262752951
2486712;1;1;1;95;1; ;2;1; ;1700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;153,233139096292
2486712;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;153,233139096292
2486712;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;153,233139096292
2486712;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;153,233139096292
2486713;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;194,707664247912
2486713;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2;17;08;17;194,707664247912
2486714;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;153,760715402523
2486714;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;153,760715402523
2486714;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;153,760715402523
2486715;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;159,256484039854
2486716;1;1;1;95;1; ;2;1; ;515000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;144,366990293418
2486716;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;144,366990293418
2486717;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;159,930209411118
2486717;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;159,930209411118
2486717;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;159,930209411118
2486718;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;4700000;2;1;2; ;2;17;08;17;171,893501465724
2486718;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;171,893501465724
2486718;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;171,893501465724
2486718;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;171,893501465724
2486719;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;161,034193469448
2486722;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000;400000;2;1;2; ;2;17;08;17;132,883003700143
2486722;1;5;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2;17;08;17;132,883003700143
2486723;1;1;1;95;1; ;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;187,146307560344
2486723;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;08;17;187,146307560344
2487089;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;141,269803605264
2487089;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;141,269803605264
2487089;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;141,269803605264
2487089;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;141,269803605264
2487090;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;156,547678849944
2487090;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;156,547678849944
2487092;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;17,0448889076561
2487093;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;17,4756830653714
2487094;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;153,404000168905
2487095;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;141,577983351264
2487095;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;141,577983351264
2487096;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;148,753543032538
2487096;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;148,753543032538
2487096;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;148,753543032538
2487097;1;1;1;95;1; ;1;2; ; ;120000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;149,31975151582
2487097;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;149,31975151582
2487099;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;151,216103550604
2487099;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;151,216103550604
2487099;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;151,216103550604
2487100;1;1;1;95;1; ;2;1; ;893477; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;154,281530224141
2487100;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;154,281530224141
2487100;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;154,281530224141
2487100;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;154,281530224141
2487100;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;154,281530224141
2487100;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;154,281530224141
2487101;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;121,707935400549
2487102;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;100000;2400000;2;1;2; ;2;23;08;23;155,899885944473
2487102;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;155,899885944473
2487102;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;155,899885944473
2487103;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;200000; ;2;2;2; ;2;23;08;23;133,042937892609
2487104;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;17,6940619301107
2487104;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;17,6940619301107
2487105;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;17,4756830653714
2487106;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;165,030356655749
2487106;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;165,030356655749
2487106;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;165,030356655749
2487106;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;165,030356655749
2487108;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;161,964929982212
2487109;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;142,891491740283
2487109;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;142,891491740283
2487109;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;142,891491740283
2487110;1;1;1;95;1; ;2;1; ;1600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;134,120128278642
2487110;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;23;08;23;134,120128278642
2487111;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;147,986749036637
2487111;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;08;23;147,986749036637
2487152;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;47,9416758524196
2487152;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;47,9416758524196
2487153;1;1;1;95;1; ;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;150,719969420731
2487153;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;150,719969420731
2487155;1;1;1;95;1; ;2;1; ;720000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;142,214433516998
2487155;1;2;1;95;1; ;2;2;200000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;142,214433516998
2487156;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;335,155237014098
2487156;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;335,155237014098
2487157;1;1;1;95;1; ;2;2;350000; ; ;1;1;2;2; ; ; ; ; ;2;2;2;350000;1;50;08;50;300,73886324962
2487158;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;296,967623911943
2487158;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;296,967623911943
2487159;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;72,7748258408189
2487159;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;72,7748258408189
2487159;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;72,7748258408189
2487159;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;72,7748258408189
2487159;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;72,7748258408189
2487160;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;44,5655407878766
2487160;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;44,5655407878766
2487163;1;1;1;95;1; ;1;1; ;560000;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;166,412347501281
2487165;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;155,60673813948
2487165;1;2;1;95;1; ;1;2; ; ;800000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;155,60673813948
2487166;1;1;1;95;1; ;1;2; ; ;1500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;151,312717232795
2487167;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;162,529199314622
2487167;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;162,529199314622
2487167;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;162,529199314622
2487167;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;162,529199314622
2487168;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;314,603577071699
2487168;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;314,603577071699
2487169;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;380,965321269115
2487170;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;57,1988712617187
2487170;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;57,1988712617187
2487170;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;57,1988712617187
2487170;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;57,1988712617187
2487171;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;48,0866739030961
2487171;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;48,0866739030961
2487171;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;48,0866739030961
2487174;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;1800000; ;2;2;2; ;2;50;08;50;32,3856885324989
2487174;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;32,3856885324989
2487174;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;32,3856885324989
2487174;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;32,3856885324989
2487174;1;9;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;32,3856885324989
2487176;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;156,274046571756
2487176;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;08;50;156,274046571756
2487177;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1350000;2;1;2; ;2;50;08;50;134,13161651566
2487177;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;200000;2;1;2; ;2;50;08;50;134,13161651566
2487177;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;150000;2;1;2; ;2;50;08;50;134,13161651566
2487179;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;18000000; ; ; ; ;2;2;1; ;2;50;08;50;156,624584367677
