DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
5105416;1;2;1;80;05;1;1;2;6; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1034,18433608513
5105417;1;1;1;80;05;1;1;1;8; ;2; ; ;1; ;2; ;1;828116;1;48;828116;2;1;01;05;805,58777086893
5105417;1;3;1;80;05;1;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN;2; ;1;828116;1;48;828116;2;1;01;05;805,58777086893
5105417;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;805,58777086893
5105418;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;910,619785492299
5105418;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;05;910,619785492299
5105419;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;995,175625670635
5105421;1;3;1;80;05;1;1;1;8; ;2; ; ;12;ESTA ESPERANDO PARA BUSCAR EN FEBRERO;2; ;1;300000;1;48;828000;2;1;01;05;954,671300137372
5105422;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1067,80976633514
5105424;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1034,18433608513
5105424;1;2;1;80;05;1;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1034,18433608513
5105425;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1392,17841562404
5105426;1;1;1;80;05;1;1;1;8; ;2; ; ;12;ESTA EN CALAMIDAD DOMESTICA;1; ;1;828000; ; ;920000;2;1;01;05;1234,46248689844
5105426;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1234,46248689844
5105427;1;2;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;995,701573553396
5105429;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;910,619785492299
5105430;1;1;1;80;05;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1125,0990878761
5105430;1;2;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;1200000;2;1;01;05;1125,0990878761
5105430;1;3;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;1000000;2;1;01;05;1125,0990878761
5105430;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1125,0990878761
5105431;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;752,197586005496
5105431;1;3;1;80;05;1;1;2;8; ;1; ;1;1; ;1; ;2; ;1;48;828116;2;1;01;05;752,197586005496
5105432;1;1;1;80;05;1;1;4;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;05;890,669558930026
5105432;1;4;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;890,669558930026
5105436;1;1;1;80;05;1;1;4;5; ;1; ;4;8; ;3; ;2; ; ; ; ;3;1;01;05;1139,2163507085
5105437;1;1;1;80;05;1;1;4;4; ;1; ;4;4; ;3; ;2; ; ; ; ;3;1;01;05;954,671300137372
5105437;1;2;1;80;05;1;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;954,671300137372
5105437;1;3;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;1;828116; ; ; ;2;1;01;05;954,671300137372
5105438;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1105,76658098411
5105438;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1105,76658098411
5105438;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1105,76658098411
5105440;1;1;1;80;08;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;40;900000;3;1;01;08;468,010535121394
5105441;1;2;1;80;08;1;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;477,534918369853
5105442;1;3;1;80;08;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;514,581283961179
5105443;1;1;1;80;08;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;709,732842690554
5105445;1;1;1;80;08;1;1;1;8; ;2; ; ;12;ESPERA QUE LO LLAMEN;2; ;1;1500000;1;48;1500000;2;1;01;08;640,335539916172
5105446;1;4;1;80;08;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;48;850000;2;1;01;08;675,226402135795
5105447;1;1;1;80;08;1;1;3;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;640,673541753488
5105447;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;640,673541753488
5105449;1;2;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;01;08;637,838780475831
5105449;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;637,838780475831
5105449;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;637,838780475831
5105451;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;629,612101643148
5105452;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;541,785374158598
5105453;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;527,676724061388
5105454;1;4;1;80;08;1;1;2;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;559,803082944873
5105458;1;1;1;80;13;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;13;355,902260187451
5105459;1;1;1;80;13;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;13;388,316966459439
5105459;1;2;1;80;13;1;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;13;388,316966459439
5105459;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;13;388,316966459439
5105462;1;1;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;13;369,239017171701
5105463;1;1;1;80;13;1;2; ; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;01;13;319,891954025625
5105465;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;13;356,884983930018
5105467;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;13;351,607557782598
5105467;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;13;351,607557782598
5105468;1;2;1;80;13;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;2;1;01;13;390,366388233135
5105469;1;1;1;80;13;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;13;385,818682997582
5105469;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;13;385,818682997582
5105469;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;13;385,818682997582
5105472;1;2;1;80;15;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;15;64,2080078125012
5105472;1;4;1;80;15;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;40;828116;2;1;01;15;64,2080078125012
5105472;1;7;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;64,2080078125012
5105472;1;9;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;64,2080078125012
5105472;1;12;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;64,2080078125012
5105473;1;2;1;80;15;1;1;3;3; ;1; ;1;9; ;1; ;2; ;1;40;828116;2;1;01;15;170,321412922752
5105474;1;2;1;80;15;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;15;100,086291979492
5105474;1;3;1;80;15;1;1;2;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;01;15;100,086291979492
5105474;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;100,086291979492
5105474;1;6;1;80;15;1;1;3;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;01;15;100,086291979492
5105475;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;88,5766843351605
5105476;1;1;1;80;15;1;1;1;8; ;2; ; ;12;ESPERANDO RENOVACION DE CONTRATO;2; ;2; ; ; ; ;2;1;01;15;125,886812719553
5105476;1;2;1;80;15;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;15;125,886812719553
5105476;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;125,886812719553
5105478;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;64,2080078125012
5105478;1;5;1;80;15;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;15;64,2080078125012
5105479;1;1;1;80;15;1;1;2;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;01;15;109,840828174654
5105480;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;188,323727631235
5105480;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;188,323727631235
5105481;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;118,627604745249
5105483;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;168,904879140893
5105484;1;2;1;80;15;1;1;3;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;15;155,971607814233
5105484;1;4;1;80;15;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;15;155,971607814233
5105484;1;5;1;80;15;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;01;15;155,971607814233
5105485;1;1;1;80;15;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;15;96,7834519081772
5105486;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;125,143048277409
5105488;1;1;1;80;15;1;1;4;8; ;2; ; ;1; ;1; ;2; ; ; ; ;2;1;01;15;64,2080078125012
5105488;1;2;1;80;15;1;1;4;8; ;2; ; ;1; ;1; ;2; ; ; ; ;2;1;01;15;64,2080078125012
5105488;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;64,2080078125012
5105489;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;155,937733129642
5105490;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;120,243122736577
5105492;1;1;1;80;15;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;15;117,977571873542
5105492;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;117,977571873542
5105492;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;117,977571873542
5105493;1;1;1;80;15;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;15;107,415523827924
5105497;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;106,501838913802
5105497;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;106,501838913802
5105498;1;1;1;80;15;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;15;107,415523827924
5105499;1;2;1;80;15;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;15;90,4558543689029
5105502;1;2;1;80;15;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;01;15;118,157981077049
5105502;1;4;1;80;15;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;15;118,157981077049
5105504;1;2;1;80;15;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;15;153,512428782912
5105504;1;3;1;80;15;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;15;153,512428782912
5105505;1;2;1;80;15;1;2; ; ; ; ;1;3;9; ;2; ;2; ; ; ; ;2;1;01;15;101,667935286228
5105508;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;600000;2;1;01;15;99,2087562549071
5105511;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;92,8811587156328
5105512;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;131,5947507565
5105513;1;1;1;80;15;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;15;86,415032030845
5105513;1;2;1;80;15;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;15;86,415032030845
5105515;1;1;1;80;15;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;15;107,415523827924
5105517;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;149,790544793874
5105520;1;2;1;80;15;1;1;1;8; ;2; ; ;12;ESTA ESPERANDO RENOVACION DE CONTRATO;1; ;2; ;2; ;2000000;2;1;01;15;129,259676664996
5105522;1;2;1;80;15;1;1;2;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;15;134,673589290149
5105522;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;134,673589290149
5105522;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;134,673589290149
5105522;1;5;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;134,673589290149
5105523;1;2;1;80;15;1;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;1;01;15;149,790544793874
5105525;1;2;1;80;15;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;15;129,259676664996
5105529;1;1;1;80;15;1;1;4;1; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;15;126,834372318266
5105529;1;2;1;80;15;1;1;4;8; ;1; ;3;2; ;2; ;2; ; ; ; ;2;1;01;15;126,834372318266
5105530;1;2;1;80;15;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;15;165,836529338773
5105533;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;119,739624383785
5105534;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;109,107552464039
5105536;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;149,486030650551
5105537;1;1;1;80;15;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;15;111,456346165982
5105539;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;118,627604745249
5105540;1;1;1;80;15;1;1;4;5; ;2; ; ;10; ;3; ;1;200000; ; ; ;3;1;01;15;149,790544793874
5105540;1;2;1;80;15;1;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;01;15;149,790544793874
5105542;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;136,5188846393
5105544;1;1;1;80;15;1;1;4;8; ;1; ;2;1; ;2; ;2; ; ; ; ;2;1;01;15;138,134402630628
5105544;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;138,134402630628
5105549;1;1;1;80;15;1;1;2;4; ;1; ;1;1; ;2; ;2; ;1;48;867000;2;1;01;15;96,7834519081772
5105550;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;165,836529338773
5105551;1;1;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;117,783943705256
5105556;1;1;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;155,094072089648
5105559;1;1;1;80;17;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;17;150,117373279438
5105560;1;1;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;185,842252998774
5105564;1;1;1;80;17;1;1;2;1; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;154,482821229227
5105565;1;1;1;80;17;1;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;178,439535091155
5105566;1;1;1;80;17;1;1;4;5; ;2; ; ;4; ;3; ;2; ;1;48;1500000;3;1;01;17;162,624529570278
5105567;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;338,101010379616
5105568;1;1;1;80;17;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;154,022840926953
5105568;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;154,022840926953
5105569;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;153,590075954067
5105571;1;2;1;80;17;1;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;17;154,022840926953
5105572;1;2;1;80;17;1;1;3;1; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;17;242,078359234797
5105573;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;297,693517329163
5105573;1;5;1;80;17;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;297,693517329163
5105573;1;6;1;80;17;1;1;4;9;PARA IRSE DEL PAIS;2; ; ;12;ESTABA FUERA DEL PAIS;2; ;2; ;1;48;98;2;1;01;17;297,693517329163
5105573;1;7;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;297,693517329163
5105574;1;1;1;80;17;1;1;3;1; ;1; ;4;8; ;2; ;2; ;1;48;877802;2;1;01;17;154,022840926953
5105574;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;1;2;2; ;1;48;877802;1;1;01;17;154,022840926953
5105575;1;1;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;146,341112888175
5105575;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;146,341112888175
5105575;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;828116;2;1;01;17;146,341112888175
5105576;1;1;1;80;17;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;17;154,022840926953
5105577;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;145,434759948321
5105577;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;145,434759948321
5105577;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;145,434759948321
5105578;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;130,805117498457
5105578;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;130,805117498457
5105579;1;1;1;80;17;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;216,424241811332
5105579;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;216,424241811332
5105579;1;3;1;80;17;1;1;3;2; ;2; ; ;2; ;1;2;2; ; ; ; ;1;1;01;17;216,424241811332
5105580;1;4;1;80;17;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;17;164,135616913418
5105580;1;5;1;80;17;1;1;3;6; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;17;164,135616913418
5105581;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;154,022840926953
5105582;1;2;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;182,982643356692
5105583;1;1;1;80;17;1;1;1;8; ;2; ; ;8; ;2; ;2; ;1;40;98;2;1;01;17;177,240564355448
5105583;1;2;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;177,240564355448
5105584;1;1;1;80;17;1;1;1;8; ;2; ; ;9; ;1; ;2; ;2; ;828116;2;1;01;17;162,178156932699
5105584;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;162,178156932699
5105585;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;248,243653883153
5105585;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;248,243653883153
