DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011;AREA
5105389;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1191,37431692797;05
5105389;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1191,37431692797;05
5105390;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;995,701573553396;05
5105390;1;2;1;90;2; ;1;21;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;01;05;995,701573553396;05
5105391;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;949,102548024036;05
5105391;1;2;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;949,102548024036;05
5105391;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;949,102548024036;05
5105391;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;949,102548024036;05
5105392;1;1;1;90;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1718,82086036183;05
5105392;1;2;1;90;2; ;2; ;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1718,82086036183;05
5105393;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1072,66709861687;05
5105393;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1072,66709861687;05
5105393;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1072,66709861687;05
5105393;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1072,66709861687;05
5105395;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1009,90272512389;05
5105396;1;1;1;90;2; ;2; ;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;1;01;05;866,387947968781;05
5105396;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;866,387947968781;05
5105398;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1086,3423023046;05
5105398;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1086,3423023046;05
5105398;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1086,3423023046;05
5105398;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1086,3423023046;05
5105399;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;954,671300137372;05
5105399;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;954,671300137372;05
5105399;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;954,671300137372;05
5105400;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;766,924685458748;05
5105400;1;2;1;90;2; ;1;14;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;1;01;05;766,924685458748;05
5105400;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;766,924685458748;05
5105401;1;1;1;90;2; ;1;24;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1491,64167813407;05
5105401;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1491,64167813407;05
5105402;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1007,3552142396;05
5105402;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1007,3552142396;05
5105402;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1007,3552142396;05
5105403;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;2061,83560800013;05
5105403;1;2;1;90;2; ;1;15;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;2061,83560800013;05
5105403;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;2061,83560800013;05
5105403;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;2061,83560800013;05
5105403;1;8;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;2061,83560800013;05
5105404;1;1;1;90;1;2;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1666,1369462596;05
5105404;1;2;1;90;2; ;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1666,1369462596;05
5105405;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;811,156522982266;05
5105405;1;2;1;90;2; ;1;36;2; ;2; ;1;42;2; ;2; ;2; ;2; ;2; ;1;01;05;811,156522982266;05
5105405;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;811,156522982266;05
5105405;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;811,156522982266;05
5105406;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1009,90272512389;05
5105407;1;1;1;90;2; ;1;1;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;968,346503825103;05
5105407;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;968,346503825103;05
5105407;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;968,346503825103;05
5105409;1;1;1;90;2; ;1;42;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1106,29252886687;05
5105409;1;2;1;90;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1106,29252886687;05
5105409;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1106,29252886687;05
5105410;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;968,346503825103;05
5105410;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;968,346503825103;05
5105410;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;968,346503825103;05
5105412;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1491,64167813407;05
5105412;1;2;1;90;2; ;1;12;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1491,64167813407;05
5105413;1;1;1;90;2; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1067,80976633514;05
5105413;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1067,80976633514;05
5105414;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1139,2163507085;05
5105415;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105415;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105415;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105416;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105416;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105416;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105417;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;805,58777086893;05
5105417;1;2;1;90;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;805,58777086893;05
5105417;1;3;1;90;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;805,58777086893;05
5105417;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;805,58777086893;05
5105417;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;805,58777086893;05
5105418;1;1;1;90;2; ;1;40;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;01;05;910,619785492299;05
5105418;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;910,619785492299;05
5105418;1;3;1;90;2; ;1;4;2; ;2; ;1;24;2; ;2; ;2; ;2; ;2; ;1;01;05;910,619785492299;05
5105419;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;995,175625670635;05
5105419;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;995,175625670635;05
5105419;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;995,175625670635;05
5105421;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;954,671300137372;05
5105421;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;1;01;05;954,671300137372;05
5105421;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;1;01;05;954,671300137372;05
5105422;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1067,80976633514;05
5105422;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1067,80976633514;05
5105423;1;1;1;90;2; ;1;23;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1309,64413844723;05
5105423;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1309,64413844723;05
5105424;1;1;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105424;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105424;1;3;1;90;2; ;1;25;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1034,18433608513;05
5105425;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1392,17841562404;05
5105425;1;2;1;90;2; ;1;12;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1392,17841562404;05
5105425;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1392,17841562404;05
5105426;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1234,46248689844;05
5105426;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1234,46248689844;05
5105426;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1234,46248689844;05
5105426;1;4;1;90;2; ;1;15;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1234,46248689844;05
5105426;1;6;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1234,46248689844;05
5105427;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;995,701573553396;05
5105427;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;995,701573553396;05
5105428;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1191,90026481073;05
5105429;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;910,619785492299;05
5105429;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;910,619785492299;05
5105429;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;910,619785492299;05
5105430;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1125,0990878761;05
5105430;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1125,0990878761;05
5105430;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1125,0990878761;05
5105430;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1125,0990878761;05
5105431;1;1;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;752,197586005496;05
5105431;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;752,197586005496;05
5105431;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;752,197586005496;05
5105431;2;1;2;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;752,197586005496;05
5105431;2;2;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;752,197586005496;05
5105432;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;890,669558930026;05
5105432;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;890,669558930026;05
5105432;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;890,669558930026;05
5105432;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;890,669558930026;05
5105433;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1106,81847674963;05
5105433;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1106,81847674963;05
5105434;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1106,81847674963;05
5105434;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1106,81847674963;05
5105436;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;1;01;05;1139,2163507085;05
5105437;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;954,671300137372;05
5105437;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;954,671300137372;05
5105437;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;954,671300137372;05
5105438;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1105,76658098411;05
5105438;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1105,76658098411;05
5105438;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1105,76658098411;05
5105438;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1105,76658098411;05
5105439;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1048,38548765562;05
5105439;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;05;1048,38548765562;05
5105440;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;468,010535121394;08
5105441;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;477,534918369853;08
5105441;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;477,534918369853;08
5105442;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;514,581283961179;08
5105442;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;514,581283961179;08
5105442;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;514,581283961179;08
5105442;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;514,581283961179;08
5105443;1;1;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;709,732842690554;08
5105443;1;2;1;90;2; ;1;25;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;709,732842690554;08
5105444;1;1;1;90;2; ;1;30;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;502,852715535242;08
5105444;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;502,852715535242;08
5105445;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,335539916172;08
5105445;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,335539916172;08
5105446;1;1;1;90;2; ;1;21;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;1;01;08;675,226402135795;08
5105446;1;2;1;90;2; ;1;28;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;01;08;675,226402135795;08
5105446;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;675,226402135795;08
5105446;1;4;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;675,226402135795;08
5105447;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,673541753488;08
5105447;1;2;1;90;2; ;1;17;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,673541753488;08
5105447;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,673541753488;08
5105447;1;4;1;90;2; ;1;17;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,673541753488;08
5105447;1;5;1;90;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,673541753488;08
5105448;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;578,513847604475;08
5105449;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;1;01;08;637,838780475831;08
5105449;1;2;1;90;2; ;1;28;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;637,838780475831;08
5105449;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;637,838780475831;08
5105449;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;637,838780475831;08
5105450;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,335539916172;08
5105450;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;640,335539916172;08
5105451;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;629,612101643148;08
5105451;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;629,612101643148;08
5105451;1;3;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;629,612101643148;08
5105452;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;541,785374158598;08
5105452;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;1;01;08;541,785374158598;08
5105453;1;1;1;90;2; ;1;12;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;527,676724061388;08
5105453;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;527,676724061388;08
5105454;1;1;1;90;2; ;1;5;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;559,803082944873;08
5105454;1;4;1;90;2; ;1;20;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;559,803082944873;08
5105455;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;555,837262605944;08
5105455;2;1;2;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;555,837262605944;08
5105456;1;1;1;90;2; ;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;01;08;541,736692352823;08
5105457;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;13;415,105073113352;13
5105458;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;13;355,902260187451;13
5105458;1;2;1;90;2; ;1;25;2; ;1;45;2; ;2; ;2; ;2; ;2; ;2; ;1;01;13;355,902260187451;13
5105458;1;3;1;90;2; ;1;25;2; ;1;55;2; ;2; ;2; ;2; ;2; ;2; ;1;01;13;355,902260187451;13
5105459;1;1;1;90;2; ;1;21;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;1;01;13;388,316966459439;13
5105459;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;01;13;388,316966459439;13
5105459;1;3;1;90;2; ;1;30;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;01;13;388,316966459439;13
5105460;1;1;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;01;13;402,868080798227;13
