DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5105399;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;954,671300137372
5105399;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;954,671300137372
5105400;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;766,924685458748
5105400;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;766,924685458748
5105400;1;3;1;50;05;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;05;766,924685458748
5105401;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1491,64167813407
5105401;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1491,64167813407
5105402;1;1;1;50;05;1; ; ;3;6;HACER DILIGENCIAS PERSONALES PARA IRSE DE VIAJE;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1007,3552142396
5105402;1;2;1;50;05;1; ; ;3;6;HACIENDO DILIGENCIAS PARA IRSE DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1007,3552142396
5105402;1;3;1;50;05;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;05;1007,3552142396
5105403;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;2061,83560800013
5105403;1;2;1;50;05;1; ; ;1;6;PASEAR;2;2;2;2;1;10; ; ; ; ; ; ;01;1;05;2061,83560800013
5105403;1;3;1;50;05;1; ; ;3;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;2061,83560800013
5105403;1;4;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;2061,83560800013
5105403;1;8;1;50;05;1; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;2061,83560800013
5105404;1;1;1;50;05;1; ; ;1;6;PASEAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1666,1369462596
5105404;1;2;1;50;05;1; ; ;2;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1666,1369462596
5105405;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;811,156522982266
5105405;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;811,156522982266
5105405;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;811,156522982266
5105405;1;4;1;50;05;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;811,156522982266
5105406;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1009,90272512389
5105407;1;1;1;50;05;1; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;968,346503825103
5105407;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;968,346503825103
5105407;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;968,346503825103
5105409;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1106,29252886687
5105409;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1106,29252886687
5105409;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1106,29252886687
5105410;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;968,346503825103
5105410;1;2;1;50;05;1; ; ;2;6;VACACIONES;2;2;2;2;1;13;TRABAJA POR PRESTACION DE SERVICIOS EN LA ADMINISTRACION MUNICIPAL DE BARBOSA POR EL MOMENTO NO TIENE CONTRATO PERO ESPERA INICIAR EN FEBRERO DE 2020; ; ; ; ; ;01;1;05;968,346503825103
5105410;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;968,346503825103
5105412;1;1;1;50;05;1; ; ;1;6;INCAPACITADO POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1491,64167813407
5105412;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1491,64167813407
5105413;1;1;1;50;05;1; ; ;1;6;PASEAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1067,80976633514
5105413;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1067,80976633514
5105414;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1139,2163507085
5105415;1;1;1;50;05;1; ; ;1;6;COMPARTIR EN FAMILIA;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105415;1;2;1;50;05;1; ; ;1;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105415;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105416;1;1;1;50;05;1; ; ;1;6;ESTABA DE PASEO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105416;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105416;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105417;1;1;1;50;05;1; ; ;2;6;PASEAR;2;2;2;2;1;3; ;1;2; ; ; ;01;1;05;805,58777086893
5105417;1;2;1;50;05;1; ; ;2;6;PASEAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;805,58777086893
5105417;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;1;3; ;1;2; ; ; ;01;1;05;805,58777086893
5105417;1;4;1;50;05;1; ; ;4;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;805,58777086893
5105417;1;5;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;805,58777086893
5105418;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;910,619785492299
5105418;1;2;1;50;05;1; ; ;3;6;EN CAMA POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;910,619785492299
5105418;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;910,619785492299
5105419;1;1;1;50;05;1; ; ;1;6;VACACIONES DESCANSO;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;995,175625670635
5105419;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;995,175625670635
5105419;1;3;1;50;05;1;3; ;3;6;ACTIVIDADES DE OCIO;2;2;2;1; ; ; ; ; ; ; ;1;01;1;05;995,175625670635
5105421;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;954,671300137372
5105421;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;954,671300137372
5105421;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;1;3; ;1;2; ; ; ;01;1;05;954,671300137372
5105422;1;1;1;50;05;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1067,80976633514
5105422;1;2;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1067,80976633514
5105423;1;1;1;50;05;1; ; ;1;6;PASEANDO;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1309,64413844723
5105423;1;2;1;50;05;1; ; ;2;6;PASEAR;2;2;2;2;1;3; ;1;1; ;4;1;01;1;05;1309,64413844723
5105424;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105424;1;2;1;50;05;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105424;1;3;1;50;05;1; ; ;3;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1034,18433608513
5105425;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1392,17841562404
5105425;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1392,17841562404
5105425;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1392,17841562404
5105426;1;1;1;50;05;1;2; ;1;6;CUIDAR UN ENFERMO;2;2;2;1; ; ; ; ; ; ; ;2;01;1;05;1234,46248689844
5105426;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1234,46248689844
5105426;1;3;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;05;1234,46248689844
5105426;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1234,46248689844
5105426;1;6;1;50;05;1; ; ;6;6;ACTIVIDADES DE OCIO;2;2;2;2;1;5; ;1;1; ;12;1;01;1;05;1234,46248689844
5105427;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;995,701573553396
5105427;1;2;1;50;05;1; ; ;2;6;PASEANDO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;995,701573553396
5105428;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1191,90026481073
5105429;1;1;1;50;05;1; ; ;1;6;DEPORTE;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;910,619785492299
5105429;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;910,619785492299
5105429;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;910,619785492299
5105430;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1125,0990878761
5105430;1;2;1;50;05;1; ; ;2;6;ACTIVIDADES DE OCIO;2;2;2;2;1;11; ; ; ; ; ; ;01;1;05;1125,0990878761
5105430;1;3;1;50;05;1; ; ;3;6;ACTIVIDADES DE OCIO;2;2;2;2;1;13;POR OPERACION ESTETICA; ; ; ; ; ;01;1;05;1125,0990878761
5105430;1;4;1;50;05;1; ; ;3;6;OCIO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1125,0990878761
5105431;1;1;1;50;05;1; ; ;1;6;EN CAMA POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;752,197586005496
5105431;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;752,197586005496
5105431;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;13;ES DIFICIL CONSEGUIR TRABAJO POR LA TEMPORADA DE DICIEMBRE; ; ; ; ; ;01;1;05;752,197586005496
5105431;2;1;2;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;752,197586005496
5105431;2;2;2;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;752,197586005496
5105432;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;890,669558930026
5105432;1;2;1;50;05;1; ; ;2;6;OCIO;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;890,669558930026
5105432;1;3;1;50;05;1;1; ;3;6;ACTIVIDADES DE OCIO;2;2;2;1; ; ; ; ; ; ; ;1;01;1;05;890,669558930026
5105432;1;4;1;50;05;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;890,669558930026
5105433;1;1;1;50;05;1; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1106,81847674963
5105433;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1106,81847674963
5105434;1;1;1;50;05;1; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1106,81847674963
5105434;1;2;1;50;05;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;05;1106,81847674963
5105436;1;1;1;50;05;1; ; ;1;6;DEPORTE CAMINAR Y VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1139,2163507085
5105437;1;1;1;50;05;1; ; ;1;6;PASEANDO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;954,671300137372
5105437;1;2;1;50;05;1; ; ;2;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;954,671300137372
5105437;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;954,671300137372
5105438;1;1;1;50;05;1; ; ;2;6;PASEAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1105,76658098411
5105438;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1105,76658098411
5105438;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1105,76658098411
5105438;1;4;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;05;1105,76658098411
5105439;1;1;1;50;05;1; ; ;1;6;COMPARTIR CON LA FAMILIA;2;1; ; ; ; ; ; ; ; ; ; ;01;1;05;1048,38548765562
5105439;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;05;1048,38548765562
5105440;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;1;8; ;1;2; ; ; ;01;1;08;468,010535121394
5105441;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;477,534918369853
5105441;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;477,534918369853
5105442;1;1;1;50;08;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;08;514,581283961179
5105442;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;514,581283961179
5105442;1;3;1;50;08;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;514,581283961179
5105442;1;4;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;514,581283961179
5105443;1;1;1;50;08;1; ; ;1;6;PANSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;709,732842690554
5105443;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;08;709,732842690554
5105444;1;1;1;50;08;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;08;502,852715535242
5105444;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;502,852715535242
5105445;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;1;3; ;1;2; ; ; ;01;1;08;640,335539916172
5105445;1;2;1;50;08;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;08;640,335539916172
5105446;1;1;1;50;08;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;08;675,226402135795
5105446;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;08;675,226402135795
5105446;1;3;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;675,226402135795
5105446;1;4;1;50;08;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;01;1;08;675,226402135795
5105447;1;1;1;50;08;1; ; ;4;6;CUIDA PAJAROS;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;640,673541753488
5105447;1;2;1;50;08;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;640,673541753488
5105447;1;3;1;50;08;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;640,673541753488
5105447;1;4;1;50;08;1; ; ;4;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;08;640,673541753488
5105447;1;5;1;50;08;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;640,673541753488
5105448;1;1;1;50;08;1; ; ;1;6;PENSIONADO;1; ; ; ; ; ; ; ; ; ; ; ;01;1;08;578,513847604475
5105449;1;1;1;50;08;1; ; ;1;6;VACIONES LABORALES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;08;637,838780475831
5105449;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;1;4; ;2; ;2; ; ;01;1;08;637,838780475831
5105449;1;3;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;637,838780475831
5105449;1;4;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;637,838780475831
5105450;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;640,335539916172
5105450;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;640,335539916172
5105451;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;629,612101643148
5105451;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;629,612101643148
5105451;1;3;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;629,612101643148
5105452;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;541,785374158598
5105452;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;541,785374158598
5105453;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;527,676724061388
5105453;1;2;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;527,676724061388
5105454;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;559,803082944873
5105454;1;4;1;50;08;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;08;559,803082944873
5105455;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;555,837262605944
5105455;2;1;2;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;555,837262605944
5105456;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;08;541,736692352823
5105457;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;13;415,105073113352
5105458;1;1;1;50;13;1; ; ;2;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;13;355,902260187451
5105458;1;2;1;50;13;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;13;355,902260187451
5105458;1;3;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;13;355,902260187451
5105459;1;1;1;50;13;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;13;388,316966459439
5105459;1;2;1;50;13;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;13;388,316966459439
5105459;1;3;1;50;13;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;13;388,316966459439
5105460;1;1;1;50;13;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;13;402,868080798227
5105461;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;13;421,497168397804
5105461;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;13;421,497168397804
5105462;1;1;1;50;13;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;13;369,239017171701
