Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3839200;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;10;68;1866,27940084912
3839200;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;2;10;68;1866,27940084912
3839201;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;68;981,613954967929
3839201;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;68;981,613954967929
3839202;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;68;1510,24509575715
3839202;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;8; ; ; ; ; ; ;2;10;68;1510,24509575715
3839202;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;68;1510,24509575715
3839202;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;1510,24509575715
3839203;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;1589,00795373339
3839203;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;68;1589,00795373339
3839203;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;10;68;1589,00795373339
3839204;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;68;1273,88375253252
3839204;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;10;68;1273,88375253252
3839204;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;68;1273,88375253252
3839204;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;10;68;1273,88375253252
3839205;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;1227,21574635591
3839205;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;2;10;68;1227,21574635591
3839205;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;68;1227,21574635591
3839206;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;1987,9948364442
3839206;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;10;68;1987,9948364442
3839206;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;2;10;68;1987,9948364442
3839206;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;68;1987,9948364442
3839206;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;68;1987,9948364442
3839207;1;1;1;90;2;1;2;1;2;2;2;2;2;1; ;7; ;7; ; ; ; ; ;6;2;10;68;1252,4074637231
3839207;1;2;1;90;2;1;2;1;2;2;2;2;2;1; ;28; ;21; ; ; ; ; ;6;2;10;68;1252,4074637231
3839208;1;1;1;90;2;1;1;1;2;2;2;2;2;2; ;4;1;2; ; ; ; ; ; ;2;10;68;2065,76864215063
3839208;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;42; ;42;8; ; ; ; ; ;2;10;68;2065,76864215063
3839208;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;2065,76864215063
3839208;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;2065,76864215063
3839209;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;697,634256353331
3839209;1;2;1;90;1;1;2;1;2;2;2;2;2;2;2;10; ;5; ; ; ; ; ; ;2;10;68;697,634256353331
3839209;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;20; ; ; ; ; ; ;2;10;68;697,634256353331
3839209;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;10;68;697,634256353331
3839209;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;68;697,634256353331
3843464;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;10;63;3053,38806436549
3843464;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;3053,38806436549
3843464;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;10;63;3053,38806436549
3843464;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;3053,38806436549
3843464;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;3053,38806436549
3843465;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1661,13611104615
3843465;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;10;63;1661,13611104615
3843465;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;63;1661,13611104615
3843466;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;10;63;3386,48448740906
3843466;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;42; ; ;20; ; ; ; ; ;2;10;63;3386,48448740906
3843466;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;3386,48448740906
3843489;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;63;2888,08976017606
3843489;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2888,08976017606
3843490;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;10;63;1327,64842002159
3843491;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;12; ; ; ; ; ; ;2;10;63;1708,26334790602
3843491;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;63;1708,26334790602
3843491;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;2;10;63;1708,26334790602
3843493;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;10;63;2706,96771402257
3843493;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;63;2706,96771402257
3843493;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;63;2706,96771402257
3843493;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2706,96771402257
3843494;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1674,06877036451
3843494;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;10;63;1674,06877036451
3843495;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;10;63;2177,58558287518
3843495;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2177,58558287518
3843495;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;63;2177,58558287518
3843495;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2177,58558287518
3843497;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2190,74655199931
3843497;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;10;63;2190,74655199931
3843497;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;10;63;2190,74655199931
3843497;2;1;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2190,74655199931
3843497;2;2;2;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;63;2190,74655199931
3843497;2;3;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2190,74655199931
3843498;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;198,227923447136
3843498;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;2;10;63;198,227923447136
3843499;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;63;255,017165387925
3843499;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;35; ;14;18; ; ; ; ; ;2;10;63;255,017165387925
3843499;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;255,017165387925
3843500;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;198,227923447136
3843500;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;10;63;198,227923447136
3843512;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;10;63;1327,64842002159
3843513;1;1;1;90;2;1;1;2;1;2;2;2;2;2; ;45;16; ;64; ; ; ; ; ;2;10;63;1316,39253717898
3843513;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1316,39253717898
3843514;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1305,13665433638
3843514;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1305,13665433638
3843514;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;63;1305,13665433638
3843515;1;1;1;90;2;1;1;2;1;2;2;2;2;2; ;24;30; ;30; ; ; ; ; ;2;10;63;2371,64028834703
3843516;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1538,23422641991
3843516;1;2;1;90;1;1;2;1;2;2;2;1;2;2;7;42; ;14; ; ; ;2; ; ;2;10;63;1538,23422641991
3843516;1;3;1;90;2;2;1;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ;2;10;63;1538,23422641991
3843517;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1674,06877036451
3843517;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;2;10;63;1674,06877036451
3843519;1;1;1;90;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ;2;10;63;1316,39253717898
3843519;1;2;1;90;1;1;2;1;2;2;1;2;2;2;1;14; ;3; ; ;5; ; ; ;2;10;63;1316,39253717898
3843521;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;10;63;301,660902126672
3843521;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;10;63;301,660902126672
3843521;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;10;63;301,660902126672
3843522;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;212,28119610032
3843522;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;10;63;212,28119610032
3843522;1;3;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;4;2;10;63;212,28119610032
3844045;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2901,25072930019
3844045;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;42; ; ;20; ; ; ; ; ;2;10;63;2901,25072930019
3844045;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2901,25072930019
3844045;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2901,25072930019
3844046;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;2;10;63;1088,59715744709
3844046;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;63;1088,59715744709
3844046;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;2;10;63;1088,59715744709
3844046;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1088,59715744709
3844046;1;6;1;90;2;1;2;1;1;2;2;2;2;2; ;21; ;30;10; ; ; ; ; ;2;10;63;1088,59715744709
3844047;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;1088,59715744709
3844047;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;2;10;63;1088,59715744709
3844047;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;2;10;63;1088,59715744709
3844047;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;30; ; ; ; ; ; ;2;10;63;1088,59715744709
3844048;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;10;63;1301,78310138487
3844048;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;10;63;1301,78310138487
3844048;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;63;1301,78310138487
3844049;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2360,38440550443
3844049;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;63;2360,38440550443
3844050;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;10;63;2876,83387733346
3844050;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;10; ; ; ; ; ;2;10;63;2876,83387733346
3844050;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2876,83387733346
3844051;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;63;248,52046237773
3844051;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;2;10;63;248,52046237773
3844051;1;3;1;90;1;1;2;2;2;2;2;2;2;2;5;4; ; ; ; ; ; ; ; ;2;10;63;248,52046237773
3844052;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;63;139,114853453365
3844052;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;15; ; ; ; ; ; ;2;10;63;139,114853453365
3844052;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;2;10;63;139,114853453365
3844052;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;10;63;139,114853453365
3844053;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;301,640077248974
3844053;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;10;63;301,640077248974
3844054;1;1;1;90;2;1;2;1;2;2;2;1;2;2; ;35; ;14; ; ; ;21; ; ;2;10;63;2065,41958049577
3844054;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;63;2065,41958049577
3844054;1;3;1;90;2;1;1;1;2;2;2;2;2;2; ;21;21;4; ; ; ; ; ; ;2;10;63;2065,41958049577
3844054;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;2;10;63;2065,41958049577
3845238;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1180,28128477676
3845238;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;20; ; ;20; ; ; ; ; ;2;10;66;1180,28128477676
3845238;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1180,28128477676
3845239;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;66;1289,2881597186
3845239;1;2;1;90;1;1;2;2;2;2;2;2;2;2;4;8; ; ; ; ; ; ; ; ;2;10;66;1289,2881597186
3845240;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;4; ; ;40; ; ; ; ; ;2;10;66;667,055279350714
3845249;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;10;66;1186,0184950729
3845249;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;10;66;1186,0184950729
3845249;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1186,0184950729
3845252;1;1;1;90;2;1;2;1;1;2;2;2;2;2; ;20; ;8;40; ; ; ; ; ;2;10;66;1381,34266243049
3845252;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1381,34266243049
3845252;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1381,34266243049
3845252;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;2;10;66;1381,34266243049
3845253;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;975,607727931546
3845253;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;10;66;975,607727931546
3845253;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;10;66;975,607727931546
3845253;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;8; ; ; ; ; ; ;2;10;66;975,607727931546
3845254;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1263,32616364728
3845254;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1263,32616364728
3845254;1;3;1;90;2;1;2;1;1;2;2;2;2;2; ;15; ;20;20; ; ; ; ; ;2;10;66;1263,32616364728
3845254;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;2;10;66;1263,32616364728
3845255;1;1;1;90;2;2;1;1;2;2;2;2;2;2; ; ;4;6; ; ; ; ; ; ;2;10;66;1057,29731753878
3845255;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;10;66;1057,29731753878
3845256;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;846,9442123582
3845256;1;2;1;90;1;1;2;2;2;2;2;2;2;2;8;8; ; ; ; ; ; ; ; ;2;10;66;846,9442123582
3845256;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;10;66;846,9442123582
3845256;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;10;66;846,9442123582
3845257;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;12; ; ; ; ; ; ;2;10;66;650,60677529993
3845257;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;650,60677529993
3845258;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;2;10;66;779,921949965843
3845258;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;2;10;66;779,921949965843
3845260;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;10;66;1088,24041369712
3845263;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1189,21503208181
3845263;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;10;66;1189,21503208181
3845263;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1189,21503208181
3845263;1;4;1;90;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;10;66;1189,21503208181
3845264;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;8; ; ; ; ; ; ;2;10;66;1366,88062062381
3845264;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;2;10;66;1366,88062062381
3845265;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1100,59013812217
3845265;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;10;66;1100,59013812217
3845265;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1100,59013812217
3845266;1;1;1;90;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;10;66;1175,46747219973
3845266;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;10;66;1175,46747219973
3845267;1;1;1;90;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;10;66;1353,57394238989
3845267;1;2;1;90;1;1;2;1;2;2;2;2;2;2;4;20; ;20; ; ; ; ; ; ;2;10;66;1353,57394238989
3845267;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1353,57394238989
3845267;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1353,57394238989
3845267;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1353,57394238989
3845268;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;10;66;1799,18006370005
3845268;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1799,18006370005
3845268;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;66;1799,18006370005
3845268;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1799,18006370005
3845269;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;2;10;66;963,897852763761
3845270;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;703,00143907073
3845270;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;10;66;703,00143907073
3845271;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;10;66;1365,64520492859
3845271;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1365,64520492859
3845272;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1534,04312121823
3845272;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;10;66;1534,04312121823
3845272;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;10;66;1534,04312121823
3845272;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1534,04312121823
3845279;1;1;1;90;1;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ; ;2;10;66;1608,16080892748
3845279;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1608,16080892748
3845279;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1608,16080892748
3845279;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1608,16080892748
3845279;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;2;10;66;1608,16080892748
3845279;1;6;1;90;1;1;2;2;2;2;2;2;2;2;10;10; ; ; ; ; ; ; ; ;2;10;66;1608,16080892748
3845284;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;10;66;1056,34170979887
3845284;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;10;66;1056,34170979887
3845285;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1181,28242042303
3845285;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;36; ; ;16; ; ; ; ; ;2;10;66;1181,28242042303
3845285;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1181,28242042303
3845286;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1252,67914685714
3845286;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;2;10;66;1252,67914685714
3845286;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;1252,67914685714
3845286;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;66;1252,67914685714
3845287;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;2;10;66;846,292553265633
3845287;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;846,292553265633
3845287;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;846,292553265633
3845287;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;10;66;846,292553265633
3845288;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;66;779,921949965843
3845288;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;16; ; ; ; ; ; ;2;10;66;779,921949965843
