"DIRECTORIO","SECUENCIA_P","ORDEN","HOGAR","REGIS","CLASE","P7430","P7440","P7450","P7450S1","P7452","P7454","P7456","P7458","P7458S1","P7460","P7470","P7472","P7472S1","P744","P1884","P1807","P6921","INI","DPTO","fex_c_2011"
4494594,1,6,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"76",4593.38210710395
4494597,1,2,1,"80","2",1,3,4,"",2,1.79769313486232e+308,1.79769313486232e+308,4,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"76",2211.4127554963
4494597,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"76",2211.4127554963
4494600,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"76",1966.41142773835
4494601,1,1,1,"80","2",1,3,5,"",2,1.79769313486232e+308,1.79769313486232e+308,11,"",3,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,"76",2169.59685270514
4494602,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"76",2410.57698249556
4494602,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"76",2410.57698249556
4494604,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"76",3083.37015865011
4494604,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"76",3083.37015865011
4494604,1,5,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"76",3083.37015865011
4494605,1,1,1,"80","2",1,1,1,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",1,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"76",2741.67688559553
4494605,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"76",2741.67688559553
4494606,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"76",2265.8478944588
4494606,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"76",2265.8478944588
4495614,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",2144.24267045581
4495619,1,2,1,"80","2",1,2,6,"",2,1.79769313486232e+308,1.79769313486232e+308,1,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1,30,300000,2,1,"23",4308.68539755439
4495620,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3964.3195413004
4495624,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3029.36436077615
4495626,1,2,1,"80","2",1,1,3,"",1,1.79769313486232e+308,3,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3651.24958730719
4495627,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"23",3468.58366910584
4495628,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4522.12027813052
4495628,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4522.12027813052
4495628,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4522.12027813052
4495629,1,2,1,"80","2",1,3,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3988.04751772513
4495629,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"23",3988.04751772513
4495630,1,2,1,"80","2",1,3,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4596.19705240158
4495630,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"23",4596.19705240158
4495631,1,1,1,"80","2",1,4,5,"",2,1.79769313486232e+308,1.79769313486232e+308,10,"",3,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,"23",3875.08973930001
4495631,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3875.08973930001
4495633,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4161.17803913888
4495633,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"23",4161.17803913888
4495634,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3964.3195413004
4495634,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3964.3195413004
4495634,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"23",3964.3195413004
4495635,1,5,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"23",3841.95414988195
4495636,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3528.88419588874
4495636,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",3528.88419588874
4495638,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4885.53902997006
4495638,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4885.53902997006
4495638,1,7,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"23",4885.53902997006
4495640,1,1,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",705.12530704827
4495640,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",705.12530704827
4495640,1,3,1,"80","2",1,1,8,"",2,1.79769313486232e+308,1.79769313486232e+308,4,"",1,4,2,1.79769313486232e+308,1,48,737717,1,1,"05",705.12530704827
4495641,1,1,1,"80","2",1,3,4,"",2,1.79769313486232e+308,1.79769313486232e+308,4,"",3,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,"05",1667.55744480444
4495641,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",1667.55744480444
4495642,1,1,1,"80","2",1,3,4,"",2,1.79769313486232e+308,1.79769313486232e+308,4,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",777.6332373232
4495642,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",777.6332373232
4495642,1,3,1,"80","2",1,3,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",777.6332373232
4495643,1,1,1,"80","2",1,4,5,"",2,1.79769313486232e+308,1.79769313486232e+308,10,"",3,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,"05",916.074062592561
4495643,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",916.074062592561
4495645,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",686.191871434642
4495646,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",1191.9818939256
4495648,1,1,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",1010.48317529424
4495650,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1,48,737717,2,1,"05",2790.9508251103
4495650,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1,2,4,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1,48,737717,2,1,"05",2790.9508251103
4495650,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",2790.9508251103
4495651,1,2,1,"80","2",1,1,1,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,737717,2,1,"05",4862.27547061652
4495651,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",4862.27547061652
4495651,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",4862.27547061652
4495651,1,5,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",4862.27547061652
4495651,1,8,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",4862.27547061652
4495651,1,9,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1,2,2,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",4862.27547061652
4495651,1,10,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",4862.27547061652
4495653,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,98,2,1,"05",2826.51425629304
4495653,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",2826.51425629304
4495653,1,4,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",2826.51425629304
4495654,1,1,1,"80","2",1,1,4,"",2,1.79769313486232e+308,1.79769313486232e+308,4,"",1,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,1,"05",3793.9597903953
4495656,1,2,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1,2,1,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1,48,737717,2,1,"05",2369.03982481698
4495656,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",2369.03982481698
4495657,1,3,1,"80","2",2,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"05",4459.6455728188
4495657,1,5,1,"80","2",1,4,4,"",2,1.79769313486232e+308,1.79769313486232e+308,4,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",4459.6455728188
4495658,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",2572.49761467314
4495659,1,2,1,"80","2",1,4,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",2333.47639363424
4495659,1,3,1,"80","2",1,2,2,"",2,1.79769313486232e+308,1.79769313486232e+308,2,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",2333.47639363424
4495660,1,2,1,"80","2",1,1,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",1,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",5263.6035277882
4495661,1,1,1,"80","2",1,3,5,"",2,1.79769313486232e+308,1.79769313486232e+308,10,"",3,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,1,"05",2217.42370586992
4495661,1,2,1,"80","2",1,2,3,"",2,1.79769313486232e+308,1.79769313486232e+308,9,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,1,"05",2217.42370586992
