DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
5159918;1;5;4;2;1;4;2;1;5;1; ; ;98;98; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;4;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;1396,24504991856
5159919;1;4;1;2;1;3;2;1;4;1; ; ;60000000;10000; ;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;1869,89351689443
5159920;1;4;1;2;1;4;2;1;5;1; ; ;10000000;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;03;05;1901,44937232915
5159921;1;3;2;2;1;4;2;1;5;1; ; ;5000000;99; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;03;05;2230,61088744658
5159922;1;4;3;2;1;4;2;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;03;05;2802,08730099619
5159923;1;2;1;2;2;4;1;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;03;05;2802,08730099619
5159924;1;4;1;2;1;5;2;1;4;1; ; ;20000000;100000; ;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;1;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;03;05;1869,89351689443
5159925;1;2;1;2;2;4;1;1;4;4; ; ; ;60000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;4;2;1;1;2;2;2; ;1;1;01;2;03;05;2020,63575236043
5159926;1;3;2;2;1;4;2;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;03;05;4064,37094300752
5159927;1;3;2;2;1;3;1;1;5;4; ; ; ;120000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;2030,23295351951
5159928;1;3;1;2;1;4;1;1;4;1; ; ;25000000;10000; ;2;2;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;03;05;2315,41388064841
5159929;1;3;3;3;1;4;2;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;3599,85201291411
5159930;1;2;1;2;1;4;2;1;4;1; ; ;98;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;03;05;2221,01368628751
5159931;1;2;1;2;1;4;1;1;1;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;2802,08730099619
5159932;1;5;1;2;1;4;1;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;03;05;2315,41388064841
5159933;1;3;2;2;1;4;2;1;5;4; ; ; ;99; ;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2;5;2;1;1;2;2;2; ;1;1;01;2;03;05;2221,01368628751
5159934;1;3;3;2;1;4;1;1;4;4; ; ; ;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;03;05;1481,31123105987
5159935;1;2;2;2;1;4;2;1;4;4; ; ; ;98; ;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;1743,93746709881
5159936;1;2;1;2;1;4;2;1;4;1; ; ;10000000;20000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;1869,89351689443
5159937;1;1;1;2;1;4;2;1;5;4; ; ; ;98; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;5584,98019967423
5159938;1;4;3;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;3430,64622734605
5159939;1;3;1;2;1;4;2;1;5;1; ; ;98;98; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;2315,41388064841
5159940;1;3;2;2;1;4;1;1;5;1; ; ;7000000;20000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;03;05;3547,20091196132
5159941;1;1;1;2;1;4;2;2;4;1; ; ;98;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;3;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;03;05;3745,92356433778
5159942;1;2;2;2;1;4;1;1;5;1; ; ;100000000;50000; ;2;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;5;6;2; ;1;1;1;1;1;1;2;2;2; ;1;1;01;2;03;05;2041,87543275935
5159943;1;2;1;2;1;3;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;1869,89351689443
5159944;1;2;2;2;1;4;2;1;4;1; ; ;3000000;10000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;2303,91583628942
5159945;1;2;2;2;1;4;1;2;4;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;03;05;2356,56693724221
5159946;1;1;1;2;1;4;2;1;4;4; ; ; ;20000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;2611,30656822818
5159947;1;3;2;3;1;4;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;3;1;1;2;2;2; ;1;1;01;2;03;05;2158,76538417565
5159948;1;2;1;2;1;4;2;1;5;1; ; ;10000000;10000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;1869,89351689443
5159949;1;2;1;3;1;4;2;1;5;4; ; ; ;20000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;1734,34026593974
5159950;1;2;1;2;1;4;2;1;4;4; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;2221,01368628751
5159951;1;2;1;3;1;4;2;1;5;1; ; ;50000000;150000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;2315,41388064841
5159952;1;6;1;3;1;4;2;1;4;4; ; ; ;30000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;2315,41388064841
5159953;1;2;2;3;1;4;2;1;5;4; ; ; ;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;1879,49071805351
5159954;1;2;1;2;1;4;2;1;5;1; ; ;98;98; ;2;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;1869,89351689443
5159955;1;3;2;3;1;4;2;1;5;4; ; ; ;40000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;03;05;2346,96973608313
5159956;1;4;1;5;1;4;2;1;5;1; ; ;98;98; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;1869,89351689443
5159957;1;4;1;2;1;4;2;1;4;1; ; ;15000000;30000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;2;2; ;2; ;01;2;03;05;1869,89351689443
5159958;1;4;3;2;1;4;2;1;4;1; ; ;98;98; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;1743,93746709881
5159959;1;2;1;2;1;4;2;1;1;4; ; ; ;200000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;2802,08730099619
5159960;1;2;2;5;1;4;2;1;4;4; ; ; ;150000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;3;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;2158,76538417565
5159961;1;4;3;2;1;4;2;1;4;4; ; ; ;98; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;05;1879,49071805351
5159962;1;4;2;3;1;4;2;1;4;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;1;3;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;05;3790,63274568211
5159963;1;7;2;3;1;4;2;1;4;1; ; ;150000000;200000; ;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;3728,38444357024
5159964;1;4;2;3;2;4;2;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;2221,01368628751
5159965;1;4;1;3;1;4;2;1;4;1; ; ;100000000;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;03;05;1869,89351689443
5159966;1;2;1;3;2;4;2;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;05;2802,08730099619
5159967;1;2;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;2;1;1;2;1;1;1;1;1;01;2;03;05;3270,30679072098
5159968;1;3;2;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;2;1;1;8;1;1;01;2;03;05;2030,23295351951
5159969;1;4;3;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;1;2;1;1;9;1;2;01;2;03;05;1433,97035429953
5159970;1;1;1;6; ;1;1;2;4;3; ; ; ; ;35000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;2;2; ;2;2;1;1;1;2;01;2;03;05;2346,96973608313
5159971;1;3;2;1;1;1;1;1;4;1; ; ;20000000;150000; ;2;2;2;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;2;1;2;1;2;1;2;2;1;1;9;1;2;01;2;03;05;1879,49071805351
5159972;1;4;3;1;1;1;1;1;4;3; ; ; ; ;140000;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;4;4;2; ;1;1;4;2;1;1;2;1;1;9;1;1;01;2;03;05;2096,51708206378
5159973;1;3;2;1;1;1;1;1;4;1; ; ;40000000;100000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;3;1;2;2;1;1;9;1;2;01;2;03;05;1879,49071805351
5159975;1;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;4;2; ;1;1;4;2;1;1;2;1;1;1;1;2;01;2;03;05;2039,83015467858
5159980;1;1;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;2;2;1;1;9;1;2;01;2;03;05;2539,46106495725
5159981;1;3;2;2;1;4;1;1;4;4; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;2030,23295351951
5159982;1;3;2;2;1;4;1;1;4;1; ; ;100000000;180000; ;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;1;2;1;3;4;2; ;1;1;4;4;1;2;2;2;2; ;1;1;01;2;03;05;3555,14283156978
5159983;1;3;1;2;1;4;2;1;4;1; ; ;150000000;98; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;03;05;2315,41388064841
5159984;1;3;1;3;1;4;1;1;5;4; ; ; ;300000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;03;05;2346,96973608313
5159985;1;4;2;2;1;4;1;1;5;1; ; ;98;200000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;3;4;1;2;2;2;2; ;1;1;01;2;03;05;1879,49071805351
5159986;1;3;2;2;1;4;1;1;4;1; ; ;15000000;100000; ;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2;4;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;03;05;3683,67526222592
5159987;1;6;2;2;1;4;1;1;4;1; ; ;98;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;1879,49071805351
5159988;1;3;2;2;1;4;1;1;5;4; ; ; ;500000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;03;05;2158,76538417565
5159989;1;4;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;4;2;1;2;2;2;2; ;1;1;01;2;03;05;2158,76538417565
5159990;1;2;1;2;1;4;1;1;4;1; ; ;50000000;200000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;03;05;2315,41388064841
5160002;1;3;1;1;1;1;1;1;4;3; ; ; ; ;130000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;2;2;1;1;9;1;2;01;2;03;05;3745,92356433778
5160003;1;3;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;2;1;1;9;1;2;01;2;03;05;2346,96973608313
5160004;1;3;1;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;2;1;1;9;1;2;01;2;03;05;2802,08730099619
5160015;1;4;1;2;1;4;6;1;1;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;18;1218,16751721243
5160016;1;4;1;2;1;4;6;1;5;1; ; ;100000000;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;18;812,909555714806
5160017;1;4;1;2;1;4;6;1;5;1; ; ;50000000;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;18;812,909555714806
5160018;1;4;2;2;1;1;6;1;4;1; ; ;60000000;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;1;2;2; ;01;2;03;18;993,250080307398
5160019;1;3;1;2;1;4;6;1;5;1; ; ;98;100000; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;03;18;1218,16751721243
5160020;1;5;3;2;1;3;6;1;4;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;6;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;18;1491,42455187409
5160021;1;2;1;2;1;1;6;1;5;4; ; ; ;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;1;2;2; ;01;2;03;18;729,970351256278
5160022;1;3;2;2;1;4;6;3;4;2; ;500000;110000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;3;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;03;18;606,997635396567
5160023;1;3;1;2;1;1;6;1;4;4; ; ; ;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;03;18;753,979711842043
5160024;1;5;2;2;1;3;6;1;4;1; ; ;100000000;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;18;934,320236434635
5160025;1;4;2;2;1;1;6;1;5;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;1;2;2; ;01;2;03;18;1434,80325228475
5160026;1;5;3;2;1;4;6;1;4;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;18;768,441827517581
5160051;1;4;2;1;1;1;3;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;1;1;2;2; ;01;2;03;05;2156,18900331513
5160052;1;5;4;1;1;1;3;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;3;5;2; ;1;1;1;4;1;1;2;1;1;2;2; ;01;2;03;05;3238,15489847194
5160053;1;3;1;1;1;1;1;1;4;1; ; ;10000000;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;2;03;05;2346,96973608313
5160054;1;2;1;1;1;1;4;1;4;1; ; ;50000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;1;1;2;2; ;01;2;03;05;2284,72143397127
5160055;1;3;2;1;1;1;1;1;4;1; ; ;98;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;2;03;05;1869,89351689443
5160056;1;5;2;1;1;1;1;1;4;1; ; ;98;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;2;03;05;2805,78786062756
5160057;1;4;2;1;1;1;4;1;4;1; ; ;50000000;150000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;4;1;1;2;1;1;2;2; ;01;2;03;05;1396,24504991856
5160058;1;2;1;1;1;1;3;6; ;1; ; ;30000000;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;2;03;05;2315,41388064841
5160059;1;3;2;1;1;1;3;1;4;1; ; ;15000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;3;5;2; ;1;1;1;4;1;1;2;1;1;2;2; ;01;2;03;05;3078,06661238108
5160061;1;1;1;4;1;3;6;1;5;4; ; ; ;50000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;05;3728,38444357024
5160062;1;3;2;6; ;4;4;1;5;1; ; ;98;98; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;05;3599,85201291411
