Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3374746;1;1;1;70;1;8;48;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;01;15;56,851230790424;15
3374754;1;2;1;70;1;2;48;1; ;2;3;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;21;32;80;1;1;8050;01;18;72,6134539261118;18
3374758;1;3;1;70;1;12;54;1; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;01;18;98,8468062317579;18
3374760;1;4;1;70;1;3;48;1; ;2;3;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;1;400000;2;45;45;52;1;1;5234;01;18;87,0409892251413;18
3374761;1;1;1;70;1;4;48;3; ;2;96;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;18;34,9120591039093;18
3374763;1;1;1;70;1;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;77;77;52;1;1;5223;01;18;87,0409892251413;18
3374764;1;3;1;70;1;4;48;3; ;2;96;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;18;94,031631146703;18
3374765;1;6;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;18;70,2022919303109;18
3374775;1;2;1;70;1;104;48;1; ;2;260;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;41;52;1;2;5211;01;76;1269,5788766201;76
3374777;1;1;1;70;1;6;48;1; ;2;6;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;750000;2;13;13;85;1;1;8531;01;76;1276,91475482936;76
3374777;1;2;1;70;1;12;48;4; ;2;18;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;44;64;1;1;6425;01;76;1276,91475482936;76
3374780;1;4;1;70;1;3;48;1; ;2;3;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;34;80;19;1;1;1921;01;76;773,141329496367;76
3374781;1;2;1;70;1;2;18;4; ;2;40;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;13;80;1;1;8011;01;76;1015,09962761035;76
3374784;1;3;1;70;1;52;40;1; ;2;104;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;45;97;36;1;2;3699;01;76;1079,53699388565;76
3374789;1;1;1;70;1;2;60;3; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;54;45;51;1;1;5155;01;76;1150,71182782264;76
3374789;1;3;1;70;1;2;60;1; ;2;2;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;98000;2;95;99;92;1;1;9242;01;76;1150,71182782264;76
3374790;1;2;1;70;1;8;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;93;45;1;1;4552;01;76;989,749495065332;76
3374797;1;1;1;70;1;13;48;1; ;2;13;4; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;74;1;1;7430;01;76;838,03323280416;76
3374798;1;2;1;70;1;4;48;1; ;2;5;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;55;1;1;5521;01;76;1226,86135761285;76
3374822;1;2;1;70;1;52;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;99;90;1;2;9000;01;17;384,04693739804;17
3374842;1;3;1;70;1;13;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;92;1;1;9242;01;66;291,910296053477;66
3374849;1;3;1;70;1;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;64;1;1;6421;01;66;256,221425125166;66
3374861;1;3;1;70;1;2;70;4; ;2;104;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;53;55;1;1;5530;01;52;212,882951156731;52
3374870;1;3;1;70;1;8;40;1; ;2;30;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;01;1;1;0123;01;52;195,033055911833;52
3374874;1;3;1;70;1;3;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;01;68;424,713553412236;68
3374884;1;2;1;70;1;52;30;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5522;01;52;225,077307874608;52
3374887;1;1;1;70;1;1;20;1; ;2;320;2; ;9;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADO;2; ;2;13;13;80;1;1;8042;01;68;549,08154657711;68
3374895;1;5;1;70;1;2;40;2; ;2;2;1; ;9;3; ; ;1; ; ; ; ; ; ; ; ;1;1162000;2;19;30;91;1;1;9199;01;52;111,845519542248;52
3374897;1;1;1;70;1;156;48;4; ;2;468;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;58;75;1;2;7524;01;52;171,016340037767;52
3374897;1;3;1;70;1;4;48;2; ;2;4;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;98;2;02;39;74;1;1;7413;01;52;171,016340037767;52
