Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3385235;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;01;17;1665,58248699412
3385235;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;1665,58248699412
3385235;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;1665,58248699412
3385236;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;01;17;1476,57581976676
3385236;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;1476,57581976676
3385236;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;1476,57581976676
3385237;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;1734,28439696124
3385237;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;1734,28439696124
3385238;1;3;1;80;2;1;2;2; ; ; ;2; ; ; ; ;2;2;1;01;17;968,484269442521
3385239;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;01;17;1302,96600127598
3385240;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;1421,71302770161
3385241;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;1667,80777985701
3385241;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;1667,80777985701
3385242;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;1378,95274714802
3385242;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;1378,95274714802
3385244;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;2295,31989039478
3385244;1;4;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;01;17;2295,31989039478
3385244;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;2295,31989039478
3385244;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;2295,31989039478
3385244;1;9;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;2295,31989039478
3385703;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;68;4563,36410656709
3385703;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;68;4563,36410656709
3385703;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;4563,36410656709
3385703;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;4563,36410656709
3385735;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;9;2;1;01;68;2089,62290596312
3385735;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;2089,62290596312
3385744;1;1;1;80;2;1;4;6; ;2; ;2; ; ; ; ;8;2;1;01;68;3334,12422754212
3385755;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;5151,31819042132
3385766;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;68;2550,02087116512
3385766;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;2550,02087116512
3385779;1;3;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;68;2550,02087116512
3385779;1;5;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;01;68;2550,02087116512
3385804;1;3;1;80;2;1;4;7; ;2; ;2; ; ; ; ;4;2;1;01;68;2550,02087116512
3385805;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ;REDUCCION DE LA ACTIVIDAD ECONOMICA;12;2;1;01;68;2751,91458561645
3385805;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;2751,91458561645
3385808;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;01;68;2550,02087116512
3385808;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;2550,02087116512
3385810;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;68;1345,19451486692
3385811;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;01;68;806,48407863594
3385837;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;68;3794,2598597313
3385837;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;68;3794,2598597313
3385837;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;3794,2598597313
3385837;2;2;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;68;3794,2598597313
3385837;2;4;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;68;3794,2598597313
3385837;2;5;2;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;3794,2598597313
3385839;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;68;2550,02087116512
3385839;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;68;2550,02087116512
3385839;1;5;1;80;2;2; ; ; ;2; ;1;100000;2; ;.; ; ;1;01;68;2550,02087116512
3385840;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;68;7707,50577714607
3385840;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;7707,50577714607
3385841;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;68;2550,02087116512
3385841;1;3;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;01;68;2550,02087116512
3385841;1;4;1;80;2;2; ; ; ;2; ;2; ;1;4; ;4; ;1;01;68;2550,02087116512
3385846;1;2;1;80;2;1;4;3; ;1;1;2; ; ; ; ;9;2;1;01;68;1645,02000701682
3385846;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;68;1645,02000701682
3385847;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;68;806,48407863594
3385859;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;13;2285,4354621229
3385864;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;13;1259,79326298054
3385864;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;13;1259,79326298054
3385865;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;13;1604,24376568017
3385867;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;01;13;1894,49602206205
