Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;Oficio;Rama2d;Oci;P6430;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3385242;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;3; ;1; ;620000;2; ; ;1;100000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;11; ; ;2;2; ; ; ;2; ; ; ; ; ;17;60; ;.;60; ; ;9;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;4; ;2; ; ; ; ;1;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;53;92;1;1;9249; ; ;720000;01;17;1378,95274714802
3385242;1;2;1;60;2;1;2;2;6;1;1; ;2;1;1;2; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ;70500; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;17;48; ;.;48; ; ;5;9; ;1;1;1;6;1;1; ; ; ; ; ; ; ; ;1;1;36;5; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;8; ;1;1;21;45;1;1;4530; ; ;600000;01;17;1378,95274714802
3385244;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;300000;1;10000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;17;60; ;.;60; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;61;01;1;5;0111; ; ;300000;01;17;2295,31989039478
3385244;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;120; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;17;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;8; ;2; ; ; ; ;2;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;8;0111; ; ;600000;01;17;2295,31989039478
3385244;1;5;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;380000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;17;48; ;.;48; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;2;1;62;01;1;8;0111; ; ;380000;01;17;2295,31989039478
3385714;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;336; ;1; ;612000;2; ; ;2; ;2; ;2; ;2; ; ;72000;25000; ;2;2; ;1;1; ;2;2;2; ; ; ;2; ; ; ;612000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;5;7; ;1;2;1;23;1;1; ; ; ; ; ; ; ; ;1;1;60;6; ;1;12;4; ;150000;0;1; ;1; ;1;8;68;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;77;15;1;1;1511; ; ;762000;01;68;5501,10122127434
3385714;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;1000000;1;9000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;35;2; ;35; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;6; ;2; ; ; ; ;0;2; ;5; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;61;01;1;4;0121; ; ;1000000;01;68;5501,10122127434
3385725;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;68;56; ;.;56; ; ;3;7; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;1;4; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;53;55;1;6;5521; ; ; ;01;68;3686,13505574687
3385725;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;192; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1000000;1;10000000;3; ;12; ; ; ; ; ; ; ; ; ; ;2013;2;1;68;56; ;.;56; ; ;3;7; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;60;6; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;2;2; ;2;1; ;1;1;1;2;3; ;1;2;50;55;1;5;5521; ; ;1000000;01;68;3686,13505574687
3385735;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;36; ;1; ;800000;2; ; ;2; ;1;300000;2; ;2; ; ;70800;50000; ;2;1; ;1;1; ;2;2;2; ; ; ;2; ; ; ;4000000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;5;8; ;1;2;1;3;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;60;01;1;1;0123; ; ;1100000;01;68;2089,62290596312
3385735;1;3;1;60;2;1;2;2;3;1;1; ;2;1;1;1; ;4; ;616000;2; ; ;2; ;2; ;2; ;2; ; ;70800; ; ; ;1; ;1;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;5;7; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;2;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;9; ;1;1;44;70;1;1;7010; ; ;616000;01;68;2089,62290596312
3385736;1;1;1;60;2;1;1; ; ;1;1; ;2;1;1;324; ;1; ;306000;2; ; ;1;350000;1;200000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;3;8; ;1;2;3;18;1;1; ; ; ; ; ; ; ; ;1;1;60;3; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;60;01;1;1;0121; ; ;856000;01;68;3640,60304958435
3385737;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;24; ;1; ;320000;2; ; ;1;200000;1;150000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;49; ;.;49; ; ;5;8; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;192;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;10;DE  LA  PENSION;1;1;62;01;1;8;0123; ; ;670000;01;68;806,48407863594
3385737;1;2;1;60;2;1;1; ; ;1;2; ;2;2;2;24; ;1; ;250000;2; ; ;1;200000;1;150000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;25;2; ;25; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;6; ;2; ; ; ; ;98;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;8;0123; ; ;600000;01;68;806,48407863594
3385737;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;800000;1;9000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;63; ;.;63; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;7; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;81;36;1;4;3611; ; ;800000;01;68;806,48407863594
3385738;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;240; ;1; ;450000;2; ; ;1;250000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;49; ;.;49; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;96;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;2;1;62;01;1;8;0115; ; ;700000;01;68;5217,506177821
3385738;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;350000;1;4000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;20;2; ;0;3; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;6; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;53;55;1;4;5529; ; ;350000;01;68;5217,506177821
3385738;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;600000;2; ; ;1;300000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;63; ;.;63; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;2;1;1;2; ;2;1; ;1;2;1;2;3; ;2;1;53;55;1;1;5511; ; ;900000;01;68;5217,506177821
3385738;1;4;1;60;2;1;1; ; ;1;1; ;2;2;2;5; ;1; ;400000;2; ; ;1;450000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;42;1; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;6; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;39;55;1;1;5511; ; ;850000;01;68;5217,506177821
3385755;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;206; ;1; ;3500000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;3500000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;9;7; ;1;2;1;17;1;1; ; ; ; ; ; ; ; ;1;1;18;2; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;06;85;1;1;8511; ; ;3500000;01;68;5151,31819042132
3385755;1;4;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;370000;2; ; ;1;200000;1;100000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;50; ;.;50; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;3; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;54;95;1;3;9500; ; ;670000;01;68;5151,31819042132
3385766;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;65; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;450000;1;5400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;40; ;.;40; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;160;8; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;61;01;1;4;0130; ; ;450000;01;68;2550,02087116512
3385766;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;600000;1;7200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;40; ;.;40; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;40;6; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;1;2; ;1;1; ;2;2;1;2;3; ;2;1;71;14;1;4;1411; ; ;600000;01;68;2550,02087116512
3385766;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;400000;1;4500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;40; ;.;30;2; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;18;1; ;2; ; ; ; ;2;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;1; ;1;2;1;2;3; ;2;1;54;74;1;4;7493; ; ;400000;01;68;2550,02087116512
3385775;1;1;1;60;2;1;2;2;12;2;1; ;2;1;1;2; ;1; ;680000;1;25000;1;2; ;1;200000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;1; ; ; ; ; ; ; ; ;12;4;4;2;2; ;DISTRAVES  SA; ;2; ; ; ; ; ;68;70; ;.;74; ; ;5;8; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;6;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;1;0123;0123;01;880000;01;68;3225,93631454376
3385775;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;68;16;2; ;16; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;7; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;62;01;1;7;0123; ; ; ;01;68;3225,93631454376
3385776;1;1;1;60;2;1;2;1; ;2;1; ;2;1;1;204; ;1; ;883000;1;30000;1;2; ;1;250000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;1;1600000;2; ;2; ; ; ;883000;2;2;1;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;DISTRAVEZ  SA; ;2; ; ; ; ; ;68;70; ;.;48;6; ;5;8; ;1;2;1;17;1;1; ; ; ; ; ; ; ; ;1;1;42;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;62;01;1;1;0123;0123;01;1133000;01;68;884,736341814055
