DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5444062;1;2;1;70;05;8;48;1; ;2;144;5; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;57;57;1;1;9602;05;05;2385,7488551275
5444064;1;3;1;70;05;24;48;1; ;2;28;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;69;37;37;1;2;6920;05;05;2742,92547777978
5444068;1;2;1;70;05;96;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;12; ;1;2;.;05;05;2969,05306885525
5444070;1;5;1;70;05;16;48;1; ;2;16;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;73;34;34;1;2;7310;05;05;3830,701953834
5444071;1;3;1;70;05;2;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;38;38;1;1;8220;05;05;3116,58844409831
5444075;1;4;1;70;05;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;41;97;97;1;1;4111;05;05;1371,52213478951
5444076;1;1;1;70;05;208;48;1; ;2;208;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;75;03;03;1;2;7500;05;05;905,309556204483
5444081;1;1;1;70;05;4;48;1; ;2;4;1; ;9;2;8; ; ; ; ;1; ; ; ; ; ; ;2; ;1200000;2; ;65;45;44;1;1;6511;05;05;1076,09171516434
5444088;1;5;1;70;05;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;21; ;1;1;.;05;05;1447,50953950248
5444091;1;7;1;70;05;7;48;1; ;2;20;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;53;39;39;1;1;5320;05;05;1563,30212669842
5444091;1;9;1;70;05;3;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;97;97;1;1;4923;05;05;1563,30212669842
5444094;1;1;1;70;05;104;48;1; ;2;130;1; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADA; ;2; ;908526;3; ;14;55;56;1;2;1410;05;05;1053,29855573577
5444095;1;3;1;70;05;12;48;1; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;1;8530;05;05;1160,29324450956
5444102;1;3;1;70;05;8;24;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;33;33;1;1;4759;05;05;1312,21982338024
5444106;1;1;1;70;05;12;48;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;42;95;95;1;1;4210;05;05;445,566700608424
5444108;1;3;1;70;05;52;48;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;30000;1000000;2; ;96;57;57;1;2;9602;05;05;1268,77401433318
5444110;1;2;1;70;05;52;48;4; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;97;54;54;1;2;9700;05;05;363,581785908319
5444110;1;3;1;70;05;24;60;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;45;45;1;2;4771;05;05;363,581785908319
5444112;1;2;1;70;05;52;60;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;46;45;97;1;2;4631;05;05;396,799407103483
5444112;1;3;1;70;05;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;98;98;1;2;4921;05;05;396,799407103483
5444112;1;4;1;70;05;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;30;58;97;1;2;3092;05;05;396,799407103483
5444113;1;2;1;70;05;96;48;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;42;97;99;1;2;4210;05;05;2306,43971689713
5444113;1;3;1;70;05;48;40;1; ;2;72;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;4112;05;05;2306,43971689713
5444113;1;8;1;70;05;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;15;84;80;1;1;1522;05;05;2306,43971689713
5444118;1;2;1;70;05;104;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;97;97;1;2;4754;05;05;1060,61037310808
5444123;1;1;1;70;05;3;48;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908526;2; ;47;97;97;1;1;4711;05;05;1076,09171516434
5444124;1;1;1;70;05;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;908526;2; ;47;58;45;1;1;4771;05;05;1237,0172304238
5444128;1;2;1;70;05;52;48;1; ;2;52;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;97;53;54;1;2;9700;05;05;1652,29891185407
5444131;1;1;1;70;05;24;48;1; ;2;24;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;05;05;1435,13633424019
5444139;1;2;1;70;05;12;24;1; ;2;12;3; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;97;79;54;1;1;9700;05;05;1332,38821378386
5444145;1;4;1;70;05;144;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;03; ;1;2;.;05;05;1161,67137454795
5444147;1;2;1;70;05;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;908526;2; ;47;58;98;1;1;4729;05;05;1058,92325409162
5444148;1;2;1;70;05;6;48;1; ;2;6;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;97;97;1;1;4643;05;05;2307,81197574387
5444153;1;1;1;70;05;12;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;1;9700;05;05;1752,25546001179
5444153;1;7;1;70;05;28;48;1; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;55;54;1;2;9700;05;05;1752,25546001179
5444168;1;2;1;70;05;25;48;1; ;2;25;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;41;95;95;1;2;4111;05;05;1012,47751571366
5444172;1;1;1;70;05;4;48;1; ;2;4;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;908526;2; ;14;79;79;1;1;1410;05;05;1155,98135646815
5444189;1;4;1;70;05;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;22;97;97;1;2;2229;05;05;1029,47270605099
5444195;1;3;1;70;05;2;48;1; ;2;2;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;38;38;1;1;8220;05;05;1344,01191919759
5444200;1;2;1;70;05;3;48;1; ;2;3;1; ;2;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;41;95;95;1;1;4111;05;05;899,684857848624
5444201;1;3;1;70;05;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;88;59;54;1;2;8890;05;05;1090,74535772496
5444201;1;4;1;70;05;24;48;1; ;2;104;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;39;79;1;2;1410;05;05;1090,74535772496
5444203;1;3;1;70;05;52;48;1; ;2;52;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;38;38;1;2;8220;05;05;1160,29324450956
5444205;1;1;1;70;05;17;60;1; ;2;17;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;42;03;03;1;2;4210;05;05;1223,90744396024
5444206;1;3;1;70;05;56;60;1; ;2;56;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;98;98;1;2;4921;05;05;1190,39822131045
5444209;1;3;1;70;05;52;48;1; ;2;52;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;20;97;97;1;2;2023;05;05;1058,92325409162
5444215;1;3;1;70;05;53;48;1; ;2;53;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;59;59;1;2;5621;05;05;946,130596226592
5444215;1;4;1;70;05;52;52;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908000; ; ; ;59; ;1;2;.;05;05;946,130596226592
5444233;1;2;1;70;05;20;48;3; ;2;20;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;9700;05;05;1336,70010182527
5444234;1;2;1;70;05;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;.;05;05;1283,49297661775
5444239;1;1;1;70;05;1;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;79;79;1;1;1410;05;05;1036,13009466305
5444248;1;6;1;70;05;4;48;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;908526;2; ;56;53;53;1;1;5611;05;05;1942,19044701191
5444248;1;8;1;70;05;20;48;1; ;2;20;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;45;45;1;2;1081;05;05;1942,19044701191
5444251;1;5;1;70;05;4;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908534;2; ;96;39;57;1;1;9602;05;05;1205,1598148825
5444252;1;1;1;70;05;32;48;1; ;2;32;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;45;03;03;1;2;4520;05;05;922,478017277196
5444258;1;2;1;70;05;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;05;05;1012,47751571366
5444263;1;4;1;70;05;52;48;1; ;2;104;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;37;79;1;2;1410;05;05;1339,70003115618
5444269;1;1;1;70;05;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;1;9700;05;05;899,684857848624
5444293;1;2;1;70;05;4;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;32;45;1;1;4761;05;05;1066,23507146394
5444293;1;3;1;70;05;2;48;1; ;2;24;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;97;58;1;1;8422;05;05;1066,23507146394
5444302;1;1;1;70;08;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;47;45;45;1;1;4781;05;08;576,510059991553
5444303;1;2;1;70;08;60;48;1; ;2;69;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;85;03;03;1;2;8544;05;08;662,12019191541
5444306;1;1;1;70;08;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;47;54;45;1;2;4771;05;08;445,247174290867
5444322;1;3;1;70;08;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;85;58;58;1;1;8530;05;08;674,970230837269
5444322;1;4;1;70;08;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;41;33;97;1;2;4111;05;08;674,970230837269
5444332;1;6;1;70;08;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;906000;2; ;47;32;32;1;1;4773;05;08;376,49827358122
5444338;1;2;1;70;08;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;35;21;21;1;2;3511;05;08;688,151443975269
5444343;1;2;1;70;08;40;48;1; ;2;40;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;49;19;39;1;2;4923;05;08;687,281832406361
5444352;1;2;1;70;08;30;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;4711;05;08;623,853872353822
5444369;1;1;1;70;08;45;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;11;11;1;2;4754;05;08;578,773176223663
5444374;1;3;1;70;08;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;47;45;97;1;2;4755;05;08;551,136089856211
5444376;1;2;1;70;08;48;48;1; ;2;48;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;55;41;1;2;4729;05;08;462,27826193314
5444381;1;5;1;70;08;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1300000;1200000;2; ;86;32;32;1;1;8610;05;08;861,133371114025
5444385;1;4;1;70;08;52;48;1; ;2;68;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;86;58;03;1;2;8622;05;08;338,046635781585
5444387;1;4;1;70;08;4;48;1; ;2;96;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;74;55;32;1;1;7490;05;08;478,395867205374
5444388;1;2;1;70;08;104;70;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;49;98;98;1;2;4921;05;08;618,788175114564
5444393;1;2;1;70;08;48;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;59;59;1;2;8699;05;08;382,872088493893
5444393;1;3;1;70;08;4;48;1; ;2;4;5; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;53;53;1;1;5611;05;08;382,872088493893
5444398;1;1;1;70;08;12;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;42;03;03;1;1;4210;05;08;623,853872353822
5444400;1;3;1;70;08;42;48;1; ;2;42;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;920000;2; ;77;99;99;1;2;7710;05;08;624,249301972929
5444400;1;6;1;70;08;26;48;3; ;2;55;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;86;54;06;1;2;8610;05;08;624,249301972929
5444400;1;8;1;70;08;20;48;1; ;2;48;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;45;54;1;2;9700;05;08;624,249301972929
5444405;1;2;1;70;08;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;11;97;97;1;2;1104;05;08;688,151443975269
5444409;1;2;1;70;08;52;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;93;39;39;1;2;9329;05;08;447,424903533191
5444414;1;3;1;70;08;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;94;44;39;1;2;9499;05;08;683,085746736011
5444418;1;3;1;70;08;72;48;1; ;2;104;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;55;95;1;2;4111;05;08;694,399273261009
5444418;1;4;1;70;08;4;72;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;58;45;1;1;4711;05;08;694,399273261009
5444418;1;5;1;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;.;05;08;694,399273261009
5444421;1;3;1;70;08;8;48;1; ;2;8;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;33;54;1;1;9700;05;08;582,969261894013
5444429;1;2;1;70;08;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;42;03;03;1;2;4210;05;08;410,645041539821
5444429;1;3;1;70;08;8;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;94;39;39;1;1;9411;05;08;410,645041539821
5444444;1;2;1;70;08;4;48;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;55;54;54;1;1;5511;05;08;750,093371319636
5444447;1;2;1;70;08;30;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;14;79;74;1;2;1410;05;08;578,773176223663
5444451;1;11;1;70;08;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1300000; ; ; ;02; ;1;2;.;05;08;754,312266598895
5444454;1;3;1;70;08;30;48;1; ;2;31;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;33;33;1;2;4711;05;08;518,552682988874
5444478;1;2;1;70;08;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;45; ;1;2;.;05;08;498,05330435256
5444487;1;2;1;70;08;104;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;55;32;32;1;2;5511;05;08;502,070680672423
5444494;1;1;1;70;08;8;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;1;5611;05;08;618,788175114564
5444505;1;2;1;70;08;58;48;1; ;2;56;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;05;08;292,312787945148
5444505;4;2;4;70;08;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;5611;05;08;292,312787945148
5444513;1;2;1;70;08;20;20;1; ;2;108;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;11;55;97;1;2;1104;05;08;403,570443357185
5444519;2;1;2;70;08;16;40;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;9700;05;08;632,642664154688
5444533;1;6;1;70;08;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;2;.;05;08;520,723433887955
5444535;1;2;1;70;08;60;48;1; ;2;60;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;2;5611;05;08;597,822620293962
5444540;1;4;1;70;11;12;48;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;64;03;03;1;1;6412;05;11;4051,2438060574
5444548;1;5;1;70;11;68;48;1; ;2;68;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;2;8530;05;11;3527,01081726903
5444567;1;3;1;70;11;110;48;1; ;2;110;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;47;97;97;1;2;4759;05;11;3598,69330860598
5444585;1;1;1;70;11;8;40;1; ;2;62;4; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;1;8530;05;11;3168,30621986341
5444585;1;2;1;70;11;12;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;54;1;1;8121;05;11;3168,30621986341
5444589;1;5;1;70;11;52;48;1; ;2;56;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;47;44;44;1;2;4741;05;11;4510,80192444989
5444590;1;1;1;70;11;40;48;1; ;2;40;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;61;55;03;1;2;6110;05;11;3730,50931733874
5444590;1;3;1;70;11;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;97; ;1;2;.;05;11;3730,50931733874
5444591;1;2;1;70;11;24;48;1; ;2;54;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;98;98;1;2;4921;05;11;3942,79201622194
5444604;1;2;1;70;11;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;45; ;1;2;.;05;11;3019,21257871858
5444610;1;5;1;70;11;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;55; ;1;2;.;05;11;3717,2799478107
5444611;1;1;1;70;11;13;48;1; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;43;97;93;1;1;4330;05;11;3844,60122285557
5444620;1;4;1;70;11;1;48;1; ;2;20;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;45;1;1;4774;05;11;3945,92708435215
5444621;1;3;1;70;11;20;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;13; ;1;2;.;05;11;3628,40699134528
5444625;1;2;1;70;11;20;25;1; ;2;28;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;52;97;99;1;2;5221;05;11;3989,6757511819
5444626;1;2;1;70;11;24;48;1; ;2;48;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;97;54;1;2;9700;05;11;3942,79201622194
5444629;1;1;1;70;11;8;48;1; ;2;8;1; ;9;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1500000;1;2;80;58;58;1;1;8010;05;11;4289,32243851437
5444634;1;4;1;70;11;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;57; ;1;2;.;05;11;3355,44560135762
5444635;1;1;1;70;11;8;48;4; ;2;48;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;55;39;1;1;8415;05;11;5186,31794232589
5444637;1;2;1;70;11;8;48;4; ;2;8;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;55;79;1;1;1410;05;11;3861,77127507622
5444639;1;1;1;70;11;8;40;1; ;2;48;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;1;4774;05;11;4262,73850482253
5444641;1;4;1;70;11;52;48;1; ;2;52;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;13;03;97;1;2;1312;05;11;3001,26886046451
5444645;1;1;1;70;11;8;48;1; ;2;16;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;79;79;1;1;1410;05;11;4030,86950545032
5444645;1;3;1;70;11;25;48;1; ;2;25;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;22;38;97;1;2;2229;05;11;4030,86950545032
5444645;1;4;1;70;11;4;48;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;14;79;79;1;1;1410;05;11;4030,86950545032
5444646;1;1;1;70;11;50;48;1; ;2;50;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;23;84;35;1;2;2392;05;11;4913,25518868525
5444647;1;1;1;70;11;12;36;4; ;2;60;4; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;79;79;1;1;1313;05;11;4003,41833829508
5444652;1;2;1;70;11;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;14;39;79;1;2;1410;05;11;3417,05005941742
5444656;1;1;1;70;11;40;48;3; ;2;40;3; ;1;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;908600;2; ;97;54;54;1;2;9700;05;11;3062,96656463107
5444660;1;1;1;70;11;40;48;1; ;2;97;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;95;95;1;2;4752;05;11;4191,47414244401
