DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,fex_c_2011
2709828,1,3,2,2,1,3,1,1,5,1,,,98,98,,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,4,1,1,3,4,1,2,2,2,1,2,,1,1,2,6,54,1,644.436.230.020.328
2709829,1,4,1,2,1,3,1,1,5,4,,,,150000,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,2,2,1,2,,1,1,2,6,54,1,56.863.640.892.317
2709831,1,3,1,2,1,4,1,1,4,1,,,98,150000,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,6,54,1,674.345.537.775.759
2709833,1,3,1,2,1,4,1,1,5,1,,,15000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,6,54,1,368.670.586.384.755
2709834,1,3,2,2,1,4,1,1,4,1,,,12000000,100000,,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,2,,1,1,2,6,54,1,769.852.884.590.804
2709835,1,2,1,2,1,4,1,6,,1,,,10000000,50000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,,1,1,1,3,1,1,2,2,2,1,2,,1,1,2,6,54,1,616.105.478.436.082
2709836,1,5,3,2,1,4,1,1,5,1,,,30000000,250000,,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,3,2,2,,7,1,1,1,2,1,2,2,2,1,2,,1,1,2,6,54,1,853.457.777.369.331
2710425,1,4,3,2,1,4,1,1,4,4,,,,200000,,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,4,2,2,,7,1,1,1,4,1,2,2,2,1,2,,1,1,2,6,63,1,111.139.861.001.272
2710427,1,2,2,2,1,4,1,1,4,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,1,2,1,2,,1,1,2,6,63,1,766.732.287.463.174
2710428,1,4,2,2,1,4,1,1,5,1,,,98,98,,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,3,2,2,,4,1,1,1,4,1,2,2,2,1,2,,1,1,2,6,63,1,702.898.926.215.381
2710432,1,5,2,2,1,4,1,1,4,1,,,40000000,50000,,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,104.698.290.076.933
2710433,1,4,1,2,1,4,1,1,5,1,,,98,98,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,103.786.238.292.831
2710434,1,2,1,2,1,4,1,1,4,4,,,,200000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,735.997.391.048.668
2710435,1,4,3,2,1,1,1,1,4,3,,,,,300000,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,1,1,1,1,2,1,1,2,6,63,1,612.946.021.039.983
2710436,1,1,1,4,1,5,5,5,4,4,,,,50000,,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,7,1,1,2,2,2,2,1,,,1,2,6,63,1,93.507.783.797.896
2710437,1,3,2,2,1,4,1,1,5,4,,,,98,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,2,2,,5,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,801.526.276.792.266
2710438,1,6,1,2,1,5,1,1,4,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,103.786.238.292.831
2710439,1,5,1,2,1,4,1,1,5,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,735.997.391.048.668
2710440,1,4,2,2,1,4,1,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,5,3,1,2,2,2,1,1,,1,1,2,6,63,1,717.328.928.889.563
2710441,1,6,3,2,1,4,1,1,5,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,4,2,2,,5,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,418.052.163.018.737
2710442,1,5,2,2,1,4,1,1,5,4,,,,150000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,2,,1,1,2,6,63,1,106.859.727.934.281
2710450,1,2,1,2,1,4,1,1,5,4,,,,100000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,820.194.738.951.371
2710451,1,5,3,2,1,1,1,1,4,1,,,50000000,300000,,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,3,2,2,,3,1,1,1,4,1,2,2,1,1,1,2,1,1,2,6,63,1,766.732.287.463.174
2710452,1,4,3,2,1,4,1,1,5,1,,,25000000,150000,,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,6,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,602.791.991.226.574
2710453,1,5,3,2,1,1,1,1,4,1,,,45000000,200000,,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,3,2,2,,3,1,1,1,2,1,2,2,1,1,1,2,1,1,2,6,63,1,829.661.418.156.993
2710457,1,3,2,2,1,4,1,1,4,1,,,20000000,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,784.337.399.045.083
2710458,1,2,1,2,1,4,1,1,4,4,,,,120000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,735.997.391.048.668
2710459,1,5,2,2,1,4,1,1,5,4,,,,200000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,4,2,2,,4,1,1,4,2,1,2,2,2,1,1,,1,1,2,6,63,1,9.377.554.479.395
2710460,1,4,3,2,1,4,1,1,5,4,,,,200000,,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,7,1,1,4,2,1,2,2,2,1,1,,1,1,2,6,63,1,62.813.954.789.716
2710461,1,4,1,2,1,4,1,1,5,3,,,,,120000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,944.198.355.819.981
2710462,1,6,4,2,1,4,1,1,5,1,,,20000000,200000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,5,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,583.956.734.273.208
2710463,1,4,3,2,1,4,1,1,5,1,,,15000000,100000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,7,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,103.908.065.502.404
2710464,1,3,2,2,1,4,1,1,4,4,,,,150000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,4,1,1,4,2,1,2,2,2,1,1,,1,1,2,6,63,1,895.271.569.013.052
2710465,1,4,2,2,1,4,1,1,4,1,,,15000000,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,3,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,609.234.899.107.056
2710466,1,3,1,2,1,4,1,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,808.315.346.037.348
2710467,1,4,3,2,1,4,1,1,5,1,,,30000000,250000,,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,3,2,2,,4,1,1,1,3,1,2,2,2,1,1,,1,1,2,6,63,1,639.969.795.521.563
2710475,1,3,2,2,1,4,1,1,5,4,,,,150000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,513.207.303.579.951
2710477,1,2,2,2,1,4,1,1,4,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,766.732.287.463.174
2710478,1,3,2,2,1,3,1,1,4,1,,,10000000,100000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,114.595.641.271.081
2710481,1,2,2,2,1,3,1,1,5,4,,,,120000,,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,820.194.738.951.371
2710482,1,1,1,2,1,4,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,901.633.211.781.072
2710483,1,2,1,2,1,4,1,1,4,4,,,,300000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,,2,2,,2,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,103.786.238.292.831
2710484,1,3,2,2,1,4,1,1,5,4,,,,200000,,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,914.464.851.555.021
2710485,1,4,3,2,1,4,1,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,950.955.305.242.223
2710486,1,5,4,2,1,3,1,1,4,1,,,20000000,400000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,4,2,2,,6,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,900.559.669.263.703
2710487,1,3,2,2,1,3,1,1,4,1,,,20000000,150000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,6,63,1,103.786.238.292.831
2710488,1,1,1,2,1,4,1,6,,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,930.374.438.641.125
2710489,1,4,3,2,1,3,1,1,4,1,,,20000000,150000,,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,4,2,2,,5,1,1,4,4,1,2,2,2,1,1,,1,1,2,6,63,1,810.992.955.997.888
2710490,1,3,3,2,1,3,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,928.288.768.733.878
2710491,1,2,2,2,1,3,1,1,4,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,103.846.846.842.363
2713623,1,2,2,2,1,1,1,1,5,4,,,,50000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,2,,5,1,1,1,2,1,2,2,1,1,2,2,1,1,2,6,63,1,576.742.519.769.094
2713625,1,4,3,2,1,1,1,1,5,1,,,98,40000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,,2,2,,3,1,1,1,4,1,2,2,1,1,2,2,1,1,2,6,63,1,114.064.692.787.765
2713626,1,1,1,2,1,1,1,1,4,4,,,,300000,,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,,2,1,4,1,1,1,1,4,1,2,2,1,1,2,2,1,1,2,6,63,1,93.507.783.797.896
2713638,1,10,8,2,1,4,1,1,4,1,,,50000000,200000,,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,6,2,2,,9,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,120.094.507.673.142
2713639,1,4,2,2,1,4,1,3,4,4,,,,220000,,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,4,3,1,2,2,2,1,1,,1,1,2,6,63,1,820.194.738.951.371
2713640,1,4,2,2,1,4,1,1,4,4,,,,180000,,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,955.272.512.670.475
2713641,1,2,1,2,1,4,1,1,4,4,,,,120000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,2,2,1,1,,1,1,2,6,63,1,93.507.783.797.896
2713653,1,3,2,2,1,1,1,1,4,3,,,,,100000,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,3,1,1,1,2,1,2,2,1,1,1,2,1,1,2,6,63,1,848.170.760.292.876
2713654,1,2,1,3,1,4,1,1,4,4,,,,100000,,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,63,1,93.507.783.797.896
2713655,1,3,1,2,1,1,1,1,4,3,,,,,100000,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,6,1,1,1,4,1,2,2,1,1,1,2,1,1,2,6,63,1,794.540.574.148.112
2713876,1,2,2,2,2,4,3,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,,2,2,,4,1,1,5,2,1,2,2,2,2,9,,,1,2,6,20,1,225.352.115.272.268
2713877,1,2,1,2,2,4,3,1,5,4,,,,120000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,,2,2,,3,1,1,1,2,1,2,2,2,2,9,,,1,2,6,20,1,248.066.098.379.631
2713878,1,2,1,6,,3,3,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,1,2,1,2,2,2,2,9,,,1,2,6,20,1,236.483.286.308.533
2713879,1,1,1,2,1,4,4,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,5,2,1,2,2,2,2,9,,,1,2,6,20,1,1.539.887.337.939
2713880,1,1,1,2,2,3,4,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,3,1,3,1,2,1,2,2,2,2,9,,,1,2,6,20,1,16.239.361.721.869
2713881,1,1,1,2,1,4,4,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,1,1,2,1,2,2,2,2,9,,,1,2,6,20,1,159.215.688.572.384
2713882,1,3,2,6,,4,3,5,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,6,1,1,1,2,2,2,2,2,2,,,,1,2,6,20,1,211.233.452.076.246
2716696,1,4,1,3,1,4,1,1,4,1,,,25000000,100000,,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,4,1,1,1,1,2,1,2,2,2,1,2,,2,1,2,6,73,1,133.758.699.190.992
2716697,1,4,2,3,1,4,2,1,5,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,5,1,1,5,3,1,2,2,2,2,1,,,1,2,6,73,1,895.655.544.615.796
2716698,1,4,2,3,1,4,2,1,5,1,,,98,50000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,,4,1,1,5,6,1,2,2,2,2,1,,,1,2,6,73,1,85.739.462.173.141
2716704,1,2,1,2,1,4,2,5,5,5,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,6,73,1,690.065.018.486.399
2716705,1,2,2,3,1,4,1,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,1,2,,1,1,2,6,73,1,874.180.565.913.944
2716707,1,2,2,3,1,4,1,1,5,4,,,,50000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,6,1,1,1,2,1,2,2,2,1,2,,2,1,2,6,73,1,962.658.097.428.599
2716708,1,5,1,4,1,5,2,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,5,3,1,2,2,2,2,1,,,1,2,6,73,1,885.272.507.468.248
2716709,1,3,1,2,1,5,1,1,5,4,,,,90000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,2,,2,1,2,6,73,1,832.402.593.736.319
2716710,1,2,2,4,1,3,2,5,5,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,6,73,1,973.091.118.490.666
2716711,1,3,3,3,1,4,1,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,1,5,2,1,2,2,2,1,1,,1,1,2,6,73,1,807.268.672.885.362
2716716,1,3,2,2,1,4,1,1,5,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,4,2,1,2,2,2,1,2,,2,1,2,6,73,1,824.054.617.067.896
2716717,1,3,2,4,1,4,2,1,5,5,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,5,1,1,4,3,1,2,2,2,2,1,,,1,2,6,73,1,628.847.128.086.047
2716718,1,2,1,2,1,4,1,1,4,1,,,30000000,30000000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,73,1,147.858.949.626.107
2716719,1,5,5,3,1,4,2,1,5,4,,,,40000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,5,1,1,5,3,1,2,2,2,2,1,,,1,2,6,73,1,849.046.645.062.988
2716720,1,4,1,4,1,4,1,1,5,1,,,10000000,100000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,5,3,1,2,2,2,1,2,,1,1,2,6,73,1,880.294.378.749.168
2716721,1,1,1,6,,4,2,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,6,73,1,876.721.185.970.216
2716722,1,4,3,3,1,4,2,1,5,2,,54166,5000000,100000,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,5,1,1,5,2,1,2,2,2,2,0,,,1,2,6,73,1,540.748.978.742.012
2716723,1,3,2,3,1,4,2,1,5,4,,,,98,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,7,1,1,5,3,1,2,2,2,2,2,,,1,2,6,73,1,913.855.830.029.027
2716724,1,3,1,3,1,4,2,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,5,3,1,2,2,2,2,1,,,1,2,6,73,1,885.272.507.468.248
2716725,1,6,2,2,1,4,1,1,5,1,,,20000000,100000,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,6,73,1,978.069.247.209.746
2716726,1,2,2,3,1,4,1,1,5,4,,,,130000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,3,1,1,2,2,1,2,2,2,1,2,,2,1,2,6,73,1,769.007.750.000.977
2716727,1,3,2,4,1,4,2,1,5,1,,,10000000,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,2,2,,,1,2,6,73,1,562.662.241.250.956
2716728,1,3,2,4,1,4,2,1,5,5,,,,100000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,5,1,1,1,2,1,2,2,2,2,2,,,1,2,6,73,1,688.417.217.147.952
2716729,1,3,2,4,1,4,2,1,5,1,,,2000000,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,4,2,1,2,2,2,2,2,,,1,2,6,73,1,973.091.118.490.666
2716730,1,4,1,2,1,4,2,1,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,6,73,1,690.065.018.486.399
2716731,1,2,2,3,1,3,1,1,5,3,,,,,100000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,3,2,2,,6,1,1,1,2,1,2,2,2,1,1,,1,1,2,6,73,1,717.233.999.816.481
2716732,1,1,1,6,,4,2,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,1,2,2,2,2,2,,,,1,2,6,73,1,794.307.483.376.266
