DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6585S4A2,P6773S1,P6775,P6772S1,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P9450,P6915S1,P6915,P6773,P7075,P7077,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,RAMA2DP8,INGLABO,MES,DPTO,fex_c_2011
2709826,1,1,1,60,2,1,1,,,1,1,,2,2,2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,600000,1,7200000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,48,,.,48,,,1,6,14,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,12,8,,2,,,,,1,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,6,,61,1,1,4,,115,,,600000,6,54,106.581.894.871.012
2709827,1,1,1,60,2,1,1,,,1,1,,2,2,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,7200000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,48,,.,48,,,1,6,14,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,24,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,61,1,1,4,,140,,,600000,6,54,100.810.184.289.255
2709828,1,1,1,60,2,2,,,,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,450000,1,5600000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,45,,.,45,,,1,7,12,1,14,18,2,,,1,8,,2,,,,1,,,,,,1,,,,2,1,84,4,,2,,,,,0,2,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,3,4,9,,61,1,1,4,,130,,,450000,6,54,644.436.230.020.328
2709829,1,1,1,60,2,1,1,,,1,1,,1,2,2,120,,1,,200000,2,,,1,160000,1,150000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,200000,,2,1,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,40,,.,40,,,1,6,14,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,0,2,LOS PATRONES LE DAN PARA IR AL MEDICO CUANDO LO REQUIERE,12,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,8,,130,,,510000,6,54,56.863.640.892.317
2709831,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,4800000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,42,,.,42,,,1,5,8,1,10,12,1,14,16,2,8,,2,,,,1,,,1,1,,,,,,2,1,24,2,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,1,4,,140,,,300000,6,54,674.345.537.775.759
2709833,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,40,,.,40,,,1,6,11,1,14,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,48,4,,1,16,1,,100000,0,2,,3,,4,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,60,1,1,4,,130,,,300000,6,54,368.670.586.384.755
2709833,1,2,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,20,2,,20,,,1,6,7,1,14,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,6,,130,,,,6,54,368.670.586.384.755
2709834,1,1,1,60,2,1,2,1,,1,1,,1,2,2,48,,1,,550000,2,,,2,,2,,2,,2,,,,39000,,2,,,2,1,,2,2,2,,,,1,,257500,515000,,2,1,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,14,17,2,,,7,10,,1,1,1,6,1,1,,1,,,,,,,1,1,12,1,,2,,,,,2,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,71,10,1,1,,1010,,,550000,6,54,769.852.884.590.804
2709835,1,1,1,60,2,1,2,1,,1,1,,1,2,2,36,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,1,,257500,515000,,2,1,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,42,,.,42,,,2,,,,,,,,,7,10,,1,1,1,3,1,1,,1,,,,,,,1,1,120,4,,1,35,4,,0,0,1,,1,,1,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,58,10,1,1,,1010,,,600000,6,54,616.105.478.436.082
2709836,1,1,1,60,2,1,2,1,,1,1,,1,2,2,8,,2,,700000,2,,,2,,2,,2,,2,,,,117000,,2,,,2,1,,2,2,2,,,,2,,,129000,,2,1,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,14,17,2,,,7,10,,1,1,1,7,1,1,,,,,,,,,1,1,36,4,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,97,10,1,1,,1010,,,700000,6,54,853.457.777.369.331
2709836,1,2,1,60,2,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,120000,1,1800000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,24,2,,24,,,1,8,12,1,14,17,2,,,1,1,,2,,,,1,,,,,,1,,,,2,1,10,4,,2,,,,,98,2,,3,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,3,3,3,,57,93,1,4,,9302,,,120000,6,54,853.457.777.369.331
2710425,1,1,1,60,2,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,0,1,0,1,,12,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,120,5,,1,2,5,,500000,0,2,,7,,2,4,2,,,,1,1,2,1,2,2,1,2,1,2,2,,2,1,,2,2,2,2,2,2,2,3,3,2,,61,1,1,4,,117,,,500000,6,63,111.139.861.001.272
2710425,1,3,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,240000,1,4000000,1,,12,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,1,7,12,1,13,18,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,0,2,,7,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,2,3,8,,61,1,1,4,,123,,,240000,6,63,111.139.861.001.272
2710427,1,1,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,440000,2,,,2,,1,80000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,6,1,,1,9,8,,100000,0,2,,2,,2,8,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,,3,2,2,3,3,2,2,3,3,8,,62,1,1,1,,117,,,620000,6,63,766.732.287.463.174
2710428,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,120000,1,1440000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,40,,.,40,,,2,,,,,,,,,1,8,,3,,,,,,,,,,,,,,2,1,120,1,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,60,1,1,4,,113,,,120000,6,63,702.898.926.215.381
2710428,1,3,1,60,2,1,1,,,1,1,,2,2,2,3,,1,,300000,2,,,1,150000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,55,,.,55,,,1,7,17,1,7,12,2,,,1,2,,2,,,,1,,,,,,,,1,,2,1,24,3,,2,,,,,1,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,54,95,1,3,,9500,,,450000,6,63,702.898.926.215.381
2710432,1,2,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,150000,1,1200000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,40,,.,40,,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,1,2,4,,0,,2,,2,,1,2,2,,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,3,3,8,,60,1,1,4,,111,,,150000,6,63,104.698.290.076.933
2710433,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,116000,1,2500000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,70,,.,70,,,1,7,17,2,,,,,,1,8,,1,4,2,14,1,1,,,,,,,,,2,1,396,4,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,1,2,1,2,2,,1,1,,3,2,2,3,3,2,2,3,3,8,,61,1,1,4,,111,,,116000,6,63,103.786.238.292.831
2710434,1,1,1,60,2,1,2,1,,1,2,,2,1,1,36,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,1,,300000,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,72,,.,72,,,1,6,18,2,,,,,,3,8,,1,1,3,3,1,1,,,,,,,,,2,1,9,8,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,2,3,3,2,3,3,8,,58,92,1,3,,9249,,,600000,6,63,735.997.391.048.668
2710434,1,2,1,60,2,1,1,,,1,1,,2,2,2,36,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,48,,.,48,,,2,,,,,,,,,3,1,,2,,,,1,,,,,,,,1,,2,1,8,1,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,54,95,1,3,,9500,,,400000,6,63,735.997.391.048.668
2710435,1,1,1,60,2,2,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,100000,1,1500000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,118,,.,118,,,1,6,20,2,,,,,,2,1,,1,4,2,14,1,,,,,,,1,,APORTAR A FONDO PROSPERAR,2,1,144,4,,1,21,4,,,0,2,,2,,1,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,41,52,1,4,,5211,,,100000,6,63,612.946.021.039.983
2710435,1,3,1,60,2,2,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,70,,.,70,,,1,6,18,2,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,1,6,4,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,3,,45,52,1,6,,5211,,,,6,63,612.946.021.039.983
2710436,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,1200000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,24,3,ES LO UNICO QUE LE PERMITE SU SALUD,8,1,,2,,,,,,,,,1,2,,1,4,2,10,1,,,,,,,1,,APORTAR A FONDO PROSPERAR,2,1,24,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,41,52,1,4,,5219,,,100000,6,63,93.507.783.797.896
2710437,1,1,1,60,2,1,1,,,1,1,,2,1,1,36,,1,,400000,2,,,2,,1,150000,2,,2,,,,,,,,,2,2,,2,2,2,,,,1,,200000,,400000,2,2,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,1,2,2,2,1,1,,,,,,,,,1,1,1,1,,2,,,,,1,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,60,1,1,1,,113,,,550000,6,63,801.526.276.792.266
2710437,1,2,1,60,2,1,1,,,1,1,,2,2,2,41,,1,,100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,8,2,,8,,,2,,,,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,1,36,6,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,3,3,2,2,3,3,3,,54,1,1,1,,113,,,100000,6,63,801.526.276.792.266
2710437,1,5,1,60,2,1,1,,,1,1,,2,2,2,120,,1,,200000,2,,,1,168000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,70,,.,70,,,1,7,17,2,,,,,,2,9,,1,2,3,1,1,,1,,,,,,,,1,1,1,8,,2,,,,,0,2,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,8,,113,,,368000,6,63,801.526.276.792.266
2710438,1,1,1,60,2,1,1,,,1,1,,2,1,1,4,,1,,536000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,4,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,7,12,1,13,17,1,7,12,2,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,13,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,60,1,1,1,,111,,,536000,6,63,103.786.238.292.831
2710439,1,1,1,60,2,1,1,,,1,1,,2,2,2,60,,1,,240000,2,,,1,120000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,5,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,8,,111,,,360000,6,63,735.997.391.048.668
2710440,1,1,1,60,2,1,1,,,1,1,,2,1,1,6,,1,,440000,2,,,2,,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,7,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,4,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,60,1,1,1,,121,,,540000,6,63,717.328.928.889.563
2710440,1,2,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,40000,1,500000,1,,1,,,,,,,,,,,,,,,,,,,,,,2,,15,2,,15,,,2,,,,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,45,52,1,4,,5261,,,40000,6,63,717.328.928.889.563
2710440,1,3,1,60,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,8,,,,,,,,,,,,,,,,,,,,,,,,50,,.,50,,,1,7,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,4,8,,2,,,,,3,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,,3,2,2,3,3,2,2,2,3,8,,62,1,1,6,,121,,,,6,63,717.328.928.889.563
2710441,1,1,1,60,2,1,1,,,1,2,,2,1,1,2,,1,,440000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,7,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,1,1,3,8,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,60,1,1,1,,130,,,440000,6,63,418.052.163.018.737
2710442,1,1,1,60,2,1,1,,,1,1,,2,1,1,49,,1,,536000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,536000,2,2,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,1,2,1,9,1,,,,,,,,1,,1,1,30,4,,2,,,,,1,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,60,1,1,1,,130,,,536000,6,63,106.859.727.934.281
2710450,1,1,1,60,2,1,1,,,1,1,,2,2,2,8,,1,,360000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,4,3,2,3,3,8,,58,1,1,1,,140,,,360000,6,63,820.194.738.951.371
