Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3918898;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;01;13;719,763675587466
3918899;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;13;1041,23024257341
3918899;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;7; ; ; ; ; ; ;2;01;13;1041,23024257341
3918899;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;2;01;13;1041,23024257341
3918899;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;13;1041,23024257341
3918900;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;01;13;1301,09394725862
3918900;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;3; ; ; ; ; ; ;2;01;13;1301,09394725862
3918902;1;1;1;90;1;1;2;2;2;2;2;2;2;2;6;15; ; ; ; ; ; ; ; ;2;01;13;1043,74498247032
3918902;1;2;1;90;1;1;2;2;2;2;2;2;2;2;15;25; ; ; ; ; ; ; ; ;2;01;13;1043,74498247032
3918902;1;3;1;90;1;1;2;2;2;2;2;2;2;2;15;12; ; ; ; ; ; ; ; ;2;01;13;1043,74498247032
3918905;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;7; ; ; ; ; ; ;2;01;13;1469,31479384559
3918905;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;14; ; ; ; ; ; ;2;01;13;1469,31479384559
3918905;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;13;1469,31479384559
3918905;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;13;1469,31479384559
3918906;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;10; ; ; ; ; ; ;2;01;13;2543,69179785833
3918906;1;2;1;90;2;1;1;1;2;2;2;2;2;2; ;35;8;35; ; ; ; ; ; ;2;01;13;2543,69179785833
3918907;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918907;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;20; ; ; ; ; ; ; ;4;2;01;13;789,725465327764
3918907;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918908;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918908;1;2;1;90;1;1;2;1;2;2;2;2;2;2;3;20; ;20; ; ; ; ; ; ;2;01;13;789,725465327764
3918909;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918910;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;01;13;1977,15405965574
3918910;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;25; ;15; ; ; ; ; ; ;2;01;13;1977,15405965574
3918910;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;2;01;13;1977,15405965574
3918910;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;01;13;1977,15405965574
3918910;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;01;13;1977,15405965574
3918911;1;1;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918911;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;16; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918911;1;3;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918911;1;4;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;01;13;789,725465327764
3918912;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;13;1043,74498247032
3918912;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;13;1043,74498247032
3918912;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;13;1043,74498247032
3918913;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;2;01;13;789,725465327764
3918913;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;35; ; ; ; ; ; ;2;01;13;789,725465327764
3918914;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;13;951,816340201371
3918914;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;13;951,816340201371
3918915;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;13;1090,75649261967
3918916;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;12; ; ; ; ; ; ; ; ;2;01;13;1090,75649261967
3918917;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;01;13;1426,71290777785
3918917;1;2;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;01;13;1426,71290777785
3918917;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;2;01;13;1426,71290777785
3918917;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;01;13;1426,71290777785
3918918;1;1;1;90;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;01;13;1468,0876582589
3918918;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;14; ;14; ; ; ; ; ; ;2;01;13;1468,0876582589
3918918;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;13;1468,0876582589
3918918;1;4;1;90;1;1;2;2;2;2;2;2;2;2;4;10; ; ; ; ; ; ; ; ;2;01;13;1468,0876582589
3918918;1;5;1;90;1;1;2;2;2;2;2;2;2;2;3;5; ; ; ; ; ; ; ; ;2;01;13;1468,0876582589
3918918;1;6;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;01;13;1468,0876582589
3918918;1;7;1;90;2;1;2;1;2;2;2;2;2;2; ;16; ;22; ; ; ; ; ; ;2;01;13;1468,0876582589
3918919;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;13;1609,91022113203
3918919;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;16; ;20; ; ; ; ; ; ;2;01;13;1609,91022113203
3918920;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;14; ; ; ; ; ; ;2;01;13;1043,74498247032
3918920;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;16; ;14; ; ; ; ; ; ;2;01;13;1043,74498247032
3918920;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;13;1043,74498247032
3918921;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;7; ;14; ; ; ; ; ; ;2;01;13;3158,90186131106
3918921;1;2;1;90;1;1;2;1;2;2;2;2;2;2;4;7; ;16; ; ; ; ; ; ;2;01;13;3158,90186131106
3918921;1;3;1;90;1;1;2;1;2;2;2;2;2;2;7;7; ;4; ; ; ; ; ; ;2;01;13;3158,90186131106
3918921;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;01;13;3158,90186131106
3918921;2;1;2;90;1;1;2;1;2;2;2;2;2;2;3;5; ;16; ; ; ; ; ; ;2;01;13;3158,90186131106
3918921;2;2;2;90;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;2;01;13;3158,90186131106
3918922;1;1;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;01;13;1964,88882705361
3918922;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;20; ; ; ; ; ; ;2;01;13;1964,88882705361
3918923;1;1;1;90;1;1;2;1;2;2;2;2;2;2;5;5; ;16; ; ; ; ; ; ;2;01;13;2266,1839925626
3918923;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;14; ;18; ; ; ; ; ; ;2;01;13;2266,1839925626
3918924;1;1;1;90;1;1;2;1;2;2;2;2;2;2;5;14; ;10; ; ; ; ; ; ;2;01;13;2115,93467834986
3918924;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;13;2115,93467834986
3918924;1;3;1;90;1;2;2;1;2;2;2;2;2;2;7; ; ;7; ; ; ; ; ; ;2;01;13;2115,93467834986
3918924;1;4;1;90;1;2;2;1;2;2;2;2;2;2;7; ; ;8; ; ; ; ; ; ;2;01;13;2115,93467834986
3918924;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;26; ; ; ; ; ; ;2;01;13;2115,93467834986
3918925;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;12; ;12; ; ; ; ; ; ;2;01;13;2192,51173337586
3918925;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;13;2192,51173337586
3918925;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;13;2192,51173337586
3918925;1;4;1;90;1;1;2;1;2;2;2;2;2;2;7;18; ;20; ; ; ; ; ; ;2;01;13;2192,51173337586
3918925;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;01;13;2192,51173337586
3918925;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;01;13;2192,51173337586
3918926;1;1;1;90;1;1;2;1;2;2;2;2;2;2;14;7; ;16; ; ; ; ; ; ;2;01;13;1655,86845195735
3918926;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;7; ;16; ; ; ; ; ; ;2;01;13;1655,86845195735
3918927;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;13;951,135560418217
3918927;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;13;951,135560418217
3918928;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;01;13;1823,47870354476
3918928;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;13;1823,47870354476
3918930;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;13;1090,07571283651
3918931;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;13;1090,07571283651
3918933;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;7; ;14; ; ; ; ; ; ;2;01;13;1986,50622695589
3918933;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;14; ;18; ; ; ; ; ; ;2;01;13;1986,50622695589
3918944;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;01;13;3158,90186131106
3918944;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;35; ;35; ; ; ; ; ; ;2;01;13;3158,90186131106
3918944;1;3;1;90;1;1;2;1;2;2;2;2;2;2;14;7; ;7; ; ; ; ; ; ;2;01;13;3158,90186131106
3918944;1;4;1;90;1;1;2;1;2;2;2;2;2;2;14;7; ;7; ; ; ; ; ; ;2;01;13;3158,90186131106
3918944;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;01;13;3158,90186131106
3918944;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;13;3158,90186131106
