DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;AREA;fex_c_2011
1036060;1;6;3;1;1;1;1;1;3;1; ; ;18000000;200000; ;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;104,55277316841
1036061;1;4;1;1;1;1;1;1;3;3; ; ; ; ;100000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;123,19338937184
1036062;1;7;3;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;156,598217475561
1036063;1;2;1;2;1;1;1;1;5;1; ; ;10000000;80000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;1;3;2;01;1;41;1;41;102,908077383269
1036064;1;5;2;2;1;1;1;1;3;5; ; ; ;180000; ;2;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;2;1;1;1;3;2;01;1;41;1;41;135,189037166605
1036066;1;4;4;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;130,570895588108
1036067;1;3;2;1;1;1;1;1;3;3; ; ; ; ;260000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;1;3;2;01;1;41;1;41;117,350640935166
1036068;1;6;4;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;5;1;1;1;1;1;4;3;1;01;1;41;1;41;112,329555683745
1036069;1;6;3;1;1;1;1;1;3;1; ; ;90000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;1;1;1;5;1;1;1;1;1;4;3;1;01;1;41;1;41;124,797489754829
1036071;1;5;3;1;1;1;1;1;3;3; ; ; ; ;140000;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;148,546707706515
1036072;1;3;3;1;2;1;1;1;3;1; ; ;15000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;142,444124469834
1036072;2;2;2;1;2;1;1;1;3;4; ; ; ;170000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;142,444124469834
1036073;1;5;3;1;1;1;1;1;4;4; ; ; ;100000; ;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;136,450364280909
1036074;1;3;2;1;1;1;1;1;3;5; ; ; ;70000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;5;2;1;1;1;1;1;1;3;1;01;1;41;1;41;118,259372191967
1036075;1;3;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;117,350640935166
1036076;1;2;2;1;1;1;1;5;3;4; ; ; ;80000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;3;1;01;1;41;1;41;137,508289450037
1036077;1;5;3;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;117,610710775941
1036078;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;141,099858886852
1036079;1;3;2;1;1;1;1;1;3;1; ; ;16000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;115,295098597766
1036080;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;1;1;1;1;1;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;93,8651329295123
1036081;1;5;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;137,244579504005
1036082;1;5;3;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;5;1;1;1;1;1;2;3;1;01;1;41;1;41;105,368978408482
1036084;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;41;1;41;126,048994280314
1036085;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;119,444621273802
1036086;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;125,353625154126
1036087;1;4;2;1;1;1;1;1;3;2; ;200000;18000000;200000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;112,39889828714
1036088;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;116,655271808978
1036089;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;103,168147224044
1036090;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;113,759071498351
1036091;1;5;4;1;1;1;1;1;3;1; ; ;18000000;250000; ;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;129,247442633024
1036092;1;1;1;1;1;1;1;6; ;3; ; ; ; ;110000;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;1;41;1;41;129,396636545352
1036093;1;4;3;2;1;1;1;4;3;1; ; ;6000000;100000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;3;2;01;1;41;1;41;128,251643304676
1036094;1;2;1;1;1;1;1;1;3;2; ;500000;40000000;200000; ;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;121,850941628782
1036095;1;3;2;1;1;1;1;1;3;4; ; ; ;120000; ;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;134,462895227083
1036096;1;6;2;1;1;1;1;1;3;1; ; ;28000000;200000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;137,244579504005
1036098;1;5;4;1;1;1;1;1;3;1; ; ;140000000;750000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;5;1;1;1;1;1;4;3;2;01;1;41;1;41;123,019742726357
1036099;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;5;1;1;1;1;1;4;3;1;01;1;41;1;41;124,553562583051
1036101;1;3;2;1;1;1;1;1;3;1; ; ;4000000;120000; ;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;120,557258901988
1036102;1;5;2;1;1;1;1;1;3;3; ; ; ; ;80000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;124,553562583051
1036103;1;3;3;1;1;1;1;1;3;1; ; ;10000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;106,713008950696
1036104;1;2;2;1;1;1;1;1;3;1; ; ;3000000;50000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;3;1;01;1;41;1;41;97,0214030809137
1036105;1;3;1;1;1;1;1;1;3;1; ; ;3000000;80000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;1;3;1;01;1;41;1;41;115,21414283423
1036106;1;5;3;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;124,553562583051
1036107;1;4;3;1;1;1;1;1;3;3; ; ; ; ;130000;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;116,463899695341
1036108;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;124,7049637381
1036109;1;3;2;1;2;1;1;1;3;1; ; ;12000000;200000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;123,104263994191
1036109;2;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;1;41;1;41;123,104263994191
1036110;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;133,806229062163
1036111;1;5;4;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;1;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;105,564715165756
1036113;1;3;2;1;1;1;1;1;3;1; ; ;10000;100000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;121,205920318014
1036114;1;4;2;1;1;1;1;1;3;3; ; ; ; ;120000;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;112,658968127915
1036115;1;1;1;1;2;1;1;6; ;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;1;3;1;01;1;41;1;41;124,444893897325
1036116;1;3;2;1;1;1;1;4;3;1; ; ;9000000;150000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;108,807328850324
1036117;1;2;1;1;1;1;1;3;3;1; ; ;12000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;1;3;2;01;1;41;1;41;120,961993146236
1036118;1;4;3;1;1;1;1;1;3;1; ; ;15000000;150000; ;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;1;41;1;41;111,516132288155
1036119;1;6;4;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;41;1;41;107,408378076885
1036120;1;1;1;1;1;1;1;1;3;3; ; ; ; ;100000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;128,945194590941
1036121;1;5;3;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;106,819859796498
1036122;1;5;3;1;1;1;1;1;3;1; ; ;50000000;450000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;41;1;41;125,899800367987
1036123;1;4;2;1;1;1;1;1;3;4; ; ; ;450000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;1;41;1;41;97,4567023663277
1036124;1;5;4;1;1;1;1;1;3;2; ;350000;60000000;300000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;1;41;1;41;128,203452890172
1036125;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;1;41;1;41;124,553562583051
1036126;1;5;4;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;1;41;1;41;115,82046118373
1036127;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;01;1;41;1;41;115,64769445527
1036127;2;3;2;1;2;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;115,64769445527
1036127;3;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;115,64769445527
1036129;1;3;2;1;1;1;1;1;3;3; ; ; ; ;230000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;125,19858389382
1036130;1;3;2;1;2;1;1;1;4;4; ; ; ;180000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;128,701267419163
1036131;1;1;1;1;2;1;1;2;4;4; ; ; ;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;1;41;1;41;114,954072993455
1036132;1;1;1;1;2;1;1;1;3;4; ; ; ;250000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;114,954072993455
1036133;1;3;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;41;1;41;122,802015952108
1036134;1;4;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;122,802015952108
1036135;1;4;3;1;1;1;1;1;3;2; ;356000;42000000;300000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;124,797489754829
1036136;1;4;3;1;1;1;1;1;3;1; ; ;45000000;250000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;113,063702372162
1036137;1;1;1;1;1;1;1;6; ;4; ; ; ;130000; ;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;4;1;4;1;2;1;1;1;2;3;1;01;1;41;1;41;129,396636545352
1036138;1;1;1;1;1;1;1;6; ;4; ; ; ;130000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;1;01;1;41;1;41;124,444893897325
1036139;1;3;2;1;1;1;1;1;3;1; ; ;40000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;108,981913418708
1036139;2;1;1;1;2;1;1;1;3;3; ; ; ; ;80000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;41;1;41;108,981913418708
1036140;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;41;1;41;109,502697976513
1036141;1;3;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;132,645432713482
1036142;1;1;1;1;1;1;1;5;3;1; ; ;15000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;122,802015952108
1036143;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;1;41;1;41;120,355509931519
1036144;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;135,852050680304
1036147;1;6;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;122,802015952108
1036148;1;1;1;1;1;1;1;1;3;1; ; ;12000000;120000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;5;1;1;1;1;1;1;1;3;1;01;1;41;1;41;132,292836855978
1036149;1;1;1;1;1;1;1;1;4;5; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;4;2;1;1;1;1;1;1;3;1;01;1;41;1;41;123,143041556419
1036150;1;3;2;2;1;1;1;2;3;1; ; ;8000000;50000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;2;1;1;1;2;2;01;1;41;1;41;127,693690065455
1036151;1;4;3;1;1;1;1;1;3;1; ; ;7000000;100000; ;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;3;2;01;1;41;1;41;118,625953317551
1036152;1;4;2;1;1;1;1;1;3;2; ;114000;40000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;1;41;1;41;115,21414283423
1036153;1;5;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;2;2;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;1;2;1;1;1;5;1;1;1;1;1;4;3;2;01;1;41;1;41;117,958941989807
1036154;1;4;3;1;1;1;1;1;3;1; ; ;120000000;800000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;5;1;1;1;1;1;4;3;2;01;1;41;1;41;138,356877571199
1036155;1;4;1;1;1;1;1;1;3;1; ; ;120000000;500000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;4;3;2;01;1;41;1;41;115,21414283423
1036156;1;1;1;2;1;1;1;1;3;5; ; ; ;150000; ;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;1;1;1;1;1;3;2;01;1;41;1;41;117,112561111367
1036157;1;5;2;1;1;1;1;1;3;1; ; ;15000000;100000; ;1;1;1;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;120,855142300434
1036158;1;3;2;1;1;1;1;1;3;1; ; ;12000000;80000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;118,76336920452
1036159;1;4;3;1;1;1;1;1;3;4; ; ; ;80000; ;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;123,947079368334
1036160;1;4;2;1;1;1;1;1;3;2; ;300000;18000000;130000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;1;41;1;41;124,553562583051
1036161;1;3;2;1;1;1;1;1;3;1; ; ;7000000;100000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;149,20787168628
1036162;1;3;2;1;1;1;1;1;3;1; ; ;8000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;127,302316645724
1036163;1;3;1;1;1;1;1;1;3;1; ; ;7000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;41;1;41;102,908077383269
1036164;1;3;2;1;2;1;1;1;3;1; ; ;25000000;150000; ;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;114,804879081127
1036164;2;1;1;1;2;1;1;1;3;3; ; ; ; ;80000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;1;41;1;41;114,804879081127
1036165;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;144,691428323668
1036167;1;4;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;2;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;127,449762893678
1036168;1;5;3;1;1;1;1;1;3;1; ; ;35000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;1;41;1;41;123,143041556419
1036169;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;41;1;41;121,850941628782
1036172;1;3;2;1;1;1;1;1;3;1; ; ;12000000;200000; ;1;2;1;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;41;1;41;128,594416573361
1036173;1;4;1;1;1;1;1;1;3;1; ; ;15000000;150000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;109,762767817288
1036174;1;3;2;1;1;1;1;1;3;1; ; ;10000000;150000; ;2;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;3;1;01;1;41;1;41;125,958286103509
1036175;1;2;1;1;1;1;1;1;3;1; ; ;5000000;100000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;41;1;41;118,259372191967
1036176;1;4;3;1;1;1;1;1;3;1; ; ;28000000;150000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;123,403111397194
1036177;1;3;2;1;1;1;1;1;3;1; ; ;12000000;150000; ;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;41;1;41;102,377879973188
1036178;1;4;3;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;1;41;1;41;120,961993146236
1036179;1;5;1;1;2;1;1;1;3;1; ; ;17000000;300000; ;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;41;1;41;117,610710775941
