DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1030335;1;3;1;80;05;1;1;1; ;2; ;2; ; ; ; ;2;2;1;05;951,61844754641
1030335;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;951,61844754641
1030339;1;1;1;80;05;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;984,053737118455
1030339;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;984,053737118455
1030341;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;1032,4118891295
1030342;1;1;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;1089,61381687456
1030345;1;3;1;80;05;1;1;5; ;2; ;2; ; ;1; ;1;1;1;05;1044,88358333438
1030346;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;4;2;1;05;1070,62013857955
1030347;1;2;1;80;05;1;4;5; ;2; ;2; ; ; ; ;1;2;1;05;1032,4118891295
1030348;1;1;1;80;05;1;3;6; ;2; ;2; ; ; ; ;4;2;1;05;1041,908728277
1030349;1;1;1;80;05;1;4;2; ;2; ;2; ; ; ; ;4;2;1;05;972,680880614345
1030350;1;2;1;80;05;2; ; ; ;2; ;1;48000;2; ;.; ; ;1;05;773,456056953603
1030350;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;773,456056953603
1030352;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1044,88358333438
1030352;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1044,88358333438
1030353;1;1;1;80;05;1;2;2; ;2; ;2; ; ; ; ;9;2;1;05;1127,87955620813
1030354;1;1;1;80;05;1;3;4; ;3; ;2; ; ; ; ;10;2;1;05;972,680880614345
1030355;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;972,680880614345
1030356;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;880,18806859309
1030356;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;880,18806859309
1030357;1;1;1;80;05;1;3;0; ;2; ;1;80000; ; ; ;4;2;1;05;856,452029827353
1030357;1;2;1;80;05;1;4;2; ;3; ;2; ; ; ; ;9;2;1;05;856,452029827353
1030357;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;856,452029827353
1030358;1;2;1;80;05;1;2;2; ;2; ;2; ; ; ; ;9;2;1;05;768,009611009655
1030359;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;983,847974741176
1030362;1;1;1;80;05;1;4;6; ;2; ;2; ; ; ; ;4;2;1;05;982,17771976185
1030363;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;946,172001602462
1030364;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;1032,4118891295
1030364;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ;LE  TOCO   HUIR  POR  VIOLENCIA;12;2;1;05;1032,4118891295
1030366;1;2;1;80;05;1;1;2; ;2; ;2; ; ; ; ;9;2;1;05;876,314954758775
1030367;1;2;1;80;05;1;2;2; ;2; ;2; ; ; ; ;9;2;1;05;868,818632090698
1030368;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1032,4118891295
1030370;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;1030,23751328254
1030370;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1030,23751328254
1030370;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1030,23751328254
1030371;1;2;1;80;05;1;4;7; ;2; ;2; ; ; ; ;7;2;1;05;856,452029827353
1030371;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;856,452029827353
1030372;1;1;1;80;05;1;4;2; ;3; ;2; ; ; ; ;9;2;1;05;1126,10915992556
1030372;1;2;1;80;05;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;1126,10915992556
1030375;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1007,20761019567
1030378;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;754,462378658592
1030379;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;946,172001602462
1030379;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;946,172001602462
1030380;1;2;1;80;05;1;3;2; ;2; ;2; ; ; ; ;9;2;1;05;1057,25018559773
1030382;1;1;1;80;05;1;2;2; ;2; ;2; ; ; ; ;4;2;1;05;1020,54908016945
1030382;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1020,54908016945
1030382;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1020,54908016945
1030384;3;1;3;80;05;1;4;3; ;2; ;2; ; ;3; ;8;1;1;05;1341,9080906709
1030385;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1093,74552864872
1030386;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1026,29821136037
1030387;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1080,11697772705
1030388;1;3;1;80;05;2; ; ; ;2; ;2; ;1;1; ;5; ;1;05;1008,18247790611
1030388;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1008,18247790611
1030389;1;1;1;80;05;1;4;8;VIVE DE LAS RENTAS;2; ;2; ; ; ; ;11;2;1;05;1062,99931678865
1030389;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1062,99931678865
1030392;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;1051,40556742451
1030392;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;4;2;1;05;1051,40556742451
1030393;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;933,805399339117
1030394;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;943,302238486622
1030394;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;943,302238486622
1030395;1;3;1;80;05;2; ; ; ;2; ;1;100000;2; ;.; ; ;1;05;933,273123027779
1030395;1;5;1;80;05;1;9;3; ;2; ;2; ; ; ; ;4;2;1;05;933,273123027779
1030398;1;1;1;80;05;1;4;8;MOTIVO DE VIAJE;2; ;2; ; ; ; ;8;2;1;05;972,680880614345
1030399;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;1070,98901191438
1030401;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;998,685638758601
1030404;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;11;2;1;05;982,17771976185
1030409;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1081,99299508366
1030410;1;1;1;80;05;1;3;4; ;3; ;2; ; ; ; ;10;2;1;05;1022,32528378713
1030410;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1022,32528378713
1030410;1;5;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;1022,32528378713
1030411;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;999,093945079602
1030411;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;999,093945079602
1030412;1;2;1;80;05;1;3;2; ;2; ;2; ; ; ; ;9;2;1;05;1197,63968018213
1030419;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;924,211637321918
1030419;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;924,211637321918
1030426;1;3;1;80;05;1;1;7; ;2; ;2; ; ;1;FALTA DE LIBRETA  MILITAR;12;1;1;05;1026,29821136037
1030427;1;3;1;80;05;1;1;7; ;2; ;2; ; ; ; ;8;2;1;05;1014,99154294412
1030428;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1142,38748785794
1030428;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1142,38748785794
1030430;1;1;1;80;05;1;1;3; ;2; ;1;120000; ; ; ;4;2;1;05;972,680880614345
1030432;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1035,38674418688
1030433;1;2;1;80;05;1;1;7; ;2; ;1;120000; ; ; ;2;2;1;05;1026,29821136037
1030433;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1026,29821136037
1030434;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;677,782098365202
1030434;1;7;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;677,782098365202
1030435;1;5;1;80;05;2; ; ; ;2; ;2; ;1;1; ;8; ;1;05;850,809426465367
1030435;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;850,809426465367
1030437;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;1039,73435243005
1030437;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1039,73435243005
1030437;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1039,73435243005
1030438;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;917,460591299914
1030441;1;2;1;80;05;2; ; ; ;2; ;2; ;1;1; ;1; ;1;05;1016,70444934317
1030442;1;2;1;80;05;1;2;6; ;2; ;2; ; ;1; ;1;1;1;05;1040,72809818928
1030443;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1159,43143073207
1030446;1;1;1;80;05;1;4;6; ;1;2;1;50000; ;4; ;8;1;1;05;767,300055329076
1030446;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;767,300055329076
1030448;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1129,95823691768
1030448;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1129,95823691768
1030450;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;980,003343914898
1030450;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;980,003343914898
1030451;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;1032,4118891295
1030451;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;1032,4118891295
1030452;1;1;1;80;05;1;4;7; ;2; ;2; ; ; ; ;4;2;1;05;1032,4118891295
1030452;1;2;1;80;05;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;1032,4118891295
1030455;1;2;1;80;05;1;1;2; ;1;4;2; ; ;1; ;9;1;1;05;1159,43143073207
1030456;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1057,25018559773
1030457;1;3;1;80;05;2; ; ; ;2; ;1;6000;2; ;.; ; ;1;05;936,578239585263
1030458;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;953,097436124476
1030459;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;982,17771976185
1030460;1;2;1;80;05;1;1;1; ;2; ;1;350000; ; ; ;2;2;1;05;774,733609911015
1030460;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;774,733609911015
1030462;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1026,29821136037
1030463;1;2;1;80;05;1;4;2; ;2; ;2; ; ;4; ;1;1;1;05;999,093945079602
1030463;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;999,093945079602
1030464;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1152,98316470622
1030464;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1152,98316470622
1030465;1;3;1;80;05;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;1086,02921987552
1030465;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1086,02921987552
1030466;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;964,757373576472
1030467;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;1032,4118891295
1030467;1;2;1;80;05;1;4;2; ;2; ;2; ; ;4; ;5;1;1;05;1032,4118891295
1030472;1;1;1;80;05;1;4;8;POR  LA  EDAD;2; ;2; ; ; ; ;8;2;1;05;1254,07169263608
1030473;1;1;1;80;05;1;1;8;FALTA  DE  CAPITAL;2; ;2; ; ; ; ;9;2;1;05;1067,80659690238
1030476;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;937,744701261288
1030476;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;937,744701261288
1030477;1;2;1;80;05;1;1;7; ;2; ;2; ; ; ; ;2;2;1;05;878,013692746137
1030477;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;878,013692746137
1030477;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;878,013692746137
1030478;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1020,54908016945
1030480;1;3;1;80;05;1;2;7; ;2; ;2; ; ; ; ;2;2;1;05;970,506504767392
1030481;1;2;1;80;05;1;1;8;EMBARAZO;2; ;2; ; ; ; ;9;2;1;05;1029,07105160652
1030485;1;2;1;80;05;1;1;7; ;2; ;2; ; ; ;NO  HABIA  ORGANIZADO  EL HORARIO  DE  ESTUDIO;12;2;1;05;882,064085949695
1030486;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1155,38103752852
1030487;1;1;1;80;05;1;4;7; ;2; ;2; ; ; ; ;11;2;1;05;856,923104234491
1030487;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;856,923104234491
1030487;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;856,923104234491
1030487;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;856,923104234491
1030488;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1044,88358333438
1030490;1;2;1;80;05;1;3;4; ;3; ;2; ; ; ; ;11;2;1;05;1016,70444934317
1030490;1;3;1;80;05;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;1016,70444934317
1030497;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;1069,09455699807
1030497;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1069,09455699807
1030498;1;2;1;80;05;1;3;6; ;2; ;2; ; ; ; ;5;2;1;05;1222,75015412421
1030499;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;8;2;1;05;1070,98901191438
1030500;1;2;1;80;05;2; ; ; ;2; ;2; ;1;1; ;8; ;1;05;1062,99931678865
1030501;1;1;1;80;05;1;4;4; ;3; ;2; ; ;4; ;11;1;1;05;1032,4118891295
1030501;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;1032,4118891295
1030502;1;2;1;80;05;1;3;1; ;2; ;2; ; ; ; ;2;2;1;05;1109,19726136443
1030503;1;2;1;80;05;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;1100,67528992736
1030503;1;3;1;80;05;2; ; ; ;2; ;1;30000;1;2; ;2; ;1;05;1100,67528992736
1030504;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;982,873107030737
1030508;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1010,75099166237
1030508;1;3;1;80;05;2; ; ; ;2; ;1;15000;2; ;.; ; ;1;05;1010,75099166237
1030508;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1010,75099166237
1030508;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1010,75099166237
1030508;1;6;1;80;05;1;3;8;PARA DEDICARSE AL TRABAJO DE LA HNA;2; ;2; ; ; ; ;9;2;1;05;1010,75099166237
1030511;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;927,081400437757
1030512;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;966,456111563835
1030512;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;966,456111563835
1030512;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;966,456111563835
1030513;1;5;1;80;05;1;2;5; ;2; ;2; ; ; ; ;9;2;1;05;1100,06122122908
1030514;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1180,59573730799
1030516;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;486,581775226212
1030516;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;486,581775226212
1030517;1;1;1;80;08;1;4;8;EDAD;2; ;2; ; ; ; ;11;2;1;08;537,279290070997
1030517;1;4;1;80;08;1;4;7; ;2; ;2; ; ; ; ;9;2;1;08;537,279290070997
