DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1953467;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;2310,2668786434
1953468;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;3356,12816053723
1953469;1;1;1;80;2;1;4;7; ;2; ;2; ; ; ; ;1;2;1;23;1400,69256749169
1953470;1;4;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;23;1202,15709958466
1953700;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2457,08368066776
1953700;1;3;1;80;2;1;2;6; ;2; ;2; ; ; ; ;4;2;1;23;2457,08368066776
1953700;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2457,08368066776
1953700;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2457,08368066776
1953701;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;2698,06069143794
1953701;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2698,06069143794
1953701;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2698,06069143794
1953703;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2481,0853889475
1953704;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;2653,07259686438
1953705;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2769,46783352003
1953706;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;2136,38781707011
1953707;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;2922,00584698636
1953708;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;23;2552,61915051668
1953709;1;3;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;23;2342,60608711279
1954644;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;1;2;1;63;492,371078823933
1954644;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;492,371078823933
1954645;1;2;1;80;2;1;1;8; ;2; ;1;60000; ; ; ;1;2;1;63;542,779993947329
1954646;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;336,543224048256
1954646;1;3;1;80;2;1;4;7; ;2; ;2; ; ;4; ;1;1;1;63;336,543224048256
1954646;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;336,543224048256
1954647;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;499,759043635635
1954647;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;499,759043635635
1954647;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;499,759043635635
1954648;2;3;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;559,800031284801
1954651;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;799,946183651099
1954651;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;799,946183651099
1954652;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;63;423,576413564459
1954653;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;608,034780012855
1954657;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;656,291083735595
1954657;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;656,291083735595
1954657;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;656,291083735595
1954658;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;63;711,993412396662
1954660;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;647,106256271608
1954660;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;647,106256271608
1954660;1;6;1;80;2;1;4;4; ;2; ;2; ; ; ; ;9;2;1;63;647,106256271608
1954662;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;564,345147781861
1954662;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;564,345147781861
1954662;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;564,345147781861
1954663;1;1;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;63;537,087503352725
1954663;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;537,087503352725
1954663;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;537,087503352725
1954664;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;63;705,295684498947
1954664;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;705,295684498947
1954664;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;705,295684498947
1954664;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;705,295684498947
1954664;1;6;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;63;705,295684498947
1954670;1;4;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;63;603,395069045927
1954672;1;2;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;63;698,94905472821
1954672;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;698,94905472821
1954673;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;602,24010203988
1954674;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;461,943704498928
1954674;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;461,943704498928
1954677;1;2;1;80;2;1;4;1; ;2; ;2; ; ; ; ;9;2;1;63;543,934960953377
1954678;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;1;2;1;63;475,568941723996
1954679;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;63;513,384280860703
1954740;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;843,780806766886
1954740;1;4;1;80;2;1;4;9;POR  LA EDAD;2; ;2; ; ; ; ;8;2;1;70;843,780806766886
1954740;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;843,780806766886
1954741;1;1;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;70;1202,12518308141
1954741;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1202,12518308141
1954741;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1202,12518308141
1954741;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1202,12518308141
1954742;1;2;1;80;2;1;1;9;HACIA SOPA Y LA GENTE LE ACREDITABA;2; ;2; ; ; ; ;9;2;1;70;1234,82905204936
1954742;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1234,82905204936
1954743;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;70;1321,96941111801
1954743;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1321,96941111801
1954743;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1321,96941111801
1954743;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1321,96941111801
1954835;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;70;1057,0471549337
1954835;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1057,0471549337
1954835;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1057,0471549337
1954835;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1057,0471549337
1954836;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1098,95483429712
1954836;1;3;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;70;1098,95483429712
1954837;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1182,01420836217
1954839;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1181,62996153529
1954839;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1181,62996153529
1954841;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;70;1179,10995673342
1954841;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1179,10995673342
1954841;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;70;1179,10995673342
1960536;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;844,521374467769
1960536;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;844,521374467769
1960537;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;73;968,542036418423
1960541;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1315,60551138256
1960542;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1254,2907018338
1960542;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1254,2907018338
1960546;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;73;856,523861856826
1960546;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;856,523861856826
1960546;1;3;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;73;856,523861856826
1960547;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1193,20216617306
1960552;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;73;844,521374467769
1960554;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1108,76477372196
1960554;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1108,76477372196
1960555;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1539,88220705261
1960555;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1539,88220705261
1960556;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;784,740647916871
1960556;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;784,740647916871
1960556;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;784,740647916871
1960558;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;73;802,502252882816
1960558;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;802,502252882816
1960558;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;802,502252882816
1960559;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;960,450719658516
1960560;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;844,521374467769
1960560;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;844,521374467769
1960561;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1315,60551138256
1960562;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;848,980583316627
1960565;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1201,42873149523
1960566;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1012,34959880058
1960568;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1541,57345024704
1960568;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1541,57345024704
1960568;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1541,57345024704
1960568;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1541,57345024704
1960568;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1541,57345024704
1960570;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1454,23637856015
1960570;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1454,23637856015
1960578;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1262,51726715598
1960578;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1262,51726715598
1960579;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;988,265676038854
1960579;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;73;988,265676038854
1960580;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1114,89405582738
1960580;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;73;1114,89405582738
1960585;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1243,64442375143
1960586;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;9;2;1;73;1315,60551138256
1960588;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1590,5726501533
1960589;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;849,115831878895
1960592;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1005,31173335118
1960594;1;2;1;80;2;2; ; ; ;2; ;2; ;1;1; ;2; ;1;73;1251,73574051134
1960596;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;73;1061,32510342876
1960596;1;5;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;73;1061,32510342876
1960597;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;9;2;1;73;988,265676038854
1960599;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1734,90921318062
1960599;1;12;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1734,90921318062
1960600;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1234,46768914489
1960600;1;6;1;80;2;1;3;7; ;2; ;2; ; ; ; ;2;2;1;73;1234,46768914489
1960600;1;7;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;73;1234,46768914489
1960600;1;10;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;73;1234,46768914489
1960601;1;2;1;80;2;1;3;9;CAMBIO DE DOMICILIO;2; ;2; ; ;2; ;9;1;1;73;872,126861497037
1960602;1;2;1;80;2;1;1;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;9;2;1;73;1243,13901066063
1960607;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1085,98866007009
1960607;1;6;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;73;1085,98866007009
1960614;1;4;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;73;933,215397157781
1960617;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1125,67558247202
1960617;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1125,67558247202
1960618;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;904,302101018666
1960618;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;904,302101018666
1960619;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1293,44601967674
1960622;1;2;1;80;2;2; ; ; ;2; ;2; ;1;1; ;5; ;1;73;1048,72968937173
1960623;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;1315,60551138256
1960624;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;73;1084,68085096024
1960625;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;73;1209,52004825514
1960626;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;73;1151,52850419787
1960626;1;5;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;73;1151,52850419787
1960626;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1151,52850419787
1960630;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1733,60140407077
1960633;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1013,09420769153
1960633;1;3;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;73;1013,09420769153
1960633;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1013,09420769153
1960634;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1209,52004825514
1960635;1;2;1;80;2;2; ; ; ;2; ;2; ;1;3; ;9; ;1;73;1048,72968937173
1960637;1;2;1;80;2;2; ; ; ;2; ;2; ;1;2; ;9; ;1;73;1209,52004825514
1960638;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;872,126861497037
1960639;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1243,13901066063
1960640;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1384,47652138366
1960640;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1384,47652138366
1960640;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1384,47652138366
1960640;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;1384,47652138366
1960641;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;963,292611766227
1960641;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;963,292611766227
1960642;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;73;688,325472995485
1960642;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;688,325472995485
1960642;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;73;688,325472995485
1960643;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;73;1082,85406486802
1960644;1;2;1;80;2;1;4;3; ;2; ;2; ; ;1; ;4;1;1;73;922,063705984612
1966767;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;63;570,139825754836
1966796;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;63;1177,11354426864
1966799;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;63;1360,75841709304
1966834;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;63;1331,78224664728
1966834;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;63;1331,78224664728
1966835;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;63;1292,27488855598
1966835;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;9;2;1;63;1292,27488855598
1966873;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;63;836,333290899151
1966873;1;3;1;80;2;2; ; ; ;2; ;2; ;1;1; ;2; ;1;63;836,333290899151
1973039;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;4498,38304383501
1973041;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;13;4935,18673781481
1973041;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;4935,18673781481
1973043;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;4935,06247306558
1973043;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;4935,06247306558
1973043;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;4935,06247306558
1973052;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;4645,16434357206
