DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,fex_c_2011
2689906,1,1,1,80,2,2,,,,3,,2,,2,,.,,,1,5,63,937.681.146.004.499
2689906,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,937.681.146.004.499
2689906,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,937.681.146.004.499
2689907,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,9.021.990.229.659
2689907,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,9.021.990.229.659
2689908,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,572.555.517.345.524
2689908,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,572.555.517.345.524
2689909,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,906.981.847.822.276
2689910,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,146.308.077.205.122
2689911,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,145.841.237.615.224
2689911,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,145.841.237.615.224
2689911,1,5,1,80,2,1,4,3,,3,,2,,,,,9,2,1,5,63,145.841.237.615.224
2689912,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,106.400.726.595.967
2689913,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,824.035.038.269.106
2689913,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,824.035.038.269.106
2689914,1,2,1,80,2,1,4,3,,2,,2,,,,,9,2,1,5,63,741.154.612.837.392
2689916,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,523.867.723.724.479
2689918,1,2,1,80,2,1,1,3,,2,,1,240000,,,,9,2,1,5,63,968.923.547.051.549
2689918,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,968.923.547.051.549
2689918,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,968.923.547.051.549
2689919,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,114.965.955.189.837
2689920,1,3,1,80,2,1,1,8,,2,,2,,,,,2,2,1,5,63,120.618.881.014.933
2689921,1,2,1,80,2,1,1,1,,2,,2,,,,,2,2,1,5,63,791.480.609.823.723
2689921,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,791.480.609.823.723
2689923,1,2,1,80,2,1,4,3,,2,,2,,,,,9,2,1,5,63,523.867.723.724.479
2689924,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,650.024.990.006.183
2689924,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,650.024.990.006.183
2689924,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,650.024.990.006.183
2689924,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,650.024.990.006.183
2689925,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,753.291.522.192.343
2689926,1,2,1,80,2,1,4,3,,2,,2,,,,,9,2,1,5,63,655.502.326.898.694
2689926,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,655.502.326.898.694
2689927,1,2,1,80,2,1,4,3,,2,,2,,,,,9,2,1,5,63,853.422.309.052.996
2689927,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,853.422.309.052.996
2689927,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,853.422.309.052.996
2689934,1,2,1,80,2,1,2,9,POR EMBARAZO,2,,2,,,,,9,2,1,5,63,836.238.331.745.513
2689935,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,906.981.847.822.276
2689936,1,4,1,80,2,1,4,4,,2,,2,,,4,,4,1,1,5,63,892.767.589.996.476
2689937,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,968.923.547.051.549
2689937,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,968.923.547.051.549
2689938,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,906.981.847.822.276
2689939,1,2,1,80,2,1,4,8,,2,,2,,,,,9,2,1,5,63,122.651.002.098.958
2689940,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,123.212.655.946.837
2689940,1,5,1,80,2,1,4,4,,2,,2,,,,,4,2,1,5,63,123.212.655.946.837
2689941,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,106.400.726.595.967
2689941,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,63,106.400.726.595.967
