DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4310500;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1280,68418441163
4310505;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;04;52;2119,9436616763
4310506;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1341,33274756615
4310506;1;5;1;80;2;1;2;3; ;1; ;1;9; ;2; ;2; ;1;04;52;1341,33274756615
4310506;1;8;1;80;2;2; ; ; ; ;1;1;8; ; ; ;2; ;1;04;52;1341,33274756615
4310508;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1637,44305684767
4310508;1;5;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;04;52;1637,44305684767
4310508;1;7;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1637,44305684767
4310510;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1666,16311180244
4310510;1;4;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1666,16311180244
4310511;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;52;2422,04770716397
4310512;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;1258,88985871889
4310512;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1258,88985871889
4310514;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;2315,34311264372
4310598;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;2606,45520934845
4310598;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;2606,45520934845
4310603;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;742,073784698457
4310604;1;4;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;04;52;742,073784698457
4310606;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1116,26415894797
4310606;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1116,26415894797
4310607;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;52;2532,37743025532
4310608;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;972,791889161524
4310609;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;742,073784698457
4310610;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1200,60442863646
4310611;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;52;2942,37309856759
4310612;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;972,791889161524
4310613;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;1068,25481312729
4310614;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1200,60442863646
4310616;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1116,26415894797
4310616;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;1116,26415894797
4310617;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1626,41278267613
4310618;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1614,18575823874
4310618;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1614,18575823874
4310621;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;2021,02175001993
4310621;1;4;1;80;2;1;3;2; ;2; ; ;2; ;2; ;2; ;1;04;52;2021,02175001993
4310622;1;2;1;80;2;1;1;7; ;2; ; ;9; ;2; ;2; ;1;04;52;742,073784698457
4310622;1;3;1;80;2;1;1;8; ;2; ; ;11; ;2; ;1;250000;1;04;52;742,073784698457
4310624;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1762,04469244196
4310626;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1805,3136172568
4310626;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1805,3136172568
4310627;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1202,98436381954
4310628;1;2;1;80;2;1;4;4; ;2; ; ;9; ;2; ;2; ;1;04;52;1530,94985871036
4310628;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1530,94985871036
4310629;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;1254,57937093023
4310630;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;888,451619473031
4310630;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;888,451619473031
4310631;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1251,41969439915
4310632;1;1;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;04;52;1116,26415894797
4310632;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1116,26415894797
4310634;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1116,26415894797
4310634;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1116,26415894797
4310635;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;742,073784698457
4310637;1;4;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;04;52;742,073784698457
4310640;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1933,99817811501
4310641;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;742,073784698457
4310641;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;742,073784698457
4310644;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1251,41969439915
4310645;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;1890,43362829329
4310646;1;5;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1014,90414702485
4310646;1;6;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1014,90414702485
4310649;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;972,791889161524
4310650;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;04;52;1116,26415894797
4310651;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1661,41536271142
4310657;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;1709,85069329103
4310657;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1709,85069329103
4310662;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;742,073784698457
4310664;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1709,85069329103
4310664;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1709,85069329103
4310666;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;04;52;1562,59075112805
4310668;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;04;52;1300,20745116754
4310668;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;1300,20745116754
4310668;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;04;52;1300,20745116754
4310669;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;2338,60213658981
4310669;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;2338,60213658981
4310669;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;2338,60213658981
4310669;1;8;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;52;2338,60213658981
4310670;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;742,073784698457
4310671;1;2;1;80;2;1;2;4; ;2; ; ;8; ;2; ;2; ;1;04;52;1559,00508983804
4310675;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;2401,91192625426
4310676;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;2268,91102191346
4310676;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;2268,91102191346
4310677;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1024,38689627222
4310679;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;52;835,100953370596
4310680;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;52;1810,48002302157
4310681;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;52;1252,32205347274
4310690;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;54;2037,78053973843
4310691;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;54;2580,84011277006
4310691;1;10;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;04;54;2580,84011277006
4310692;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;04;54;738,392808177465
4310692;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;54;738,392808177465
4310693;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;04;54;684,980229531647
4310694;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;54;1341,27431214318
4310696;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;54;1115,78906563095
4310697;1;2;1;80;2;2; ; ; ; ;1;4;4; ;2; ;2; ;1;04;54;852,722628659201
4310697;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;54;852,722628659201
4310818;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;4334,47295742236
4310818;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;4334,47295742236
4310819;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;05;4471,35856642267
4310822;1;3;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;04;05;2271,1549031253
4310823;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ;1;04;05;3981,56617240738
4310823;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;05;3981,56617240738
4310824;1;2;1;80;2;1;4;4; ;2; ; ;9; ;2; ;2; ;1;04;05;4180,86709575711
4310824;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;04;05;4180,86709575711
4310826;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;5174,11621282277
4310827;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;2271,1549031253
4310827;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;2271,1549031253
4310828;1;2;1;80;2;1;4;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ;1;04;05;6467,85047217866
4310828;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;05;6467,85047217866
4310829;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;3183,42226205521
4310830;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;4064,77820286551
4310830;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;4064,77820286551
4310830;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;05;4064,77820286551
4310832;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;5203,56810760247
4310835;1;2;1;80;2;1;1;8; ;2; ; ;4; ;2; ;2; ;1;04;05;4352,33300309369
4310835;1;5;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ;1;04;05;4352,33300309369
4310838;1;2;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;04;05;3183,42226205521
4310839;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;05;4425,55136192715
4310841;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;2271,1549031253
4310843;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;04;05;5015,58064754825
4310844;1;3;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;04;05;4813,81671742848
4310844;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;05;4813,81671742848
4310845;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;05;6757,86827917687
4310846;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;05;5663,90860683806
4310847;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;05;5130,99998900799
4310847;1;5;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;04;05;5130,99998900799
4311936;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1483,44623986142
4311945;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1439,53664272799
4311946;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1460,821464388
4311950;1;1;1;80;2;1;2;3; ;1; ;2;9; ;2; ;2; ;1;04;20;1583,15724305424
4311950;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;04;20;1583,15724305424
4311950;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1583,15724305424
4311951;1;2;1;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;1;04;20;1439,53664272799
4311953;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;995,421795663731
4311956;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1463,77796810854
4311956;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1463,77796810854
4311959;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;04;20;986,035206815943
4311973;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1485,54928806017
4311973;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1485,54928806017
4311976;1;1;1;80;2;1;1;6; ;2; ; ;6; ;2; ;2; ;1;04;20;1394,04497272455
4311978;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1820,56479578351
4311978;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1820,56479578351
4311978;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1820,56479578351
4311978;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1820,56479578351
4311979;1;2;1;80;2;1;3;6; ;2; ; ;1; ;2; ;2; ;1;04;20;1670,48137806153
4311980;1;1;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;04;20;1163,13083004612
4311980;1;2;1;80;2;1;1;4; ;2; ; ;1; ;2; ;2; ;1;04;20;1163,13083004612
4311981;1;2;1;80;2;1;1;1; ;2; ; ;2; ;2; ;2; ;1;04;20;1417,76532277636
4311981;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1417,76532277636
4311985;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;20;1074,58301843103
4311986;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1362,51294519656
4311990;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1641,03364416153
4311996;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1712,00907072409
4311996;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1712,00907072409
4311996;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1712,00907072409
4311996;1;10;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1712,00907072409
4311997;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1606,54511291301
4311997;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1606,54511291301
4311997;1;4;1;80;2;2; ; ; ; ;1;1;6; ;2; ;2; ;1;04;20;1606,54511291301
4311999;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1440,05761805673
4312000;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1460,821464388
4312002;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1440,05761805673
4312003;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1299,64031709357
4312006;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1519,00477491827
4312009;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;04;20;1439,53664272799
4312009;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1439,53664272799
4312010;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1139,74296018735
4312011;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1440,05761805673
4312012;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;04;20;1581,75475905286
4312013;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;04;20;1475,4276579779
4312013;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1475,4276579779
4312014;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;04;20;1530,51998273489
4312014;1;3;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;1;04;20;1530,51998273489
4312014;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1530,51998273489
4312014;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1530,51998273489
4312016;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1253,93458118437
4312016;1;4;1;80;2;1;1;3; ;2; ; ;1; ;2; ;2; ;1;04;20;1253,93458118437
4312016;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1253,93458118437
4312016;1;8;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1253,93458118437
4312019;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1631,79391191391
4312020;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1562,08648729999
4312021;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;04;20;1506,31313439145
4312021;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1506,31313439145
4312022;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;2021,90174439424
4312022;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;2021,90174439424
4312022;1;7;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;20;2021,90174439424
4312023;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1394,04497272455
4312024;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1051,19514857227
4312025;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1641,03364416153
4312026;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1576,53262806707
4312026;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1576,53262806707
4312033;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1563,97546959298
4312034;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1421,45512043108
4312034;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1421,45512043108
4312034;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1421,45512043108
4312034;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1421,45512043108
4312034;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1421,45512043108
4312035;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1440,05761805673
4312038;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1551,93928644763
4312039;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1730,10243110535
4312049;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1669,38235768944
4312051;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1699,46396167489
4312052;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;04;20;1280,75422264294
4312052;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1280,75422264294
4312053;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1807,18311391798
4312054;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;2119,32617186298
4312054;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;2119,32617186298
4312055;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1184,45393411535
4312055;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1184,45393411535
4312057;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;200000;1;04;20;1887,94710134215
4312058;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;20;1695,86735021074
4312060;1;2;1;80;2;1;1;6; ;1; ;1;1; ;2; ;2; ;1;04;20;1791,90722577644
4312061;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;20;1863,15788119049
4312061;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;20;1863,15788119049
4312103;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;6329,59998420271
4312103;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;6329,59998420271
4312104;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;5675,38242343104
4312106;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;4566,66376738676
4312106;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;4566,66376738676
4312107;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;5979,04464970457
4312107;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;5979,04464970457
4312107;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;5979,04464970457
4312107;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;5979,04464970457
4312108;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;04;23;5073,72877336673
4312108;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;5073,72877336673
4312108;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;5073,72877336673
4312112;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;23;3745,20959527622
4312112;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;3745,20959527622
4312112;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;04;23;3745,20959527622
4312114;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;04;23;6413,61688726219
4312114;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;6413,61688726219
4312114;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;6413,61688726219
4312114;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;6413,61688726219
4312117;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;3418,36972811655
4312117;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;3418,36972811655
4312122;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;04;23;1829,88413067211
4312122;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;1829,88413067211
4312122;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;1829,88413067211
4312124;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;2054,01203224989
4312124;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;2054,01203224989
4312124;1;4;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;04;23;2054,01203224989
4312125;1;2;1;80;2;1;4;3; ;2; ; ;11; ;2; ;2; ;1;04;23;2039,16437480244
4312125;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;2039,16437480244
4312125;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;2039,16437480244
4312125;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;2039,16437480244
4312125;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;23;2039,16437480244
4312126;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;1199,52006292114
4312127;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;04;23;881,858049878053
4312127;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;23;881,858049878053
4312157;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;04;25;2047,99574685086
4312157;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;25;2047,99574685086
4312186;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;04;25;585,943051322777
4312187;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;04;25;2047,99574685086
4312187;1;4;1;80;2;1;3;2; ;2; ; ;12;EMBARAZO;2; ;2; ;1;04;25;2047,99574685086
4312188;1;2;1;80;2;1;2;1; ;2; ; ;4; ;2; ;2; ;1;04;25;596,895389790089
4312223;1;3;1;80;2;1;1;8; ;1; ;1;9; ;2; ;2; ;1;04;25;1346,47791391462
4312223;1;4;1;80;2;1;1;8; ;2; ; ;8; ;2; ;1;50000;1;04;25;1346,47791391462
4312223;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;04;25;1346,47791391462
