DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;DPTO;AREA;fex_c_2011
1119826;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;356,694040601858
1119826;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;13;13;356,694040601858
1119826;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;356,694040601858
1119827;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;391,385120238871
1119827;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;391,385120238871
1119827;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;391,385120238871
1119828;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;411,254882392895
1119828;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;84; ;64; ; ; ; ; ; ;1;13;13;411,254882392895
1119829;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;316,692428065065
1119829;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;13;13;316,692428065065
1119829;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;1;13;13;316,692428065065
1119829;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;316,692428065065
1119830;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;359,863242374482
1119830;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;13;13;359,863242374482
1119830;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;359,863242374482
1119830;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;359,863242374482
1119830;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;359,863242374482
1119830;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;49; ; ; ; ; ; ;1;13;13;359,863242374482
1119832;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;42; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;9;1;90; ;2;1;2;1;2;2;2;2;2;2; ;64; ;49; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;10;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;12;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119832;1;13;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;394,381565412173
1119833;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;368,338126578765
1119833;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;1;13;13;368,338126578765
1119835;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;402,435663842949
1119835;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;70; ;48; ; ; ; ; ; ;1;13;13;402,435663842949
1119836;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;315,791410735592
1119836;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;70; ;48; ; ; ; ; ; ;1;13;13;315,791410735592
1119838;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;312,124900870653
1119838;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;13;13;312,124900870653
1119838;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;312,124900870653
1119838;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;312,124900870653
1119839;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;366,174868447137
1119839;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;46; ; ; ; ; ; ; ; ;1;13;13;366,174868447137
1119839;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;13;13;366,174868447137
1119840;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;13;13;291,174701316687
1119840;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;35; ; ; ; ; ; ;1;13;13;291,174701316687
1119841;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;344,298494332684
1119841;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;1;13;13;344,298494332684
1119841;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;344,298494332684
1119841;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;1;13;13;344,298494332684
1119842;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;391,799021211324
1119842;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;13;13;391,799021211324
1119842;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;391,799021211324
1119843;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;13;13;308,491884857928
1119843;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;308,491884857928
1119843;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;13;13;308,491884857928
1119843;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;1;13;13;308,491884857928
1119845;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;13;13;196,529553471644
1119845;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;196,529553471644
1119845;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;196,529553471644
1119846;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;353,292096002073
1119846;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;13;13;353,292096002073
1119847;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;375,249960231227
1119847;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;13;13;375,249960231227
1119847;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;375,249960231227
1119849;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;384,060792540002
1119849;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;35; ; ; ; ; ; ;1;13;13;384,060792540002
1119849;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;384,060792540002
1119849;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;1;13;13;384,060792540002
1119851;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;274,600567565508
1119851;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;13;13;274,600567565508
1119851;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;274,600567565508
1119851;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;274,600567565508
1119851;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;274,600567565508
1119851;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;274,600567565508
1119852;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;255,475957004487
1119852;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;255,475957004487
1119852;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;255,475957004487
1119853;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;337,740888723575
1119853;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;13;13;337,740888723575
1119853;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;337,740888723575
1119853;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;70; ;70; ; ; ; ; ; ;1;13;13;337,740888723575
1119854;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;345,884768996153
1119854;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;13;13;345,884768996153
1119854;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;345,884768996153
1119854;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;13;13;345,884768996153
1119855;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;308,052960734365
1119855;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;13;13;308,052960734365
1119855;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;308,052960734365
1119855;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;308,052960734365
1119856;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;380,641844086415
1119856;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;13;13;380,641844086415
1119856;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;380,641844086415
1119858;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;13;13;299,28652868715
1119858;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;299,28652868715
1119858;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;13;13;299,28652868715
1119858;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;48; ; ; ; ; ; ;1;13;13;299,28652868715
1119858;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;299,28652868715
1119859;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;360,608062818708
1119859;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;13;13;360,608062818708
1119859;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;360,608062818708
1119860;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;277,771490372325
1119860;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;277,771490372325
1119860;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;277,771490372325
1119860;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;277,771490372325
1119861;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;13;13;338,650198589554
1119861;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;13;13;338,650198589554
1119862;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;13;13;355,455354133702
1119867;1;1;1;90; ;2;1;2;1;2;2;2;1;2;2; ;15; ;21; ; ; ;26; ; ;1;13;13;294,576645916472
1119867;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;1;13;13;294,576645916472
1119867;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;13;13;294,576645916472
1119868;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;1;13;13;268,051348197571
1119868;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;1;13;13;268,051348197571
1119868;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;268,051348197571
1119868;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;13;13;268,051348197571
1119868;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;13;13;268,051348197571
1119869;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;13;13;255,475957004487
1119869;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;13;13;255,475957004487
1119869;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;13;13;255,475957004487
1119870;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;21; ; ; ; ; ; ;1;13;13;402,435663842949
1119870;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;40; ;70; ; ; ; ; ;2;1;13;13;402,435663842949
1119871;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;35; ; ; ; ; ; ;1;13;13;624,249801741306
1119871;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;13;13;624,249801741306
1119871;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;13;13;624,249801741306
1119871;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;624,249801741306
1119872;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;652,492719567746
1119872;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;28; ; ; ; ; ; ;1;13;13;652,492719567746
1119872;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;1;13;13;652,492719567746
1119872;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;18; ; ; ; ; ; ;1;13;13;652,492719567746
1119872;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;13;13;652,492719567746
1119872;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;652,492719567746
1119872;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;13;13;652,492719567746
1119873;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;1;13;13;780,591981615839
1119873;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;30; ; ; ; ; ; ;1;13;13;780,591981615839
1119873;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;13;13;780,591981615839
1119874;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;13;13;641,528548993378
1119875;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;13;13;318,443098445622
1119875;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;13;13;318,443098445622
1119876;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;1;13;13;311,38180146062
1119876;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;98; ; ; ; ; ; ;1;13;13;311,38180146062
1119877;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;330,010824963519
1119877;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;13;13;330,010824963519
1119877;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;330,010824963519
1119877;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;13;13;330,010824963519
1119877;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;330,010824963519
1119878;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;13;13;364,680002954997
1119878;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;364,680002954997
1119878;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;13;13;364,680002954997
1119879;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;13;13;313,875664955875
1119879;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;13;13;313,875664955875
1119879;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;313,875664955875
1119879;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;313,875664955875
1119879;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;13;13;313,875664955875
1119880;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;419,239098352904
1119880;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;21; ; ; ; ; ; ;1;13;13;419,239098352904
1119880;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;419,239098352904
1119880;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;98; ; ; ; ; ; ;1;13;13;419,239098352904
1119880;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;28; ; ; ; ; ; ;1;13;13;419,239098352904
1119880;1;8;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;35; ; ; ; ; ; ;1;13;13;419,239098352904
1119881;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;380,31158915785
1119881;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;13;13;380,31158915785
1119881;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;380,31158915785
1119881;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;70; ; ; ; ; ; ;1;13;13;380,31158915785
1119881;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;13;13;380,31158915785
1119882;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;35; ; ; ; ; ; ; ;3;1;13;13;338,650198589554
1119882;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;21; ; ; ; ; ; ; ;3;1;13;13;338,650198589554
1119883;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1;13;13;271,371802682655
1119883;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;1;13;13;271,371802682655
1119883;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;13;13;271,371802682655
1119883;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;13;13;271,371802682655
1119884;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;28; ; ; ; ; ; ;1;13;13;349,551278861092
1119884;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;98; ; ; ; ; ; ;1;13;13;349,551278861092
1119885;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;24; ; ; ; ; ; ;1;13;13;275,781411957628
1119885;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;1;13;13;275,781411957628
1119885;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;13;13;275,781411957628
1119885;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;13;13;275,781411957628
1119886;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;24; ; ; ; ; ; ;1;13;13;349,542892619921
1119886;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;1;13;13;349,542892619921
1119886;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;13;13;349,542892619921
1119887;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;25; ; ; ; ; ; ;1;13;13;332,737737075774
1119887;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;98; ; ; ; ; ; ;1;13;13;332,737737075774
1119887;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;35; ; ; ; ; ; ;1;13;13;332,737737075774
1119887;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;13;13;332,737737075774
1119888;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;13;13;288,003778509871
1119888;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;35; ; ; ; ; ;1;13;13;288,003778509871
1119888;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;288,003778509871
1119888;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;13;13;288,003778509871
1119889;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;13;13;303,959118952542
1119889;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;13;13;303,959118952542
1119890;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;20; ; ; ; ; ; ;1;13;13;294,576645916472
1119890;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;35; ; ; ; ; ; ;1;13;13;294,576645916472
1119890;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;13;13;294,576645916472
1119891;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;28; ; ; ; ; ; ;1;13;13;365,017672093681
1119891;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;35; ; ; ; ; ; ;1;13;13;365,017672093681
1119891;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;365,017672093681
1119892;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;35; ; ; ; ; ; ;1;13;13;344,140576413246
1119892;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;98; ; ; ; ; ; ;1;13;13;344,140576413246
1119892;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;344,140576413246
1119892;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;13;13;344,140576413246
1119894;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;7; ;28; ; ; ; ; ;2;1;13;13;319,85496463071
1119894;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;35; ;56; ; ; ; ; ;4;1;13;13;319,85496463071
1119894;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;13;13;319,85496463071
1119895;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;21; ; ; ; ; ; ;1;13;13;271,371802682655
1119895;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;1;13;13;271,371802682655
1119895;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;13;13;271,371802682655
1119895;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;13;13;271,371802682655
1119896;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;28; ; ; ; ; ; ;1;13;13;406,845273117922
1119896;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;98; ; ; ; ; ; ;1;13;13;406,845273117922
