DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
1118593;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;987,402471305273
1118593;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;987,402471305273
1118594;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;844,458937951932
1118594;1;2;1;80;1;1;3;7; ;1;2;2; ; ; ; ;4;2;1;05;05;844,458937951932
1118595;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,412347367227
1118596;1;1;1;80;1;1;4;1; ;3; ;2; ; ; ; ;1;2;1;05;05;949,324400138515
1118597;2;1;2;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;987,402471305273
1118598;1;1;1;80;1;1;3;9;NO  DESEA  TRABAJAR;2; ;2; ; ; ; ;11;2;1;05;05;883,029183464348
1118599;1;1;1;80;1;1;3;6; ;2; ;2; ; ; ; ;8;2;1;05;05;937,684855978147
1118599;1;5;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;05;937,684855978147
1118602;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;987,402471305273
1118603;1;1;1;80;1;1;4;6; ;2; ;2; ; ;4; ;9;1;1;05;05;987,402471305273
1118604;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;945,906919827572
1118605;1;1;1;80;1;1;4;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;4;2;1;05;05;958,920735384306
1118609;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;05;879,179570483383
1118611;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;831,767605717032
1118611;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;831,767605717032
1118613;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;1;2;1;05;05;983,984990994329
1118613;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;983,984990994329
1118616;1;4;1;80;1;1;2;6; ;2; ;2; ; ;1;POR EL TIEMPO DE ESTUDIO;12;1;1;05;05;892,0887900544
1118617;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;906,850787928416
1118617;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;906,850787928416
1118620;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;05;865,668867198622
1118621;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;810,989809140363
1118621;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;810,989809140363
1118622;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;9;2;1;05;05;790,207299181327
1118623;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,412347367227
1118623;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,412347367227
1118623;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,412347367227
1118624;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1061,29652095661
1118626;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;892,0887900544
1118626;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;892,0887900544
1118626;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;892,0887900544
1118627;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ;POR QUE DESEA ESTUDIAR;12;2;1;05;05;1025,70812640413
1118629;1;2;1;80;1;1;1;9;POR MENOR DE EDAD;2; ;2; ; ; ;DESEA ESTUDIAR;12;2;1;05;05;754,174272335044
1118629;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;754,174272335044
1118633;1;3;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1176,1567975572
1118638;1;2;1;80;1;1;4;7; ;2; ;1;60000; ; ; ;7;2;1;05;05;1025,70812640413
1118640;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;845,323203291975
1118640;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;845,323203291975
1118642;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;963,234423784103
1118644;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;845,187603784319
1118646;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1004,762787571
1118646;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1004,762787571
1118648;1;2;1;80;1;1;3;8; ;2; ;2; ; ; ; ;9;2;1;05;05;993,524712538815
1118650;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;05;945,906919827572
1118650;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;945,906919827572
1118651;1;2;1;80;1;1;1;9;TIENE TRAUMA POR UN ATRACO;2; ;2; ; ; ; ;9;2;1;05;05;966,684716404241
1118652;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;803,632010630981
1118652;1;5;1;80;1;1;2;9;POR EL CLIMA;2; ;2; ; ;1; ;2;1;1;05;05;803,632010630981
1118653;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1043,00840099422
1118653;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1043,00840099422
1118657;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;928,114470891825
1118657;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;928,114470891825
1118658;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1038,53920051346
1118660;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;890,791015716924
1118662;1;2;1;80;1;1;3;7; ;2; ;2; ; ;3; ;2;1;1;05;05;940,069371035247
1118663;1;2;1;80;1;1;1;7; ;2; ;1;80000; ; ; ;9;2;1;05;05;980,104714471528
1118666;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;05;903,746938365379
1118666;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;903,746938365379
1118668;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;748,112072777139
1118671;1;1;1;80;1;1;3;4; ;2; ;1;15000; ; ; ;4;2;1;05;05;844,891070621953
1118671;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;2;2;1;05;05;844,891070621953
1118673;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;892,006889108248
1118674;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;941,825009532137
1118674;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;941,825009532137
1118674;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;941,825009532137
1118675;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;903,746938365379
1118675;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;05;903,746938365379
1118676;1;1;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;05;05;1113,00282925537
1118679;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;05;899,897325384414
1118679;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;899,897325384414
1118680;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;945,906919827572
1118683;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1140,79827030541
1118684;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;05;1004,16326485042
1118685;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;903,746938365379
1118685;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;903,746938365379
1118686;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;904,351326674234
1118686;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;904,351326674234
1118686;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;904,351326674234
1118687;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;862,251386887679
1118689;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;983,984990994329
1118689;1;3;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;05;05;983,984990994329
1118689;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;983,984990994329
1118690;1;2;1;80;1;1;2;8; ;2; ;2; ; ;2; ;1;1;1;05;05;966,684716404241
1118691;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;710,270493097111
1118691;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;710,270493097111
1118693;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;913,749456121723
1118693;1;4;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;05;05;913,749456121723
1118694;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;05;05;958,920735384306
1118694;1;3;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;05;05;958,920735384306
1118695;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;768,829827678171
1118695;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;768,829827678171
1118696;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;05;05;989,887057922856
1118699;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1017,23739050724
1118701;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;790,212012563694
1118702;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;05;05;925,129123250903
1118702;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;925,129123250903
1118708;1;1;1;80;1;1;4;9;LIQUIDACION   POR  REESTRUCTURACION;2; ;2; ; ; ; ;11;2;1;05;05;993,407831397391
1118709;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;818,251060725529
1118709;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;818,251060725529
1118712;1;3;1;80;1;1;1;9;POR  CAMBIO  DE  CIUDAD;2; ;2; ; ; ; ;2;2;1;05;05;959,38303738518
1118712;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;959,38303738518
1118712;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;959,38303738518
1118713;1;2;1;80;1;1;3;3; ;2; ;2; ; ;2; ;9;1;1;05;05;980,104714471528
1118715;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;873,867545503588
1118715;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;873,867545503588
1118716;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;05;886,850697518486
1118716;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;9;2;1;05;05;886,850697518486
1118717;1;5;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;05;05;866,16360615929
1118719;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ; ;11;2;1;05;05;966,684716404241
1118720;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;886,713818803856
1118720;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;886,713818803856
1118720;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;886,713818803856
1118720;1;6;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;05;05;886,713818803856
1118721;1;3;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;945,906919827572
1118722;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;925,129123250903
1118722;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;925,129123250903
1118723;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;05;865,668867198622
1118724;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;05;05;883,265674951077
1118724;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;883,265674951077
1118724;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;883,265674951077
1118725;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;8;2;1;05;05;668,714899943773
1118725;1;3;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;668,714899943773
1118725;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;668,714899943773
1118725;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;668,714899943773
1118725;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;668,714899943773
1118726;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;949,756532808537
1118730;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;457,500054826053
1118730;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;457,500054826053
1118730;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;457,500054826053
1118731;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;783,956806908552
1118731;1;3;1;80;1;1;1;8; ;2; ;2; ; ;1; ;2;1;1;05;05;783,956806908552
1118731;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;783,956806908552
1118733;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;723,484663219505
1118733;1;3;1;80;1;1;1;8; ;3; ;2; ; ; ; ;8;2;1;05;05;723,484663219505
1118734;1;1;1;80;1;1;1;8; ;2; ;2; ; ; ; ;4;2;1;05;05;903,746938365379
1118735;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;696,850495029824
1118739;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;894,645342080257
1118740;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;05;05;717,568249930855
1118740;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;717,568249930855
1118742;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;925,129123250903
1118742;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;925,129123250903
1118743;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;865,668867198622
1118744;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;904,211013784211
1118744;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;904,211013784211
1118746;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;991,909652121003
1118747;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;790,212012563694
1118749;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;696,850495029824
1118749;1;3;1;80;1;1;2;7; ;2; ;2; ; ; ;QUEDO EN  EMBARAZO;12;2;1;05;05;696,850495029824
1118749;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;696,850495029824
1118752;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;983,552858324308
1118752;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;983,552858324308
1118754;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;11;2;1;05;05;945,906919827572
1118755;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;05;845,187603784319
1118755;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;845,187603784319
1118756;1;2;1;80;1;1;3;3; ;2; ;1;120000; ;1; ;1;1;1;05;05;1043,00840099422
1118756;1;5;1;80;1;1;3;1; ;1;1;2; ; ; ; ;4;2;1;05;05;1043,00840099422
1118757;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;786,362399582729
1118759;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;810,989809140363
1118759;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;810,989809140363
1118762;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;872,225805717195
1118764;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1056,06102144949
1118766;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;831,767605717032
1118766;1;2;1;80;1;1;2;8; ;2; ;2; ; ;2; ;1;1;1;05;05;831,767605717032
1118767;1;4;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;958,894785224837
1118768;1;4;1;80;1;1;4;7; ;2; ;2; ; ;1; ;1;1;1;05;05;997,226390483166
1118769;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;4;2;1;05;05;865,668867198622
1118770;1;1;1;80;1;1;9;7; ;2; ;2; ; ; ; ;11;2;1;05;05;987,402471305273
1118771;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;959,326917894859
1118771;1;3;1;80;1;2; ; ; ;2; ;1;40000;2; ;.; ; ;1;05;05;959,326917894859
1118773;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1147,27097981008
1118773;1;2;1;80;1;1;4;3; ;2; ;2; ; ;4; ;1;1;1;05;05;1147,27097981008
1118773;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1147,27097981008
1118774;1;3;1;80;1;2; ; ; ;2; ;1;5000;2; ;.; ; ;1;05;05;987,871260106472
1118774;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;987,871260106472
1118779;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;799,777684267649
1118779;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;799,777684267649
1118781;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;911,57352567596
1118783;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;824,40980720765
1118783;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;824,40980720765
1118784;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;849,067880307121
1118784;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;849,067880307121
1118784;1;3;1;80;1;2; ; ; ;2; ;1;40000;2; ;.; ; ;1;05;05;849,067880307121
1118784;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;849,067880307121
1118785;1;2;1;80;1;1;2;3; ;2; ;2; ; ;1; ;9;1;1;05;05;894,640628697889
1118787;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;05;765,551790696865
1118787;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,551790696865
1118787;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,551790696865
1118787;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,551790696865
1118787;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,551790696865
1118787;1;9;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,551790696865
1118788;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;05;945,47478715755
1118789;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ;POR  DESCUIDO;12;2;1;05;05;835,617218697997
1118791;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;05;973,87747559845
1118792;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;883,03699615372
1118793;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;05;955,166868860945
1118797;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;766,535544532806
1118799;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;592,417165513261
1118799;1;4;1;80;1;1;1;7; ;2; ;2; ; ; ; ;2;2;1;05;05;592,417165513261
1118801;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;05;899,897325384414
1118801;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;899,897325384414
1118805;1;2;1;80;1;1;1;8; ;2; ;1;60000; ; ; ;8;2;1;05;05;1065,00556526243
1118806;1;1;1;80;1;1;4;9;CAMBIO  DE  CIUDAD;2; ;2; ; ; ; ;8;2;1;05;05;443,439398222656
1118806;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;443,439398222656
1118806;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;443,439398222656
1118806;1;5;1;80;1;2; ; ; ;2; ;2; ;1;1; ;11; ;1;05;05;443,439398222656
1118806;1;10;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;443,439398222656
1118806;1;12;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;443,439398222656
1118806;1;14;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;443,439398222656
1118806;1;16;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;443,439398222656
1118806;1;18;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;443,439398222656
1118809;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;05;05;617,044575070896
1118810;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;903,746938365379
1118811;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;942,057306846607
1118813;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;05;879,583604226577
1118813;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;879,583604226577
1118814;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;831,767605717032
1118817;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;689,492696520442
1118820;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1077,16633233302
1118820;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;05;1077,16633233302
1118820;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1077,16633233302
1118821;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;944,366036943951
1118823;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;630,662778936484
1118823;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;630,662778936484
1118824;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;05;05;849,037216765284
1118825;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;605,809064653721
1118825;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;605,809064653721
1118825;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;605,809064653721
1118827;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;810,989809140363
1118827;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;810,989809140363
1118829;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;05;903,746938365379
1118829;1;2;1;80;1;1;4;7; ;3; ;2; ; ; ; ;8;2;1;05;05;903,746938365379
