Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Dpto;Orden;Fex_c_2011
327294;2;4;2;2;1;5;1;1;5;2; ;18000;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;19;1;1899,675407898
327295;2;3;2;2;1;5;1;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;1; ; ;2;01;2;19;1;1413,82478631391
327296;2;2;1;2;1;5;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;19;1;2077,45705370699
327297;2;4;3;2;1;4;6;1;5;5; ; ; ;99; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;19;1;2029,60828153129
327298;2;1;1;6; ;4;6;6; ;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;19;1;1899,07854304404
327299;2;2;1;6; ;3;6;1;5;1; ; ;99;99; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;19;1;1584,94595954309
327637;2;2;2;2;1;4;4;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;50;1;669,672025719022
327639;2;2;2;2;1;4;4;1;4;4; ; ; ;250000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;4; ; ;01;2;50;1;1097,59884709913
327640;2;3;2;2;1;4;2;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;50;1;1177,00390615002
327641;2;3;2;2;1;4;4;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;50;1;855,743405258568
327642;2;1;1;2;1;4;4;1;5;4; ; ; ;140000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;50;1;923,817419493429
327643;2;4;1;2;1;4;4;1;4;4; ; ; ;250000; ;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;1;4;1;2;2;2;2;5; ; ;01;2;50;1;1012,04373965884
327644;2;3;2;2;1;4;3;1;4;4; ; ; ;200000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;50;1;1414,55559259399
327646;2;1;1;2;1;4;3;1;4;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;4; ; ;01;2;50;1;938,101830231809
327647;2;4;1;1;1;1;1;1;4;4; ; ; ;450000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;2;1;2;1;2;1;3; ;1;01;2;50;1;1241,4764217363
327648;2;1;1;2;1;4;3;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;2;2;2;2;2; ; ;01;2;50;1;1160,20971171013
327649;2;2;1;2;1;4;3;1;4;4; ; ; ;160000; ;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;50;1;1000,71269484281
327650;2;2;2;2;1;2;4;1;4;4; ; ; ;200000; ;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;50;1;1020,75248043589
327651;2;3;1;2;1;2;4;6; ;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;50;1;1517,06632349778
327652;2;3;2;2;1;4;4;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;5;4;2;2;2;2;2; ; ; ;01;2;50;1;1697,26980784516
327653;2;3;1;2;1;4;4;1;4;4; ; ; ;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;50;1;1129,28268495517
327654;2;1;1;2;1;4;4;1;4;1; ; ;10000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;8;1;2;2;2;2;2; ; ; ;01;2;50;1;1517,06632349778
327821;2;2;2;2;1;4;1;1;4;4; ; ; ;800000; ;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;816,22595397522
327822;2;3;2;2;1;4;1;3;4;4; ; ; ;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;640,899119807256
327823;2;2;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;2;2;2;2;2;1;1;1;2;1;1;1;2;1;2; ;1;01;2;63;1;673,995579963939
327825;2;4;3;2;1;4;1;1;4;4; ; ; ;180000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;892,805991807489
327826;2;2;2;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;63;1;715,923762890441
327827;2;2;2;2;1;4;6;1;5;4; ; ; ;120000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;63;1;674,312906523141
327828;2;2;2;2;1;4;6;1;5;4; ; ; ;55000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;63;1;799,801255143877
327829;2;3;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;2;1;2; ;1;01;2;63;1;825,535438700349
327830;2;2;2;2;1;4;1;1;5;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;764,757586862276
327831;2;4;3;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;63;1;619,614730077901
327832;2;4;3;2;1;4;1;1;4;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;2;1;3; ;1;01;2;63;1;860,101345026639
327833;2;3;1;2;1;4;1;1;5;4; ; ; ;100000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;2;1;3; ;1;01;2;63;1;697,782555395494
327834;2;7;3;2;1;4;1;1;5;1; ; ;25000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;7;2;1;2;2;2;1;2; ;1;01;2;63;1;1137,71423059853
327835;2;2;2;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;1247,39072858748
328489;2;3;2;2;1;4;3;1;4;4; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;3; ; ;01;2;50;1;870,027815996948
328490;2;2;2;2;1;4;2;1;4;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;3; ; ;01;2;50;1;537,746540729344
328491;2;3;2;2;1;4;4;1;4;3; ; ; ; ;98;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;50;1;1585,14033773264
330851;2;4;3;6; ;4;1;1;5;1; ; ;1000000;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;4;1;1;2;2;2;1;2; ;2;01;2;70;1;2269,6499931116
330852;2;6;3;6; ;4;1;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;70;1;2745,56403245973
330853;2;7;3;2;1;4;1;1;4;1; ; ;7000000;70000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;4;2;1;2;2;2;1;2; ;2;01;2;70;1;2142,16541648811
330855;2;7;4;3;1;4;1;1;4;1; ; ;8000000;80000; ;2;2;2;2;2;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;70;1;2618,75792922481
330857;2;3;2;2;1;3;1;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;70;1;3660,32951387207
330858;2;3;1;2;1;3;1;1;5;1; ; ;1000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;70;1;2966,63269116987
330859;2;3;1;2;1;4;1;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;1;1; ;2;01;2;70;1;2966,63269116987
330860;2;4;3;2;1;4;1;1;5;1; ; ;2000000;70000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;70;1;2966,63269116987
330861;2;3;2;2;1;4;1;1;4;1; ; ;2000000;30000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;70;1;2765,42083304236
330863;2;3;2;6; ;4;1;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;2; ; ;01;2;70;1;2335,0632411522
330864;2;2;1;6; ;4;4;5;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;23;1;9414,36719992138
330865;2;4;3;2;1;4;3;1;4;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;23;1;4813,73903127317
330867;2;4;3;6; ;4;4;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;23;1;6341,50339661526
330868;2;3;2;2;1;4;4;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;23;1;6242,57135864616
330869;2;3;2;1;1;1;1;1;4;1; ; ;6000000;35000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;4;1;2;1;1;1;1;1;1;01;2;63;1;809,182963740914
330869;3;3;1;1;2;1;1;1;4;1; ; ;6000000;35000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;63;1;809,182963740914
330870;2;2;1;4;1;4;1;1;5;1; ; ;1000000;50000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;2;2;2;2;1; ; ;1;01;2;25;1;2597,43679230017
330871;2;3;1;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;1;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;25;1;1801,93243260621
330872;2;3;2;2;1;4;1;1;4;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;25;1;1837,24490175619
330874;2;2;1;3;1;3;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;25;1;2320,12082622838
330876;2;2;2;2;1;4;1;1;4;1; ; ;7000000;120000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;3;1;01;2;25;1;2324,01580212399
330877;2;2;2;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;1;1;1;3;1;01;2;25;1;2389,9882465251
330879;2;3;3;2;1;4;1;1;4;1; ; ;20000000;60000; ;1;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;1;1;2;3;1;01;2;25;1;1125,0818987517
330881;2;1;1;2;2;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;4;2;1;2;2;1;1;1;3;1;01;2;25;1;1986,41862083822
330882;2;5;4;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;1;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;25;1;2494,43867876313
330883;2;3;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;25;1;3194,28932463519
330885;2;4;1;2;1;4;1;1;4;1; ; ;25000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;25;1;2093,70707860182
330886;2;2;1;1;1;4;1;1;4;1; ; ;10000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;7;2;1;2;1;2;1;1; ;1;01;2;25;1;2010,12561372593
330887;2;3;2;2;1;4;2;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;25;1;2212,93469599885
330888;2;3;2;2;1;4;2;1;4;3; ; ; ; ;100000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;25;1;1932,82555572345
330889;2;6;3;1;1;1;1;1;4;1; ; ;80000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;2;25;1;2874,19179985178
330890;2;4;2;1;1;1;1;1;4;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;2;25;1;3716,22953539652
330891;2;2;1;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;2;25;1;4831,88529514154
330895;2;3;2;1;1;1;1;4;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;2;25;1;4513,2844160851
330896;2;5;3;2;1;1;1;1;4;1; ; ;150000;400000; ;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;4;1;2;2;1;1;2;2;1;01;2;25;1;5025,6378764048
332304;2;3;2;5;1;1;1;1;4;3; ; ; ; ;100000;2;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;1;2;01;2;05;1;5121,59693455141
332305;2;3;2;1;1;1;1;1;4;1; ; ;25000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;2;1;2;01;2;05;1;6542,32537865614
332306;2;4;3;5;1;1;1;1;4;1; ; ;18000000;150000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;1;1;2;01;2;05;1;5942,71315989883
332307;2;1;1;5;2;1;1;1;5;3; ; ; ; ;30000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;01;2;05;1;3768,39391368109
332308;2;1;1;1;2;1;1;2;4;3; ; ; ; ;30000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;1;2;1;2;1;1;1;1;1;2;01;2;05;1;6066,68363700651
332309;2;1;1;1;1;1;1;2;4;3; ; ; ; ;50000;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;3;1;2;1;2;1;1;1;1;1;2;01;2;05;1;5589,01093968295
332310;2;1;1;1;2;1;1;2;4;3; ; ; ; ;30000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;1;2;1;2;1;1;1;1;1;2;01;2;05;1;6021,3588496501
332311;2;1;1;1;2;1;1;2;4;3; ; ; ; ;40000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;2;2;1;2;1;1;1;1;1;2;01;2;05;1;5748,84700444882
332312;2;2;1;1;1;1;1;1;1;1; ; ;150000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;5;2;1;2;1;1;1;2;1;2;01;2;05;1;6498,13249333656
332313;2;4;3;1;1;1;1;1;4;3; ; ; ; ;50000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;3;1;2;01;2;05;1;4186,21406560758
332314;2;3;2;1;1;1;1;4;4;1; ; ;5000000;70000; ;2;2;2;2;1;2;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;2;01;2;05;1;5025,41984037195
332315;2;2;2;1;1;1;1;2;4;1; ; ;3000000;60000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;2;01;2;05;1;5137,6930076067
332317;2;3;2;1;1;1;1;1;4;1; ; ;5000000;70000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;5;2;1;2;1;1;1;2;1;2;01;2;05;1;3489,04821682092
332318;2;3;2;1;1;1;1;1;4;2; ;200000;3500000;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;1;2;01;2;05;1;5555,51315953319
332319;2;3;2;1;1;4;4;1;4;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;2;2;2; ; ;01;2;05;1;7507,86943803663
332320;2;2;1;3;1;4;4;1;4;1; ; ;5000000;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;1;3956,46222195246
332321;2;3;2;2;1;4;4;1;4;1; ; ;5000000;100000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;5;2;1;2;2;2;2;1; ; ;01;2;05;1;4749,94059615978
332322;2;2;1;2;1;4;4;1;5;1; ; ;2000000;30000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;5;1;1;2;2;2;2;2; ; ;01;2;05;1;6375,06106986598
332323;2;2;1;6; ;4;4;1;4;4; ; ; ;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;2;1;2;2;2;2;2; ; ;01;2;05;1;5706,88649539647
332324;2;3;1;2;1;4;4;1;4;4; ; ; ;35000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;05;1;4774,12897449196
332325;2;2;1;3;1;4;3;1;4;1; ; ;98;98; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;2;2;2;1; ; ;01;2;05;1;4444,19815276818
332326;2;1;1;6; ;4;4;1;4;5; ; ; ;100000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;05;1;3710,57232395794
332327;2;3;2;2;1;4;3;1;4;1; ; ;15000000;50000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;1;4128,39247588443
332328;2;2;1;6; ;4;4;2;5;1; ; ;1000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;6;1;2;2;2;2;2; ; ; ;01;2;05;1;5141,06301981825
332329;2;3;2;6; ;4;4;1;4;1; ; ;18000000;250000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;1;5117,57250251582
332330;2;1;1;6; ;4;4;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;05;1;4491,95650899917
332331;2;2;1;2;1;3;4;1;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;5;2;1;2;2;2;2;1; ; ;01;2;05;1;3776,62165019919
332332;2;1;1;6; ;4;4;2;4;1; ; ;3500000;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;6;1;1;2;2;2;2;1; ; ;01;2;05;1;5759,10569664085
332333;2;1;1;2;2;4;4;3;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;2;2;1; ; ;01;2;05;1;5293,52718848338
