Directorio;Secuencia_p;Orden;Area;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s4;P7510s6;P7510s2a1;P7510s4a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;Dpto;Fex_c_2011
323383;2;1;13;95;1; ;1;2; ; ;275000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;13;503,362353392165
323383;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;503,362353392165
323384;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;591,861048394728
323384;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;591,861048394728
323387;2;1;13;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3600000;2;1;2;13;236,837198696534
323387;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;236,837198696534
323387;2;3;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;236,837198696534
323389;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;584,941099620124
323389;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;584,941099620124
323389;2;3;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;584,941099620124
323389;2;6;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;584,941099620124
323391;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;268,045452832465
323391;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;268,045452832465
323391;2;3;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;268,045452832465
323394;2;1;13;95;1; ;1;2; ; ;1530000;2;1;2;2;2;2500000; ; ; ; ; ;2;2;1;13;273,342631806238
323394;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;273,342631806238
323394;2;3;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;273,342631806238
323394;2;4;13;95;1; ;1;2; ; ;330000;2;1;2;2;2;300000; ; ; ; ;150000;2;1;1;13;273,342631806238
323394;2;5;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;273,342631806238
323397;2;1;13;95;1; ;2;1; ;1850000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;13;252,916364979526
323397;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;252,916364979526
323397;2;3;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;252,916364979526
323399;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;475,058280981246
323399;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;475,058280981246
323399;2;3;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;475,058280981246
323403;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;233,973769285042
323403;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;233,973769285042
323403;2;4;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;233,973769285042
323405;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;285,752860243505
323405;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;285,752860243505
323407;2;1;13;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;10500000;2;1;2;13;271,580447881286
323407;2;3;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;271,580447881286
323409;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;503,362353392165
323409;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;503,362353392165
323410;2;1;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;213,795985307114
323410;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;213,795985307114
323411;2;1;13;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1800000;2;1;2;13;268,025076675705
323411;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;268,025076675705
323412;2;1;13;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;13;230,593465076008
323412;2;2;13;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;13;230,593465076008
323480;2;1;17;95;1; ;1;2; ; ;1700000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;138,253252715591
323480;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;138,253252715591
323480;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;138,253252715591
323480;2;4;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;17;138,253252715591
323483;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;181,067595942159
323483;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;181,067595942159
323483;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;181,067595942159
323483;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;181,067595942159
323485;2;1;17;95;1; ;2;1; ;550000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;131,898020699565
323485;2;2;17;95;1; ;2;1; ;433000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;131,898020699565
323485;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;131,898020699565
323487;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;675000;2;1;2;17;131,128479743248
323487;2;2;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;168000;2;1;2;17;131,128479743248
323487;2;3;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;168000;2;1;2;17;131,128479743248
323488;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;136,855735145494
323488;2;2;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;17;136,855735145494
323489;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;153,327204819022
323489;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;153,327204819022
323490;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;161,628422933956
323491;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;136,867158684973
323491;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;136,867158684973
323492;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;149,87643999747
323492;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;149,87643999747
323492;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;149,87643999747
323494;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1920000;2;1;2;17;154,161297492034
323494;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;154,161297492034
323495;2;1;17;95;1; ;2;1; ;912804; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;146,554470830525
323495;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;146,554470830525
323495;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;146,554470830525
323496;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;169,864503956152
323496;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;169,864503956152
323498;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;137,305707206639
323498;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;137,305707206639
323498;2;3;17;95;1; ;1;2; ; ;260000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;137,305707206639
323498;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;137,305707206639
323498;2;5;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;137,305707206639
323500;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3600000;2;1;2;17;148,961919034201
323500;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;148,961919034201
323502;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;144,169869705806
323502;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;144,169869705806
323502;2;3;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;285000;2;1;2;17;144,169869705806
323502;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;144,169869705806
323505;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;139,263183349171
323506;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;148,961919034201
323506;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;148,961919034201
323507;2;1;17;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323507;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323507;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323507;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323507;2;5;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323507;2;6;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323507;2;7;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323507;2;8;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;173,328463509621
323508;2;1;17;95;1; ;2;1; ;492000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;121,793206581541
323508;2;2;17;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;121,793206581541
323508;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;121,793206581541
323508;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;121,793206581541
323509;2;1;17;95;1; ;2;1; ;1150000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;151,524458207411
323509;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;151,524458207411
323510;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;157,407291402805
323510;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;157,407291402805
323511;2;1;17;95;1; ;2;1; ;2100000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;141,221020930315
323511;2;2;17;95;1; ;1;2; ; ;250000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;141,221020930315
323513;2;1;17;95;1; ;1;2; ; ;140000;2;1;2;2;2; ; ; ; ; ;120000;2;1;2;17;151,598268495613
323513;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;151,598268495613
323513;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;151,598268495613
323515;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2;8800000; ; ; ; ; ;2;2;1;17;136,867158684973
323515;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;136,867158684973
323517;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;21600000;2;1;2;17;149,796011707213
323517;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;149,796011707213
323519;2;1;17;95;1; ;2;1; ;900000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;141,82572252238
323520;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;152,733436943225
323520;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;152,733436943225
323520;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;152,733436943225
323520;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;152,733436943225
323522;2;1;17;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;141,494303769067
323522;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;141,494303769067
323522;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;141,494303769067
323522;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;141,494303769067
323524;2;1;17;95;1; ;2;1; ;434000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;124,189231245739
323524;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;124,189231245739
323524;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;124,189231245739
323526;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;49000000;2;1;2;17;173,98366956186
323526;2;2;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;360000;2;1;2;17;173,98366956186
323526;2;3;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;17;173,98366956186
323527;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;159,871121164089
323527;2;3;17;95;1; ;2;1; ;4000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;159,871121164089
323527;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;159,871121164089
323533;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;167,567026084554
323535;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1500000;2;1;2;17;159,665480522193
323535;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;159,665480522193
323538;2;1;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;140,233447552481
323538;2;2;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;140,233447552481
323538;2;3;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;140,233447552481
323538;2;4;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;140,233447552481
323538;2;5;17;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;140,233447552481
323538;2;6;17;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;140,233447552481
323540;2;1;17;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;17;141,82572252238
