DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4658864;1;1;1;70;1;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;45;92;1;1;07;9242;05;1053,87516933778;05
4658864;1;2;1;70;1;4;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;70;1;1;07;7020;05;1053,87516933778;05
4658864;1;3;1;70;1;10;48;1; ;2;10;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;53;55;1;1;07;5521;05;1053,87516933778;05
4658864;1;4;1;70;1;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;84;84;50;1;1;07;5040;05;1053,87516933778;05
4658872;1;1;1;70;1;15;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;07;8512;05;1397,58970301342;05
4658873;1;2;1;70;1;20;48;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;785000;2; ;45;45;55;1;2;07;5521;05;1199,91418183323;05
4658877;1;3;1;70;1;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;45;1;2;07;4521;05;1209,49896784691;05
4658882;1;2;1;70;1;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;80;1;2;07;8050;05;1182,51245241093;05
4658904;1;1;1;70;1;16;48;4; ;2;16;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;57;57;93;1;2;07;9302;05;1325,63725167047;05
4658907;1;2;1;70;1;8;48;1; ;2;22;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;37;74;1;1;07;7499;05;1245,56297267512;05
4658910;1;1;1;70;1;28;40;1; ;2;60;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;1600000;2; ;33;44;65;1;2;07;6512;05;990,824649073591;05
4658915;1;4;1;70;1;50;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;07;5233;05;1120,38071835406;05
4658919;1;1;1;70;1;24;48;2; ;2;24;4; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;5000000;2; ;12;12;75;1;2;07;7513;05;1190,73883698528;05
4658924;1;2;1;70;1;4;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;55;93;1;1;07;9303;05;1168,373834668;05
4658927;1;1;1;70;1;68;48;1; ;2;4;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;2000000;4000000;2; ;02;39;51;1;2;07;5153;05;1124,03451753757;05
4658928;1;2;1;70;1;24;48;1; ;2;32;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;33;53;55;1;2;07;5521;05;999,812180098869;05
4658937;1;1;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;73;73;02;1;1;07;0201;05;1190,73883698528;05
4658941;1;1;1;70;1;27;48;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;44;44;66;1;2;07;6601;05;991,585795524514;05
4658951;1;3;1;70;1;259;48;2; ;2;259;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;98;60;1;2;07;6021;05;1187,08503780176;05
4658958;1;3;1;70;1;24;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;450000; ; ;45; ; ;1;2;07; ;05;895,741893855846;05
4658960;1;4;1;70;1;4;48;1; ;2;104;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;54;85;1;1;07;8532;05;796,244193003661;05
4658960;1;5;1;70;1;25;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;85;45;1;2;07;4542;05;796,244193003661;05
4658963;1;11;1;70;1;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;81;81;36;1;1;07;3611;05;2003,6661602219;05
4658965;1;5;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;781242;2; ;39;44;66;1;1;07;6601;05;1100,41648098105;05
4658977;1;1;1;70;1;4;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;900000;2; ;32;32;85;1;1;07;8512;05;999,812180098869;05
4659015;1;5;1;70;1;4;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;53;55;74;1;1;07;7493;08;496,472785375935;08
4659017;1;3;1;70;1;24;50;1; ;2;104;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;15;16;36;1;2;07;3612;11;2519,71875814222;11
4659017;1;4;1;70;1;32;48;1; ;2;32;1; ;7;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;1;2;02;39;75;1;2;07;7512;11;2519,71875814222;11
4659042;1;2;1;70;1;26;48;1; ;2;26;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;59;59;40;1;2;07;4010;13;414,809803210338;13
4659045;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;33;52;1;1;07;5211;13;291,609479597497;13
4659050;1;2;1;70;1;162;40;1; ;2;162;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;18;18;80;1;2;07;8012;15;107,894892792247;15
4659082;1;2;1;70;1;52;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781212;2; ;77;77;15;1;2;07;1551;15;143,541887534974;15
4659086;1;5;1;70;1;104;48;1; ;2;104;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;13;80;1;2;07;8042;15;130,130688227147;15
4659087;1;1;1;70;1;24;40;2; ;2;32;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;1;1;18;18;80;1;2;07;8042;15;117,698106639934;15
4659092;1;1;1;70;1;1;48;1; ;2;120;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;07;5242;15;155,90175348457;15
4659101;1;3;1;70;1;52;40;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;02;02;45;1;2;07;4530;15;129,067225942592;15
4659114;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;21; ; ;1;1;07; ;15;76,6055654954047;15
4659114;1;4;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;21; ; ;1;2;07; ;15;76,6055654954047;15
4659121;1;1;1;70;1;14;48;1; ;2;14;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;07;5233;15;134,679465039532;15
4659134;1;3;1;70;1;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;39;03;72;1;1;07;7220;15;155,831494592843;15
4659141;1;1;1;70;1;4;40;1; ;2;4;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;1;390000;781242;1;1;58;58;70;1;1;07;7020;15;168,261619434166;15
4659142;1;2;1;70;1;2;48;1; ;2;28;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;74;1;1;07;7412;18;62,3994035055433;18
4659145;1;1;1;70;1;24;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;62;01;1;2;07;0111;18;194,983767597143;18
4659154;1;1;1;70;1;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;95;95;45;1;1;07;4521;18;76,3031727126577;18
4659155;1;4;1;70;1;54;48;1; ;2;150;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;59;54;95;1;2;07;9500;18;115,711626517555;18
4659157;1;5;1;70;1;27;40;1; ;2;27;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;53;53;55;1;2;07;5521;18;166,724717261252;18
4659162;1;2;1;70;1;24;48;1; ;2;46;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;39;55;1;2;07;5511;18;119,175805106581;18
4659170;1;3;1;70;1;30;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;13;13;80;1;2;07;8012;18;78,5512484873043;18
4659171;1;2;1;70;1;24;48;1; ;2;24;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;13;80;1;2;07;8050;19;113,391162352004;19
4659177;1;2;1;70;1;48;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;32; ; ;1;2;07; ;19;101,573820807274;19
4659187;1;2;1;70;1;1;45;1; ;2;99;1; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;98;1;4;32;33;65;1;1;07;6519;19;116,222663891187;19
4659190;1;2;1;70;1;3;45;3; ;2;12;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;55;53;55;1;1;07;5521;19;134,001431822462;19
4659192;1;1;1;70;1;15;56;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;1;250000;98;2; ;95;95;45;1;2;07;4521;19;134,217807658986;19
4659202;1;3;1;70;1;4;48;4; ;2;8;4; ;2;2;7; ; ;1; ; ; ; ; ; ; ; ;2; ;98;1;2;45;45;52;1;1;07;5231;19;94,4565769164786;19
4659205;1;2;1;70;1;98;98;1; ;2;5;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;03;03;72;1;2;07;7220;19;74,9790634529328;19
4659207;1;4;1;70;1;36;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ;02; ; ;1;2;07; ;19;126,045470689106;19
4659208;1;3;1;70;1;98;45;1; ;2;98;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;12;12;75;1;2;07;7512;19;132,330678377308;19
4659208;1;4;1;70;1;98;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;39; ; ;1;2;07; ;19;132,330678377308;19
4659208;1;5;1;70;1;45;45;1; ;2;98;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;12;12;74;1;2;07;7411;19;132,330678377308;19
4659209;1;3;1;70;1;12;40;1; ;2;12;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;98;1;2;19;19;85;1;1;07;8532;19;98,4273787063394;19
4659217;1;2;1;70;1;24;40;1; ;2;48;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;59;62;01;1;2;07;0121;19;93,0942197893105;19
4659217;1;3;1;70;1;13;40;1; ;2;13;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;44;44;65;1;1;07;6512;19;93,0942197893105;19
4659218;1;1;1;70;1;12;40;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;55;55;74;1;1;07;7493;19;90,7798138909698;19
4659221;3;1;3;70;1;9;40;1; ;2;9;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;1;07;5211;19;104,615772119501;19
4659232;1;1;1;70;1;28;30;1; ;2;364;1; ;5;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;781242;2; ;13;13;80;1;2;07;8041;19;106,063468688165;19
4659238;1;3;1;70;1;8;48;1; ;2;15;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;53;53;55;1;1;07;5521;19;68,0183843749524;19
4659244;1;2;1;70;1;12;48;1; ;2;30;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;33;33;90;1;1;07;9000;19;113,908257992846;19
4659248;1;1;1;70;1;3;48;1; ;2;3;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1700000;789000;2; ;59;59;85;1;1;07;8513;19;77,2934693512735;19
4659249;1;1;1;70;1;48;30;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;53;55;1;2;07;5521;19;97,1405778374491;19
4659250;1;4;1;70;1;26;48;4; ;2;26;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;98;60;1;2;07;6031;19;152,320356891917;19
4659253;1;3;1;70;1;5;48;2; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;32;80;1;1;07;8050;19;132,023414329224;19
4659277;1;7;1;70;1;8;48;3; ;2;6;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;55;45;52;1;1;07;5233;20;218,709315642683;20
4659287;1;3;1;70;1;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;93;45;1;1;07;4552;23;138,677717155793;23
4659300;2;2;2;70;1;38;48;1; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;57;57;93;1;2;07;9302;23;192,91603675254;23
4659305;2;3;2;70;1;12;30;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;45;55;1;1;07;5529;23;180,804651538896;23
4659319;1;1;1;70;1;20;40;1; ;2;24;1; ;4;2;6; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;45;45;50;1;2;07;5051;27;132,167399887202;27
4659319;1;2;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;07; ;27;132,167399887202;27
4659326;1;2;1;70;1;3;48;1; ;2;152;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;55;55;1;1;07;5511;27;30,7366046249307;27
4659326;1;3;1;70;1;3;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;07;9500;27;30,7366046249307;27
4659331;1;1;1;70;1;8;48;3; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;55;53;55;1;1;07;5521;27;30,7366046249307;27
4659331;1;5;1;70;1;52;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;55;55;95;1;2;07;9500;27;30,7366046249307;27
4659336;1;3;1;70;1;2;20;4; ;2;12;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;53;55;1;1;07;5521;27;30,7366046249307;27
4659342;1;1;1;70;1;16;40;4; ;2;16;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;13;75;1;2;07;7512;27;30,7366046249307;27
4659359;1;1;1;70;1;48;48;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;55;55;74;1;2;07;7493;41;119,198249107845;41
4659364;1;1;1;70;1;12;48;4; ;2;88;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;55;55;74;1;1;07;7493;41;132,74595050932;41
4659366;1;1;1;70;1;50;50;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;95;45;1;2;07;4521;41;133,886067896093;41
4659371;1;1;1;70;1;48;48;1; ;2;96;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781800;2; ;45;55;80;1;2;07;8042;41;124,748960582358;41
4659374;1;1;1;70;1;4;48;1; ;2;25;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;02;02;45;1;1;07;4530;41;160,231081608896;41
4659376;1;2;1;70;1;28;40;1; ;2;50;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;07;5269;41;143,551399669995;41
4659380;1;2;1;70;1;2;48;2; ;2;1;5; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;1800000;2; ;13;17;92;1;1;07;9214;41;132,74595050932;41
4659381;1;4;1;70;1;4;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;44;70;1;1;07;7010;41;149,054489089564;41
4659387;1;3;1;70;1;60;40;1; ;2;60;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;21;45;52;1;2;07;5233;41;151,943814603094;41
4659388;1;3;1;70;1;8;48;1; ;2;20;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;781000;2; ;33;33;52;1;1;07;5211;41;177,727552364957;41
4659393;1;1;1;70;1;12;48;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;54;54;95;1;1;07;9500;44;49,5549357901426;44
4659398;1;1;1;70;1;102;40;1; ;2;102;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;2;07;5521;44;103,440953730299;44
4659412;1;5;1;70;1;52;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781243;2; ;11;39;74;1;2;07;7421;44;97,9564507060234;44
4659413;1;3;1;70;1;4;48;4; ;2;4;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1100000;830000;2; ;84;58;75;1;1;07;7524;44;198,956039288011;44
4659423;1;2;1;70;1;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;98;60;1;1;07;6031;44;62,0750426451197;44
4659445;1;2;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;70;1;2;07;7020;47;184,321543969844;47
4659452;1;2;1;70;1;4;40;4; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;16;16;74;1;1;07;7499;47;178,652208428234;47
4659456;1;8;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;70;70;52;1;2;07;5211;47;234,301417518943;47
4659468;1;1;1;70;1;20;48;1; ;2;48;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;55;45;1;2;07;4530;47;175,44947485277;47
4659469;1;4;1;70;1;24;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;39;80;1;2;07;8050;47;104,19700518533;47
4659473;1;1;1;70;1;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;41;52;1;2;07;5239;47;156,624688637819;47
4659480;1;2;1;70;1;16;48;1; ;2;20;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;21;50;1;2;07;5051;47;172,782955959632;47
4659482;1;2;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;84; ; ;1;1;07; ;47;204,75309476573;47
4659482;1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;12; ; ;1;1;07; ;47;204,75309476573;47
4659487;1;5;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;600000;2; ;53;53;55;1;1;07;5530;47;208,024834792182;47
4659492;1;2;1;70;1;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;32;53;55;1;2;07;5529;47;149,046721910833;47
4659503;1;1;1;70;1;3;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;95;85;45;1;1;07;4542;50;255,900281779042;50
4659503;1;2;1;70;1;4;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;53;53;55;1;1;07;5521;50;255,900281779042;50
4659503;1;6;1;70;1;18;58;1; ;2;18;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;800000;2; ;53;93;45;1;2;07;4552;50;255,900281779042;50
4659508;1;6;1;70;1;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;45;52;1;1;07;5233;50;214,043981411216;50
4659513;1;2;1;70;1;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;37;37;51;1;1;07;5125;50;273,555919584694;50
4659516;1;2;1;70;1;8;48;1; ;2;8;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;58;70;1;1;07;7020;50;202,542721478887;50
4659535;1;3;1;70;1;24;48;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;07;4521;50;182,322575456172;50
4659541;1;1;1;70;1;3;48;1; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;800000;2; ;55;54;95;1;1;07;9500;50;278,246701793053;50
4659543;1;2;1;70;1;104;48;1; ;2;26;4; ;1;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;45;52;1;2;07;5262;50;273,555919584694;50
4659549;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;1300000;2; ;95;95;45;1;1;07;4521;50;237,37923397557;50
4659552;1;4;1;70;1;28;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;95;95;45;1;2;07;4521;50;194,888745857103;50
4659553;1;1;1;70;1;4;48;1; ;2;4;4; ;1;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;1200000;2; ;55;98;60;1;1;07;6041;50;316,035555093231;50
4659561;1;2;1;70;1;30;30;4; ;2;36;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;95;95;45;1;2;07;4521;50;182,703139482571;50
4659569;1;2;1;70;1;16;40;3; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;74;1;2;07;7493;50;182,322575456172;50
4659573;1;1;1;70;1;4;48;5; ;2;6;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1200000;2; ;95;95;45;1;1;07;4521;50;547,111839169389;50
4659573;1;2;1;70;1;104;48;1; ;2;130;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;55;55;70;1;2;07;7020;50;547,111839169389;50
4659577;1;3;1;70;1;16;48;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;07;4521;50;345,020529650983;50
4659579;1;2;1;70;1;8;48;1; ;2;104;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;99;13;80;1;1;07;8011;50;196,37612071495;50
