DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
4663683;1;3;2;2;1;4;3;4;4;4; ; ; ;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;3;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;07;23;1065,42092494811
4663684;1;3;1;2;1;4;10;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;07;23;1240,22783353067
4663685;1;2;2;2;1;4;3;5;5;1; ; ;15000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;3;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;23;1044,63544522733
4663686;1;2;1;6; ;4;4;5;5;1; ; ;5000000;80000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ;5;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;23;1490,29921311433
4663687;1;4;1;2;1;4;5;1;4;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;07;23;902,325601289026
4663688;1;4;3;2;1;3;4;5;5;1; ; ;98;98; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;6;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;23;1215,76702563267
4663689;1;1;1;2;1;4;4;5;5;4; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;8;2; ;1;1;6;1;1;1;2;2;2; ;2; ;01;2;07;23;2474,23432595767
4663690;1;2;1;6; ;4;3;1;5;4; ; ; ;80000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;23;1924,67006480455
4663691;1;3;2;2;1;4;4;5;5;4; ; ; ;100000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;7;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;23;1421,74362661236
4663692;1;2;1;2;1;4;6;5;5;5; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2; ;5;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;23;1106,24963772366
4670976;1;2;1;2;1;4;1;5;5;1; ; ;18000000;98; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;3;2; ;1;1;2;1;1;1;2;2;2; ;1;2;01;2;07;23;5708,82108860067
4670977;1;3;2;2;1;4;3;5;5;1; ; ;20000000;100000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;23;5201,17513623836
4670978;1;4;3;2;1;4;1;5;5;1; ; ;21000000;80000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;6;2; ;1;1;2;2;1;1;2;2;2; ;1;1;01;2;07;23;4952,53018213165
4670979;1;3;1;2;1;4;1;5;5;1; ; ;15000000;98; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;1;2;2;1;1;2;2;2; ;1;2;01;2;07;23;6243,01906887935
4670980;1;4;3;2;1;4;4;1;4;1; ; ;18000000;110000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;6;2; ;1;1;5;2;1;1;2;2;2; ;1;2;01;2;07;23;6403,92755379575
4670981;1;3;1;2;1;4;1;1;5;1; ; ;20000000;150000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;5;1;1;1;2;2;2; ;1;1;01;2;07;23;8289,98656036995
4670982;1;3;2;2;1;4;4;1;5;1; ; ;20000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;07;23;4835,88316196158
4670983;1;3;2;2;1;4;1;5;5;1; ; ;19000000;80000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;3;5;2; ;1;1;1;1;1;1;2;2;2; ;1;2;01;2;07;23;6107,62415875054
4670984;1;2;1;6; ;4;4;5;5;1; ; ;10000000;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;07;23;3091,21179705155
4670985;1;2;1;2;1;4;3;5;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;07;23;3348,35266584008
4670986;1;2;1;6; ;4;4;5;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;07;23;2884,14231009096
4670987;1;2;1;2;1;4;3;5;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;07;23;3745,98861661705
4670988;1;2;1;6; ;4;3;5;5;1; ; ;15000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;07;23;3396,04658693805
4670989;1;2;1;2;1;4;3;5;5;4; ; ; ;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;5;2;1;0;2;2;2; ;2; ;01;2;07;23;3348,35266584008
4670990;1;3;2;2;1;4;5;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;07;23;6075,26452023303
