DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5214070;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;68;542,253788460769
5214084;1;2;1;80;19;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;19;133,861685920835
5214085;1;1;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;19;162,356569934491
5214085;1;4;1;80;19;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;19;162,356569934491
5214086;1;1;1;80;19;1;1;7; ;2; ; ;1; ;3; ;2; ; ; ; ;3;1;09;1,4;19;112,904967943923
5214086;1;2;1;80;19;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;19;112,904967943923
5214087;1;2;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;19;123,757489786702
5214087;1;3;1;80;19;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;1,3;19;123,757489786702
5214087;1;4;1;80;19;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;19;123,757489786702
5214088;1;1;1;80;19;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,4;19;117,383948571072
5214089;1;3;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;19;146,630604274122
5214090;1;2;1;80;19;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;19;105,87781701103
5214090;1;3;1;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;19;105,87781701103
5214090;1;4;1;80;19;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;19;105,87781701103
5214092;1;3;1;80;19;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;19;148,761336008625
5214093;1;1;1;80;19;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,3;19;109,994166759837
5214094;1;1;1;80;19;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,3;19;122,406389795696
5214095;1;1;1;80;19;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;19;145,859740890762
5214095;1;2;1;80;19;1;1;9;COVID19;2; ; ;12;COVID19;2; ;2; ; ; ; ;2;1;09;1,3;19;145,859740890762
5214098;1;1;1;80;19;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,4;19;122,406389795696
5214099;1;2;1;80;19;1;1;9;RECORTE DE PERSONAL;2; ; ;12;EMBARAZO;2; ;2; ; ; ; ;2;1;09;1,4;19;158,492620578535
5214099;3;1;3;80;19;1;1;7; ;1; ;2;9; ;2; ;2; ; ; ; ;2;1;09;1,3;19;158,492620578535
5214099;3;3;3;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;19;158,492620578535
5214099;5;3;5;80;19;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;19;158,492620578535
5214100;1;3;1;80;76;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1319,87002994022
5214111;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;05;1296,13621776251
5214112;1;1;1;80;05;1;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,2;05;1037,07093980136
5214112;1;2;1;80;05;1;1;9;CAMBIO DE PAIS;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,3;05;1037,07093980136
5214112;1;4;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1037,07093980136
5214114;1;3;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;05;1512,6973407405
5214116;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,2;05;1235,90384298277
5214116;1;3;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;05;1235,90384298277
5214116;1;4;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1235,90384298277
5214118;1;1;1;80;17;1;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;17;167,200557563862
5214119;1;1;1;80;17;1;1;1; ;2; ; ;9; ;1; ;2; ;2; ;877802;2;1;09;1,4;17;167,200557563862
5214119;1;2;1;80;17;1;1;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;09;1,4;17;167,200557563862
5214120;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;17;158,190227866323
5214120;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;17;158,190227866323
5214121;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;17;99,7992530345444
5214123;1;1;1;80;54;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;54;392,712009829838
5214123;1;2;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;54;392,712009829838
5214124;1;1;1;80;54;1;1;9;POR PANDEMIA;2; ; ;1; ;2; ;2; ;1;60;800000;2;1;09;1,4;54;392,712009829838
5214124;1;2;1;80;54;1;1;9;POR PANDEMIA;2; ; ;12;POR PANDEMIA;2; ;2; ;1;35;600000;2;1;09;1,4;54;392,712009829838
5214125;1;1;1;80;50;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,4;50;176,232705102151
5214125;1;2;1;80;50;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;50;176,232705102151
5214126;1;1;1;80;50;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;09;1,2;50;319,45817732387
5214128;1;2;1;80;50;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;50;176,232705102151
5214131;1;1;1;80;05;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,4;05;1284,94467892156
5214132;1;1;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;05;1296,13621776251
5214136;1;2;1;80;50;1;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;50;277,898651826172
5214138;1;1;1;80;50;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;50;258,164133333326
5214139;1;4;1;80;50;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;50;258,225913243586
5214140;1;1;1;80;50;1;1;7; ;1; ;1;8; ;2; ;2; ; ; ; ;2;1;09;1,4;50;216,195026392243
5214140;1;2;1;80;50;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;50;216,195026392243
5214142;1;2;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;409,16609316978
5214142;1;3;1;80;54;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;409,16609316978
5214142;1;4;1;80;54;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;409,16609316978
5214143;1;1;1;80;54;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;368,939970541602
5214145;1;1;1;80;76;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;09;1,4;76;910,738256069427
5214152;1;3;1;80;76;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;700,895800691695
5214163;1;2;1;80;76;1;1;6; ;2; ; ;8; ;1;2;2; ; ; ; ;1;1;09;1,4;76;1064,62531277802
5214164;1;2;1;80;76;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1147,86950045645
5214165;1;1;1;80;76;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;76;1075,99565280763
5214165;1;3;1;80;76;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;76;1075,99565280763
5214171;1;2;1;80;15;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;15;116,067637754068
5214176;1;1;1;80;76;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,4;76;903,995123323852
5214176;1;2;1;80;76;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;76;903,995123323852
5214177;1;1;1;80;76;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;09;1,4;76;903,995123323852
5214177;1;2;1;80;76;1;1;3; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;09;1,4;76;903,995123323852
5214180;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;23;170,602754957689
5214180;1;5;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;23;170,602754957689
5214187;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;17;167,200557563862
5214187;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;17;167,200557563862
5214188;1;5;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;17;226,779410257714
5214189;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;17;102,404660553409
5214189;1;2;1;80;17;1;1;6; ;2; ; ;8; ;2; ;2; ;1;48;98;2;1;09;1,4;17;102,404660553409
5214190;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,3;17;122,912872539165
5214190;1;2;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;17;122,912872539165
5214190;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;17;122,912872539165
5214191;1;1;1;80;17;1;1;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;09;1,4;17;99,7992530345444
5214191;1;2;1;80;17;1;1;8; ;2; ; ;5; ;1; ;2; ;1;48;98;2;1;09;1,3;17;99,7992530345444
5214191;1;3;1;80;17;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;09;1,4;17;99,7992530345444
5214196;1;1;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;23;140,548067178819
5214196;1;3;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;23;140,548067178819
5214197;1;2;1;80;23;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;23;182,144047682753
5214200;1;1;1;80;23;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;23;108,125745655107
5214200;1;2;1;80;23;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;23;108,125745655107
5214205;1;3;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;17;146,300491346853
5214206;1;2;1;80;17;1;1;9;POR COVID;2; ; ;12;POR COVID;2; ;2; ;1;48;1500000;2;1;09;1,3;17;140,344055650179
5214206;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2;2;2; ; ; ; ;1;1;09; ;17;140,344055650179
5214213;1;1;1;80;15;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;1,3;15;111,943777965327
5214213;1;3;1;80;15;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,4;15;111,943777965327
5214215;1;2;1;80;15;1;1;8; ;2; ; ;1; ;1;2;2; ; ; ; ;1;1;09;1,4;15;76,817044517513
5214217;1;3;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;99,5461760982779
5214217;1;4;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;99,5461760982779
5214219;1;1;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;97,7107941711381
5214221;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1356,06952720122
5214222;1;2;1;80;05;1;1;7; ;2; ; ;9; ;1;1;2; ;1;48;877803;1;1;09;1,4;05;1054,67045480304
5214222;1;3;1;80;05;1;1;9;POR LA CUARENTENA;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,3;05;1054,67045480304
5214222;1;4;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1054,67045480304
5214224;1;2;1;80; ;1;1;6; ;2; ; ;9; ;2; ;2; ;2; ;887883;2;1;09;1,3;68;3127,44462119597
5214224;1;3;1;80; ;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;3127,44462119597
5214225;1;2;1;80; ;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;09; ;68;2348,36230928656
5214225;1;3;1;80; ;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;2348,36230928656
5214226;1;1;1;80;41;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,3;41;145,319939473058
5214228;1;2;1;80;41;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;41;165,454318376448
5214228;1;4;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;41;165,454318376448
5214232;1;1;1;80; ;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;68;1889,01775901857
5214233;1;3;1;80; ;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;68;2962,23295426401
5214233;1;4;1;80; ;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;2962,23295426401
5214235;1;3;1;80; ;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;3127,44462119597
5214236;1;1;1;80;52;1;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,2;52;168,18820707372
5214236;1;2;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ;1;24;470000;2;1;09; ;52;168,18820707372
5214237;1;1;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;52;119,818015267179
5214237;1;2;1;80;52;1;1;7; ;2; ; ;12;PIENSA CAMBIAR DE CIUDAD;2; ;2; ;2; ;2000000;2;1;09;1,3;52;119,818015267179
5214244;1;1;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;97,7107941711381
5214246;1;3;1;80;15;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;167,134608189518
5214249;1;2;1;80;05;1;1;9;Ya no tiene el plante;2; ; ;12;Por la pandemia;2; ;2; ;2; ;877803;2;1;09;1,4;05;1302,18152240036
5214251;1;2;1;80;15;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,4;15;85,3131923040888
5214253;1;4;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;126,464632261571
5214254;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;927000;2;1;09;1,4;68;551,596344077756
5214254;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;68;551,596344077756
5214254;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;551,596344077756
5214256;1;2;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;533,614376028048
5214258;1;1;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;68;501,905751183659
5214258;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;68;501,905751183659
5214259;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;608,466717920744
5214260;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;68;631,206975443364
5214261;1;1;1;80;68;1;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;68;565,96173180178
5214262;1;2;1;80;68;1;1;5; ;1; ;4;10; ;3; ;2; ; ; ; ;3;1;09;1,4;68;501,905751183659
5214263;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;68;675,308481352623
5214264;1;1;1;80;68;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;3; ;2; ;2; ;800000;3;1;09;1,4;68;553,360653710042
5214265;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;09;1,3;68;675,308481352623
5214268;1;1;1;80;52;1;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,4;52;252,124616542178
5214271;1;1;1;80;68;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO;2; ; ;9; ;2; ;2; ;1;24;430000;2;1;09;1,3;68;460,063722987715
5214271;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;460,063722987715
5214272;1;1;1;80;68;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;68;553,360653710042
5214273;1;1;1;80;68;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;68;501,905751183659
5214273;1;2;1;80;68;1;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,4;68;501,905751183659
5214274;1;2;1;80;68;1;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO;2; ; ;12;SE ENCUENTRA EMBARAZADA;2; ;2; ; ; ; ;2;1;09;1,3;68;540,11251265568
5214276;1;2;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,3;17;158,190227866323
5214277;1;5;1;80;68;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;68;664,786557379391
5214280;1;3;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;68;550,51367876673
5214287;1;1;1;80;15;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;15;174,346150069306
5214288;1;1;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,2;68;600,206827614783
5214289;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;68;363,321313008412
5214290;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;68;293,185483703397
5214290;1;2;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;68;293,185483703397
5214290;1;3;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;293,185483703397
5214291;1;1;1;80;41;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;41;139,616652021471
5214292;1;1;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;41;60,2567438475172
5214292;1;3;1;80;41;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;41;60,2567438475172
5214292;1;4;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;41;60,2567438475172
5214293;1;2;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;41;116,436392532342
5214293;1;3;1;80;41;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;41;116,436392532342
5214293;1;4;1;80;41;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;41;116,436392532342
5214293;1;6;1;80;41;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;41;116,436392532342
5214295;1;1;1;80;41;1;1;7; ;2; ; ;8; ;3; ;2; ;1;48;877000;3;1;09;1,4;41;110,751081970475
5214295;1;2;1;80;41;1;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,3;41;110,751081970475
5214295;1;3;1;80;41;1;1;9;POR PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ;1;48;877000;2;1;09;1,3;41;110,751081970475
5214299;1;1;1;80;52;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;52;168,18820707372
5214299;1;2;1;80;52;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;52;168,18820707372
5214300;1;1;1;80;52;1;1;7; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;09;1,4;52;119,818015267179
5214300;1;2;1;80;52;1;1;3; ;2; ; ;8; ;1;2;2; ; ; ; ;1;1;09;1,4;52;119,818015267179
5214302;1;1;1;80;15;1;1;7; ;2; ; ;9; ;1; ;2; ;2; ;1200000;2;1;09;1,3;15;131,527779632632
5214302;1;2;1;80;15;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;131,527779632632
5214303;1;1;1;80;15;1;1;7; ;2; ; ;9; ;1;2;2; ;2; ;1300000;1;1;09;1,3;15;116,764758059998
5214303;1;3;1;80;15;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;116,764758059998
5214306;1;4;1;80;68;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;68;235,524915187403
5214307;1;2;1;80;68;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,2;68;581,099280862132
5214307;1;3;1;80;68;1;1;8; ;2; ; ;2; ;2; ;2; ;1;24;2700000;2;1;09;1,4;68;581,099280862132
5214307;1;4;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;68;581,099280862132
5214309;1;2;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;09; ;68;339,502581064866
5214310;1;4;1;80;68;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;68;570,698114751082
5214311;1;1;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;68;380,86163935233
5214311;1;4;1;80;68;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;68;380,86163935233
5214311;1;5;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;68;380,86163935233
5214312;1;4;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;178,961229611048
5214313;1;2;1;80;27;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;1,4;27;34,4156210790477
5214313;1;3;1;80;27;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;1,3;27;34,4156210790477
5214313;1;4;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;34,4156210790477
5214313;1;5;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;34,4156210790477
5214313;1;6;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;34,4156210790477
5214313;1;7;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;34,4156210790477
5214314;1;3;1;80;27;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,2;27;34,4156210790477
5214314;1;4;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;34,4156210790477
5214314;1;5;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;34,4156210790477
5214315;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;34,4156210790477
5214315;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;34,4156210790477
5214316;1;1;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1169,15486326633
5214316;1;2;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,2;05;1169,15486326633
5214317;1;1;1;80;05;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;05;1296,13621776251
5214318;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;05;1238,2417367533
