DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4251303;1;2;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;02;05;635,684626258471;05
4251313;1;2;1;70;1;5;48;1; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;02;08;535,834754288942;08
4251319;1;4;1;70;1;15;48;1; ;2;16;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;45;1;2;4521;02;08;641,216610062814;08
4251319;1;5;1;70;1;16;48;3; ;2;16;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;02;08;641,216610062814;08
4251322;1;1;1;70;1;5;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;18;1;1;1810;02;08;550,693555477477;08
4251332;1;7;1;70;1;16;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;45;52;1;2;5225;02;08;265,496867286867;08
4251338;1;1;1;70;1;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;1;4542;02;08;587,548858118657;08
4251351;1;3;1;70;1;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;02;13;340,411507183716;13
4251351;1;4;1;70;1;26;48;1; ;2;26;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;02;13;340,411507183716;13
4251352;1;1;1;70;1;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;33;65;1;1;6512;02;13;391,291232090465;13
4251356;1;3;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;02;13;359,320249789555;13
4251362;1;2;1;70;1;2;48;1; ;2;2;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;92;1;1;9249;02;13;373,801341829442;13
4251401;1;2;1;70;1;4;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5211;02;15;111,311775330688;15
4251402;1;3;1;70;1;2;48;2; ;2;2;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;2275000;07;07;85;1;1;8512;02;15;98,4576406121753;15
4251414;1;1;1;70;1;259;48;1; ;2;299;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;05;95;45;1;2;4521;02;15;125,079314219463;15
4251418;1;1;1;70;1;3;60;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6031;02;15;89,9215979804053;15
4251424;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;02;15;98,4576406121753;15
4251428;1;3;1;70;1;12;40;1; ;2;12;4; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;1;4530;02;15;101,189761170944;15
4251432;1;1;1;70;1;4;40;4; ;2;5;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;98;98;98;60;1;1;6021;02;15;112,383656727862;15
4251440;1;1;1;70;1;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;2;5125;02;15;149,042259596844;15
4251449;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;02;15;123,570474079226;15
4251450;1;4;1;70;1;52;40;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;06;06;85;1;2;8520;02;15;51,7122641509448;15
4251450;1;5;1;70;1;40;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;02;15;51,7122641509448;15
4251459;1;1;1;70;1;259;48;4; ;2;259;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;65;1;2;6512;02;15;111,599548748721;15
4251459;1;4;1;70;1;250;40;1; ;2;250;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;19;80;1;2;8050;02;15;111,599548748721;15
4251461;1;1;1;70;1;4;45;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;95;95;45;1;1;4521;02;15;123,593638929968;15
4251464;1;1;1;70;1;4;48;2; ;2;4;2; ;6;2;3; ; ; ; ;1; ; ; ; ; ; ;1;1680000;13;13;80;1;1;8042;02;15;79,0338827666721;15
4251464;1;4;1;70;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;1; ;02;15;79,0338827666721;15
4251468;1;2;1;70;1;4;48;2; ;2;5;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;19;19;75;1;1;7512;02;15;139,904828239897;15
4251470;1;1;1;70;1;4;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;6000000;02;02;45;1;1;4530;02;15;102,896531905574;15
4251470;1;3;1;70;1;4;30;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;15;102,896531905574;15
4251470;1;6;1;70;1;40;40;1; ;2;20;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;75;1;2;7512;02;15;102,896531905574;15
4251471;1;1;1;70;1;7;40;1; ;2;299;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;1;9302;02;15;106,614228225201;15
4251483;1;3;1;70;1;12;40;1; ;2;12;1; ;9;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;11;21;64;1;1;6412;02;15;130,500042214844;15
4251485;1;1;1;70;1;16;40;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;19;45;1;2;4530;02;15;137,406445499721;15
4251498;1;1;1;70;1;16;40;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;02;15;138,655636869809;15
4251504;1;3;1;70;1;5;40;1; ;2;9;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;36;60;1;1;6021;02;15;51,7122641509448;15
4251508;1;1;1;70;1;12;40;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5521;02;15;121,362610857897;15
4251508;1;2;1;70;1;2;40;1; ;2;5;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;74;1;1;7499;02;15;121,362610857897;15
4251516;1;3;1;70;1;6;20;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;55;1;1;5521;02;17;155,61034927279;17
4251527;1;1;1;70;1;10;50;4; ;2;10;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;13;13;80;1;1;8060;02;17;223,355452273065;17
4251534;1;4;1;70;1;20;48;2; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;58;95;45;1;2;4522;02;17;210,854100649836;17
4251536;1;1;1;70;1;3;40;1; ;2;12;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;37;60;1;1;6042;02;17;133,165482769419;17
4251549;1;2;1;70;1;12;45;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;27;1;1;2731;02;17;189,022413434492;17
4251557;1;3;1;70;1;5;40;2; ;2;6;2; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;19;13;80;1;1;8011;02;17;252,801119349355;17
4251561;1;1;1;70;1;24;50;3; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ;1;LA PENSION; ;2; ;54;32;75;1;2;7530;02;17;306,241463303381;17
4251566;1;2;1;70;1;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;126000;38;45;52;1;1;5239;02;17;459,469443467021;17
4251571;1;2;1;70;1;4;40;2; ;2;5;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;1;400000;19;19;85;1;1;8531;02;17;147,455639250006;17
4251580;1;2;1;70;1;250;48;3; ;2;250;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;02;17;155,61034927279;17
4251580;1;3;1;70;1;3;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;74;1;1;7412;02;17;155,61034927279;17
4251582;1;1;1;70;1;28;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;95;87;45;1;2;4541;02;17;133,165482769419;17
4251585;1;3;1;70;1;12;72;1; ;2;17;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;02;17;204,234472456162;17
4251586;1;2;1;70;1;4;80;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;58;58;74;1;1;7492;02;17;176,318157268127;17
4251589;1;3;1;70;1;6;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;02;17;142,191916047665;17
4251592;1;1;1;70;1;12;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;98;98;60;1;1;6042;02;17;133,87965982818;17
4251605;1;1;1;70;1;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;55;45;52;1;1;5262;02;17;112,790885796411;17
4251608;1;2;1;70;1;16;40;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;56;53;55;1;2;5521;02;17;154,549085769212;17
4251609;1;2;1;70;1;8;54;1; ;2;8;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;02;17;90,6708602028273;17
4251610;1;3;1;70;1;4;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5522;02;17;196,02321400741;17
4251611;1;1;1;70;1;32;48;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;45;45;52;1;2;5235;02;17;202,34820071333;17
4251612;1;1;1;70;1;4;60;1; ;2;60;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;02;17;155,61034927279;17
4251618;1;3;1;70;1;9;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;58;58;74;1;1;7492;02;17;155,297541413372;17
4251623;1;2;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;160000;38;53;55;1;1;5530;02;17;169,186328694616;17
4251639;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5522;02;17;168,665795352877;17
4251646;1;4;1;70;1;4;48;1; ;2;5;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;97;33;1;1;3312;02;17;147,55663702074;17
4251651;1;1;1;70;1;12;48;1; ;2;12;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;02;17;223,355452273065;17
4251651;1;2;1;70;1;4;40;1; ;2;52;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;32;33;55;1;1;5521;02;17;223,355452273065;17
4251654;1;2;1;70;1;77;40;1; ;2;77;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;07;21;70;1;2;7020;02;17;257,167957769899;17
4251656;1;1;1;70;1;104;48;1; ;2;104;1; ;7;2;1; ; ; ; ; ; ; ; ;1;LA PENSION; ;2; ;58;39;45;1;2;4530;02;17;133,87965982818;17
4251662;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;52;1;1;5224;02;18;72,8705674305265;18
4251662;1;2;1;70;1;4;48;1; ;2;40;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;32;74;1;1;7412;02;18;72,8705674305265;18
4251668;1;2;1;70;1;16;40;1; ;2;53;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;02;18;89,2357728338134;18
4251673;1;2;1;70;1;8;48;2; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;75;1;1;7530;02;18;72,6845003903978;18
4251673;1;3;1;70;1;12;48;2; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;02;18;72,6845003903978;18
4251674;1;6;1;70;1;2;48;1; ;2;10;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;02;18;70,0722604657564;18
4251679;1;7;1;70;1;12;48;1; ;2;46;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5244;02;18;106,265938951617;18
4251680;1;2;1;70;1;6;48;4; ;2;6;2; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;1;1600000;59;59;75;1;1;7513;02;18;89,0566212970654;18
4251689;1;1;1;70;1;2;48;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;650000;93;93;45;1;1;4552;02;18;80,741711680776;18
4251697;1;3;1;70;1;12;40;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;02;18;72,8705674305265;18
4251699;1;2;1;70;1;2;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6031;02;18;87,0793310463011;18
4251704;1;1;1;70;1;4;48;1; ;2;4;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;1;800000;98;98;93;1;1;9303;02;18;80,0007481472596;18
4251709;1;1;1;70;1;4;40;3; ;2;60;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;98;60;1;1;6022;02;18;77,4344478527588;18
4251713;1;1;1;70;1;106;48;1; ;2;106;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;57;39;80;1;2;8044;02;18;78,5039288795614;18
4251717;1;1;1;70;1;3;40;2; ;2;4;2; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;03;03;75;1;1;7513;02;18;65,1716592136442;18
4251718;1;2;1;70;1;2;48;2; ;2;8;2; ;9;2;3; ; ; ;1; ; ; ; ; ; ; ;2; ;05;05;75;1;1;7514;02;18;66,6225507180176;18
4251721;1;2;1;70;1;4;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;1; ;02;18;67,5942212217745;18
4251730;1;2;1;70;1;4;40;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;650000;45;45;52;1;1;5243;02;18;53,1993905658713;18
4251732;1;4;1;70;1;8;48;2; ;2;8;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;75;1;1;7513;02;18;81,0987223876231;18
4251737;1;2;1;70;1;48;50;1; ;2;48;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8012;02;18;83,2184630915449;18
4251739;1;2;1;70;1;30;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;59;59;85;1;2;8511;02;18;87,9329973035285;18
4251740;1;4;1;70;1;25;48;1; ;2;25;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;2;8513;02;18;66,0499704808041;18
4251740;1;6;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;02;18;66,0499704808041;18
4251740;1;7;1;70;1;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;30000;54;54;74;1;1;7493;02;18;66,0499704808041;18
4251740;1;8;1;70;1;10;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;02;18;66,0499704808041;18
4251741;1;2;1;70;1;20;48;4; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;02;18;77,6135993895068;18
4251745;1;2;1;70;1;6;48;2; ;2;6;2; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;13;13;80;1;1;8012;02;18;72,308755433758;18
4251753;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;05;85;1;1;8511;02;19;238,371141366194;19
4251771;1;1;1;70;1;52;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;32;55;74;1;2;7493;02;19;67,624069563002;19
4251779;1;3;1;70;1;56;40;1; ;2;56;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;02;19;104,738652830561;19
4251781;1;2;1;70;1;8;45;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;1;1551;02;19;81,0344478651145;19
4251784;1;1;1;70;1;4;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;08;13;80;1;1;8043;02;19;116,83634532339;19
4251787;1;1;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;90;1;1;9000;02;19;116,83634532339;19
4251790;1;1;1;70;1;80;48;1; ;2;80;1; ;8;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;84;75;17;1;2;1749;02;19;116,83634532339;19
4251793;1;2;1;70;1;52;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;45;45;52;1;2;5233;02;19;112,261547064183;19
4251799;1;1;1;70;1;52;48;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;75;1;2;7513;02;19;78,4262826768219;19
4251805;1;4;1;70;1;40;28;4; ;2;40;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;02;19;115,9948452953;19
4251812;1;1;1;70;1;120;40;4; ;2;120;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;02;19;89,0017080011336;19
4251815;1;2;1;70;1;3;40;1; ;2;5;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;92;1;1;9242;02;19;75,405903625209;19
4251816;1;1;1;70;1;4;44;4; ;2;40;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;10000000;98;98;60;1;1;6021;02;19;111,424059933364;19
4251820;1;1;1;70;1;120;40;1; ;2;120;1; ;8;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;05;05;75;1;2;7512;02;19;73,658780415199;19
4251822;1;1;1;70;1;48;46;2; ;2;48;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;75;1;2;7512;02;20;130,214048477645;20
4251822;1;2;1;70;1;8;46;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;93;1;1;9302;02;20;130,214048477645;20
4251823;1;3;1;70;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;08; ; ;1;1; ;02;20;149,216032942004;20
4251823;1;4;1;70;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;02;20;149,216032942004;20
4251828;1;3;1;70;1;1;40;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;02;20;179,555394982018;20
4251832;1;3;1;70;1;8;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;92; ; ;1;1; ;02;20;173,270527883652;20
4251836;1;2;1;70;1;28;20;1; ;2;30;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;02;20;179,555394982018;20
4251840;1;1;1;70;1;6;40;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5529;02;20;155,720476197608;20
4251844;1;3;1;70;1;6;46;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;20;110,405807049597;20
4251847;1;1;1;70;1;4;46;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;54;74;1;1;7493;02;20;155,094972817132;20
4251850;1;2;1;70;1;36;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;02;20;176,211491887037;20
4251853;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;02;20;140,677449270572;20
4251858;1;4;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;02;20;213,765198366077;20
