DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4351468;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;3728,05922726244
4351470;1;2;1;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;1;06;63;4736,52549532889
4351470;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;4736,52549532889
4351470;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;4736,52549532889
4351471;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;3390,46334265548
4351472;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;06;63;2320,49467797482
4351472;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;2320,49467797482
4351473;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;2560,73851241727
4351473;1;3;1;80;2;1;3;6; ;2; ; ;4; ;3; ;2; ;1;06;63;2560,73851241727
4351474;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;3896,05833041263
4351477;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;63;4202,90960186852
4351481;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;5413,86297098006
4351481;1;5;1;80;2;1;4;2; ;2; ; ;2; ;2; ;2; ;1;06;63;5413,86297098006
4351482;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;4844,02893048607
4351482;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;4844,02893048607
4351483;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;1786,21544381339
4351483;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;1786,21544381339
4351483;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;1786,21544381339
4351485;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;63;3704,14241688341
4351485;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;3704,14241688341
4351486;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;1786,21544381339
4351488;1;1;1;80;2;1;4;8; ;2; ; ;11; ;3; ;2; ;1;06;63;2504,70622543985
4351488;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;63;2504,70622543985
4351489;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;63;3473,92983087541
4351490;1;3;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;63;5204,04142224306
4351490;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;06;63;5204,04142224306
4351493;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;4248,36645610542
4351495;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;63;4589,89953409904
4351495;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;4589,89953409904
4351496;1;2;1;80;2;1;3;4; ;2; ; ;4; ;3; ;2; ;1;06;63;2027,61184834005
4351497;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;2533,30431117477
4351497;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;63;2533,30431117477
4351498;1;1;1;80;2;1;4;3; ;2; ; ;9; ;3; ;2; ;1;06;63;2582,32844042605
4351498;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2582,32844042605
4351499;1;3;1;80;2;1;3;1; ;2; ; ;8; ;2; ;2; ;1;06;63;2334,05791247378
4351499;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2334,05791247378
4351499;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2334,05791247378
4351499;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;2334,05791247378
4351500;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;63;2223,14262781031
4351501;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;63;2756,59161933316
4351503;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;63;2027,61184834005
4351504;1;1;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;06;63;3206,25179519046
4351504;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;63;3206,25179519046
4351505;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;63;4153,80259274071
4351505;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;63;4153,80259274071
4351517;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;76;7765,29675191392
4351517;1;4;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;76;7765,29675191392
4351519;1;2;1;80;2;1;3;5; ;2; ; ;11; ;3; ;2; ;1;06;76;1941,32418797848
4351519;1;4;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;1941,32418797848
4351520;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;1941,32418797848
4351522;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;1941,32418797848
4351522;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;76;1941,32418797848
4351522;2;1;2;80;2;1;3;5; ;2; ; ;9; ;3; ;2; ;1;06;76;1941,32418797848
4351522;2;2;2;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;1941,32418797848
4351522;2;3;2;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;76;1941,32418797848
4351523;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;76;1941,32418797848
4351523;1;2;1;80;2;1;4;9;LOS HIJOS NO LA DEJARON TRABAJAR MAS;2; ; ;9; ;2; ;2; ;1;06;76;1941,32418797848
4351525;1;1;1;80;2;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;76;1941,32418797848
4351525;1;2;1;80;2;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;76;1941,32418797848
4351552;1;1;1;80;2;1;4;7; ;2; ; ;11; ;2; ;2; ;1;06;76;2420,7501465929
4351553;1;2;1;80;2;1;4;8; ;2; ; ;7; ;2; ;2; ;1;06;76;3398,56232126702
4351558;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;1941,32418797848
4351560;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;2897,98584354636
4351561;1;1;1;80;2;1;4;9;POR DEDICARSE A LA IGLESIA;2; ; ;12;PARA DEDICARSE  A LA IGLESIA;1;1;2; ;1;06;76;1941,32418797848
4351561;1;2;1;80;2;1;3;2; ;2; ; ;12;PARA DEDICARSE A SERVICIO SOCIAL Y RELIGIOSO;1;1;2; ;1;06;76;1941,32418797848
4351561;1;3;1;80;2;1;4;9;DEDICARSE AL SERVICIO SOCIAL Y RELIGIOSO(MONJA);2; ; ;12;PARA DEDICARSE A ACTIVIDADES DE TIPO SOCIAL Y EVANGELIZACION;1;1;2; ;1;06;76;1941,32418797848
4351574;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;4981,20563476284
4351574;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;4981,20563476284
4351574;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;4981,20563476284
4351584;1;2;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ;1;06;76;3298,44196222594
4352498;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1395,77161677602
4352499;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;2040,64866955942
4352500;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1294,09205146694
4352501;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1470,5713473192
4352501;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1470,5713473192
4352501;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1470,5713473192
4352502;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1486,63979454073
4352504;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1428,40569511863
4352507;1;1;1;80;2;1;4;7; ;2; ; ;6; ;2; ;2; ;1;06;41;1484,54249817365
4352507;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1484,54249817365
4352508;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1314,48925482236
4352508;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1314,48925482236
4352508;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1314,48925482236
4352510;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1300,039079191
4352512;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1325,9092547958
4352513;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;738,103215617688
4352515;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;708,464070297858
4352515;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;708,464070297858
4352515;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;708,464070297858
4352516;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;41;685,969570575354
4352516;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;685,969570575354
4352516;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;685,969570575354
4352517;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1060,54174200939
4352519;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1348,4037545183
4352520;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;685,969570575354
4352520;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;685,969570575354
4352523;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1207,09297122696
4352545;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1199,63993523525
4352546;1;1;1;80;2;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;41;911,777922726335
4352546;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;911,777922726335
4352547;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1464,14529481823
4352548;1;3;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;41;820,473317689095
4352549;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1361,34792188202
4352549;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1361,34792188202
4352550;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;41;1494,52925780497
4352552;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1775,28115677301
4352553;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1167,15867588143
4352553;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1167,15867588143
4352554;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;650,228673670451
4352554;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;650,228673670451
4352555;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;2063,14316928193
4352555;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;2063,14316928193
4352557;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1788,07250514795
4352560;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1825,49113306473
4352560;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1825,49113306473
4352562;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;1;50000;1;06;41;1048,45972784911
4352563;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1395,77161677602
4352564;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1060,54174200939
4352569;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;650,228673670451
4352569;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;650,228673670451
4352569;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;650,228673670451
4352569;1;8;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;650,228673670451
4352570;1;2;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ;1;06;41;1559,45956425335
4352570;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1559,45956425335
4352570;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1559,45956425335
4352571;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;41;1802,71302505846
4352571;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1802,71302505846
4352571;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1802,71302505846
4352571;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1802,71302505846
4352574;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;41;1688,60116826903
4352575;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;728,116455986366
4352576;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;2354,04810062852
4352578;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1569,44632388467
4352580;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1718,21014316772
4352581;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1418,26611649853
4352583;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1499,16569375454
4352583;1;4;1;80;2;1;1;6; ;2; ; ;11; ;2; ;2; ;1;06;41;1499,16569375454
4352584;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;41;741,724679375044
4352584;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;741,724679375044
4352586;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;41;1494,52925780497
4352588;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1499,58396190445
4352590;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1565,40659197741
4352591;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;809,281482403508
4352592;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;41;874,667685203935
4352592;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;06;41;874,667685203935
4352595;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;41;1197,54263886817
4352596;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1237,02103786165
4352596;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1237,02103786165
4352597;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1512,09170199563
4352597;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;41;1512,09170199563
4352597;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1512,09170199563
4352598;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1670,84228091
4352599;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1534,58620171813
4352599;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1534,58620171813
4352599;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;41;1534,58620171813
4352604;1;2;1;80;2;2; ; ; ; ;1;4;4; ;2; ;2; ;1;06;41;1264,60041210478
4352607;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;41;1264,60041210478
4355622;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;19;1994,76174493362
4355623;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1354,67357066403
4355623;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1354,67357066403
4355624;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;19;1620,95226652843
4355625;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1466,55717219487
4355627;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;19;829,593138570567
4355629;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;19;1157,92494149147
4355630;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355630;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;829,593138570567
4355630;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355630;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355631;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1696,54756128591
4355631;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1696,54756128591
4355633;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;1031,540591949
4355634;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;2102,58523332326
4355634;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;2102,58523332326
4355634;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;2102,58523332326
4355634;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;2102,58523332326
4355636;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;2191,6058110557
4355636;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;2191,6058110557
4355636;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;2191,6058110557
4355636;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;2191,6058110557
4355638;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;1;50000;1;06;19;1041,92181573434
4355639;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;829,593138570567
4355640;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355642;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;19;829,593138570567
4355642;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355658;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1797,58185277699
4355659;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355659;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355661;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;1797,58185277699
4355663;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;19;2731,85431739458
4355664;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;06;19;1370,04344807267
4355664;1;5;1;80;2;1;4;3; ;2; ; ;11; ;2; ;2; ;1;06;19;1370,04344807267
4355666;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355666;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355668;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;19;829,593138570567
4355668;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;19;829,593138570567
4355669;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1867,67593356521
4355669;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;1867,67593356521
4355671;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;19;829,593138570567
4355671;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355675;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355677;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1670,49604140857
4355677;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;1670,49604140857
4355678;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1157,92494149147
4355681;1;1;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;2091,27546905582
4355682;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1350,55404643773
4355683;1;2;1;80;2;2; ; ; ; ;1;3;1; ;2; ;2; ;1;06;19;1212,35532961654
4355684;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;829,593138570567
4355684;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355686;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;829,593138570567
4355687;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;2035,05041740958
4355688;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;829,593138570567
4355688;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355688;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;829,593138570567
4355688;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355689;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;06;19;829,593138570567
4355691;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;2426,85093684831
4355692;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355693;1;1;1;80;2;1;2;4; ;2; ; ;8; ;2; ;2; ;1;06;19;2703,47544914685
4355693;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;2703,47544914685
4355693;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;2703,47544914685
4355693;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;2703,47544914685
4355694;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355694;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355695;1;3;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;19;829,593138570567
4355696;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;1238,40684949388
4355696;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;19;1238,40684949388
4355697;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355697;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355697;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
4355697;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;19;829,593138570567
