DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011
4351456;1;1;1;90;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4911,93768082287
4351456;1;2;1;90;2; ;1;3;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4911,93768082287
4351458;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2982,86701195449
4351458;1;2;1;90;2; ;1;20;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2982,86701195449
4351458;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2982,86701195449
4351459;1;1;1;90;2; ;1;3;2; ;1;10;2; ;2; ;1;6;2; ;2; ;2; ;2;06;63;3834,26465007801
4351459;1;2;1;90;2; ;1;5;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3834,26465007801
4351460;1;1;1;90;1;4;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3931,2943727969
4351460;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;1;3;2; ;2; ;1;4;2;06;63;3931,2943727969
4351460;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2;06;63;3931,2943727969
4351460;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3931,2943727969
4351462;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5088,66671908415
4351462;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5088,66671908415
4351462;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5088,66671908415
4351463;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;24;2; ;2; ;2; ;2;06;63;2186,75757883917
4351463;1;2;1;90;2; ;1;5;2; ;1;35;1;30;2; ;1;20;2; ;2; ;2; ;2;06;63;2186,75757883917
4351463;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2186,75757883917
4351464;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2320,49467797482
4351464;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;16;2;06;63;2320,49467797482
4351464;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2320,49467797482
4351465;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4528,10585376443
4351465;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4528,10585376443
4351465;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4528,10585376443
4351465;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2;06;63;4528,10585376443
4351466;1;1;1;90;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3459,96138905429
4351466;1;2;1;90;2; ;1;28;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3459,96138905429
4351466;1;3;1;90;2; ;1;7;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3459,96138905429
4351467;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2;06;63;5667,5725648439
4351467;1;2;1;90;2; ;1;35;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5667,5725648439
4351467;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5667,5725648439
4351467;1;6;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2;06;63;5667,5725648439
4351468;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3728,05922726244
4351468;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3728,05922726244
4351468;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3728,05922726244
4351468;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3728,05922726244
4351469;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2756,59161933316
4351469;1;2;1;90;1;1;1;12;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2756,59161933316
4351470;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351470;1;2;1;90;1;2;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351470;1;3;1;90;2; ;1;36;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351470;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351470;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351470;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351470;1;7;1;90;2; ;1;36;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351470;1;10;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4736,52549532889
4351471;1;1;1;90;1;10;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3390,46334265548
4351471;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3390,46334265548
4351471;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3390,46334265548
4351472;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2320,49467797482
4351472;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2320,49467797482
4351472;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2320,49467797482
4351473;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2560,73851241727
4351473;1;2;1;90;1;2;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2560,73851241727
4351473;1;3;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2560,73851241727
4351474;1;1;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3896,05833041263
4351474;1;2;1;90;2; ;1;28;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3896,05833041263
4351475;1;1;1;90;1;2;1;8;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4202,90960186852
4351475;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4202,90960186852
4351476;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4710,74859211938
4351476;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4710,74859211938
4351476;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4710,74859211938
4351477;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4202,90960186852
4351477;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4202,90960186852
4351478;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2940,80316679818
4351479;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3767,1349879558
4351479;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3767,1349879558
4351480;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2;06;63;2320,49467797482
4351480;1;2;1;90;2; ;1;42;2; ;2; ;2; ;1;2;1;4;2; ;2; ;2; ;2;06;63;2320,49467797482
4351480;1;3;1;90;1;21;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2320,49467797482
4351481;1;1;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5413,86297098006
4351481;1;2;1;90;1;3;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5413,86297098006
4351481;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5413,86297098006
4351481;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5413,86297098006
4351481;1;5;1;90;1;3;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5413,86297098006
4351482;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2;06;63;4844,02893048607
4351482;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4844,02893048607
4351482;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4844,02893048607
4351482;1;4;1;90;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4844,02893048607
4351482;1;6;1;90;1;7;1;49;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4844,02893048607
4351482;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4844,02893048607
4351483;1;1;1;90;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351483;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351483;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351483;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351483;1;5;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351484;1;1;1;90;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4311,35902717781
4351484;1;2;1;90;2; ;1;40;2; ;1;29;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4311,35902717781
4351485;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3704,14241688341
4351485;1;2;1;90;2; ;1;30;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3704,14241688341
4351485;1;3;1;90;1;1;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3704,14241688341
4351486;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351486;1;2;1;90;1;4;1;42;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351486;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;1786,21544381339
4351488;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2504,70622543985
4351488;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2504,70622543985
4351489;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3473,92983087541
4351489;1;2;1;90;2; ;1;14;2; ;2; ;1;21;2; ;2; ;2; ;2; ;1;2;2;06;63;3473,92983087541
4351490;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5204,04142224306
4351490;1;2;1;90;1;1;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5204,04142224306
4351490;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5204,04142224306
4351490;1;4;1;90;1;1;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5204,04142224306
4351490;1;5;1;90;2; ;1;22;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5204,04142224306
4351490;1;6;1;90;2; ;1;2;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5204,04142224306
4351490;1;9;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;5204,04142224306
4351491;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3135,5072671272
4351491;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3135,5072671272
4351491;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3135,5072671272
4351492;1;1;1;90;2; ;1;14;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2659,23956916865
4351493;1;1;1;90;1;1;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4248,36645610542
4351493;1;2;1;90;2; ;1;30;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4248,36645610542
4351493;1;5;1;90;2; ;1;15;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4248,36645610542
4351494;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2;06;63;2124,96389850456
4351494;1;2;1;90;1;4;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2124,96389850456
4351494;1;3;1;90;2; ;1;4;2; ;1;10;2; ;2; ;2; ;2; ;1;8;2; ;2;06;63;2124,96389850456
4351495;1;1;1;90;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4589,89953409904
4351495;1;2;1;90;1;2;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4589,89953409904
4351495;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4589,89953409904
4351495;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4589,89953409904
4351496;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2027,61184834005
4351496;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2027,61184834005
4351497;1;1;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2533,30431117477
4351497;1;2;1;90;1;3;1;49;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2;06;63;2533,30431117477
4351497;1;3;1;90;2; ;1;21;2; ;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2;06;63;2533,30431117477
4351497;1;4;1;90;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2533,30431117477
4351497;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2533,30431117477
4351498;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2582,32844042605
4351498;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;15;2; ;2; ;2; ;2;06;63;2582,32844042605
4351498;1;3;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2582,32844042605
4351498;1;4;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2582,32844042605
4351498;1;5;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2582,32844042605
4351499;1;1;1;90;2; ;2; ;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2334,05791247378
4351499;1;2;1;90;2; ;1;25;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2334,05791247378
4351499;1;3;1;90;2; ;1;28;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2334,05791247378
4351499;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2334,05791247378
4351499;1;5;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2334,05791247378
4351499;1;6;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2334,05791247378
4351500;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2223,14262781031
4351500;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2223,14262781031
4351501;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2756,59161933316
4351501;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2756,59161933316
4351502;1;1;1;90;1;2;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4311,35902717781
4351502;1;2;1;90;1;1;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4311,35902717781
4351503;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2027,61184834005
4351503;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;2027,61184834005
4351504;1;1;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3206,25179519046
4351504;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3206,25179519046
4351504;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3206,25179519046
4351504;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;3206,25179519046
4351505;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4153,80259274071
4351505;1;2;1;90;2; ;1;35;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4153,80259274071
4351505;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4153,80259274071
4351505;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4153,80259274071
4351505;1;5;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;63;4153,80259274071
4351517;1;1;1;90;2; ;2; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;1;2;2;06;76;7765,29675191392
4351517;1;2;1;90;2; ;1;20;2; ;1;28;1;3;2; ;2; ;2; ;2; ;1;6;2;06;76;7765,29675191392
4351517;1;3;1;90;2; ;1;7;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;7765,29675191392
4351517;1;4;1;90;2; ;1;2;2; ;1;7;2; ;2; ;1;15;2; ;2; ;2; ;2;06;76;7765,29675191392
4351518;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2;06;76;1941,32418797848
4351518;1;2;1;90;1;21;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;40;2;06;76;1941,32418797848
4351519;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351519;1;2;1;90;1;3;1;15;2; ;2; ;2; ;1;5;1;3;2; ;2; ;2; ;2;06;76;1941,32418797848
4351519;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351519;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351520;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351520;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351521;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351521;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351522;1;1;1;90;2; ;1;25;2; ;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351522;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351522;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351522;2;1;2;90;2; ;1;28;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351522;2;2;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351522;2;3;2;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351523;1;1;1;90;2; ;2; ;1;5;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351523;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351524;1;1;1;90;1;6;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351524;1;2;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351525;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351525;1;2;1;90;2; ;1;5;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2;06;76;1941,32418797848
4351526;1;1;1;90;1;6;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2;06;76;1941,32418797848
4351526;1;2;1;90;2; ;1;14;2; ;1;20;2; ;2; ;1;4;2; ;2; ;2; ;2;06;76;1941,32418797848
4351527;1;1;1;90;2; ;1;10;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;3298,44196222594
4351527;1;2;1;90;2; ;1;19;2; ;1;28;1;2;2; ;2; ;2; ;2; ;2; ;2;06;76;3298,44196222594
4351552;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;2420,7501465929
4351553;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;3398,56232126702
4351553;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;06;76;3398,56232126702
