Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3594924;1;2;1;70;1;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;11;63;131,120602466647;63
3594933;1;3;1;70;1;40;40;1; ;2;48;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;33;92;1;2;9242;11;63;123,043577608519;63
3594936;1;2;1;70;1;12;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4521;11;63;127,62791511536;63
3594945;1;2;1;70;1;25;40;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5233;11;63;191,053910979522;63
3594946;1;3;1;70;1;4;50;1; ;2;4;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;880000;2;58;58;80;1;1;8043;11;63;121,906004396279;63
3594949;1;1;1;70;1;3;30;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;55;56;93;1;1;9301;11;63;121,482036036697;63
3594951;1;3;1;70;1;4;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;95;61;01;1;1;0113;11;63;154,54083116417;63
3594958;1;1;1;70;1;84;40;1; ;2;288;1; ;9;3; ; ; ; ; ; ; ; ;1; ;YA ESTA PENSIONADO;2; ;2;58;58;85;1;2;8513;11;63;136,845876580166;63
3594962;1;1;1;70;1;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;11;63;124,913459699576;63
3594966;1;1;1;70;1;12;40;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;11;20;130,949281161998;20
3594968;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;11;20;175,916550703264;20
3594973;1;1;1;70;1;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;85;17;1;1;1710;11;73;178,831209813382;73
3594976;1;1;1;70;1;144;48;1; ;2;144;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;33;52;1;2;5219;11;73;302,362418777181;73
3594980;1;1;1;70;1;8;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;45;74;1;1;7499;11;73;246,471598195913;73
3594981;1;2;1;70;1;8;48;4; ;2;250;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;39;74;1;1;7499;11;73;215,979972081229;73
3594994;1;3;1;70;1;4;20;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;11;63;98,9446858279063;63
3595000;1;1;1;70;1;36;48;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;2;5262;11;63;141,850819052152;63
3595001;1;3;1;70;1;28;48;1; ;2;20;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;01;1;2;0123;11;63;101,659141243691;63
3595012;1;1;1;70;1;12;48;4; ;2;24;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;32;75;1;1;7512;11;76;832,125965000184;76
3595016;1;2;1;70;1;8;60;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;86;86;60;1;1;6021;11;76;920,078616517286;76
3595023;1;2;1;70;1;16;30;1; ;2;16;1; ;6;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8044;11;76;920,078616517286;76
3595029;1;1;1;70;1;40;48;1; ;2;52;1; ;7;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2;45;21;24;1;2;2424;11;76;920,078616517286;76
3595056;1;2;1;70;1;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;53;55;74;1;1;7493;11;63;103,715866313894;63
3595059;1;3;1;70;1;3;24;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5233;11;63;125,337428059158;63
3595062;1;1;1;70;1;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;53;53;55;1;1;5530;11;63;203,269376297233;63
3595062;1;4;1;70;1;104;48;1; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5224;11;63;203,269376297233;63
3595065;1;5;1;70;1;2;48;1; ;2;12;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5229;11;44;244,506818496081;44
3595067;1;2;1;70;1;52;40;1; ;2;156;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;45;52;1;2;5233;11;44;266,377516102947;44
3595068;1;2;1;70;1;8;48;1; ;2;12;4; ;7;3; ; ; ; ;1; ; ; ; ; ; ;1;2500000;2;00;13;80;1;1;8060;11;44;142,730023740238;44
3595078;1;2;1;70;1;8;48;1; ;2;20;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;11;68;420,0967264622;68
3595095;1;1;1;70;1;4;60;1; ;2;4;1; ;9;6; ; ; ; ; ;1; ;1; ; ; ;2; ;2;85;85;40;1;1;4010;11;68;472,437199760942;68
3595098;1;2;1;70;1;192;40;2; ;2;192;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8012;11;68;485,614238792117;68
3595101;1;1;1;70;1;48;48;1; ;2;96;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;11;68;273,999776203075;68
3595112;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;65;1;1;6512;11;66;350,999982017853;66
3595114;1;1;1;70;1;30;48;1; ;2;208;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;32;75;1;2;7512;11;66;310,576078101777;66
3595152;1;2;1;70;1;104;48;1; ;2;104;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;39;63;1;2;6340;11;47;193,102657845441;47
3595171;1;4;1;70;1;16;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5241;11;47;204,119837786907;47
3595172;1;2;1;70;1;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;47;191,211036302615;47
3595172;1;3;1;70;1;20;48;1; ;2;20;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;55;1;2;5511;11;47;191,211036302615;47
3595178;1;2;1;70;1;3;48;1; ;2;3;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;95;95;45;1;1;4521;11;15;91,5233317946182;15
3595182;1;1;1;70;1;8;8;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;15;115,482516814332;15
3595199;1;3;1;70;1;4;24;1; ;2;56;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;64;1;1;6422;11;15;86,569165884691;15
3595203;1;3;1;70;1;24;30;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;11;15;93,2555729357836;15
3595204;1;2;1;70;1;36;40;1; ;2;36;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;39;40;1;2;4010;11;15;80,9914291515892;15
3595228;1;3;1;70;1;3;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;65;1;1;6512;11;17;149,970892446797;17
3595232;1;1;1;70;1;16;48;1; ;2;16;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;50;55;1;2;5530;11;17;359,034466534691;17
3595233;1;2;1;70;1;24;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;50;55;1;2;5530;11;17;216,558103305953;17
3595239;1;7;1;70;1;2;36;1; ;2;40;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;11;17;435,998980502458;17
3595256;1;1;1;70;1;72;40;1; ;2;72;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;57;21;52;1;2;5261;11;18;52,9733823183995;18
3595256;1;2;1;70;1;12;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;11;18;52,9733823183995;18
3595261;1;3;1;70;1;48;48;1; ;2;144;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;93;1;2;9303;11;18;61,3769766223992;18
3595261;1;4;1;70;1;2;48;1; ;2;48;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5233;11;18;61,3769766223992;18
3595291;1;1;1;70;1;12;48;4; ;2;12;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;92;92;74;1;1;7430;11;18;84,5156075372509;18
3595292;1;3;1;70;1;12;48;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;17;92;1;1;9214;11;18;49,4670514656116;18
3595295;1;2;1;70;1;1;40;8; ;2;60;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;11;18;57,129363184191;18
3595299;1;2;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;63;149,063566218802;63
3595303;1;2;1;70;1;24;30;1; ;2;156;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;39;64;1;2;6421;11;63;191,053910979522;63
3595317;1;2;1;70;1;6;44;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;83;28;1;1;2811;11;20;200,918101340319;20
3595332;1;2;1;70;1;20;40;1; ;2;20;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;55;74;1;2;7493;11;63;183,655253171049;63
3595334;1;2;1;70;1;120;40;1; ;2;120;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;11;63;84,3847916248316;63
3595334;1;3;1;70;1;48;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;63;84,3847916248316;63
3595335;1;1;1;70;1;4;50;4; ;2;4;1; ;7;6; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;98;98;01;1;1;0123;11;63;137,266481545311;63
3595340;1;1;1;70;1;28;48;1; ;2;28;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;85;1;2;8511;11;70;81,3822263380594;70
3595342;1;2;1;70;1;3;48;3; ;2;336;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;70;82,2820004252738;70
3595345;1;2;1;70;1;2;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;336000;2;53;53;55;1;1;5521;11;70;90,5959724689679;70
3595358;1;1;1;70;1;3;50;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;95;95;45;1;1;4521;11;63;1282,94061182506; 
3595358;1;3;1;70;1;6;50;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;63;1282,94061182506; 
3595362;1;2;1;70;1;26;24;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;11;63;1137,75576356861; 
3595414;1;1;1;70;1;70;12;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;74;1;2;7493;11;76;1052,80247904794;76
3595420;1;2;1;70;1;3;24;1; ;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;33;32;85;1;1;8513;11;76;777,454445823858;76
3595423;1;4;1;70;1;3;48;1; ;2;5;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;83;83;28;1;1;2811;11;76;787,287685898234;76
3595425;1;3;1;70;1;13;48;1; ;2;100;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;11;76;1172,2008274816;76
3595445;1;2;1;70;1;4;40;4; ;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;28;1;1;2811;11;19;91,2829545254635;19
3595448;1;2;1;70;1;8;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;11;19;96,9024306620966;19
3595451;1;3;1;70;1;2;48;1; ;2;6;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;50;1;1;5020;11;19;99,7642748918011;19
3595455;1;2;1;70;1;96;40;1; ;2;99;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;11;19;92,3259944212933;19
3595458;1;3;1;70;1;8;40;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;32;44;66;1;1;6601;11;19;65,3811874907187;19
3595459;1;3;1;70;1;8;40;1; ;2;10;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;80;1;1;8044;11;19;90,5622778964978;19
3595461;1;3;1;70;1;10;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;11;19;99,6750521535346;19
3595462;1;1;1;70;1;40;48;1; ;2;40;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;2;8512;11;19;71,3284948892335;19
3595462;1;2;1;70;1;20;48;1; ;2;30;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;2;8512;11;19;71,3284948892335;19
3595463;1;2;1;70;1;2;40;1; ;2;20;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;03;34;72;1;1;7220;11;19;82,8350685754635;19
3595470;1;1;1;70;1;44;40;1; ;2;213;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5235;11;44;132,550228531005;44
3595500;1;1;1;70;1;3;60;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;74;1;1;7495;11;63;116,219035446765;63
3595500;1;4;1;70;1;8;72;1; ;2;12;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;51;1;1;5125;11;63;116,219035446765;63
3595511;1;2;1;70;1;8;40;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;55;18;1;1;1810;11;63;103,335888333082;63
3595513;1;1;1;70;1;4;40;1; ;2;44;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5233;11;63;127,62791511536;63
3595520;1;2;1;70;1;3;16;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;11;68;435,116662423666;68
3595529;1;2;1;70;1;4;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;11;68;380,741529138232;68
3595530;1;7;1;70;1;4;50;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;95;95;45;1;1;4521;11;68;518,590980553819;68
3595530;1;8;1;70;1;12;60;3; ;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;68;518,590980553819;68
3595532;1;2;1;70;1;12;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;30;60;1;1;6042;11;68;484,739559297182;68
3595565;1;3;1;70;1;13;48;3; ;2;13;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;66;223,585751949387;66
3595566;1;3;1;70;1;28;48;1; ;2;32;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;52;1;2;5235;11;66;219,305598437366;66
3595577;1;2;1;70;1;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;11;66;265,106273176048;66
3595578;1;2;1;70;1;16;48;1; ;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;2;4521;11;66;239,698316710475;66
3595581;1;1;1;70;1;4;25;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;11;52;199,681460700797;52
3595590;1;1;1;70;1;208;28;1; ;2;208;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;99;45;1;2;4521;11;52;256,431216442662;52
3595598;1;1;1;70;1;4;24;1; ;2;5;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;11;52;156,857595235202;52
3595599;1;1;1;70;1;24;24;3; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;2;7493;11;52;134,613465781237;52
3595602;1;2;1;70;1;104;40;4; ;2;104;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;05;51;1;2;5139;11;52;216,309807335912;52
3595607;1;2;1;70;1;8;24;1; ;2;18;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6422;11;52;199,127119819547;52
3595610;1;2;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;44;50;1;1;5011;11;52;225,792576636422;52
3595613;1;1;1;70;1;6;40;2; ;2;6;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;1800000;2;33;19;75;1;1;7513;11;52;210,082312361249;52
3595613;1;5;1;70;1;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;11;52;210,082312361249;52
3595614;1;2;1;70;1;52;40;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;50;1;2;5030;11;52;94,5872062663204;52
3595617;1;1;1;70;1;8;70;1; ;2;8;1; ;3;9;CON EL CARNET DE AFILIACION EN SALUD SUBSIDIADA E; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;50;1;1;5020;11;52;239,450225536969;52
3595617;1;2;1;70;1;12;48;1; ;2;12;1; ;7;9;CARNET DE SALUD SUBSIDIADA DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;11;52;239,450225536969;52
3595621;1;4;1;70;1;40;48;2; ;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;58;97;52;1;2;5233;11;52;226,262514622818;52
