Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3594680;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;11;20;78,3433388157925;20
3594680;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;11;20;78,3433388157925;20
3594680;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;78,3433388157925;20
3594680;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;20;78,3433388157925;20
3594682;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;160,52677039289;20
3594683;1;2;1;80;1;1;3;7; ;2; ;2; ; ; ; ;9;2;1;11;20;171,858351401643;20
3594684;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;145,738025777444;20
3594685;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;174,758873571114;20
3594685;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;174,758873571114;20
3594685;1;7;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;20;174,758873571114;20
3594686;1;1;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;11;20;126,600061555953;20
3594686;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;126,600061555953;20
3594687;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;131,741325532445;20
3594687;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;131,741325532445;20
3594688;1;2;1;80;1;1;1;6; ;2; ;2; ; ;1; ;4;1;1;11;20;171,858351401643;20
3594692;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;20;113,108662886573;20
3594692;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;20;113,108662886573;20
3594692;1;3;1;80;1;1;2;4; ;3; ;2; ; ; ; ;4;2;1;11;20;113,108662886573;20
3594695;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;175,232034962237;17
3594698;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;17;161,933720930657;17
3594701;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;17;171,086971133214;17
3594701;1;3;1;80;1;1;1;8; ;2; ;1;800000; ; ; ;2;2;1;11;17;171,086971133214;17
3594703;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;146,412602698788;17
3594705;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;159,941490271613;17
3594706;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;11;17;198,82295001325;17
3594706;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;11;17;198,82295001325;17
3594706;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;198,82295001325;17
3594707;1;2;1;80;1;1;1;1; ;2; ;2; ; ;1;POR FALTA DE DINERO;12;1;1;11;17;207,858703603676;17
3594708;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;17;188,737138911653;17
3594709;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;17;190,231476310738;17
3594709;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;17;190,231476310738;17
3594710;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;11;17;159,941490271613;17
3594712;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;157,602201456088;47
3594713;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;4;2;1;11;47;152,015068484665;47
3594713;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;47;152,015068484665;47
3594715;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;142,477559182192;47
