Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011
3726249;1;3;1;50;17; ; ;3;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;163,086078300415
3726250;1;1;1;50;17; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05;1;17;161,084396202201
3726250;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;161,084396202201
3726251;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;1;11; ; ; ; ; ; ;05;1;17;155,723018699868
3726251;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;155,723018699868
3726251;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;155,723018699868
3726252;1;1;1;50;17; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;146,475817853817
3726252;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;146,475817853817
3726252;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;146,475817853817
3726253;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;158,207472328513
3726253;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;158,207472328513
3726253;1;3;1;50;17; ; ;3;6;VIENDO TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;05;1;17;158,207472328513
3726254;1;1;1;50;17; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;239,689480611104
3726254;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;239,689480611104
3726254;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;239,689480611104
3726268;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;222,505026267788
3726268;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;222,505026267788
3726269;1;1;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;273,726756539343
3726269;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;73;273,726756539343
3726269;1;3;1;50;73; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;73;273,726756539343
3726269;1;4;1;50;73; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;273,726756539343
3726269;1;5;1;50;73; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;273,726756539343
3726270;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;336,135918864951
3726270;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;336,135918864951
3726271;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;256,846919228284
3726271;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;73;256,846919228284
3726271;1;3;1;50;73; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;73;256,846919228284
3726272;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;278,775517082548
3726272;1;2;1;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;73;278,775517082548
3726273;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;271,378902216855
3726273;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;271,378902216855
3726274;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;73;199,690730639828
3726274;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;73;199,690730639828
3726274;1;3;1;50;73; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;73;199,690730639828
3726275;1;1;1;50;76; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;732,766745709888
3726275;1;2;1;50;76; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;732,766745709888
3726275;1;3;1;50;76; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;732,766745709888
3726275;2;1;2;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;732,766745709888
3726276;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;963,424513502036
3726277;1;1;1;50;76; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;810,661035284472
3726278;1;1;1;50;76; ; ;1;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;963,424513502036
3726279;1;1;1;50;76; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;962,076551564071
3726280;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;962,076551564071
3726281;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;810,661035284472
3726282;1;1;1;50;76; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;05;1;76;865,962982793111
3726282;1;2;1;50;76; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;865,962982793111
3726282;1;3;1;50;76; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;865,962982793111
3726283;1;1;1;50;76; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;945,584233524892
3726284;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;962,076551564071
3726285;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;865,962982793111
3726285;1;2;1;50;76; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;865,962982793111
3726285;1;3;1;50;76; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;865,962982793111
3726286;1;1;1;50;76; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;76;658,276556286139
3726286;1;2;1;50;76; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;658,276556286139
3726287;1;1;1;50;76; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;963,424513502036
3726288;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;76;1512,24133195124
3726288;1;2;1;50;76; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;76;1512,24133195124
3726289;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;317,548542453214
3726289;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;317,548542453214
3726290;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;334,405279240697
3726290;1;2;1;50;66; ; ;2;4; ;2;2;2;2;1;4; ;1;2; ; ; ;05;1;66;334,405279240697
3726290;1;3;1;50;66;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;66;334,405279240697
3726290;1;4;1;50;66; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;334,405279240697
3726291;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;458,058287587814
3726292;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;265,552371166705
3726293;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;259,415924898885
3726293;1;2;1;50;66; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;259,415924898885
3726294;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;418,270537730147
3726294;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;418,270537730147
3726295;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;364,21391534998
3726295;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;364,21391534998
3726296;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;339,581892960607
3726297;1;1;1;50;66; ; ;1;6;DESCANSAR EN SU HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;265,552371166705
3726298;1;1;1;50;66; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;255,545098751947
3726298;1;2;1;50;66; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05;1;66;255,545098751947
3726299;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;346,678171776336
3726299;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;346,678171776336
3726300;1;1;1;50;66; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;262,641377567676
3726300;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;262,641377567676
3726300;1;3;1;50;66; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;262,641377567676
3726301;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;265,552371166705
3726302;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;346,678171776336
3726302;1;2;1;50;66; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;66;346,678171776336
3726303;1;1;1;50;66; ; ;1;6;ESTUVO CAMINANDO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;255,545098751947
3726303;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;255,545098751947
3726304;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;319,840464579136
3726304;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;319,840464579136
3726304;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;66;319,840464579136
3726304;1;4;1;50;66; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;66;319,840464579136
3726305;1;1;1;50;50; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;114,160409646096
3726305;1;2;1;50;50; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;114,160409646096
3726306;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;221,22436751711
3726306;1;3;1;50;50; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;221,22436751711
3726307;1;1;1;50;50;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;50;103,542887164998
3726307;1;2;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;103,542887164998
3726307;1;3;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;103,542887164998
3726308;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;116,064638189813
3726308;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;116,064638189813
3726308;1;3;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;116,064638189813
3726308;1;4;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;116,064638189813
3726308;1;5;1;50;50; ; ;2;6;POR ENFERMEDAD NO REALIZA NINGUNA ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;116,064638189813
3726308;2;1;2;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;116,064638189813
3726309;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;226,167485331306
3726309;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;226,167485331306
3726310;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;159,124407399677
3726311;1;1;1;50;50; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;50;159,124407399677
3726312;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;193,582859044196
3726312;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;193,582859044196
3726313;1;1;1;50;50; ; ;1;6;DESCANSANDO POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;187,867281788875
3726313;2;1;2;50;50; ; ;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;05;1;50;187,867281788875
3726314;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;297,916892100365
3726314;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;297,916892100365
3726315;1;1;1;50;50; ; ;2;6;VIAJANDO;1; ; ; ; ; ; ; ; ; ; ; ;05;1;50;187,867281788875
3726315;1;2;1;50;50; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;50;187,867281788875
3726316;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;176,084629448247
3726316;1;2;1;50;50; ; ;2;6;EN ACTIVIDADES PERSONALES;2;1; ; ; ; ; ; ; ; ; ; ;05;1;50;176,084629448247
3726316;1;3;1;50;50; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;176,084629448247
3726316;1;4;1;50;50; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;176,084629448247
3726317;1;1;1;50;50; ; ;1;6;DESCANSANDO POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;05;1;50;159,124407399677
3726318;1;1;1;50;50; ; ;1;6;DESCANSANDO POR LA EDAD;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;187,867281788875
3726318;1;2;1;50;50; ; ;1;6;DESCANSANDO POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;187,867281788875
3726319;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;208,683423913219
3726319;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;208,683423913219
3726319;1;3;1;50;50; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;208,683423913219
3726319;1;4;1;50;50; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;208,683423913219
3726319;1;5;1;50;50; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;208,683423913219
3726320;1;1;1;50;50;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;50;164,839984654998
3726321;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;165,64284728243
3726321;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;50;165,64284728243
3726321;1;3;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;165,64284728243
3726321;1;4;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;50;165,64284728243
3726344;1;1;1;50;17; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;17;161,084396202201
3726344;2;1;2;50;17; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;17;161,084396202201
3726346;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;180,832255314921
3726346;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;180,832255314921
3726347;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;157,724700798082
3726347;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;157,724700798082
3726347;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;157,724700798082
3726347;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;157,724700798082
3726348;1;1;1;50;17; ; ;1;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;168,983059987515
3726349;1;1;1;50;17; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;120,230664670856
3726349;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;120,230664670856
3726349;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;120,230664670856
3726349;1;4;1;50;17; ; ;4;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;120,230664670856
3726349;1;5;1;50;17; ; ;5;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;120,230664670856
3726350;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;153,891710108699
3726350;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;153,891710108699
3726350;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;153,891710108699
3726352;1;1;1;50;17; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;168,983059987515
3726353;1;1;1;50;17; ; ;1;6;RECUPERACION DE ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;188,730919100235
3726354;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;161,737541239677
3726354;1;2;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;161,737541239677
3726355;1;1;1;50;17; ; ;1;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;137,924009031026
3726355;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;137,924009031026
3726355;1;3;1;50;17; ; ;3;6;DESCANSAR;2;2;2;2;1;9; ; ; ; ; ; ;05;1;17;137,924009031026
3726355;1;4;1;50;17; ; ;4;6;LEER;1; ; ; ; ; ; ; ; ; ; ; ;05;1;17;137,924009031026
3726356;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;159,719258251169
3726356;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;159,719258251169
3726356;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;159,719258251169
3726356;1;4;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;159,719258251169
3726357;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;203,719085132816
3726357;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;203,719085132816
3726358;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;167,601321146188
3726358;1;2;1;50;17;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;167,601321146188
3726358;1;3;1;50;17;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;167,601321146188
3726358;1;4;1;50;17; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;17;167,601321146188
3726358;1;5;1;50;17; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;167,601321146188
3726358;1;6;1;50;17; ; ;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;167,601321146188
3726360;1;1;1;50;17; ; ;2;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;170,984742085729
3726360;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;170,984742085729
3726361;1;1;1;50;17; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05;1;17;168,983059987515
3726362;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;153,721336601654
3726362;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;153,721336601654
3726363;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;172,986424183943
3726363;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;172,986424183943
3726363;1;3;1;50;17;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;172,986424183943
3726364;1;1;1;50;17; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;153,721336601654
3726364;1;2;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;153,721336601654
3726365;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;188,730919100235
3726366;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;153,721336601654
3726366;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;153,721336601654
3726367;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;180,832255314921
3726367;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;180,832255314921
